datetime,D21Z,D22Z,D31Z,D32Z,D33Z,D41Z,D42Z,Total
2024-03-01 20:20:00,0,0,12,0,0,37,54,103
2024-03-01 20:30:00,0,0,13,0,0,28,38,79
2024-03-01 20:40:00,0,0,8,0,0,21,34,63
2024-03-01 20:50:00,0,0,2,0,0,28,39,69
2024-03-01 21:00:00,0,0,3,0,0,22,27,52
2024-03-01 21:10:00,0,0,4,0,0,21,29,54
2024-03-01 21:20:00,0,0,8,0,0,14,23,45
2024-03-01 21:30:00,0,0,3,0,0,22,32,57
2024-03-01 21:40:00,0,0,12,0,0,22,16,50
2024-03-01 21:50:00,0,0,7,0,0,22,36,65
2024-03-01 22:00:00,0,0,10,0,0,20,23,53
2024-03-01 22:10:00,0,0,5,0,0,10,20,35
2024-03-01 22:20:00,0,0,5,0,0,20,21,46
2024-03-01 22:30:00,0,0,9,0,0,10,19,38
2024-03-01 22:40:00,0,0,4,0,0,14,18,36
2024-03-01 22:50:00,0,0,4,0,0,16,23,43
2024-03-01 23:00:00,0,0,6,0,0,23,21,50
2024-03-01 23:10:00,0,0,2,0,0,16,25,43
2024-03-01 23:20:00,0,0,3,0,0,8,20,31
2024-03-01 23:30:00,0,0,2,0,0,14,18,34
2024-03-01 23:40:00,0,0,5,0,0,6,10,21
2024-03-01 23:50:00,0,0,5,0,0,9,12,26
2024-03-02 00:00:00,0,0,6,0,0,9,14,29
2024-03-02 00:10:00,0,0,6,0,0,13,14,33
2024-03-02 00:20:00,0,0,2,0,0,11,14,27
2024-03-02 00:30:00,0,0,1,0,0,7,8,16
2024-03-02 00:40:00,0,0,1,0,0,5,7,13
2024-03-02 00:50:00,0,0,3,0,0,6,8,17
2024-03-02 01:00:00,0,0,0,0,0,5,7,12
2024-03-02 01:10:00,0,0,4,0,0,6,11,21
2024-03-02 01:20:00,0,0,0,0,0,7,3,10
2024-03-02 01:30:00,0,0,1,0,0,3,9,13
2024-03-02 01:40:00,0,0,3,0,0,8,4,15
2024-03-02 01:50:00,0,0,1,0,0,4,6,11
2024-03-02 02:00:00,0,0,0,0,0,8,12,20
2024-03-02 02:10:00,0,0,1,0,0,7,9,17
2024-03-02 02:20:00,0,0,2,0,0,7,9,18
2024-03-02 02:30:00,0,0,1,0,0,5,2,8
2024-03-02 02:40:00,0,0,0,0,0,4,3,7
2024-03-02 02:50:00,0,0,1,0,0,2,5,8
2024-03-02 03:00:00,0,0,1,0,0,0,6,7
2024-03-02 03:10:00,0,0,0,0,0,4,6,10
2024-03-02 03:20:00,0,0,3,0,0,4,2,9
2024-03-02 03:30:00,0,0,0,0,0,2,3,5
2024-03-02 03:40:00,0,0,0,0,0,1,10,11
2024-03-02 03:50:00,0,0,1,0,0,3,4,8
2024-03-02 04:00:00,0,0,7,0,0,2,5,14
2024-03-02 04:10:00,0,0,3,0,0,3,7,13
2024-03-02 04:20:00,0,0,0,0,0,4,1,5
2024-03-02 04:30:00,0,0,2,0,0,3,4,9
2024-03-02 04:40:00,0,0,3,0,0,4,3,10
2024-03-02 04:50:00,0,0,2,0,0,3,5,10
2024-03-02 05:00:00,0,0,0,0,0,4,5,9
2024-03-02 05:10:00,0,0,1,0,0,6,8,15
2024-03-02 05:20:00,0,0,2,0,0,6,6,14
2024-03-02 05:30:00,0,0,2,0,0,7,7,16
2024-03-02 05:40:00,0,0,6,0,0,17,11,34
2024-03-02 05:50:00,0,0,5,0,0,10,4,19
2024-03-02 06:00:00,0,0,3,0,0,4,2,9
2024-03-02 06:10:00,0,0,8,0,0,5,7,20
2024-03-02 06:20:00,0,0,4,0,0,11,7,22
2024-03-02 06:30:00,0,0,1,0,0,6,9,16
2024-03-02 06:40:00,0,0,3,0,0,13,7,23
2024-03-02 06:50:00,0,0,2,0,0,6,11,19
2024-03-02 07:00:00,0,0,5,0,0,5,11,21
2024-03-02 07:10:00,0,0,4,0,0,10,9,23
2024-03-02 07:20:00,0,0,5,0,0,5,9,19
2024-03-02 07:30:00,0,0,2,0,0,13,13,28
2024-03-02 07:40:00,0,0,7,0,0,16,12,35
2024-03-02 07:50:00,0,0,5,0,0,16,18,39
2024-03-02 08:00:00,0,0,9,0,0,12,15,36
2024-03-02 08:10:00,0,0,7,0,0,18,11,36
2024-03-02 08:20:00,0,0,6,0,0,18,15,39
2024-03-02 08:30:00,0,0,7,0,0,29,18,54
2024-03-02 08:40:00,0,0,9,0,0,15,22,46
2024-03-02 08:50:00,0,0,18,0,0,24,22,64
2024-03-02 09:00:00,0,0,16,0,0,28,29,73
2024-03-02 09:10:00,0,0,24,0,0,29,20,73
2024-03-02 09:20:00,0,0,18,0,0,33,33,84
2024-03-02 09:30:00,0,0,24,0,0,44,25,93
2024-03-02 09:40:00,0,0,17,0,0,37,29,83
2024-03-02 09:50:00,0,0,28,0,0,38,36,102
2024-03-02 10:00:00,0,0,33,0,0,36,17,86
2024-03-02 10:10:00,0,0,33,0,0,48,35,116
2024-03-02 10:20:00,0,0,30,0,0,43,34,107
2024-03-02 10:30:00,0,0,22,0,0,53,41,116
2024-03-02 10:40:00,0,0,21,0,0,50,45,116
2024-03-02 10:50:00,0,0,23,0,0,71,47,141
2024-03-02 11:00:00,0,0,25,0,0,62,63,150
2024-03-02 11:10:00,0,0,33,0,0,50,41,124
2024-03-02 11:20:00,0,0,30,0,0,55,56,141
2024-03-02 11:30:00,0,0,33,0,0,58,53,144
2024-03-02 11:40:00,0,0,29,0,0,60,59,148
2024-03-02 11:50:00,0,0,22,0,0,46,48,116
2024-03-02 12:00:00,0,0,33,0,0,54,46,133
2024-03-02 12:10:00,0,0,35,0,0,63,60,158
2024-03-02 12:20:00,0,0,26,0,0,56,49,131
2024-03-02 12:30:00,0,0,21,0,0,53,64,138
2024-03-02 12:40:00,0,0,19,0,0,60,59,138
2024-03-02 12:50:00,0,0,16,0,0,61,64,141
2024-03-02 13:00:00,0,0,25,0,0,60,45,130
2024-03-02 13:10:00,0,0,31,0,0,69,61,161
2024-03-02 13:20:00,0,0,24,0,0,64,61,149
2024-03-02 13:30:00,0,0,24,0,0,66,91,181
2024-03-02 13:40:00,0,0,18,0,0,79,71,168
2024-03-02 13:50:00,0,0,16,0,0,69,67,152
2024-03-02 14:00:00,0,0,25,0,0,71,76,172
2024-03-02 14:10:00,0,0,25,0,0,59,51,135
2024-03-02 14:20:00,0,0,17,0,0,73,81,171
2024-03-02 14:30:00,0,0,18,0,0,54,67,139
2024-03-02 14:40:00,0,0,25,0,0,53,72,150
2024-03-02 14:50:00,0,0,18,0,0,78,61,157
2024-03-02 15:00:00,0,0,24,0,0,63,49,136
2024-03-02 15:10:00,0,0,14,0,0,64,53,131
2024-03-02 15:20:00,0,0,25,0,0,66,64,155
2024-03-02 15:30:00,0,0,18,0,0,57,62,137
2024-03-02 15:40:00,0,0,19,0,0,68,74,161
2024-03-02 15:50:00,0,0,11,0,0,66,57,134
2024-03-02 16:00:00,0,0,15,0,0,64,55,134
2024-03-02 16:10:00,0,0,16,0,0,68,59,143
2024-03-02 16:20:00,0,0,12,0,0,53,67,132
2024-03-02 16:30:00,0,0,17,0,0,69,58,144
2024-03-02 16:40:00,0,0,15,0,0,55,38,108
2024-03-02 16:50:00,0,0,16,0,0,69,58,143
2024-03-02 17:00:00,0,0,22,0,0,51,46,119
2024-03-02 17:10:00,0,0,19,0,0,63,64,146
2024-03-02 17:20:00,0,0,23,0,0,55,55,133
2024-03-02 17:30:00,0,0,17,0,0,69,52,138
2024-03-02 17:40:00,0,0,17,0,0,62,56,135
2024-03-02 17:50:00,0,0,20,0,0,45,51,116
2024-03-02 18:00:00,0,0,15,0,0,54,64,133
2024-03-02 18:10:00,0,0,11,0,0,56,67,134
2024-03-02 18:20:00,0,0,29,0,0,56,53,138
2024-03-02 18:30:00,0,0,12,0,0,63,53,128
2024-03-02 18:40:00,0,0,15,0,0,59,50,124
2024-03-02 18:50:00,0,0,7,0,0,66,55,128
2024-03-02 19:00:00,0,0,13,0,0,60,50,123
2024-03-02 19:10:00,0,0,5,0,0,64,52,121
2024-03-02 19:20:00,0,0,14,0,0,44,48,106
2024-03-02 19:30:00,0,0,12,0,0,49,37,98
2024-03-02 19:40:00,0,0,25,0,0,37,46,108
2024-03-02 19:50:00,0,0,4,0,0,46,42,92
2024-03-02 20:00:00,0,0,11,0,0,42,43,96
2024-03-02 20:10:00,0,0,8,0,0,47,53,108
2024-03-02 20:20:00,0,0,9,0,0,22,48,79
2024-03-02 20:30:00,0,0,13,0,0,31,27,71
2024-03-02 20:40:00,0,0,8,0,0,25,27,60
2024-03-02 20:50:00,0,0,7,0,0,21,28,56
2024-03-02 21:00:00,0,0,4,0,0,19,24,47
2024-03-02 21:10:00,0,0,10,0,0,17,28,55
2024-03-02 21:20:00,0,0,4,0,0,20,27,51
2024-03-02 21:30:00,0,0,5,0,0,28,33,66
2024-03-02 21:40:00,0,0,6,0,0,21,23,50
2024-03-02 21:50:00,0,0,7,0,0,18,20,45
2024-03-02 22:00:00,0,0,4,0,0,16,23,43
2024-03-02 22:10:00,0,0,4,0,0,19,23,46
2024-03-02 22:20:00,0,0,4,0,0,26,28,58
2024-03-02 22:30:00,0,0,4,0,0,16,27,47
2024-03-02 22:40:00,0,0,4,0,0,17,22,43
2024-03-02 22:50:00,0,0,3,0,0,16,19,38
2024-03-02 23:00:00,0,0,4,0,0,17,23,44
2024-03-02 23:10:00,0,0,6,0,0,15,23,44
2024-03-02 23:20:00,0,0,6,0,0,13,11,30
2024-03-02 23:30:00,0,0,3,0,0,14,17,34
2024-03-02 23:40:00,0,0,4,0,0,11,21,36
2024-03-02 23:50:00,0,0,3,0,0,12,18,33
2024-03-03 00:00:00,0,0,3,0,0,14,15,32
2024-03-03 00:10:00,0,0,1,0,0,10,12,23
2024-03-03 00:20:00,0,0,3,0,0,7,11,21
2024-03-03 00:30:00,0,0,4,0,0,7,12,23
2024-03-03 00:40:00,0,0,1,0,0,15,15,31
2024-03-03 00:50:00,0,0,3,0,0,6,12,21
2024-03-03 01:00:00,0,0,3,0,0,5,15,23
2024-03-03 01:10:00,0,0,4,0,0,8,14,26
2024-03-03 01:20:00,0,0,1,0,0,7,9,17
2024-03-03 01:30:00,0,0,6,0,0,2,6,14
2024-03-03 01:40:00,0,0,3,0,0,7,10,20
2024-03-03 01:50:00,0,0,2,0,0,6,6,14
2024-03-03 02:00:00,0,0,4,0,0,8,8,20
2024-03-03 02:10:00,0,0,1,0,0,11,7,19
2024-03-03 02:20:00,0,0,0,0,0,7,11,18
2024-03-03 02:30:00,0,0,1,0,0,8,5,14
2024-03-03 02:40:00,0,0,2,0,0,3,6,11
2024-03-03 02:50:00,0,0,1,0,0,5,4,10
2024-03-03 03:00:00,0,0,1,0,0,0,6,7
2024-03-03 03:10:00,0,0,1,0,0,1,7,9
2024-03-03 03:20:00,0,0,1,0,0,3,4,8
2024-03-03 03:30:00,0,0,1,0,0,4,9,14
2024-03-03 03:40:00,0,0,1,0,0,4,5,10
2024-03-03 03:50:00,0,0,0,0,0,5,2,7
2024-03-03 04:00:00,0,0,1,0,0,2,6,9
2024-03-03 04:10:00,0,0,3,0,0,4,4,11
2024-03-03 04:20:00,0,0,1,0,0,3,3,7
2024-03-03 04:30:00,0,0,4,0,0,1,5,10
2024-03-03 04:40:00,0,0,0,0,0,2,9,11
2024-03-03 04:50:00,0,0,1,0,0,3,9,13
2024-03-03 05:00:00,0,0,1,0,0,3,4,8
2024-03-03 05:10:00,0,0,1,0,0,6,6,13
2024-03-03 05:20:00,0,0,1,0,0,7,5,13
2024-03-03 05:30:00,0,0,2,0,0,8,6,16
2024-03-03 05:40:00,0,0,1,0,0,10,8,19
2024-03-03 05:50:00,0,0,1,0,0,5,2,8
2024-03-03 06:00:00,0,0,1,0,0,3,1,5
2024-03-03 06:10:00,0,0,3,0,0,6,7,16
2024-03-03 06:20:00,0,0,5,0,0,4,4,13
2024-03-03 06:30:00,0,0,0,0,0,2,2,4
2024-03-03 06:40:00,0,0,2,0,0,0,2,4
2024-03-03 06:50:00,0,0,1,0,0,2,2,5
2024-03-03 07:00:00,0,0,2,0,0,2,4,8
2024-03-03 07:10:00,0,0,0,0,0,5,4,9
2024-03-03 07:20:00,0,0,2,0,0,3,2,7
2024-03-03 07:30:00,0,0,1,0,0,4,5,10
2024-03-03 07:40:00,0,0,0,0,0,6,7,13
2024-03-03 07:50:00,0,0,3,0,0,5,3,11
2024-03-03 08:00:00,0,0,4,0,0,5,4,13
2024-03-03 08:10:00,0,0,1,0,0,6,10,17
2024-03-03 08:20:00,0,0,4,0,0,7,10,21
2024-03-03 08:30:00,0,0,3,0,0,9,14,26
2024-03-03 08:40:00,0,0,5,0,0,10,6,21
2024-03-03 08:50:00,0,0,4,0,0,8,8,20
2024-03-03 09:00:00,0,0,2,0,0,10,15,27
2024-03-03 09:10:00,0,0,5,0,0,12,8,25
2024-03-03 09:20:00,0,0,8,0,0,15,23,46
2024-03-03 09:30:00,0,0,10,0,0,11,16,37
2024-03-03 09:40:00,0,0,5,0,0,21,13,39
2024-03-03 09:50:00,0,0,6,0,0,14,20,40
2024-03-03 10:00:00,0,0,6,0,0,18,22,46
2024-03-03 10:10:00,0,0,7,0,0,14,18,39
2024-03-03 10:20:00,0,0,9,0,0,23,17,49
2024-03-03 10:30:00,0,0,8,0,0,12,18,38
2024-03-03 10:40:00,0,0,7,0,0,25,31,63
2024-03-03 10:50:00,0,0,1,0,0,30,24,55
2024-03-03 11:00:00,0,0,7,0,0,16,28,51
2024-03-03 11:10:00,0,0,3,0,0,25,25,53
2024-03-03 11:20:00,0,0,9,0,0,15,19,43
2024-03-03 11:30:00,0,0,9,0,0,29,27,65
2024-03-03 11:40:00,0,0,15,0,0,18,36,69
2024-03-03 11:50:00,0,0,10,0,0,23,22,55
2024-03-03 12:00:00,0,0,8,0,0,29,39,76
2024-03-03 12:10:00,0,0,7,0,0,32,20,59
2024-03-03 12:20:00,0,0,12,0,0,34,37,83
2024-03-03 12:30:00,0,0,11,0,0,25,43,79
2024-03-03 12:40:00,0,0,12,0,0,31,36,79
2024-03-03 12:50:00,0,0,13,0,0,26,26,65
2024-03-03 13:00:00,0,0,8,0,0,26,34,68
2024-03-03 13:10:00,0,0,12,0,0,29,28,69
2024-03-03 13:20:00,0,0,8,0,0,31,29,68
2024-03-03 13:30:00,0,0,14,0,0,31,33,78
2024-03-03 13:40:00,0,0,11,0,0,25,29,65
2024-03-03 13:50:00,0,0,7,0,0,23,26,56
2024-03-03 14:00:00,0,0,8,0,0,35,22,65
2024-03-03 14:10:00,0,0,8,0,0,26,46,80
2024-03-03 14:20:00,0,0,12,0,0,37,48,97
2024-03-03 14:30:00,0,0,10,0,0,36,30,76
2024-03-03 14:40:00,0,0,13,0,0,28,40,81
2024-03-03 14:50:00,0,0,5,0,0,35,49,89
2024-03-03 15:00:00,0,0,9,0,0,36,40,85
2024-03-03 15:10:00,0,0,8,0,0,33,42,83
2024-03-03 15:20:00,0,0,11,0,0,20,35,66
2024-03-03 15:30:00,0,0,15,0,0,40,31,86
2024-03-03 15:40:00,0,0,10,0,0,25,39,74
2024-03-03 15:50:00,0,0,14,0,0,27,30,71
2024-03-03 16:00:00,0,0,8,0,0,31,32,71
2024-03-03 16:10:00,0,0,12,0,0,26,42,80
2024-03-03 16:20:00,0,0,16,0,0,24,51,91
2024-03-03 16:30:00,0,0,14,0,0,27,37,78
2024-03-03 16:40:00,0,0,8,0,0,28,27,63
2024-03-03 16:50:00,0,0,12,0,0,23,37,72
2024-03-03 17:00:00,0,0,9,0,0,29,38,76
2024-03-03 17:10:00,0,0,5,0,0,26,48,79
2024-03-03 17:20:00,0,0,10,0,0,28,31,69
2024-03-03 17:30:00,0,0,12,0,0,27,46,85
2024-03-03 17:40:00,0,0,10,0,0,36,30,76
2024-03-03 17:50:00,0,0,13,0,0,26,34,73
2024-03-03 18:00:00,0,0,14,0,0,28,37,79
2024-03-03 18:10:00,0,0,6,0,0,30,35,71
2024-03-03 18:20:00,0,0,10,0,0,31,32,73
2024-03-03 18:30:00,0,0,7,0,0,23,50,80
2024-03-03 18:40:00,0,0,5,0,0,28,39,72
2024-03-03 18:50:00,0,0,4,0,0,32,33,69
2024-03-03 19:00:00,0,0,8,0,0,20,25,53
2024-03-03 19:10:00,0,0,4,0,0,20,31,55
2024-03-03 19:20:00,0,0,7,0,0,16,28,51
2024-03-03 19:30:00,0,0,9,0,0,29,30,68
2024-03-03 19:40:00,0,0,5,0,0,17,31,53
2024-03-03 19:50:00,0,0,8,0,0,19,21,48
2024-03-03 20:00:00,0,0,6,0,0,17,25,48
2024-03-03 20:10:00,0,0,10,0,0,21,23,54
2024-03-03 20:20:00,0,0,5,0,0,12,22,39
2024-03-03 20:30:00,0,0,8,0,0,13,25,46
2024-03-03 20:40:00,0,0,10,0,0,17,19,46
2024-03-03 20:50:00,0,0,7,0,0,16,19,42
2024-03-03 21:00:00,0,0,6,0,0,18,22,46
2024-03-03 21:10:00,0,0,6,0,0,14,12,32
2024-03-03 21:20:00,0,0,4,0,0,15,18,37
2024-03-03 21:30:00,0,0,2,0,0,15,16,33
2024-03-03 21:40:00,0,0,2,0,0,11,15,28
2024-03-03 21:50:00,0,0,4,0,0,14,17,35
2024-03-03 22:00:00,0,0,3,0,0,9,10,22
2024-03-03 22:10:00,0,0,4,0,0,10,13,27
2024-03-03 22:20:00,0,0,6,0,0,16,17,39
2024-03-03 22:30:00,0,0,6,0,0,7,17,30
2024-03-03 22:40:00,0,0,4,0,0,9,3,16
2024-03-03 22:50:00,0,0,2,0,0,9,8,19
2024-03-03 23:00:00,0,0,1,0,0,8,11,20
2024-03-03 23:10:00,0,0,1,0,0,4,19,24
2024-03-03 23:20:00,0,0,5,0,0,7,10,22
2024-03-03 23:30:00,0,0,0,0,0,4,8,12
2024-03-03 23:40:00,0,0,4,0,0,4,6,14
2024-03-03 23:50:00,0,0,4,0,0,10,5,19
2024-03-04 00:00:00,0,0,4,0,0,5,5,14
2024-03-04 00:10:00,0,0,0,0,0,3,5,8
2024-03-04 00:20:00,0,0,2,0,0,5,4,11
2024-03-04 00:30:00,0,0,2,0,0,4,7,13
2024-03-04 00:40:00,0,0,0,0,0,3,1,4
2024-03-04 00:50:00,0,0,1,0,0,6,1,8
2024-03-04 01:00:00,0,0,2,0,0,2,7,11
2024-03-04 01:10:00,0,0,1,0,0,3,7,11
2024-03-04 01:20:00,0,0,1,0,0,1,0,2
2024-03-04 01:30:00,0,0,1,0,0,2,3,6
2024-03-04 01:40:00,0,0,0,0,0,2,1,3
2024-03-04 01:50:00,0,0,1,0,0,1,3,5
2024-03-04 02:00:00,0,0,1,0,0,2,5,8
2024-03-04 02:10:00,0,0,0,0,0,1,1,2
2024-03-04 02:20:00,0,0,0,0,0,4,2,6
2024-03-04 02:30:00,0,0,0,0,0,2,4,6
2024-03-04 02:40:00,0,0,0,0,0,2,0,2
2024-03-04 02:50:00,0,0,0,0,0,0,1,1
2024-03-04 03:00:00,0,0,0,0,0,3,1,4
2024-03-04 03:10:00,0,0,0,0,0,1,2,3
2024-03-04 03:20:00,0,0,1,0,0,5,2,8
2024-03-04 03:30:00,0,0,1,0,0,1,2,4
2024-03-04 03:40:00,0,0,0,0,0,1,3,4
2024-03-04 03:50:00,0,0,2,0,0,4,4,10
2024-03-04 04:00:00,0,0,1,0,0,4,4,9
2024-03-04 04:10:00,0,0,1,0,0,2,5,8
2024-03-04 04:20:00,0,0,0,0,0,4,8,12
2024-03-04 04:30:00,0,0,4,0,0,0,2,6
2024-03-04 04:40:00,0,0,1,0,0,4,3,8
2024-03-04 04:50:00,0,0,3,0,0,7,2,12
2024-03-04 05:00:00,0,0,3,0,0,5,2,10
2024-03-04 05:10:00,0,0,5,0,0,8,8,21
2024-03-04 05:20:00,0,0,7,0,0,5,9,21
2024-03-04 05:30:00,0,0,7,0,0,14,14,35
2024-03-04 05:40:00,0,0,8,0,0,24,11,43
2024-03-04 05:50:00,0,0,13,0,0,16,10,39
2024-03-04 06:00:00,0,0,10,0,0,18,12,40
2024-03-04 06:10:00,0,0,9,0,0,22,12,43
2024-03-04 06:20:00,0,0,11,0,0,27,16,54
2024-03-04 06:30:00,0,0,10,0,0,35,25,70
2024-03-04 06:40:00,0,0,12,0,0,34,33,79
2024-03-04 06:50:00,0,0,10,0,0,23,31,64
2024-03-04 07:00:00,0,0,12,0,0,44,40,96
2024-03-04 07:10:00,0,0,21,0,0,42,31,94
2024-03-04 07:20:00,0,0,7,0,0,62,62,131
2024-03-04 07:30:00,0,0,22,0,0,57,49,128
2024-03-04 07:40:00,0,0,9,0,0,67,64,140
2024-03-04 07:50:00,0,0,17,0,0,53,59,129
2024-03-04 08:00:00,0,0,21,0,0,58,66,145
2024-03-04 08:10:00,0,0,18,0,0,53,61,132
2024-03-04 08:20:00,0,0,17,0,0,45,56,118
2024-03-04 08:30:00,0,0,18,0,0,49,63,130
2024-03-04 08:40:00,0,0,13,0,0,49,60,122
