datetime,D51Z,D52Z,D62Z,D71Z,D72Z,D911Z,D912Z,D92Z,D111Z,D112Z,Total
2024-03-08 13:00:00,123,122,18,32,20,25,27,23,119,120,629
2024-03-08 13:10:00,116,117,17,27,23,23,23,20,122,122,610
2024-03-08 13:20:00,145,142,18,7,15,23,24,19,137,138,668
2024-03-08 13:30:00,106,109,16,30,27,26,26,17,134,133,624
2024-03-08 13:40:00,103,98,20,32,24,27,28,26,122,125,605
2024-03-08 13:50:00,84,84,16,23,22,22,23,17,142,138,571
2024-03-08 14:00:00,93,93,19,31,18,27,27,22,134,135,599
2024-03-08 14:10:00,127,127,18,30,24,33,33,24,118,120,654
2024-03-08 14:20:00,114,111,17,25,19,33,32,20,134,131,636
2024-03-08 14:30:00,116,117,24,26,29,30,30,25,115,115,627
2024-03-08 14:40:00,119,117,17,28,20,19,19,17,147,150,653
2024-03-08 14:50:00,102,103,17,30,18,27,27,19,143,137,623
2024-03-08 15:00:00,118,120,22,33,25,30,31,21,126,127,653
2024-03-08 15:10:00,116,116,22,29,19,37,36,22,127,129,653
2024-03-08 15:20:00,118,114,17,29,21,29,29,17,140,134,648
2024-03-08 15:30:00,120,121,26,25,20,25,25,17,134,134,647
2024-03-08 15:40:00,93,90,21,28,20,22,21,26,131,134,586
2024-03-08 15:50:00,113,113,22,28,27,28,26,13,151,146,667
2024-03-08 16:00:00,101,102,14,30,18,30,30,18,138,140,621
2024-03-08 16:10:00,109,106,22,26,24,30,30,18,133,136,634
2024-03-08 16:20:00,102,103,13,36,23,15,16,21,143,140,612
2024-03-08 16:30:00,102,105,16,25,24,20,21,15,130,128,586
2024-03-08 16:40:00,96,95,19,34,21,25,25,20,139,144,618
2024-03-08 16:50:00,107,106,19,35,29,27,27,30,137,133,650
2024-03-08 17:00:00,92,93,16,26,22,25,25,20,137,136,592
2024-03-08 17:10:00,115,118,20,26,18,22,22,17,138,140,636
2024-03-08 17:20:00,110,107,14,29,21,24,24,17,130,128,604
2024-03-08 17:30:00,101,102,18,23,18,18,18,23,127,128,576
2024-03-08 17:40:00,91,91,18,35,26,20,20,18,138,139,596
2024-03-08 17:50:00,103,105,22,35,30,20,20,22,145,140,642
2024-03-08 18:00:00,88,91,15,40,25,25,26,19,120,119,568
2024-03-08 18:10:00,109,107,17,15,24,24,23,24,135,136,614
2024-03-08 18:20:00,93,94,18,37,24,29,30,25,137,135,622
2024-03-08 18:30:00,75,76,16,31,26,30,30,24,117,115,540
2024-03-08 18:40:00,76,76,13,30,20,32,32,20,142,145,586
2024-03-08 18:50:00,78,78,13,16,20,17,17,22,147,142,550
2024-03-08 19:00:00,70,70,20,40,26,23,24,22,111,112,518
2024-03-08 19:10:00,66,66,12,31,21,20,22,21,99,97,455
2024-03-08 19:20:00,64,64,14,10,18,17,18,16,112,112,445
2024-03-08 19:30:00,54,56,20,18,18,16,15,13,101,103,414
2024-03-08 19:40:00,53,52,13,20,15,10,11,13,90,89,366
2024-03-08 19:50:00,40,41,10,15,15,10,10,12,92,92,337
2024-03-08 20:00:00,47,52,13,21,17,11,10,12,86,86,355
2024-03-08 20:10:00,43,41,13,16,13,20,20,18,83,83,350
2024-03-08 20:20:00,45,45,8,15,14,18,18,21,82,81,347
2024-03-08 20:30:00,26,26,13,18,18,22,23,19,53,52,270
2024-03-08 20:40:00,29,29,12,19,18,23,23,27,87,86,353
2024-03-08 20:50:00,30,30,12,21,19,25,26,25,69,69,326
2024-03-08 21:00:00,34,34,16,22,22,24,24,22,60,58,316
2024-03-08 21:10:00,27,27,9,12,18,16,16,20,45,46,236
2024-03-08 21:20:00,20,20,11,12,13,16,16,16,55,55,234
2024-03-08 21:30:00,22,21,9,14,14,14,14,16,50,51,225
2024-03-08 21:40:00,21,21,8,17,15,10,9,14,42,40,197
2024-03-08 21:50:00,27,26,5,10,7,7,7,8,52,53,202
2024-03-08 22:00:00,21,22,7,13,14,8,8,7,41,42,183
2024-03-08 22:10:00,41,40,12,9,8,12,13,12,52,50,249
2024-03-08 22:20:00,27,28,10,7,7,14,15,14,40,40,202
2024-03-08 22:30:00,43,44,10,9,9,15,14,15,54,54,267
2024-03-08 22:40:00,28,30,5,5,5,14,15,15,50,52,219
2024-03-08 22:50:00,29,30,8,5,6,11,9,14,48,46,206
2024-03-08 23:00:00,24,24,9,13,12,16,18,12,38,38,204
2024-03-08 23:10:00,22,22,12,8,8,11,12,11,37,37,180
2024-03-08 23:20:00,24,24,5,5,5,9,10,10,30,30,152
2024-03-08 23:30:00,22,22,7,1,3,13,13,12,31,32,156
2024-03-08 23:40:00,17,17,5,6,6,8,9,8,41,40,157
2024-03-08 23:50:00,23,23,3,7,7,8,9,8,36,36,160
2024-03-09 00:00:00,16,16,4,4,4,6,5,7,25,25,112
2024-03-09 00:10:00,26,26,6,7,6,9,10,11,11,13,125
2024-03-09 00:20:00,11,11,1,2,2,5,5,8,34,21,100
2024-03-09 00:30:00,11,11,1,4,4,5,5,7,17,15,80
2024-03-09 00:40:00,10,10,8,3,2,3,3,5,19,19,82
2024-03-09 00:50:00,11,12,5,5,4,4,4,4,7,7,63
2024-03-09 01:00:00,12,12,5,3,5,9,9,5,13,15,88
2024-03-09 01:10:00,12,12,6,4,3,4,4,3,20,20,88
2024-03-09 01:20:00,11,11,6,3,2,4,5,1,7,7,57
2024-03-09 01:30:00,5,6,4,2,1,2,2,2,11,11,46
2024-03-09 01:40:00,11,11,4,3,2,6,7,4,10,10,68
2024-03-09 01:50:00,6,6,5,1,0,8,8,4,9,10,57
2024-03-09 02:00:00,3,4,4,1,1,3,3,2,12,11,44
2024-03-09 02:10:00,6,6,3,3,3,2,3,3,12,12,53
2024-03-09 02:20:00,7,7,2,1,2,5,5,4,8,8,49
2024-03-09 02:30:00,3,3,0,0,0,4,4,4,3,3,24
2024-03-09 02:40:00,4,4,3,2,2,3,3,3,10,10,44
2024-03-09 02:50:00,4,4,4,2,1,6,5,4,6,6,42
2024-03-09 03:00:00,7,7,1,0,0,1,1,2,5,5,29
2024-03-09 03:10:00,5,6,7,4,4,3,3,2,3,3,40
2024-03-09 03:20:00,8,8,4,4,3,4,4,4,6,6,51
2024-03-09 03:30:00,3,3,3,2,1,2,2,1,2,2,21
2024-03-09 03:40:00,2,2,2,1,3,7,7,9,9,9,51
2024-03-09 03:50:00,2,2,3,0,0,4,4,3,4,4,26
2024-03-09 04:00:00,6,6,2,1,1,5,5,7,8,8,49
2024-03-09 04:10:00,6,6,4,5,5,5,6,3,7,7,54
2024-03-09 04:20:00,6,6,2,2,2,5,4,4,5,5,41
2024-03-09 04:30:00,3,3,2,1,1,1,1,0,6,6,24
2024-03-09 04:40:00,8,8,2,7,5,4,4,2,7,7,54
2024-03-09 04:50:00,8,8,3,2,2,0,1,0,15,15,54
2024-03-09 05:00:00,10,11,2,2,2,5,5,4,15,15,71
2024-03-09 05:10:00,12,12,2,0,0,3,3,3,10,10,55
2024-03-09 05:20:00,13,14,5,1,1,6,5,2,12,13,72
2024-03-09 05:30:00,8,8,7,1,1,11,11,11,17,16,91
2024-03-09 05:40:00,10,10,3,3,3,4,2,1,11,11,58
2024-03-09 05:50:00,12,12,2,2,2,4,4,2,25,25,90
2024-03-09 06:00:00,21,21,4,1,1,6,6,5,26,26,117
2024-03-09 06:10:00,14,14,0,0,0,5,5,6,19,20,83
2024-03-09 06:20:00,23,25,2,2,2,2,2,1,26,25,110
2024-03-09 06:30:00,21,20,4,2,2,4,6,8,39,39,145
2024-03-09 06:40:00,18,18,2,3,3,5,5,8,32,32,126
2024-03-09 06:50:00,16,16,5,0,0,7,8,19,42,42,155
2024-03-09 07:00:00,28,28,7,3,4,5,4,9,22,22,132
2024-03-09 07:10:00,27,27,3,2,3,4,4,6,24,24,124
2024-03-09 07:20:00,28,27,8,7,6,5,6,3,39,40,169
2024-03-09 07:30:00,26,26,11,8,8,6,5,4,46,44,184
2024-03-09 07:40:00,29,29,10,7,8,9,7,8,39,39,185
2024-03-09 07:50:00,39,39,7,9,8,7,6,6,43,44,208
2024-03-09 08:00:00,29,29,12,5,7,10,11,8,45,43,199
2024-03-09 08:10:00,35,35,10,11,9,15,15,14,55,58,257
2024-03-09 08:20:00,35,37,11,14,12,11,11,12,54,51,248
2024-03-09 08:30:00,51,49,15,20,17,13,12,11,49,52,289
2024-03-09 08:40:00,53,56,13,12,13,17,16,16,86,87,369
2024-03-09 08:50:00,53,49,14,14,12,14,16,17,108,104,401
2024-03-09 09:00:00,72,72,12,14,10,10,13,13,73,75,364
2024-03-09 09:10:00,69,69,22,14,14,10,11,11,78,76,374
2024-03-09 09:20:00,73,76,18,15,12,16,16,16,90,94,426
2024-03-09 09:30:00,83,81,15,15,15,21,21,21,99,95,466
2024-03-09 09:40:00,68,68,16,23,19,7,8,10,98,100,417
2024-03-09 09:50:00,69,70,21,22,15,23,23,24,82,80,429
2024-03-09 10:00:00,95,95,18,24,21,19,18,18,111,112,531
2024-03-09 10:10:00,88,91,20,35,31,18,18,19,97,96,513
2024-03-09 10:20:00,79,79,15,19,17,17,17,18,110,111,482
2024-03-09 10:30:00,101,104,16,25,21,25,24,20,106,104,546
2024-03-09 10:40:00,75,75,17,32,24,22,22,23,125,124,539
2024-03-09 10:50:00,66,67,16,33,27,23,23,25,116,117,513
2024-03-09 11:00:00,95,94,16,33,29,14,15,14,113,112,535
2024-03-09 11:10:00,99,100,22,31,23,19,19,27,126,128,594
2024-03-09 11:20:00,100,103,20,25,23,19,19,24,113,113,559
2024-03-09 11:30:00,105,102,20,29,19,26,26,26,131,131,615
2024-03-09 11:40:00,118,116,19,35,25,33,33,21,119,120,639
2024-03-09 11:50:00,96,98,18,37,31,27,26,26,136,136,631
2024-03-09 12:00:00,91,89,24,33,24,25,23,19,137,134,599
2024-03-09 12:10:00,90,89,19,38,28,24,25,23,132,135,603
2024-03-09 12:20:00,109,108,17,38,27,30,30,17,135,130,641
2024-03-09 12:30:00,90,92,21,37,26,28,28,25,127,128,602
2024-03-09 12:40:00,117,116,17,35,26,28,28,20,146,146,679
2024-03-09 12:50:00,100,103,19,35,25,28,28,18,135,137,628
2024-03-09 13:00:00,119,117,19,39,29,25,25,19,122,123,637
2024-03-09 13:10:00,118,115,22,38,25,29,29,20,123,121,640
2024-03-09 13:20:00,95,96,19,36,24,34,35,16,119,119,593
2024-03-09 13:30:00,103,104,17,28,22,42,42,20,133,132,643
2024-03-09 13:40:00,94,95,19,30,21,24,25,25,119,120,572
2024-03-09 13:50:00,113,114,22,32,24,25,25,16,137,131,639
2024-03-09 14:00:00,98,100,16,36,33,26,26,24,128,128,615
2024-03-09 14:10:00,101,98,18,40,28,21,20,17,136,134,613
2024-03-09 14:20:00,105,105,20,30,23,28,28,21,121,123,604
2024-03-09 14:30:00,112,110,19,23,20,27,27,27,124,124,613
2024-03-09 14:40:00,103,104,16,29,26,26,25,24,122,120,595
2024-03-09 14:50:00,87,86,17,46,27,22,20,18,124,127,574
2024-03-09 15:00:00,104,101,20,27,26,20,20,16,145,140,619
2024-03-09 15:10:00,90,92,22,37,26,26,27,19,119,121,579
2024-03-09 15:20:00,110,105,15,27,19,17,18,18,109,110,548
2024-03-09 15:30:00,94,96,19,38,30,22,22,21,130,128,600
2024-03-09 15:40:00,91,90,17,22,15,20,20,23,120,123,541
2024-03-09 15:50:00,103,104,11,36,24,30,29,22,131,128,618
2024-03-09 16:00:00,70,71,12,37,28,22,22,18,107,110,497
2024-03-09 16:10:00,115,115,20,32,24,21,21,23,104,100,575
2024-03-09 16:20:00,84,86,19,26,21,21,21,20,102,104,504
2024-03-09 16:30:00,75,73,14,30,29,14,14,18,119,119,505
2024-03-09 16:40:00,78,80,15,28,26,20,20,23,127,126,543
2024-03-09 16:50:00,70,69,16,29,18,18,19,17,139,138,533
2024-03-09 17:00:00,91,91,12,34,21,23,25,26,93,89,505
2024-03-09 17:10:00,82,82,18,20,19,26,26,19,115,117,524
2024-03-09 17:20:00,94,95,16,22,23,21,21,19,121,118,550
2024-03-09 17:30:00,95,94,19,33,23,21,23,23,121,122,574
2024-03-09 17:40:00,89,88,19,22,18,17,17,16,131,132,549
2024-03-09 17:50:00,108,106,21,22,19,18,18,23,125,123,583
2024-03-09 18:00:00,64,63,16,20,19,21,20,19,102,105,449
2024-03-09 18:10:00,82,83,17,33,27,16,17,22,125,125,547
2024-03-09 18:20:00,69,68,17,25,22,22,22,22,122,124,513
2024-03-09 18:30:00,74,73,15,39,26,26,25,18,116,112,524
2024-03-09 18:40:00,63,65,17,23,17,21,22,21,122,124,495
2024-03-09 18:50:00,53,52,16,22,18,17,17,21,101,97,414
2024-03-09 19:00:00,51,53,15,34,25,15,15,20,84,86,398
2024-03-09 19:10:00,65,62,16,29,26,16,16,21,100,98,449
2024-03-09 19:20:00,58,60,14,24,17,20,16,13,95,95,412
2024-03-09 19:30:00,42,43,14,16,11,15,16,18,90,90,355
2024-03-09 19:40:00,45,44,13,21,21,13,13,19,95,95,379
2024-03-09 19:50:00,34,35,17,26,23,14,15,15,81,83,343
2024-03-09 20:00:00,39,42,15,19,17,15,15,14,68,68,312
2024-03-09 20:10:00,41,39,14,17,17,14,13,9,83,81,328
2024-03-09 20:20:00,39,40,18,13,14,19,18,20,75,75,331
2024-03-09 20:30:00,25,26,8,16,14,13,14,12,55,57,240
2024-03-09 20:40:00,22,22,15,19,19,15,15,16,58,56,257
2024-03-09 20:50:00,48,49,9,20,16,10,10,14,59,59,294
2024-03-09 21:00:00,30,30,14,22,18,7,8,7,57,57,250
2024-03-09 21:10:00,33,34,11,14,15,8,8,9,49,49,230
2024-03-09 21:20:00,22,24,12,11,10,10,9,10,40,40,188
2024-03-09 21:30:00,27,28,2,11,9,7,8,11,38,42,183
2024-03-09 21:40:00,26,27,7,12,11,10,10,10,37,33,183
2024-03-09 21:50:00,24,24,5,18,17,13,13,13,44,44,215
2024-03-09 22:00:00,24,25,9,14,11,8,8,8,40,40,187
2024-03-09 22:10:00,35,35,2,9,7,13,13,12,32,33,191
2024-03-09 22:20:00,18,19,12,12,12,10,9,5,35,35,167
2024-03-09 22:30:00,22,22,11,9,9,9,8,9,41,39,179
2024-03-09 22:40:00,29,29,9,3,4,11,11,11,51,50,208
2024-03-09 22:50:00,31,31,4,6,5,10,11,11,35,37,181
2024-03-09 23:00:00,18,18,7,13,11,14,15,15,51,52,214
2024-03-09 23:10:00,24,24,2,4,3,11,12,11,45,42,178
2024-03-09 23:20:00,18,18,4,8,8,9,8,9,29,30,141
2024-03-09 23:30:00,22,21,4,5,5,8,8,9,26,25,133
2024-03-09 23:40:00,13,12,6,4,4,8,8,9,29,30,123
2024-03-09 23:50:00,17,17,3,3,4,8,7,6,27,26,118
2024-03-10 00:00:00,23,22,8,12,7,6,6,6,16,16,122
2024-03-10 00:10:00,21,21,6,2,2,6,6,3,17,18,102
2024-03-10 00:20:00,10,10,5,4,4,10,8,11,22,21,105
2024-03-10 00:30:00,16,16,3,1,1,3,3,5,25,27,100
2024-03-10 00:40:00,10,10,2,3,3,8,8,11,28,26,109
2024-03-10 00:50:00,18,18,4,1,1,14,13,15,24,25,133
2024-03-10 01:00:00,12,12,4,5,5,7,8,5,28,28,114
2024-03-10 01:10:00,8,7,5,5,4,5,5,1,12,12,64
2024-03-10 01:20:00,10,10,1,3,3,4,4,8,8,8,59
2024-03-10 01:30:00,9,9,1,2,2,6,6,7,20,20,82
2024-03-10 01:40:00,9,9,1,4,3,2,2,3,9,9,51
2024-03-10 01:50:00,6,6,2,3,3,5,5,6,7,7,50
2024-03-10 02:00:00,8,8,2,4,3,3,3,4,14,14,63
2024-03-10 02:10:00,8,8,3,3,3,3,3,3,10,10,54
2024-03-10 02:20:00,4,4,1,0,0,1,1,1,9,9,30
2024-03-10 02:30:00,6,6,5,1,1,3,2,2,7,7,40
2024-03-10 02:40:00,6,6,1,4,4,2,2,3,8,8,44
2024-03-10 02:50:00,5,5,1,2,2,5,5,3,7,8,43
2024-03-10 03:00:00,6,6,2,6,6,4,4,2,8,7,51
2024-03-10 03:10:00,4,4,2,4,4,0,0,2,5,5,30
2024-03-10 03:20:00,3,4,5,3,3,2,2,4,9,9,44
2024-03-10 03:30:00,4,4,4,3,3,1,1,2,11,11,44
2024-03-10 03:40:00,5,5,4,2,3,8,8,5,3,3,46
2024-03-10 03:50:00,4,4,1,1,1,3,3,4,11,11,43
2024-03-10 04:00:00,4,4,2,4,2,4,3,2,4,4,33
2024-03-10 04:10:00,5,5,2,0,0,2,2,0,3,3,22
2024-03-10 04:20:00,6,6,1,2,3,5,5,4,14,14,60
2024-03-10 04:30:00,5,5,5,4,3,7,7,4,8,8,56
2024-03-10 04:40:00,7,7,2,0,0,3,3,2,11,11,46
2024-03-10 04:50:00,4,4,3,3,2,1,1,1,19,19,57
2024-03-10 05:00:00,9,9,1,2,2,3,3,3,7,7,46
2024-03-10 05:10:00,5,5,1,0,0,2,2,1,13,14,43
2024-03-10 05:20:00,7,7,2,1,1,2,2,3,15,15,55
2024-03-10 05:30:00,5,5,3,3,2,1,1,0,13,12,45
2024-03-10 05:40:00,8,8,2,2,2,3,2,1,8,8,44
2024-03-10 05:50:00,4,4,2,3,2,3,3,5,3,4,33
2024-03-10 06:00:00,5,5,0,1,1,2,2,3,12,11,42
2024-03-10 06:10:00,10,9,2,1,1,1,1,0,8,8,41
2024-03-10 06:20:00,12,13,2,1,1,2,2,2,9,9,53
2024-03-10 06:30:00,19,18,0,1,0,0,2,0,11,11,62
2024-03-10 06:40:00,15,15,1,1,1,1,1,0,8,8,51
2024-03-10 06:50:00,7,7,2,0,0,3,3,2,12,12,48
2024-03-10 07:00:00,10,10,5,1,1,2,2,0,8,8,47
2024-03-10 07:10:00,8,8,2,1,1,3,2,1,11,11,48
2024-03-10 07:20:00,12,12,1,0,0,0,0,1,11,11,48
2024-03-10 07:30:00,9,9,2,1,1,1,0,0,16,16,55
2024-03-10 07:40:00,7,7,4,1,1,5,5,3,10,10,53
2024-03-10 07:50:00,8,8,3,2,1,1,1,2,15,15,56
2024-03-10 08:00:00,11,11,3,2,2,4,4,3,16,16,72
2024-03-10 08:10:00,13,13,1,0,0,4,4,4,16,16,71
2024-03-10 08:20:00,20,20,2,2,3,7,7,7,27,27,122
2024-03-10 08:30:00,19,20,5,4,4,8,8,5,45,46,164
2024-03-10 08:40:00,15,16,2,7,6,5,5,6,33,32,127
2024-03-10 08:50:00,17,16,5,1,1,9,9,7,45,45,155
2024-03-10 09:00:00,19,19,6,1,2,11,14,12,58,57,199
2024-03-10 09:10:00,29,30,8,3,2,7,6,6,29,29,149
2024-03-10 09:20:00,33,33,8,2,1,8,7,4,59,60,215
2024-03-10 09:30:00,30,30,8,7,6,12,11,8,73,73,258
2024-03-10 09:40:00,27,27,10,6,6,5,4,4,54,55,198
2024-03-10 09:50:00,44,45,9,5,4,12,12,11,51,50,243
2024-03-10 10:00:00,30,32,4,5,6,13,14,9,41,41,195
2024-03-10 10:10:00,47,48,6,7,6,10,9,8,56,56,253
2024-03-10 10:20:00,43,43,6,7,5,7,7,11,46,48,223
2024-03-10 10:30:00,53,52,8,5,5,9,9,9,46,43,239
2024-03-10 10:40:00,43,44,8,5,5,11,11,9,64,64,264
2024-03-10 10:50:00,53,53,8,12,12,9,9,6,50,53,265
2024-03-10 11:00:00,33,33,6,5,5,12,12,8,61,57,232
2024-03-10 11:10:00,56,56,8,11,11,11,8,8,69,69,307
2024-03-10 11:20:00,32,33,9,6,6,12,12,15,63,61,249
2024-03-10 11:30:00,62,60,11,11,11,10,10,13,65,68,321
2024-03-10 11:40:00,56,56,6,5,5,11,11,11,83,81,325
2024-03-10 11:50:00,36,37,7,10,8,11,12,11,68,68,268
2024-03-10 12:00:00,47,51,11,13,13,19,20,22,58,62,316
2024-03-10 12:10:00,61,59,8,21,20,21,21,21,59,55,346
2024-03-10 12:20:00,61,63,11,12,11,21,21,25,68,68,361
2024-03-10 12:30:00,66,65,13,8,8,18,16,15,58,59,326
2024-03-10 12:40:00,48,50,10,7,5,13,14,16,87,88,338
2024-03-10 12:50:00,48,49,8,4,4,10,11,9,81,80,304
2024-03-10 13:00:00,59,56,10,12,14,11,11,10,79,78,340
2024-03-10 13:10:00,60,61,13,8,7,11,10,9,65,67,311
2024-03-10 13:20:00,68,69,10,10,10,18,18,11,71,72,357
2024-03-10 13:30:00,36,37,8,11,11,13,12,11,92,88,319
2024-03-10 13:40:00,69,72,9,14,14,15,14,21,68,68,364
2024-03-10 13:50:00,69,65,12,6,6,14,14,12,83,85,366
2024-03-10 14:00:00,62,63,8,14,13,12,11,11,76,72,342
2024-03-10 14:10:00,73,75,10,12,11,12,14,9,57,57,330
2024-03-10 14:20:00,70,69,10,15,14,13,14,11,80,85,381
2024-03-10 14:30:00,52,54,9,7,7,15,14,14,105,101,378
2024-03-10 14:40:00,77,76,13,8,9,9,8,10,82,83,375
2024-03-10 14:50:00,60,61,10,9,6,13,15,15,95,91,375
2024-03-10 15:00:00,43,42,12,14,13,10,9,12,76,77,308
2024-03-10 15:10:00,61,62,16,8,8,13,14,12,89,93,376
2024-03-10 15:20:00,52,53,10,11,10,11,11,12,80,80,330
2024-03-10 15:30:00,65,62,10,6,5,9,8,8,70,66,309
2024-03-10 15:40:00,41,41,7,8,8,13,14,15,72,71,290
2024-03-10 15:50:00,42,42,6,6,3,11,9,10,67,70,266
2024-03-10 16:00:00,28,29,12,9,9,6,5,7,74,71,250
2024-03-10 16:10:00,30,30,10,6,6,11,13,12,77,80,275
2024-03-10 16:20:00,25,25,7,15,15,13,13,12,97,100,322
2024-03-10 16:30:00,67,67,10,14,13,14,14,7,84,81,371
2024-03-10 16:40:00,64,63,15,12,12,13,15,6,84,81,365
2024-03-10 16:50:00,59,60,10,14,15,10,10,9,84,85,356
2024-03-10 17:00:00,66,70,6,9,8,16,16,14,62,63,330
2024-03-10 17:10:00,62,56,7,12,13,11,11,6,83,82,343
2024-03-10 17:20:00,52,52,15,4,3,13,13,13,71,71,307
2024-03-10 17:30:00,63,63,13,9,8,11,11,15,84,86,363
2024-03-10 17:40:00,55,56,10,11,10,11,12,11,74,70,320
2024-03-10 17:50:00,49,48,11,9,8,15,15,11,75,76,317
2024-03-10 18:00:00,56,58,12,9,9,15,16,8,81,82,346
2024-03-10 18:10:00,59,60,10,9,8,16,15,13,80,76,346
2024-03-10 18:20:00,47,44,7,12,12,13,12,8,77,77,309
2024-03-10 18:30:00,54,55,8,11,11,12,12,11,68,68,310
2024-03-10 18:40:00,36,37,6,16,16,16,14,20,68,68,297
2024-03-10 18:50:00,49,48,8,19,20,21,22,18,63,65,333
2024-03-10 19:00:00,38,38,5,13,12,15,16,16,57,56,266
2024-03-10 19:10:00,45,44,14,11,9,16,15,19,70,71,314
2024-03-10 19:20:00,33,36,7,9,8,14,15,18,54,54,248
2024-03-10 19:30:00,44,41,6,13,10,11,12,13,71,69,290
2024-03-10 19:40:00,35,35,8,12,12,13,13,14,61,61,264
2024-03-10 19:50:00,30,31,7,9,7,10,11,11,66,66,248
2024-03-10 20:00:00,38,37,6,13,11,9,11,8,64,64,261
2024-03-10 20:10:00,30,31,7,7,7,12,13,9,50,50,216
2024-03-10 20:20:00,32,32,9,13,12,14,14,7,63,63,259
2024-03-10 20:30:00,24,23,8,10,10,12,15,18,47,51,218
2024-03-10 20:40:00,29,31,7,15,13,13,15,12,56,52,243
2024-03-10 20:50:00,26,25,7,6,4,12,11,9,67,66,233
2024-03-10 21:00:00,24,26,8,7,8,12,10,8,49,49,201
2024-03-10 21:10:00,53,55,11,9,5,14,15,13,39,39,253
2024-03-10 21:20:00,30,29,11,11,10,10,10,10,35,36,192
2024-03-10 21:30:00,21,22,13,8,7,10,11,6,31,30,159
2024-03-10 21:40:00,25,26,9,8,7,16,16,12,30,30,179
2024-03-10 21:50:00,12,15,6,9,7,9,9,9,36,36,148
2024-03-10 22:00:00,20,18,6,6,5,5,5,7,32,32,136
2024-03-10 22:10:00,24,22,7,3,3,8,7,11,29,29,143
2024-03-10 22:20:00,16,16,4,4,4,9,9,6,23,23,114
2024-03-10 22:30:00,23,25,7,1,1,8,8,6,34,35,148
2024-03-10 22:40:00,14,16,3,6,5,5,5,5,26,25,110
2024-03-10 22:50:00,11,10,4,5,4,4,5,4,22,22,91
2024-03-10 23:00:00,14,14,4,6,5,8,8,3,10,10,82
2024-03-10 23:10:00,13,15,5,4,4,3,4,2,21,22,93
2024-03-10 23:20:00,10,10,5,0,0,6,4,2,7,6,50
2024-03-10 23:30:00,9,9,2,6,5,5,6,4,15,15,76
2024-03-10 23:40:00,6,7,5,3,3,7,7,3,15,15,71
2024-03-10 23:50:00,10,10,1,3,3,2,2,2,13,14,60
2024-03-11 00:00:00,2,3,2,2,2,3,3,2,14,13,46
2024-03-11 00:10:00,7,8,4,1,1,4,4,3,5,5,42
2024-03-11 00:20:00,1,1,0,4,4,3,3,4,10,10,40
2024-03-11 00:30:00,4,4,2,0,0,4,4,3,4,5,30
2024-03-11 00:40:00,7,7,2,1,1,1,1,0,12,11,43
2024-03-11 00:50:00,8,8,1,0,0,1,2,3,5,5,33
2024-03-11 01:00:00,3,3,2,1,2,3,3,3,2,2,24
2024-03-11 01:10:00,3,3,0,1,0,3,2,2,6,6,26
2024-03-11 01:20:00,1,1,3,2,1,3,3,2,5,5,26
2024-03-11 01:30:00,2,2,0,0,0,2,2,1,4,4,17
2024-03-11 01:40:00,1,1,0,4,4,0,1,1,7,7,26
2024-03-11 01:50:00,3,3,1,2,2,2,2,2,9,9,35
2024-03-11 02:00:00,3,3,3,1,1,3,3,0,2,2,21
2024-03-11 02:10:00,4,4,1,0,0,1,1,1,1,1,14
2024-03-11 02:20:00,4,4,1,1,1,1,1,1,2,2,18
2024-03-11 02:30:00,3,3,0,0,0,0,0,0,3,3,12
2024-03-11 02:40:00,2,2,1,1,1,2,2,2,1,1,15
2024-03-11 02:50:00,4,4,0,0,0,0,0,1,3,3,15
2024-03-11 03:00:00,4,4,1,1,0,1,1,1,3,3,19
2024-03-11 03:10:00,4,4,1,1,1,0,0,0,6,6,23
2024-03-11 03:20:00,6,6,4,0,0,4,4,1,5,5,35
2024-03-11 03:30:00,4,4,4,0,0,3,3,0,4,4,26
2024-03-11 03:40:00,3,2,0,0,0,0,0,0,2,2,9
2024-03-11 03:50:00,4,4,1,1,0,1,1,1,2,2,17
2024-03-11 04:00:00,3,3,3,1,1,2,2,0,0,0,15
2024-03-11 04:10:00,8,8,0,0,0,1,1,0,3,3,24
2024-03-11 04:20:00,4,5,2,0,0,1,0,0,10,10,32
2024-03-11 04:30:00,5,5,3,1,1,1,1,2,6,6,31
2024-03-11 04:40:00,4,4,2,1,0,2,3,4,15,15,50
2024-03-11 04:50:00,12,12,1,1,1,6,6,4,17,17,77
2024-03-11 05:00:00,18,18,2,1,1,1,3,3,23,23,93
2024-03-11 05:10:00,16,17,8,1,1,10,10,8,41,41,153
2024-03-11 05:20:00,30,29,5,5,5,7,7,5,52,56,201
2024-03-11 05:30:00,25,25,2,7,7,5,5,5,53,56,190
2024-03-11 05:40:00,34,35,6,2,2,4,4,3,84,81,255
2024-03-11 05:50:00,44,45,7,1,1,10,12,11,110,108,349
2024-03-11 06:00:00,47,46,14,2,2,16,16,6,110,110,369
2024-03-11 06:10:00,51,49,15,6,6,13,12,13,101,103,369
2024-03-11 06:20:00,61,61,9,9,9,13,13,11,112,110,408
2024-03-11 06:30:00,92,91,6,3,3,12,14,11,137,137,506
2024-03-11 06:40:00,94,94,13,5,6,11,10,10,139,141,523
2024-03-11 06:50:00,93,92,12,4,4,11,11,15,149,150,541
2024-03-11 07:00:00,83,83,13,9,7,11,11,13,154,149,533
2024-03-11 07:10:00,107,108,10,8,7,15,15,14,156,157,597
