datetime,V21Z,V22Z,V81Z,V82Z,D11Z,D12Z,Total
2024-03-09 17:30:00,0,38,0,40,1,0,79
2024-03-09 17:40:00,0,29,0,33,1,0,63
2024-03-09 17:50:00,0,45,0,25,0,0,70
2024-03-09 18:00:00,0,43,0,40,0,0,83
2024-03-09 18:10:00,0,40,0,40,0,0,80
2024-03-09 18:20:00,0,38,0,39,0,0,77
2024-03-09 18:30:00,0,41,0,43,3,0,87
2024-03-09 18:40:00,0,51,0,51,1,0,103
2024-03-09 18:50:00,0,54,0,48,3,0,105
2024-03-09 19:00:00,0,49,0,75,0,0,124
2024-03-09 19:10:00,0,52,0,63,0,0,115
2024-03-09 19:20:00,0,39,0,55,4,0,98
2024-03-09 19:30:00,0,35,0,54,0,0,89
2024-03-09 19:40:00,0,45,0,47,1,0,93
2024-03-09 19:50:00,0,53,0,81,0,0,134
2024-03-09 20:00:00,0,40,0,62,1,0,103
2024-03-09 20:10:00,0,33,0,68,0,0,101
2024-03-09 20:20:00,0,39,0,61,2,0,102
2024-03-09 20:30:00,0,45,0,62,2,0,109
2024-03-09 20:40:00,0,30,0,52,2,0,84
2024-03-09 20:50:00,0,28,0,56,0,0,84
2024-03-09 21:00:00,0,24,0,65,1,0,90
2024-03-09 21:10:00,0,24,0,50,1,0,75
2024-03-09 21:20:00,0,21,0,49,1,0,71
2024-03-09 21:30:00,0,32,0,46,0,0,78
2024-03-09 21:40:00,0,31,0,41,0,0,72
2024-03-09 21:50:00,0,16,0,43,1,0,60
2024-03-09 22:00:00,0,30,0,53,0,0,83
2024-03-09 22:10:00,0,34,0,59,0,0,93
2024-03-09 22:20:00,0,23,0,38,1,0,62
2024-03-09 22:30:00,0,32,0,51,0,0,83
2024-03-09 22:40:00,0,28,0,63,2,0,93
2024-03-09 22:50:00,0,18,0,43,0,0,61
2024-03-09 23:00:00,0,20,0,58,1,0,79
2024-03-09 23:10:00,0,21,0,50,1,0,72
2024-03-09 23:20:00,0,20,0,58,1,0,79
2024-03-09 23:30:00,0,15,0,36,0,0,51
2024-03-09 23:40:00,0,22,0,36,0,0,58
2024-03-09 23:50:00,0,15,0,27,0,0,42
2024-03-10 00:00:00,0,18,0,36,0,0,54
2024-03-10 00:10:00,0,18,0,45,0,0,63
2024-03-10 00:20:00,0,15,0,34,1,0,50
2024-03-10 00:30:00,0,12,0,28,0,0,40
2024-03-10 00:40:00,0,12,0,34,0,0,46
2024-03-10 00:50:00,0,10,0,31,0,0,41
2024-03-10 01:00:00,0,12,0,39,0,0,51
2024-03-10 01:10:00,0,12,0,16,0,0,28
2024-03-10 01:20:00,0,8,0,31,1,0,40
2024-03-10 01:30:00,0,10,0,10,0,0,20
2024-03-10 01:40:00,0,3,0,23,0,0,26
2024-03-10 01:50:00,0,6,0,19,1,0,26
2024-03-10 02:00:00,0,11,0,10,0,0,21
2024-03-10 02:10:00,0,6,0,22,0,0,28
2024-03-10 02:20:00,0,7,0,14,0,0,21
2024-03-10 02:30:00,0,4,0,12,0,0,16
2024-03-10 02:40:00,0,12,0,21,3,0,36
2024-03-10 02:50:00,0,9,0,17,1,0,27
2024-03-10 03:00:00,0,5,0,6,0,0,11
2024-03-10 03:10:00,0,6,0,3,0,0,9
2024-03-10 03:20:00,0,8,0,5,0,0,13
2024-03-10 03:30:00,0,7,0,19,0,0,26
2024-03-10 03:40:00,0,9,0,11,0,0,20
2024-03-10 03:50:00,0,2,0,13,1,0,16
2024-03-10 04:00:00,0,3,0,9,0,0,12
2024-03-10 04:10:00,0,4,0,13,0,0,17
2024-03-10 04:20:00,0,3,0,7,1,0,11
2024-03-10 04:30:00,0,0,0,16,0,0,16
2024-03-10 04:40:00,0,4,0,26,0,0,30
2024-03-10 04:50:00,0,1,0,26,0,0,27
2024-03-10 05:00:00,0,7,0,31,0,0,38
2024-03-10 05:10:00,0,4,0,32,0,0,36
2024-03-10 05:20:00,0,8,0,24,1,0,33
2024-03-10 05:30:00,0,10,0,10,1,0,21
2024-03-10 05:40:00,0,10,0,2,0,0,12
2024-03-10 05:50:00,0,10,0,26,0,0,36
2024-03-10 06:00:00,0,5,0,21,0,0,26
2024-03-10 06:10:00,0,5,0,20,0,0,25
2024-03-10 06:20:00,0,10,0,14,0,0,24
2024-03-10 06:30:00,0,12,0,23,0,0,35
2024-03-10 06:40:00,0,6,0,8,1,0,15
2024-03-10 06:50:00,0,1,0,15,0,0,16
2024-03-10 07:00:00,0,5,0,3,0,0,8
2024-03-10 07:10:00,0,6,0,14,0,0,20
2024-03-10 07:20:00,0,5,0,7,0,0,12
2024-03-10 07:30:00,0,3,0,9,0,0,12
2024-03-10 07:40:00,0,6,0,10,0,0,16
2024-03-10 07:50:00,0,13,0,4,0,0,17
2024-03-10 08:00:00,0,7,0,12,0,0,19
2024-03-10 08:10:00,0,6,0,12,0,0,18
2024-03-10 08:20:00,0,5,0,10,0,0,15
2024-03-10 08:30:00,0,8,0,13,0,0,21
2024-03-10 08:40:00,0,10,0,11,0,0,21
2024-03-10 08:50:00,0,12,0,12,0,0,24
2024-03-10 09:00:00,0,11,0,14,0,0,25
2024-03-10 09:10:00,0,14,0,18,0,0,32
2024-03-10 09:20:00,0,18,0,19,0,0,37
2024-03-10 09:30:00,0,16,0,22,1,0,39
2024-03-10 09:40:00,0,23,0,22,0,0,45
2024-03-10 09:50:00,0,24,0,27,0,0,51
2024-03-10 10:00:00,0,22,0,17,0,0,39
2024-03-10 10:10:00,0,26,0,23,0,0,49
2024-03-10 10:20:00,0,21,0,30,0,0,51
2024-03-10 10:30:00,0,24,0,27,0,0,51
2024-03-10 10:40:00,0,20,0,16,1,0,37
2024-03-10 10:50:00,0,27,0,22,0,0,49
2024-03-10 11:00:00,0,26,0,18,0,0,44
2024-03-10 11:10:00,0,30,0,23,1,0,54
2024-03-10 11:20:00,0,28,0,20,2,0,50
2024-03-10 11:30:00,0,31,0,28,1,0,60
2024-03-10 11:40:00,0,28,0,22,1,0,51
2024-03-10 11:50:00,0,31,0,17,1,0,49
2024-03-10 12:00:00,0,30,0,33,2,0,65
2024-03-10 12:10:00,0,39,0,23,2,0,64
2024-03-10 12:20:00,0,34,0,30,1,0,65
2024-03-10 12:30:00,0,34,0,24,3,0,61
2024-03-10 12:40:00,0,31,0,32,0,0,63
2024-03-10 12:50:00,0,30,0,24,2,0,56
2024-03-10 13:00:00,0,27,0,31,2,0,60
2024-03-10 13:10:00,0,30,0,29,1,0,60
2024-03-10 13:20:00,0,24,0,30,1,0,55
2024-03-10 13:30:00,0,27,0,27,2,0,56
2024-03-10 13:40:00,0,35,0,30,0,0,65
2024-03-10 13:50:00,0,31,0,33,1,0,65
2024-03-10 14:00:00,0,36,0,35,0,0,71
2024-03-10 14:10:00,0,30,0,32,2,0,64
2024-03-10 14:20:00,0,29,0,32,1,0,62
2024-03-10 14:30:00,0,34,0,26,0,0,60
2024-03-10 14:40:00,0,25,0,28,0,0,53
2024-03-10 14:50:00,0,34,0,29,0,0,63
2024-03-10 15:00:00,0,36,0,28,1,0,65
2024-03-10 15:10:00,0,32,0,32,3,0,67
2024-03-10 15:20:00,0,35,0,34,1,0,70
2024-03-10 15:30:00,0,18,0,31,1,0,50
2024-03-10 15:40:00,0,31,0,38,0,0,69
2024-03-10 15:50:00,0,16,0,28,2,0,46
2024-03-10 16:00:00,0,29,0,40,5,0,74
2024-03-10 16:10:00,0,40,0,32,2,0,74
2024-03-10 16:20:00,0,32,0,34,5,0,71
2024-03-10 16:30:00,0,48,0,39,2,0,89
2024-03-10 16:40:00,0,48,0,27,0,0,75
2024-03-10 16:50:00,0,27,0,32,1,0,60
2024-03-10 17:00:00,0,37,0,27,2,0,66
2024-03-10 17:10:00,0,37,0,28,0,0,65
2024-03-10 17:20:00,0,31,0,34,1,0,66
2024-03-10 17:30:00,0,37,0,37,0,0,74
2024-03-10 17:40:00,0,31,0,33,0,0,64
2024-03-10 17:50:00,0,35,0,34,0,0,69
2024-03-10 18:00:00,0,34,0,30,1,0,65
2024-03-10 18:10:00,0,29,0,33,1,0,63
2024-03-10 18:20:00,0,33,0,33,4,0,70
2024-03-10 18:30:00,0,30,0,56,3,0,89
2024-03-10 18:40:00,0,39,0,64,2,0,105
2024-03-10 18:50:00,0,37,0,71,0,0,108
2024-03-10 19:00:00,0,28,0,69,1,0,98
2024-03-10 19:10:00,0,36,0,42,0,0,78
2024-03-10 19:20:00,0,24,0,54,0,0,78
2024-03-10 19:30:00,0,35,0,56,0,0,91
2024-03-10 19:40:00,0,34,0,60,0,0,94
2024-03-10 19:50:00,0,29,0,55,2,0,86
2024-03-10 20:00:00,0,29,0,53,2,0,84
2024-03-10 20:10:00,0,42,0,51,0,0,93
2024-03-10 20:20:00,0,38,0,47,0,0,85
2024-03-10 20:30:00,0,29,0,48,0,0,77
2024-03-10 20:40:00,0,33,0,53,0,0,86
2024-03-10 20:50:00,0,26,0,34,0,0,60
2024-03-10 21:00:00,0,27,0,60,1,0,88
2024-03-10 21:10:00,0,23,0,38,0,0,61
2024-03-10 21:20:00,0,22,0,48,1,0,71
2024-03-10 21:30:00,0,37,0,45,0,0,82
2024-03-10 21:40:00,0,28,0,33,1,0,62
2024-03-10 21:50:00,0,17,0,53,0,0,70
2024-03-10 22:00:00,0,18,0,36,1,0,55
2024-03-10 22:10:00,0,17,0,32,0,0,49
2024-03-10 22:20:00,0,16,0,30,1,0,47
2024-03-10 22:30:00,0,12,0,14,0,0,26
2024-03-10 22:40:00,0,19,0,19,0,0,38
2024-03-10 22:50:00,0,17,0,10,0,0,27
2024-03-10 23:00:00,0,16,0,13,0,0,29
2024-03-10 23:10:00,0,16,0,17,0,0,33
2024-03-10 23:20:00,0,12,0,10,1,0,23
2024-03-10 23:30:00,0,4,0,11,0,0,15
2024-03-10 23:40:00,0,10,0,15,0,0,25
2024-03-10 23:50:00,0,11,0,6,0,0,17
2024-03-11 00:00:00,0,11,0,8,0,0,19
2024-03-11 00:10:00,0,6,0,13,0,0,19
2024-03-11 00:20:00,0,5,0,8,0,0,13
2024-03-11 00:30:00,0,4,0,9,0,0,13
2024-03-11 00:40:00,0,6,0,11,0,0,17
2024-03-11 00:50:00,0,6,0,5,0,0,11
2024-03-11 01:00:00,0,4,0,7,0,0,11
2024-03-11 01:10:00,0,6,0,5,0,0,11
2024-03-11 01:20:00,0,4,0,4,0,0,8
2024-03-11 01:30:00,0,3,0,0,0,0,3
2024-03-11 01:40:00,0,7,0,4,0,0,11
2024-03-11 01:50:00,0,7,0,2,0,0,9
2024-03-11 02:00:00,0,3,0,2,0,0,5
2024-03-11 02:10:00,0,2,0,8,0,0,10
2024-03-11 02:20:00,0,2,0,1,0,0,3
2024-03-11 02:30:00,0,1,0,2,0,0,3
2024-03-11 02:40:00,0,0,0,2,0,0,2
2024-03-11 02:50:00,0,5,0,4,0,0,9
2024-03-11 03:00:00,0,1,0,4,0,0,5
2024-03-11 03:10:00,0,1,0,2,0,0,3
2024-03-11 03:20:00,0,2,0,3,0,0,5
2024-03-11 03:30:00,0,3,0,1,0,0,4
2024-03-11 03:40:00,0,2,0,2,0,0,4
2024-03-11 03:50:00,0,5,0,6,1,0,12
2024-03-11 04:00:00,0,4,0,7,0,0,11
2024-03-11 04:10:00,0,5,0,9,0,0,14
2024-03-11 04:20:00,0,7,0,10,0,0,17
2024-03-11 04:30:00,0,6,0,15,0,0,21
2024-03-11 04:40:00,0,4,0,19,1,0,24
2024-03-11 04:50:00,0,5,0,19,0,0,24
2024-03-11 05:00:00,0,12,0,25,0,0,37
2024-03-11 05:10:00,0,14,0,25,1,0,40
2024-03-11 05:20:00,0,17,0,21,0,0,38
2024-03-11 05:30:00,0,20,0,24,1,0,45
2024-03-11 05:40:00,0,20,0,28,2,0,50
2024-03-11 05:50:00,0,26,0,30,2,0,58
2024-03-11 06:00:00,0,21,0,26,2,0,49
2024-03-11 06:10:00,0,19,0,19,3,0,41
2024-03-11 06:20:00,0,16,0,34,8,0,58
2024-03-11 06:30:00,0,15,0,32,15,0,62
2024-03-11 06:40:00,0,23,0,35,12,0,70
2024-03-11 06:50:00,0,31,0,27,15,0,73
2024-03-11 07:00:00,0,31,0,31,12,0,74
2024-03-11 07:10:00,0,33,0,28,15,0,76
2024-03-11 07:20:00,0,29,0,30,11,0,70
2024-03-11 07:30:00,0,18,0,36,9,0,63
2024-03-11 07:40:00,0,22,0,36,11,0,69
2024-03-11 07:50:00,0,31,0,37,15,0,83
2024-03-11 08:00:00,0,23,0,30,11,0,64
2024-03-11 08:10:00,0,31,0,23,13,0,67
2024-03-11 08:20:00,0,42,0,32,13,0,87
2024-03-11 08:30:00,0,34,0,32,8,0,74
2024-03-11 08:40:00,0,31,0,33,9,0,73
2024-03-11 08:50:00,0,30,0,31,9,0,70
2024-03-11 09:00:00,0,39,0,31,5,0,75
2024-03-11 09:10:00,0,32,0,48,9,0,89
2024-03-11 09:20:00,0,32,0,46,6,0,84
2024-03-11 09:30:00,0,30,0,28,3,0,61
2024-03-11 09:40:00,0,38,0,49,8,0,95
2024-03-11 09:50:00,0,32,0,27,6,0,65
2024-03-11 10:00:00,0,40,0,34,4,0,78
2024-03-11 10:10:00,0,31,0,25,6,0,62
2024-03-11 10:20:00,0,31,0,27,2,0,60
2024-03-11 10:30:00,0,28,0,24,7,0,59
2024-03-11 10:40:00,0,35,0,27,4,0,66
2024-03-11 10:50:00,0,30,0,28,2,0,60
2024-03-11 11:00:00,0,34,0,25,5,0,64
2024-03-11 11:10:00,0,25,0,31,7,0,63
2024-03-11 11:20:00,0,37,0,27,0,0,64
2024-03-11 11:30:00,0,44,0,29,3,0,76
2024-03-11 11:40:00,0,57,0,29,3,0,89
2024-03-11 11:50:00,0,30,0,38,1,0,69
2024-03-11 12:00:00,0,33,0,29,6,0,68
2024-03-11 12:10:00,0,47,0,32,3,0,82
2024-03-11 12:20:00,0,35,0,26,3,0,64
2024-03-11 12:30:00,0,32,0,33,5,0,70
2024-03-11 12:40:00,0,38,0,32,4,0,74
2024-03-11 12:50:00,0,35,0,28,2,0,65
2024-03-11 13:00:00,0,32,0,31,2,0,65
2024-03-11 13:10:00,0,32,0,34,4,0,70
2024-03-11 13:20:00,0,29,0,36,4,0,69
2024-03-11 13:30:00,0,38,0,21,2,0,61
2024-03-11 13:40:00,0,36,0,27,3,0,66
2024-03-11 13:50:00,0,32,0,30,3,0,65
2024-03-11 14:00:00,0,35,0,26,5,0,66
2024-03-11 14:10:00,0,35,0,28,2,0,65
2024-03-11 14:20:00,0,45,0,29,1,0,75
2024-03-11 14:30:00,0,40,0,28,5,0,73
2024-03-11 14:40:00,0,43,0,28,4,0,75
2024-03-11 14:50:00,0,33,0,28,6,0,67
2024-03-11 15:00:00,0,48,0,29,1,0,78
2024-03-11 15:10:00,0,44,0,38,2,0,84
2024-03-11 15:20:00,0,49,0,31,5,0,85
2024-03-11 15:30:00,0,40,0,39,4,0,83
2024-03-11 15:40:00,0,40,0,36,4,0,80
2024-03-11 15:50:00,0,41,0,40,2,0,83
2024-03-11 16:00:00,0,49,0,34,20,0,103
2024-03-11 16:10:00,0,38,0,36,4,0,78
2024-03-11 16:20:00,0,45,0,35,1,0,81
2024-03-11 16:30:00,0,47,0,36,1,0,84
2024-03-11 16:40:00,0,43,0,32,2,0,77
2024-03-11 16:50:00,0,46,0,37,1,0,84
2024-03-11 17:00:00,0,43,0,35,11,0,89
2024-03-11 17:10:00,0,45,0,42,1,0,88
2024-03-11 17:20:00,0,44,0,38,3,0,85
2024-03-11 17:30:00,0,46,0,34,0,0,80
2024-03-11 17:40:00,0,46,0,35,1,0,82
2024-03-11 17:50:00,0,46,0,34,2,0,82
2024-03-11 18:00:00,0,39,0,39,2,0,80
2024-03-11 18:10:00,0,45,0,40,58,0,143
2024-03-11 18:20:00,0,43,0,33,1,0,77
2024-03-11 18:30:00,0,37,0,51,2,0,90
2024-03-11 18:40:00,0,58,0,71,0,0,129
2024-03-11 18:50:00,0,55,0,59,2,0,116
2024-03-11 19:00:00,0,46,0,71,1,0,118
2024-03-11 19:10:00,0,37,0,49,1,0,87
2024-03-11 19:20:00,0,48,0,72,1,0,121
2024-03-11 19:30:00,0,40,0,49,1,0,90
2024-03-11 19:40:00,0,34,0,45,0,0,79
2024-03-11 19:50:00,0,40,0,60,1,0,101
2024-03-11 20:00:00,0,38,0,40,2,0,80
2024-03-11 20:10:00,0,30,0,34,0,0,64
2024-03-11 20:20:00,0,33,0,66,0,0,99
2024-03-11 20:30:00,0,30,0,44,0,0,74
2024-03-11 20:40:00,0,38,0,48,0,0,86
2024-03-11 20:50:00,0,22,0,52,0,0,74
2024-03-11 21:00:00,0,32,0,54,0,0,86
2024-03-11 21:10:00,0,41,0,50,0,0,91
2024-03-11 21:20:00,0,32,0,57,1,0,90
2024-03-11 21:30:00,0,20,0,48,0,0,68
2024-03-11 21:40:00,0,20,0,61,1,0,82
2024-03-11 21:50:00,0,16,0,28,0,0,44
2024-03-11 22:00:00,0,18,0,32,1,0,51
2024-03-11 22:10:00,0,20,0,48,0,0,68
2024-03-11 22:20:00,0,23,0,61,0,0,84
2024-03-11 22:30:00,0,16,0,22,1,0,39
2024-03-11 22:40:00,0,15,0,23,0,0,38
2024-03-11 22:50:00,0,9,0,24,0,0,33
2024-03-11 23:00:00,0,12,0,27,0,0,39
2024-03-11 23:10:00,0,7,0,15,0,0,22
2024-03-11 23:20:00,0,6,0,25,1,0,32
2024-03-11 23:30:00,0,8,0,19,0,0,27
2024-03-11 23:40:00,0,5,0,6,0,0,11
2024-03-11 23:50:00,0,11,0,19,0,0,30
2024-03-12 00:00:00,0,11,0,24,0,0,35
2024-03-12 00:10:00,0,6,0,25,1,0,32
2024-03-12 00:20:00,0,3,0,18,0,0,21
2024-03-12 00:30:00,0,5,0,11,0,0,16
2024-03-12 00:40:00,0,2,0,15,5,0,22
2024-03-12 00:50:00,0,2,0,2,0,0,4
2024-03-12 01:00:00,0,7,0,13,0,0,20
2024-03-12 01:10:00,0,1,0,7,0,0,8
2024-03-12 01:20:00,0,2,0,3,0,0,5
2024-03-12 01:30:00,0,5,0,8,0,0,13
2024-03-12 01:40:00,0,0,0,0,0,0,0
2024-03-12 01:50:00,0,4,0,0,0,0,4
2024-03-12 02:00:00,0,3,0,7,1,0,11
2024-03-12 02:10:00,0,1,0,7,0,0,8
2024-03-12 02:20:00,0,5,0,1,0,0,6
2024-03-12 02:30:00,0,2,0,2,0,0,4
2024-03-12 02:40:00,0,3,0,5,0,0,8
2024-03-12 02:50:00,0,1,0,3,0,0,4
2024-03-12 03:00:00,0,1,0,2,0,0,3
2024-03-12 03:10:00,0,1,0,5,0,0,6
2024-03-12 03:20:00,0,0,0,6,0,0,6
2024-03-12 03:30:00,0,2,0,13,0,0,15
2024-03-12 03:40:00,0,1,0,7,0,0,8
2024-03-12 03:50:00,0,3,0,2,0,0,5
2024-03-12 04:00:00,0,1,0,10,0,0,11
2024-03-12 04:10:00,0,4,0,14,0,0,18
2024-03-12 04:20:00,0,1,0,11,0,0,12
2024-03-12 04:30:00,0,4,0,34,1,0,39
2024-03-12 04:40:00,0,6,0,39,0,0,45
2024-03-12 04:50:00,0,5,0,35,0,0,40
2024-03-12 05:00:00,0,12,0,49,0,0,61
2024-03-12 05:10:00,0,16,0,55,1,0,72
2024-03-12 05:20:00,0,14,0,70,0,0,84
2024-03-12 05:30:00,0,22,0,63,0,0,85
2024-03-12 05:40:00,0,28,0,76,7,0,111
2024-03-12 05:50:00,0,20,0,73,4,0,97
2024-03-12 06:00:00,0,29,0,52,4,0,85
2024-03-12 06:10:00,0,25,0,85,5,0,115
2024-03-12 06:20:00,0,33,0,53,8,0,94
2024-03-12 06:30:00,0,44,0,77,16,0,137
2024-03-12 06:40:00,0,36,0,44,10,0,90
2024-03-12 06:50:00,0,34,0,32,17,0,83
2024-03-12 07:00:00,0,34,0,29,10,0,73
2024-03-12 07:10:00,0,33,0,37,12,0,82
2024-03-12 07:20:00,0,33,0,34,8,0,75
2024-03-12 07:30:00,0,37,0,29,15,0,81
2024-03-12 07:40:00,0,37,0,38,14,0,89
2024-03-12 07:50:00,0,34,0,31,9,0,74
2024-03-12 08:00:00,0,43,0,28,10,0,81
2024-03-12 08:10:00,0,39,0,24,16,0,79
2024-03-12 08:20:00,0,18,0,25,16,0,59
2024-03-12 08:30:00,0,36,0,35,14,0,85
2024-03-12 08:40:00,0,41,0,42,10,0,93
2024-03-12 08:50:00,0,32,0,35,6,0,73
2024-03-12 09:00:00,0,33,0,30,7,0,70
2024-03-12 09:10:00,0,36,0,24,6,0,66
2024-03-12 09:20:00,0,31,0,31,8,0,70
2024-03-12 09:30:00,0,18,0,23,2,0,43
2024-03-12 09:40:00,0,26,0,21,8,0,55
2024-03-12 09:50:00,0,19,0,22,12,0,53
2024-03-12 10:00:00,0,34,0,30,1,0,65
2024-03-12 10:10:00,0,26,0,24,2,0,52
2024-03-12 10:20:00,0,32,0,25,3,0,60
2024-03-12 10:30:00,0,41,0,29,4,0,74
2024-03-12 10:40:00,0,34,0,28,3,0,65
2024-03-12 10:50:00,0,27,0,31,4,0,62
2024-03-12 11:00:00,0,32,0,27,4,0,63
2024-03-12 11:10:00,0,39,0,35,7,0,81
2024-03-12 11:20:00,0,35,0,24,2,0,61
2024-03-12 11:30:00,0,32,0,37,5,0,74
2024-03-12 11:40:00,0,32,0,30,5,0,67
2024-03-12 11:50:00,0,35,0,29,4,0,68
2024-03-12 12:00:00,0,34,0,34,2,0,70
2024-03-12 12:10:00,0,36,0,33,1,0,70
2024-03-12 12:20:00,0,30,0,32,4,0,66
2024-03-12 12:30:00,0,33,0,33,5,0,71
2024-03-12 12:40:00,0,38,0,28,3,0,69
2024-03-12 12:50:00,0,35,0,28,5,0,68
2024-03-12 13:00:00,0,32,0,40,0,0,72
2024-03-12 13:10:00,0,36,0,34,2,0,72
2024-03-12 13:20:00,0,25,0,31,2,0,58
2024-03-12 13:30:00,0,34,0,30,3,0,67
2024-03-12 13:40:00,0,44,0,32,2,0,78
2024-03-12 13:50:00,0,35,0,31,1,0,67
2024-03-12 14:00:00,0,24,0,29,2,0,55
2024-03-12 14:10:00,0,40,0,22,4,0,66
2024-03-12 14:20:00,0,36,0,47,3,0,86
2024-03-12 14:30:00,0,44,0,30,4,0,78
2024-03-12 14:40:00,0,37,0,40,1,0,78
2024-03-12 14:50:00,0,45,0,25,1,0,71
2024-03-12 15:00:00,0,41,0,31,1,0,73
2024-03-12 15:10:00,0,44,0,28,1,0,73
2024-03-12 15:20:00,0,43,0,30,0,0,73
2024-03-12 15:30:00,0,54,0,38,4,0,96
2024-03-12 15:40:00,0,45,0,46,4,0,95
2024-03-12 15:50:00,0,39,0,35,4,0,78
2024-03-12 16:00:00,0,46,0,38,3,0,87
2024-03-12 16:10:00,0,37,0,36,2,0,75
2024-03-12 16:20:00,0,38,0,39,2,0,79
2024-03-12 16:30:00,0,44,0,31,3,0,78
2024-03-12 16:40:00,0,45,0,30,7,0,82
2024-03-12 16:50:00,0,30,0,31,0,0,61
2024-03-12 17:00:00,0,43,0,33,2,0,78
2024-03-12 17:10:00,0,43,0,37,1,0,81
2024-03-12 17:20:00,0,46,0,30,1,0,77
2024-03-12 17:30:00,0,42,0,38,1,0,81
2024-03-12 17:40:00,0,42,0,33,1,0,76
2024-03-12 17:50:00,0,48,0,34,2,0,84
2024-03-12 18:00:00,0,52,0,33,0,0,85
2024-03-12 18:10:00,0,44,0,37,1,0,82
2024-03-12 18:20:00,0,34,0,38,0,0,72
2024-03-12 18:30:00,0,49,0,58,0,0,107
2024-03-12 18:40:00,0,65,0,62,0,0,127
2024-03-12 18:50:00,0,53,0,64,2,0,119
2024-03-12 19:00:00,0,43,0,58,1,0,102
2024-03-12 19:10:00,0,42,0,51,2,0,95
2024-03-12 19:20:00,0,47,0,61,0,0,108
2024-03-12 19:30:00,0,42,0,70,1,0,113
2024-03-12 19:40:00,0,52,0,46,3,0,101
2024-03-12 19:50:00,0,26,0,46,1,0,73
2024-03-12 20:00:00,0,37,0,56,0,0,93
2024-03-12 20:10:00,0,31,0,40,0,0,71
2024-03-12 20:20:00,0,32,0,62,0,0,94
2024-03-12 20:30:00,0,18,0,28,1,0,47
2024-03-12 20:40:00,0,24,0,23,1,0,48
2024-03-12 20:50:00,0,25,0,28,2,0,55
2024-03-12 21:00:00,0,26,0,22,2,0,50
2024-03-12 21:10:00,0,24,0,32,0,0,56
2024-03-12 21:20:00,0,21,0,27,0,0,48
2024-03-12 21:30:00,0,27,0,26,1,0,54
2024-03-12 21:40:00,0,14,0,19,1,0,34
2024-03-12 21:50:00,0,19,0,38,0,0,57
2024-03-12 22:00:00,0,18,0,25,0,0,43
2024-03-12 22:10:00,0,20,0,21,0,0,41
2024-03-12 22:20:00,0,22,0,22,0,0,44
2024-03-12 22:30:00,0,10,0,18,1,0,29
2024-03-12 22:40:00,0,19,0,25,1,0,45
2024-03-12 22:50:00,0,15,0,15,1,0,31
2024-03-12 23:00:00,0,9,0,10,0,0,19
2024-03-12 23:10:00,0,15,0,15,1,0,31
2024-03-12 23:20:00,0,12,0,15,0,0,27
2024-03-12 23:30:00,0,10,0,14,0,0,24
2024-03-12 23:40:00,0,14,0,10,0,0,24
2024-03-12 23:50:00,0,9,0,6,0,0,15
2024-03-13 00:00:00,0,9,0,10,0,0,19
2024-03-13 00:10:00,0,8,0,11,1,0,20
2024-03-13 00:20:00,0,6,0,8,0,0,14
2024-03-13 00:30:00,0,7,0,6,0,0,13
2024-03-13 00:40:00,0,6,0,7,0,0,13
2024-03-13 00:50:00,0,6,0,2,0,0,8
2024-03-13 01:00:00,0,2,0,9,0,0,11
2024-03-13 01:10:00,0,5,0,3,0,0,8
2024-03-13 01:20:00,0,4,0,3,0,0,7
2024-03-13 01:30:00,0,1,0,5,0,0,6
2024-03-13 01:40:00,0,3,0,1,0,0,4
2024-03-13 01:50:00,0,3,0,4,0,0,7
2024-03-13 02:00:00,0,2,0,4,0,0,6
2024-03-13 02:10:00,0,5,0,4,0,0,9
2024-03-13 02:20:00,0,3,0,1,0,0,4
2024-03-13 02:30:00,0,4,0,1,0,0,5
2024-03-13 02:40:00,0,1,0,4,0,0,5
2024-03-13 02:50:00,0,0,0,3,0,0,3
2024-03-13 03:00:00,0,2,0,6,0,0,8
2024-03-13 03:10:00,0,0,0,4,0,0,4
2024-03-13 03:20:00,0,4,0,2,0,0,6
2024-03-13 03:30:00,0,1,0,4,0,0,5
2024-03-13 03:40:00,0,1,0,3,0,0,4
2024-03-13 03:50:00,0,2,0,3,0,0,5
2024-03-13 04:00:00,0,6,0,9,0,0,15
2024-03-13 04:10:00,0,3,0,10,0,0,13
2024-03-13 04:20:00,0,5,0,10,1,0,16
2024-03-13 04:30:00,0,4,0,12,0,0,16
2024-03-13 04:40:00,0,1,0,16,0,0,17
2024-03-13 04:50:00,0,6,0,23,1,0,30
2024-03-13 05:00:00,0,5,0,31,0,0,36
2024-03-13 05:10:00,0,12,0,32,0,0,44
2024-03-13 05:20:00,0,14,0,25,0,0,39
2024-03-13 05:30:00,0,19,0,45,0,0,64
2024-03-13 05:40:00,0,21,0,48,3,0,72
2024-03-13 05:50:00,0,22,0,33,6,0,61
2024-03-13 06:00:00,0,15,0,43,2,0,60
2024-03-13 06:10:00,0,24,0,54,7,0,85
2024-03-13 06:20:00,0,18,0,38,5,0,61
2024-03-13 06:30:00,0,30,0,34,15,0,79
2024-03-13 06:40:00,0,29,0,26,16,0,71
2024-03-13 06:50:00,0,14,0,31,9,0,54
2024-03-13 07:00:00,0,39,0,29,10,0,78
2024-03-13 07:10:00,0,32,0,29,10,0,71
2024-03-13 07:20:00,0,30,0,35,16,0,81
2024-03-13 07:30:00,0,33,0,26,14,0,73
