datetime,D21Z,D41Z,D11Z,D31Z,Total
2024-03-01 09:40:00,50,28,0,0,78
2024-03-01 09:50:00,43,39,0,0,82
2024-03-01 10:00:00,33,36,0,0,69
2024-03-01 10:10:00,39,31,0,0,70
2024-03-01 10:20:00,32,23,0,0,55
2024-03-01 10:30:00,31,21,0,0,52
2024-03-01 10:40:00,37,32,0,0,69
2024-03-01 10:50:00,36,33,0,0,69
2024-03-01 11:00:00,37,33,0,0,70
2024-03-01 11:10:00,39,30,0,0,69
2024-03-01 11:20:00,54,43,0,0,97
2024-03-01 11:30:00,31,31,0,0,62
2024-03-01 11:40:00,40,36,0,0,76
2024-03-01 11:50:00,50,40,0,0,90
2024-03-01 12:00:00,40,35,0,0,75
2024-03-01 12:10:00,45,43,0,0,88
2024-03-01 12:20:00,44,46,0,0,90
2024-03-01 12:30:00,62,51,0,0,113
2024-03-01 12:40:00,48,48,0,0,96
2024-03-01 12:50:00,42,35,0,0,77
2024-03-01 13:00:00,49,32,0,0,81
2024-03-01 13:10:00,59,37,0,0,96
2024-03-01 13:20:00,52,43,0,0,95
2024-03-01 13:30:00,34,38,0,0,72
2024-03-01 13:40:00,37,46,0,0,83
2024-03-01 13:50:00,48,48,0,0,96
2024-03-01 14:00:00,41,42,0,0,83
2024-03-01 14:10:00,42,42,0,0,84
2024-03-01 14:20:00,37,44,0,0,81
2024-03-01 14:30:00,48,45,0,0,93
2024-03-01 14:40:00,36,44,0,0,80
2024-03-01 14:50:00,61,53,0,0,114
2024-03-01 15:00:00,68,40,0,0,108
2024-03-01 15:10:00,50,50,0,0,100
2024-03-01 15:20:00,50,39,0,0,89
2024-03-01 15:30:00,48,46,0,0,94
2024-03-01 15:40:00,51,55,0,0,106
2024-03-01 15:50:00,48,49,0,0,97
2024-03-01 16:00:00,51,44,0,0,95
2024-03-01 16:10:00,41,41,0,0,82
2024-03-01 16:20:00,51,37,0,0,88
2024-03-01 16:30:00,41,52,0,0,93
2024-03-01 16:40:00,45,56,0,0,101
2024-03-01 16:50:00,39,59,0,0,98
2024-03-01 17:00:00,31,43,0,0,74
2024-03-01 17:10:00,40,46,0,0,86
2024-03-01 17:20:00,47,36,0,0,83
2024-03-01 17:30:00,33,38,0,0,71
2024-03-01 17:40:00,36,48,0,0,84
2024-03-01 17:50:00,43,37,0,0,80
2024-03-01 18:00:00,30,36,0,0,66
2024-03-01 18:10:00,36,36,0,0,72
2024-03-01 18:20:00,38,40,0,0,78
2024-03-01 18:30:00,35,27,0,0,62
2024-03-01 18:40:00,38,35,0,0,73
2024-03-01 18:50:00,37,28,0,0,65
2024-03-01 19:00:00,29,35,0,0,64
2024-03-01 19:10:00,31,26,0,0,57
2024-03-01 19:20:00,32,34,0,0,66
2024-03-01 19:30:00,20,19,0,0,39
2024-03-01 19:40:00,18,24,0,0,42
2024-03-01 19:50:00,28,24,0,0,52
2024-03-01 20:00:00,26,31,0,0,57
2024-03-01 20:10:00,21,26,0,0,47
2024-03-01 20:20:00,20,26,0,0,46
2024-03-01 20:30:00,18,19,0,0,37
2024-03-01 20:40:00,16,27,0,0,43
2024-03-01 20:50:00,13,19,0,0,32
2024-03-01 21:00:00,20,17,0,0,37
2024-03-01 21:10:00,17,17,0,0,34
2024-03-01 21:20:00,17,25,0,0,42
2024-03-01 21:30:00,16,24,0,0,40
2024-03-01 21:40:00,14,22,0,0,36
2024-03-01 21:50:00,10,25,0,0,35
2024-03-01 22:00:00,14,20,0,0,34
2024-03-01 22:10:00,16,16,0,0,32
2024-03-01 22:20:00,13,15,0,0,28
2024-03-01 22:30:00,13,11,0,0,24
2024-03-01 22:40:00,13,17,0,0,30
2024-03-01 22:50:00,11,15,0,0,26
2024-03-01 23:00:00,17,11,0,0,28
2024-03-01 23:10:00,16,19,0,0,35
2024-03-01 23:20:00,9,16,0,0,25
2024-03-01 23:30:00,12,14,0,0,26
2024-03-01 23:40:00,10,9,0,0,19
2024-03-01 23:50:00,14,14,0,0,28
2024-03-02 00:00:00,7,11,0,0,18
2024-03-02 00:10:00,18,14,0,0,32
2024-03-02 00:20:00,12,12,0,0,24
2024-03-02 00:30:00,7,7,0,0,14
2024-03-02 00:40:00,4,5,0,0,9
2024-03-02 00:50:00,3,5,0,0,8
2024-03-02 01:00:00,0,9,0,0,9
2024-03-02 01:10:00,7,3,0,0,10
2024-03-02 01:20:00,3,9,0,0,12
2024-03-02 01:30:00,2,5,0,0,7
2024-03-02 01:40:00,5,10,0,0,15
2024-03-02 01:50:00,2,7,0,0,9
2024-03-02 02:00:00,6,8,0,0,14
2024-03-02 02:10:00,6,4,0,0,10
2024-03-02 02:20:00,3,8,0,0,11
2024-03-02 02:30:00,3,3,0,0,6
2024-03-02 02:40:00,4,3,0,0,7
2024-03-02 02:50:00,0,4,0,0,4
2024-03-02 03:00:00,1,2,0,0,3
2024-03-02 03:10:00,2,5,0,0,7
2024-03-02 03:20:00,2,3,0,0,5
2024-03-02 03:30:00,1,3,0,0,4
2024-03-02 03:40:00,5,4,0,0,9
2024-03-02 03:50:00,5,4,0,0,9
2024-03-02 04:00:00,1,2,0,0,3
2024-03-02 04:10:00,1,4,0,0,5
2024-03-02 04:20:00,3,3,0,0,6
2024-03-02 04:30:00,1,3,0,0,4
2024-03-02 04:40:00,0,4,0,0,4
2024-03-02 04:50:00,1,2,0,0,3
2024-03-02 05:00:00,7,7,0,0,14
2024-03-02 05:10:00,4,9,0,0,13
2024-03-02 05:20:00,2,5,0,0,7
2024-03-02 05:30:00,3,8,0,0,11
2024-03-02 05:40:00,4,8,0,0,12
2024-03-02 05:50:00,3,8,0,0,11
2024-03-02 06:00:00,4,4,0,0,8
2024-03-02 06:10:00,9,11,0,0,20
2024-03-02 06:20:00,3,7,0,0,10
2024-03-02 06:30:00,13,10,0,0,23
2024-03-02 06:40:00,7,8,0,0,15
2024-03-02 06:50:00,7,9,0,0,16
2024-03-02 07:00:00,6,5,0,0,11
2024-03-02 07:10:00,8,13,0,0,21
2024-03-02 07:20:00,13,11,0,0,24
2024-03-02 07:30:00,17,16,0,0,33
2024-03-02 07:40:00,10,15,0,0,25
2024-03-02 07:50:00,14,16,0,0,30
2024-03-02 08:00:00,4,14,0,0,18
2024-03-02 08:10:00,11,17,0,0,28
2024-03-02 08:20:00,16,14,0,0,30
2024-03-02 08:30:00,12,13,0,0,25
2024-03-02 08:40:00,15,15,0,0,30
2024-03-02 08:50:00,25,26,0,0,51
2024-03-02 09:00:00,29,17,0,0,46
2024-03-02 09:10:00,18,17,0,0,35
2024-03-02 09:20:00,26,25,0,0,51
2024-03-02 09:30:00,23,25,0,0,48
2024-03-02 09:40:00,21,25,0,0,46
2024-03-02 09:50:00,33,33,0,0,66
2024-03-02 10:00:00,30,19,0,0,49
2024-03-02 10:10:00,33,25,0,0,58
2024-03-02 10:20:00,33,27,0,0,60
2024-03-02 10:30:00,31,29,0,0,60
2024-03-02 10:40:00,43,29,0,0,72
2024-03-02 10:50:00,33,29,0,0,62
2024-03-02 11:00:00,29,27,0,0,56
2024-03-02 11:10:00,28,26,0,0,54
2024-03-02 11:20:00,31,27,0,0,58
2024-03-02 11:30:00,39,31,0,0,70
2024-03-02 11:40:00,28,28,0,0,56
2024-03-02 11:50:00,41,33,0,0,74
2024-03-02 12:00:00,34,28,0,0,62
2024-03-02 12:10:00,25,39,0,0,64
2024-03-02 12:20:00,34,31,0,0,65
2024-03-02 12:30:00,40,26,0,0,66
2024-03-02 12:40:00,35,41,0,0,76
2024-03-02 12:50:00,32,33,0,0,65
2024-03-02 13:00:00,31,33,0,0,64
2024-03-02 13:10:00,37,31,0,0,68
2024-03-02 13:20:00,33,32,0,0,65
2024-03-02 13:30:00,34,25,0,0,59
2024-03-02 13:40:00,40,42,0,0,82
2024-03-02 13:50:00,35,29,0,0,64
2024-03-02 14:00:00,38,38,0,0,76
2024-03-02 14:10:00,29,33,0,0,62
2024-03-02 14:20:00,44,40,0,0,84
2024-03-02 14:30:00,40,36,0,0,76
2024-03-02 14:40:00,38,36,0,0,74
2024-03-02 14:50:00,43,33,0,0,76
2024-03-02 15:00:00,29,35,0,0,64
2024-03-02 15:10:00,33,29,0,0,62
2024-03-02 15:20:00,30,40,0,0,70
2024-03-02 15:30:00,38,43,0,0,81
2024-03-02 15:40:00,26,33,0,0,59
2024-03-02 15:50:00,24,33,0,0,57
2024-03-02 16:00:00,18,24,0,0,42
2024-03-02 16:10:00,26,36,0,0,62
2024-03-02 16:20:00,27,43,0,0,70
2024-03-02 16:30:00,26,26,0,0,52
2024-03-02 16:40:00,14,25,0,0,39
2024-03-02 16:50:00,34,32,0,0,66
2024-03-02 17:00:00,25,28,0,0,53
2024-03-02 17:10:00,35,33,0,0,68
2024-03-02 17:20:00,29,36,0,0,65
2024-03-02 17:30:00,27,36,0,0,63
2024-03-02 17:40:00,26,30,0,0,56
2024-03-02 17:50:00,28,30,0,0,58
2024-03-02 18:00:00,35,27,0,0,62
2024-03-02 18:10:00,49,34,0,0,83
2024-03-02 18:20:00,33,32,0,0,65
2024-03-02 18:30:00,31,32,0,0,63
2024-03-02 18:40:00,33,27,0,0,60
2024-03-02 18:50:00,29,26,0,0,55
2024-03-02 19:00:00,36,32,0,0,68
2024-03-02 19:10:00,22,24,0,0,46
2024-03-02 19:20:00,23,32,0,0,55
2024-03-02 19:30:00,26,20,0,0,46
2024-03-02 19:40:00,19,16,0,0,35
2024-03-02 19:50:00,21,25,0,0,46
2024-03-02 20:00:00,19,22,0,0,41
2024-03-02 20:10:00,21,31,0,0,52
2024-03-02 20:20:00,17,31,0,0,48
2024-03-02 20:30:00,16,15,0,0,31
2024-03-02 20:40:00,17,29,0,0,46
2024-03-02 20:50:00,25,18,0,0,43
2024-03-02 21:00:00,13,15,0,0,28
2024-03-02 21:10:00,13,18,0,0,31
2024-03-02 21:20:00,15,22,0,0,37
2024-03-02 21:30:00,11,18,0,0,29
2024-03-02 21:40:00,16,14,0,0,30
2024-03-02 21:50:00,19,24,0,0,43
2024-03-02 22:00:00,15,19,0,0,34
2024-03-02 22:10:00,17,25,0,0,42
2024-03-02 22:20:00,14,15,0,0,29
2024-03-02 22:30:00,17,19,0,0,36
2024-03-02 22:40:00,10,14,0,0,24
2024-03-02 22:50:00,17,16,0,0,33
2024-03-02 23:00:00,14,15,0,0,29
2024-03-02 23:10:00,12,21,0,0,33
2024-03-02 23:20:00,6,4,0,0,10
2024-03-02 23:30:00,1,11,0,0,12
2024-03-02 23:40:00,7,13,0,0,20
2024-03-02 23:50:00,14,13,0,0,27
2024-03-03 00:00:00,9,10,0,0,19
2024-03-03 00:10:00,10,14,0,0,24
2024-03-03 00:20:00,14,16,0,0,30
2024-03-03 00:30:00,8,7,0,0,15
2024-03-03 00:40:00,4,10,0,0,14
2024-03-03 00:50:00,6,10,0,0,16
2024-03-03 01:00:00,9,7,0,0,16
2024-03-03 01:10:00,6,6,0,0,12
2024-03-03 01:20:00,8,13,0,0,21
2024-03-03 01:30:00,2,6,0,0,8
2024-03-03 01:40:00,6,10,0,0,16
2024-03-03 01:50:00,5,4,0,0,9
2024-03-03 02:00:00,10,10,0,0,20
2024-03-03 02:10:00,4,5,0,0,9
2024-03-03 02:20:00,3,5,0,0,8
2024-03-03 02:30:00,0,6,0,0,6
2024-03-03 02:40:00,3,4,0,0,7
2024-03-03 02:50:00,3,6,0,0,9
2024-03-03 03:00:00,1,2,0,0,3
2024-03-03 03:10:00,2,4,0,0,6
2024-03-03 03:20:00,2,5,0,0,7
2024-03-03 03:30:00,2,3,0,0,5
2024-03-03 03:40:00,3,3,0,0,6
2024-03-03 03:50:00,9,5,0,0,14
2024-03-03 04:00:00,1,9,0,0,10
2024-03-03 04:10:00,3,2,0,0,5
2024-03-03 04:20:00,2,4,0,0,6
2024-03-03 04:30:00,0,0,0,0,0
2024-03-03 04:40:00,1,5,0,0,6
2024-03-03 04:50:00,4,3,0,0,7
2024-03-03 05:00:00,1,1,0,0,2
2024-03-03 05:10:00,6,3,0,0,9
2024-03-03 05:20:00,1,2,0,0,3
2024-03-03 05:30:00,1,3,0,0,4
2024-03-03 05:40:00,6,8,0,0,14
2024-03-03 05:50:00,0,5,0,0,5
2024-03-03 06:00:00,1,8,0,0,9
2024-03-03 06:10:00,3,3,0,0,6
2024-03-03 06:20:00,3,3,0,0,6
2024-03-03 06:30:00,3,1,0,0,4
2024-03-03 06:40:00,5,6,0,0,11
2024-03-03 06:50:00,5,3,0,0,8
2024-03-03 07:00:00,2,4,0,0,6
2024-03-03 07:10:00,5,5,0,0,10
2024-03-03 07:20:00,1,3,0,0,4
2024-03-03 07:30:00,5,2,0,0,7
2024-03-03 07:40:00,4,10,0,0,14
2024-03-03 07:50:00,5,11,0,0,16
2024-03-03 08:00:00,6,7,0,0,13
2024-03-03 08:10:00,4,5,0,0,9
2024-03-03 08:20:00,8,12,0,0,20
2024-03-03 08:30:00,10,5,0,0,15
2024-03-03 08:40:00,9,8,0,0,17
2024-03-03 08:50:00,9,12,0,0,21
2024-03-03 09:00:00,10,5,0,0,15
2024-03-03 09:10:00,11,19,0,0,30
2024-03-03 09:20:00,15,15,0,0,30
2024-03-03 09:30:00,16,18,0,0,34
2024-03-03 09:40:00,16,16,0,0,32
2024-03-03 09:50:00,27,14,0,0,41
2024-03-03 10:00:00,19,11,0,0,30
2024-03-03 10:10:00,20,15,0,0,35
2024-03-03 10:20:00,17,16,0,0,33
2024-03-03 10:30:00,24,17,0,0,41
2024-03-03 10:40:00,18,20,0,0,38
2024-03-03 10:50:00,14,9,0,0,23
2024-03-03 11:00:00,19,21,0,0,40
2024-03-03 11:10:00,23,20,0,0,43
2024-03-03 11:20:00,23,15,0,0,38
2024-03-03 11:30:00,27,18,0,0,45
2024-03-03 11:40:00,19,11,0,0,30
2024-03-03 11:50:00,32,20,0,0,52
2024-03-03 12:00:00,22,18,0,0,40
2024-03-03 12:10:00,29,19,0,0,48
2024-03-03 12:20:00,28,24,0,0,52
2024-03-03 12:30:00,30,25,0,0,55
2024-03-03 12:40:00,31,26,0,0,57
2024-03-03 12:50:00,27,25,0,0,52
2024-03-03 13:00:00,28,29,0,0,57
2024-03-03 13:10:00,27,25,0,0,52
2024-03-03 13:20:00,14,23,0,0,37
2024-03-03 13:30:00,29,20,0,0,49
2024-03-03 13:40:00,25,20,0,0,45
2024-03-03 13:50:00,24,26,0,0,50
2024-03-03 14:00:00,23,20,0,0,43
2024-03-03 14:10:00,17,20,0,0,37
2024-03-03 14:20:00,21,25,0,0,46
2024-03-03 14:30:00,22,17,0,0,39
2024-03-03 14:40:00,24,19,0,0,43
2024-03-03 14:50:00,32,30,0,0,62
2024-03-03 15:00:00,34,26,0,0,60
2024-03-03 15:10:00,22,19,0,0,41
2024-03-03 15:20:00,23,21,0,0,44
2024-03-03 15:30:00,16,25,0,0,41
2024-03-03 15:40:00,27,20,0,0,47
2024-03-03 15:50:00,22,33,0,0,55
2024-03-03 16:00:00,25,35,0,0,60
2024-03-03 16:10:00,27,25,0,0,52
2024-03-03 16:20:00,19,21,0,0,40
2024-03-03 16:30:00,33,24,0,0,57
2024-03-03 16:40:00,24,29,0,0,53
2024-03-03 16:50:00,34,26,0,0,60
2024-03-03 17:00:00,21,19,0,0,40
2024-03-03 17:10:00,32,28,0,0,60
2024-03-03 17:20:00,27,29,0,0,56
2024-03-03 17:30:00,31,31,0,0,62
2024-03-03 17:40:00,33,27,0,0,60
2024-03-03 17:50:00,21,28,0,0,49
2024-03-03 18:00:00,33,21,0,0,54
2024-03-03 18:10:00,30,27,0,0,57
2024-03-03 18:20:00,28,24,0,0,52
2024-03-03 18:30:00,22,24,0,0,46
2024-03-03 18:40:00,19,31,0,0,50
2024-03-03 18:50:00,26,32,0,0,58
2024-03-03 19:00:00,23,13,0,0,36
2024-03-03 19:10:00,22,26,0,0,48
2024-03-03 19:20:00,23,16,0,0,39
2024-03-03 19:30:00,18,22,0,0,40
2024-03-03 19:40:00,23,31,0,0,54
2024-03-03 19:50:00,20,26,0,0,46
2024-03-03 20:00:00,14,22,0,0,36
2024-03-03 20:10:00,17,15,0,0,32
2024-03-03 20:20:00,13,15,0,0,28
2024-03-03 20:30:00,12,17,0,0,29
2024-03-03 20:40:00,15,23,0,0,38
2024-03-03 20:50:00,11,22,0,0,33
2024-03-03 21:00:00,13,17,0,0,30
2024-03-03 21:10:00,9,8,0,0,17
2024-03-03 21:20:00,11,16,0,0,27
2024-03-03 21:30:00,9,12,0,0,21
2024-03-03 21:40:00,13,21,0,0,34
2024-03-03 21:50:00,13,14,0,0,27
2024-03-03 22:00:00,14,13,0,0,27
2024-03-03 22:10:00,11,10,0,0,21
2024-03-03 22:20:00,8,15,0,0,23
2024-03-03 22:30:00,9,6,0,0,15
2024-03-03 22:40:00,9,9,0,0,18
2024-03-03 22:50:00,13,15,0,0,28
2024-03-03 23:00:00,7,8,0,0,15
2024-03-03 23:10:00,5,9,0,0,14
2024-03-03 23:20:00,6,7,0,0,13
2024-03-03 23:30:00,5,4,0,0,9
2024-03-03 23:40:00,10,11,0,0,21
2024-03-03 23:50:00,8,6,0,0,14
2024-03-04 00:00:00,2,6,0,0,8
2024-03-04 00:10:00,3,6,0,0,9
2024-03-04 00:20:00,3,6,0,0,9
2024-03-04 00:30:00,1,3,0,0,4
2024-03-04 00:40:00,1,3,0,0,4
2024-03-04 00:50:00,5,5,0,0,10
2024-03-04 01:00:00,1,1,0,0,2
2024-03-04 01:10:00,3,2,0,0,5
2024-03-04 01:20:00,4,6,0,0,10
2024-03-04 01:30:00,1,1,0,0,2
2024-03-04 01:40:00,1,3,0,0,4
2024-03-04 01:50:00,0,1,0,0,1
2024-03-04 02:00:00,1,2,0,0,3
2024-03-04 02:10:00,0,2,0,0,2
2024-03-04 02:20:00,3,3,0,0,6
2024-03-04 02:30:00,2,1,0,0,3
2024-03-04 02:40:00,1,2,0,0,3
2024-03-04 02:50:00,1,1,0,0,2
2024-03-04 03:00:00,1,0,0,0,1
2024-03-04 03:10:00,0,2,0,0,2
2024-03-04 03:20:00,0,0,0,0,0
2024-03-04 03:30:00,4,4,0,0,8
2024-03-04 03:40:00,0,1,0,0,1
2024-03-04 03:50:00,0,0,0,0,0
2024-03-04 04:00:00,4,6,0,0,10
2024-03-04 04:10:00,4,3,0,0,7
2024-03-04 04:20:00,4,6,0,0,10
2024-03-04 04:30:00,4,2,0,0,6
2024-03-04 04:40:00,1,3,0,0,4
2024-03-04 04:50:00,5,4,0,0,9
2024-03-04 05:00:00,7,7,0,0,14
2024-03-04 05:10:00,9,6,0,0,15
2024-03-04 05:20:00,9,8,0,0,17
2024-03-04 05:30:00,6,5,0,0,11
2024-03-04 05:40:00,6,12,0,0,18
2024-03-04 05:50:00,19,18,0,0,37
2024-03-04 06:00:00,10,14,0,0,24
2024-03-04 06:10:00,15,12,0,0,27
2024-03-04 06:20:00,18,16,0,0,34
2024-03-04 06:30:00,24,23,0,0,47
2024-03-04 06:40:00,32,20,0,0,52
2024-03-04 06:50:00,43,28,0,0,71
2024-03-04 07:00:00,32,21,0,0,53
2024-03-04 07:10:00,50,23,0,0,73
2024-03-04 07:20:00,43,29,0,0,72
2024-03-04 07:30:00,76,34,0,0,110
2024-03-04 07:40:00,79,44,0,0,123
2024-03-04 07:50:00,68,34,0,0,102
2024-03-04 08:00:00,66,30,0,0,96
2024-03-04 08:10:00,52,38,0,0,90
2024-03-04 08:20:00,52,35,0,0,87
2024-03-04 08:30:00,63,40,0,0,103
2024-03-04 08:40:00,51,33,0,0,84
2024-03-04 08:50:00,60,31,0,0,91
2024-03-04 09:00:00,42,31,0,0,73
2024-03-04 09:10:00,32,44,0,0,76
2024-03-04 09:20:00,39,31,0,0,70
2024-03-04 09:30:00,28,24,0,0,52
2024-03-04 09:40:00,42,29,0,0,71
2024-03-04 09:50:00,32,37,0,0,69
2024-03-04 10:00:00,35,26,0,0,61
2024-03-04 10:10:00,34,30,0,0,64
2024-03-04 10:20:00,29,26,0,0,55
2024-03-04 10:30:00,44,28,0,0,72
2024-03-04 10:40:00,37,23,0,0,60
2024-03-04 10:50:00,29,25,0,0,54
2024-03-04 11:00:00,24,24,0,0,48
2024-03-04 11:10:00,34,27,0,0,61
2024-03-04 11:20:00,42,32,0,0,74
2024-03-04 11:30:00,28,24,0,0,52
2024-03-04 11:40:00,22,23,0,0,45
2024-03-04 11:50:00,35,38,0,0,73
2024-03-04 12:00:00,32,27,0,0,59
2024-03-04 12:10:00,30,42,0,0,72
2024-03-04 12:20:00,40,43,0,0,83
2024-03-04 12:30:00,33,32,0,0,65
2024-03-04 12:40:00,34,30,0,0,64
2024-03-04 12:50:00,32,33,0,0,65
2024-03-04 13:00:00,36,33,0,0,69
2024-03-04 13:10:00,31,35,0,0,66
2024-03-04 13:20:00,37,24,0,0,61
2024-03-04 13:30:00,33,35,0,0,68
2024-03-04 13:40:00,49,34,0,0,83
2024-03-04 13:50:00,29,40,0,0,69
2024-03-04 14:00:00,30,31,0,0,61
2024-03-04 14:10:00,27,36,0,0,63
2024-03-04 14:20:00,38,41,0,0,79
2024-03-04 14:30:00,35,30,0,0,65
2024-03-04 14:40:00,37,43,0,0,80
2024-03-04 14:50:00,41,36,0,0,77
2024-03-04 15:00:00,54,39,0,0,93
2024-03-04 15:10:00,41,34,0,0,75
2024-03-04 15:20:00,25,33,0,0,58
2024-03-04 15:30:00,38,44,0,0,82
2024-03-04 15:40:00,43,46,0,0,89
2024-03-04 15:50:00,46,53,0,0,99
2024-03-04 16:00:00,31,41,0,0,72
2024-03-04 16:10:00,36,45,0,0,81
2024-03-04 16:20:00,52,37,0,0,89
2024-03-04 16:30:00,49,45,0,0,94
2024-03-04 16:40:00,32,50,0,0,82
2024-03-04 16:50:00,37,44,0,0,81
2024-03-04 17:00:00,40,39,0,0,79
2024-03-04 17:10:00,44,49,0,0,93
2024-03-04 17:20:00,42,47,0,0,89
2024-03-04 17:30:00,38,39,0,0,77
2024-03-04 17:40:00,40,47,0,0,87
2024-03-04 17:50:00,37,36,0,0,73
2024-03-04 18:00:00,36,36,0,0,72
2024-03-04 18:10:00,37,31,0,0,68
2024-03-04 18:20:00,25,38,0,0,63
2024-03-04 18:30:00,31,33,0,0,64
2024-03-04 18:40:00,40,35,0,0,75
2024-03-04 18:50:00,37,33,0,0,70
2024-03-04 19:00:00,31,24,0,0,55
2024-03-04 19:10:00,25,35,0,0,60
2024-03-04 19:20:00,24,18,0,0,42
2024-03-04 19:30:00,19,26,0,0,45
2024-03-04 19:40:00,25,28,0,0,53
2024-03-04 19:50:00,25,19,0,0,44
2024-03-04 20:00:00,17,19,0,0,36
2024-03-04 20:10:00,15,20,0,0,35
2024-03-04 20:20:00,23,24,0,0,47
2024-03-04 20:30:00,15,19,0,0,34
2024-03-04 20:40:00,19,24,0,0,43
2024-03-04 20:50:00,15,19,0,0,34
2024-03-04 21:00:00,17,25,0,0,42
2024-03-04 21:10:00,14,17,0,0,31
2024-03-04 21:20:00,12,20,0,0,32
2024-03-04 21:30:00,9,11,0,0,20
2024-03-04 21:40:00,13,12,0,0,25
2024-03-04 21:50:00,12,17,0,0,29
2024-03-04 22:00:00,11,14,0,0,25
2024-03-04 22:10:00,14,11,0,0,25
2024-03-04 22:20:00,20,12,0,0,32
2024-03-04 22:30:00,8,18,0,0,26
2024-03-04 22:40:00,11,15,0,0,26
2024-03-04 22:50:00,4,9,0,0,13
2024-03-04 23:00:00,6,12,0,0,18
2024-03-04 23:10:00,7,9,0,0,16
2024-03-04 23:20:00,7,6,0,0,13
2024-03-04 23:30:00,6,6,0,0,12
2024-03-04 23:40:00,5,4,0,0,9
2024-03-04 23:50:00,2,5,0,0,7
2024-03-05 00:00:00,6,7,0,0,13
2024-03-05 00:10:00,3,5,0,0,8
2024-03-05 00:20:00,5,5,0,0,10
2024-03-05 00:30:00,2,5,0,0,7
2024-03-05 00:40:00,1,1,0,0,2
2024-03-05 00:50:00,0,2,0,0,2
2024-03-05 01:00:00,2,4,0,0,6
2024-03-05 01:10:00,1,1,0,0,2
2024-03-05 01:20:00,2,3,0,0,5
2024-03-05 01:30:00,2,3,0,0,5
2024-03-05 01:40:00,1,0,0,0,1
2024-03-05 01:50:00,4,1,0,0,5
2024-03-05 02:00:00,1,3,0,0,4
2024-03-05 02:10:00,0,2,0,0,2
2024-03-05 02:20:00,2,2,0,0,4
2024-03-05 02:30:00,2,2,0,0,4
2024-03-05 02:40:00,2,3,0,0,5
2024-03-05 02:50:00,0,0,0,0,0
2024-03-05 03:00:00,2,2,0,0,4
2024-03-05 03:10:00,1,2,0,0,3
2024-03-05 03:20:00,0,2,0,0,2
2024-03-05 03:30:00,2,3,0,0,5
2024-03-05 03:40:00,1,2,0,0,3
2024-03-05 03:50:00,3,2,0,0,5
2024-03-05 04:00:00,2,3,0,0,5
2024-03-05 04:10:00,2,3,0,0,5
2024-03-05 04:20:00,2,4,0,0,6
2024-03-05 04:30:00,0,1,0,0,1
2024-03-05 04:40:00,3,6,0,0,9
2024-03-05 04:50:00,1,4,0,0,5
2024-03-05 05:00:00,5,4,0,0,9
2024-03-05 05:10:00,5,3,0,0,8
2024-03-05 05:20:00,9,9,0,0,18
2024-03-05 05:30:00,8,9,0,0,17
2024-03-05 05:40:00,9,10,0,0,19
2024-03-05 05:50:00,21,18,0,0,39
