datetime,V21Z,V22Z,V52Z,V81Z,V82Z,Total
2024-03-02 15:00:00,36,12,8,4,41,101
2024-03-02 15:10:00,50,6,7,2,27,92
2024-03-02 15:20:00,35,13,9,3,31,91
2024-03-02 15:30:00,33,12,11,3,36,95
2024-03-02 15:40:00,35,14,8,3,37,97
2024-03-02 15:50:00,26,13,14,8,28,89
2024-03-02 16:00:00,32,7,11,5,19,74
2024-03-02 16:10:00,34,8,9,7,24,82
2024-03-02 16:20:00,27,3,7,7,31,75
2024-03-02 16:30:00,36,10,7,8,26,87
2024-03-02 16:40:00,23,6,6,6,32,73
2024-03-02 16:50:00,21,8,9,4,29,71
2024-03-02 17:00:00,27,5,7,7,30,76
2024-03-02 17:10:00,30,5,9,6,39,89
2024-03-02 17:20:00,40,9,6,8,36,99
2024-03-02 17:30:00,36,6,10,6,42,100
2024-03-02 17:40:00,41,11,8,5,36,101
2024-03-02 17:50:00,35,8,14,5,31,93
2024-03-02 18:00:00,31,6,12,8,28,85
2024-03-02 18:10:00,30,9,10,2,33,84
2024-03-02 18:20:00,31,15,11,6,26,89
2024-03-02 18:30:00,61,18,3,3,27,112
2024-03-02 18:40:00,58,12,8,4,36,118
2024-03-02 18:50:00,48,9,5,2,32,96
2024-03-02 19:00:00,47,3,7,1,31,89
2024-03-02 19:10:00,51,10,6,1,17,85
2024-03-02 19:20:00,55,5,6,2,24,92
2024-03-02 19:30:00,25,7,6,3,28,69
2024-03-02 19:40:00,27,7,6,3,19,62
2024-03-02 19:50:00,31,6,5,0,13,55
2024-03-02 20:00:00,30,10,7,1,19,67
2024-03-02 20:10:00,33,4,0,0,19,56
2024-03-02 20:20:00,32,7,4,2,23,68
2024-03-02 20:30:00,46,5,2,1,23,77
2024-03-02 20:40:00,34,1,1,0,20,56
2024-03-02 20:50:00,33,2,3,0,20,58
2024-03-02 21:00:00,37,4,0,0,13,54
2024-03-02 21:10:00,31,4,6,1,12,54
2024-03-02 21:20:00,26,4,1,2,13,46
2024-03-02 21:30:00,21,5,3,0,6,35
2024-03-02 21:40:00,27,0,3,0,15,45
2024-03-02 21:50:00,17,0,3,0,12,32
2024-03-02 22:00:00,23,5,0,0,12,40
2024-03-02 22:10:00,20,6,3,0,14,43
2024-03-02 22:20:00,28,1,4,2,19,54
2024-03-02 22:30:00,29,2,4,2,10,47
2024-03-02 22:40:00,28,2,6,1,7,44
2024-03-02 22:50:00,18,12,5,0,12,47
2024-03-02 23:00:00,30,2,4,2,8,46
2024-03-02 23:10:00,27,1,3,1,10,42
2024-03-02 23:20:00,21,4,4,1,12,42
2024-03-02 23:30:00,14,4,0,0,10,28
2024-03-02 23:40:00,12,4,2,0,5,23
2024-03-02 23:50:00,15,2,0,1,6,24
2024-03-03 00:00:00,22,4,2,1,8,37
2024-03-03 00:10:00,11,2,0,0,15,28
2024-03-03 00:20:00,24,6,1,2,9,42
2024-03-03 00:30:00,12,0,3,0,2,17
2024-03-03 00:40:00,14,2,2,0,7,25
2024-03-03 00:50:00,25,2,0,0,14,41
2024-03-03 01:00:00,9,0,0,0,3,12
2024-03-03 01:10:00,7,0,2,1,4,14
2024-03-03 01:20:00,19,3,2,0,6,30
2024-03-03 01:30:00,13,0,0,0,7,20
2024-03-03 01:40:00,12,4,0,0,6,22
2024-03-03 01:50:00,15,1,0,1,3,20
2024-03-03 02:00:00,7,5,1,3,8,24
2024-03-03 02:10:00,8,4,3,0,5,20
2024-03-03 02:20:00,6,3,0,0,7,16
2024-03-03 02:30:00,3,0,0,0,4,7
2024-03-03 02:40:00,4,0,1,0,2,7
2024-03-03 02:50:00,7,0,0,0,2,9
2024-03-03 03:00:00,10,2,0,2,3,17
2024-03-03 03:10:00,5,0,0,0,4,9
2024-03-03 03:20:00,9,2,0,0,1,12
2024-03-03 03:30:00,5,1,0,0,4,10
2024-03-03 03:40:00,1,0,0,0,4,5
2024-03-03 03:50:00,6,1,0,1,2,10
2024-03-03 04:00:00,4,2,0,0,4,10
2024-03-03 04:10:00,5,0,2,0,0,7
2024-03-03 04:20:00,2,1,0,0,1,4
2024-03-03 04:30:00,1,0,0,0,2,3
2024-03-03 04:40:00,2,0,0,0,4,6
2024-03-03 04:50:00,1,1,2,0,1,5
2024-03-03 05:00:00,5,0,0,0,0,5
2024-03-03 05:10:00,3,1,1,0,4,9
2024-03-03 05:20:00,1,1,0,0,5,7
2024-03-03 05:30:00,2,1,0,0,2,5
2024-03-03 05:40:00,7,0,0,0,2,9
2024-03-03 05:50:00,4,0,0,0,1,5
2024-03-03 06:00:00,3,0,0,0,2,5
2024-03-03 06:10:00,0,0,0,0,4,4
2024-03-03 06:20:00,4,0,0,0,1,5
2024-03-03 06:30:00,2,2,0,0,5,9
2024-03-03 06:40:00,7,0,0,0,1,8
2024-03-03 06:50:00,5,0,1,0,6,12
2024-03-03 07:00:00,3,1,0,0,3,7
2024-03-03 07:10:00,2,0,0,0,6,8
2024-03-03 07:20:00,4,1,2,0,3,10
2024-03-03 07:30:00,6,1,1,1,4,13
2024-03-03 07:40:00,4,1,3,0,4,12
2024-03-03 07:50:00,3,1,4,0,4,12
2024-03-03 08:00:00,3,4,0,0,2,9
2024-03-03 08:10:00,9,2,0,0,5,16
2024-03-03 08:20:00,11,0,2,0,9,22
2024-03-03 08:30:00,6,3,4,0,8,21
2024-03-03 08:40:00,5,4,3,2,19,33
2024-03-03 08:50:00,5,6,5,2,16,34
2024-03-03 09:00:00,8,4,4,0,11,27
2024-03-03 09:10:00,13,2,4,2,19,40
2024-03-03 09:20:00,18,12,5,2,27,64
2024-03-03 09:30:00,13,3,10,1,21,48
2024-03-03 09:40:00,20,5,10,2,30,67
2024-03-03 09:50:00,14,4,10,5,29,62
2024-03-03 10:00:00,18,7,8,2,27,62
2024-03-03 10:10:00,22,2,5,2,25,56
2024-03-03 10:20:00,19,2,0,4,19,44
2024-03-03 10:30:00,17,2,2,4,30,55
2024-03-03 10:40:00,27,1,4,2,21,55
2024-03-03 10:50:00,20,6,7,3,27,63
2024-03-03 11:00:00,25,7,3,2,29,66
2024-03-03 11:10:00,21,3,11,4,20,59
2024-03-03 11:20:00,18,3,14,1,27,63
2024-03-03 11:30:00,21,7,7,3,30,68
2024-03-03 11:40:00,29,4,8,4,35,80
2024-03-03 11:50:00,31,11,12,4,27,85
2024-03-03 12:00:00,27,6,6,3,22,64
2024-03-03 12:10:00,25,7,7,5,25,69
2024-03-03 12:20:00,30,12,3,6,28,79
2024-03-03 12:30:00,40,3,5,3,32,83
2024-03-03 12:40:00,34,4,4,4,29,75
2024-03-03 12:50:00,31,8,10,0,27,76
2024-03-03 13:00:00,24,5,3,8,19,59
2024-03-03 13:10:00,35,9,6,1,32,83
2024-03-03 13:20:00,26,7,9,11,33,86
2024-03-03 13:30:00,38,8,7,5,24,82
2024-03-03 13:40:00,22,9,8,4,29,72
2024-03-03 13:50:00,31,6,11,4,25,77
2024-03-03 14:00:00,26,6,11,3,21,67
2024-03-03 14:10:00,31,5,6,2,29,73
2024-03-03 14:20:00,26,9,6,3,27,71
2024-03-03 14:30:00,24,8,4,5,32,73
2024-03-03 14:40:00,39,12,9,8,25,93
2024-03-03 14:50:00,28,5,9,4,21,67
2024-03-03 15:00:00,24,14,10,8,34,90
2024-03-03 15:10:00,31,10,13,6,29,89
2024-03-03 15:20:00,44,4,8,6,31,93
2024-03-03 15:30:00,30,7,7,2,25,71
2024-03-03 15:40:00,33,8,9,5,36,91
2024-03-03 15:50:00,20,9,7,4,25,65
2024-03-03 16:00:00,32,6,4,2,26,70
2024-03-03 16:10:00,36,6,5,3,38,88
2024-03-03 16:20:00,22,13,8,5,26,74
2024-03-03 16:30:00,30,10,7,6,32,85
2024-03-03 16:40:00,19,6,5,3,28,61
2024-03-03 16:50:00,40,5,11,4,17,77
2024-03-03 17:00:00,27,10,5,7,18,67
2024-03-03 17:10:00,29,7,11,7,32,86
2024-03-03 17:20:00,18,5,5,3,26,57
2024-03-03 17:30:00,34,4,9,6,29,82
2024-03-03 17:40:00,33,12,16,9,27,97
2024-03-03 17:50:00,28,3,2,5,45,83
2024-03-03 18:00:00,24,10,5,7,28,74
2024-03-03 18:10:00,31,4,4,4,29,72
2024-03-03 18:20:00,19,7,8,10,19,63
2024-03-03 18:30:00,35,12,7,6,22,82
2024-03-03 18:40:00,27,2,13,5,26,73
2024-03-03 18:50:00,36,4,7,3,14,64
2024-03-03 19:00:00,27,8,5,3,25,68
2024-03-03 19:10:00,24,9,2,2,22,59
2024-03-03 19:20:00,22,10,11,1,17,61
2024-03-03 19:30:00,20,9,4,0,20,53
2024-03-03 19:40:00,42,15,10,0,18,85
2024-03-03 19:50:00,24,7,1,1,13,46
2024-03-03 20:00:00,45,3,2,3,13,66
2024-03-03 20:10:00,19,3,2,2,12,38
2024-03-03 20:20:00,29,2,0,0,15,46
2024-03-03 20:30:00,24,2,0,1,20,47
2024-03-03 20:40:00,18,9,1,2,18,48
2024-03-03 20:50:00,19,5,4,1,11,40
2024-03-03 21:00:00,28,3,2,0,15,48
2024-03-03 21:10:00,28,3,2,3,9,45
2024-03-03 21:20:00,28,3,3,2,7,43
2024-03-03 21:30:00,21,8,2,0,5,36
2024-03-03 21:40:00,9,4,2,0,11,26
2024-03-03 21:50:00,27,6,2,0,9,44
2024-03-03 22:00:00,16,3,0,0,11,30
2024-03-03 22:10:00,36,2,2,0,6,46
2024-03-03 22:20:00,23,3,1,0,9,36
2024-03-03 22:30:00,8,0,1,0,4,13
2024-03-03 22:40:00,16,3,0,0,10,29
2024-03-03 22:50:00,3,1,0,0,6,10
2024-03-03 23:00:00,12,1,0,0,4,17
2024-03-03 23:10:00,3,0,2,0,4,9
2024-03-03 23:20:00,7,0,0,0,2,9
2024-03-03 23:30:00,1,0,0,0,1,2
2024-03-03 23:40:00,8,0,0,1,1,10
2024-03-03 23:50:00,6,0,0,0,5,11
2024-03-04 00:00:00,2,0,0,0,4,6
2024-03-04 00:10:00,5,2,0,0,1,8
2024-03-04 00:20:00,4,0,0,0,4,8
2024-03-04 00:30:00,6,2,0,0,1,9
2024-03-04 00:40:00,1,1,0,0,3,5
2024-03-04 00:50:00,1,0,0,0,1,2
2024-03-04 01:00:00,6,0,0,0,2,8
2024-03-04 01:10:00,4,0,0,0,3,7
2024-03-04 01:20:00,2,1,0,0,2,5
2024-03-04 01:30:00,4,0,0,1,0,5
2024-03-04 01:40:00,1,0,0,0,0,1
2024-03-04 01:50:00,3,0,2,0,1,6
2024-03-04 02:00:00,1,0,0,0,0,1
2024-03-04 02:10:00,3,0,0,0,2,5
2024-03-04 02:20:00,0,0,0,0,2,2
2024-03-04 02:30:00,5,0,0,0,0,5
2024-03-04 02:40:00,2,0,0,1,0,3
2024-03-04 02:50:00,2,0,0,0,0,2
2024-03-04 03:00:00,0,0,0,2,1,3
2024-03-04 03:10:00,2,0,0,0,0,2
2024-03-04 03:20:00,0,0,0,0,1,1
2024-03-04 03:30:00,0,0,0,0,1,1
2024-03-04 03:40:00,1,0,0,0,0,1
2024-03-04 03:50:00,0,0,0,1,0,1
2024-03-04 04:00:00,3,1,0,0,1,5
2024-03-04 04:10:00,4,0,3,0,0,7
2024-03-04 04:20:00,0,0,2,1,3,6
2024-03-04 04:30:00,0,0,0,0,1,1
2024-03-04 04:40:00,3,0,2,0,1,6
2024-03-04 04:50:00,3,0,0,2,1,6
2024-03-04 05:00:00,4,0,0,0,4,8
2024-03-04 05:10:00,12,0,2,2,16,32
2024-03-04 05:20:00,4,2,0,1,5,12
2024-03-04 05:30:00,2,2,6,0,4,14
2024-03-04 05:40:00,3,0,2,8,9,22
2024-03-04 05:50:00,7,0,2,2,9,20
2024-03-04 06:00:00,7,0,1,6,14,28
2024-03-04 06:10:00,12,0,4,4,11,31
2024-03-04 06:20:00,16,0,2,0,16,34
2024-03-04 06:30:00,11,0,8,2,16,37
2024-03-04 06:40:00,17,0,13,4,25,59
2024-03-04 06:50:00,7,1,8,4,26,46
2024-03-04 07:00:00,11,3,7,10,35,66
2024-03-04 07:10:00,21,7,9,8,31,76
2024-03-04 07:20:00,33,4,14,12,49,112
2024-03-04 07:30:00,30,8,14,15,44,111
2024-03-04 07:40:00,24,8,11,19,45,107
2024-03-04 07:50:00,27,3,10,13,48,101
2024-03-04 08:00:00,27,2,13,12,37,91
2024-03-04 08:10:00,30,4,11,14,55,114
2024-03-04 08:20:00,35,6,14,6,42,103
2024-03-04 08:30:00,40,11,8,6,43,108
2024-03-04 08:40:00,31,6,18,7,33,95
2024-03-04 08:50:00,35,8,10,11,39,103
2024-03-04 09:00:00,26,5,4,4,35,74
2024-03-04 09:10:00,31,5,11,4,30,81
2024-03-04 09:20:00,35,3,9,5,38,90
2024-03-04 09:30:00,18,4,10,4,35,71
2024-03-04 09:40:00,24,4,12,3,33,76
2024-03-04 09:50:00,23,11,8,4,42,88
2024-03-04 10:00:00,17,4,9,2,39,71
2024-03-04 10:10:00,28,7,11,7,34,87
2024-03-04 10:20:00,31,3,7,4,25,70
2024-03-04 10:30:00,27,3,5,5,42,82
2024-03-04 10:40:00,31,3,6,6,34,80
2024-03-04 10:50:00,21,13,8,2,31,75
2024-03-04 11:00:00,29,5,7,7,35,83
2024-03-04 11:10:00,32,3,6,5,36,82
2024-03-04 11:20:00,28,4,10,4,46,92
2024-03-04 11:30:00,30,7,10,6,41,94
2024-03-04 11:40:00,26,7,5,2,36,76
2024-03-04 11:50:00,27,4,5,6,31,73
2024-03-04 12:00:00,32,4,7,2,40,85
2024-03-04 12:10:00,36,10,8,3,33,90
2024-03-04 12:20:00,30,9,6,2,41,88
2024-03-04 12:30:00,33,3,11,5,41,93
2024-03-04 12:40:00,30,7,8,6,34,85
2024-03-04 12:50:00,27,4,10,1,37,79
2024-03-04 13:00:00,29,8,10,5,28,80
2024-03-04 13:10:00,28,7,8,4,32,79
2024-03-04 13:20:00,36,10,12,3,25,86
2024-03-04 13:30:00,32,5,3,1,36,77
2024-03-04 13:40:00,38,9,9,4,29,89
2024-03-04 13:50:00,31,7,10,3,28,79
2024-03-04 14:00:00,37,8,7,8,39,99
2024-03-04 14:10:00,24,7,8,2,32,73
2024-03-04 14:20:00,27,8,11,1,41,88
2024-03-04 14:30:00,32,6,8,3,34,83
2024-03-04 14:40:00,31,4,11,1,26,73
2024-03-04 14:50:00,39,7,5,2,31,84
2024-03-04 15:00:00,38,9,6,4,40,97
2024-03-04 15:10:00,37,3,8,19,35,102
2024-03-04 15:20:00,35,6,9,2,36,88
2024-03-04 15:30:00,32,8,9,4,37,90
2024-03-04 15:40:00,47,8,9,9,43,116
2024-03-04 15:50:00,32,6,13,6,29,86
2024-03-04 16:00:00,32,7,10,6,42,97
2024-03-04 16:10:00,41,7,9,3,32,92
2024-03-04 16:20:00,37,9,11,10,25,92
2024-03-04 16:30:00,48,4,8,3,38,101
2024-03-04 16:40:00,43,10,10,5,35,103
2024-03-04 16:50:00,36,7,6,3,36,88
2024-03-04 17:00:00,48,11,10,5,27,101
2024-03-04 17:10:00,44,7,10,10,39,110
2024-03-04 17:20:00,41,16,4,9,34,104
2024-03-04 17:30:00,47,17,10,6,30,110
2024-03-04 17:40:00,44,11,11,1,36,103
2024-03-04 17:50:00,31,11,10,9,31,92
2024-03-04 18:00:00,26,8,7,6,28,75
2024-03-04 18:10:00,37,17,5,8,27,94
2024-03-04 18:20:00,66,22,4,3,21,116
2024-03-04 18:30:00,50,8,7,7,29,101
2024-03-04 18:40:00,48,14,8,5,37,112
2024-03-04 18:50:00,39,11,9,9,23,91
2024-03-04 19:00:00,30,10,7,10,29,86
2024-03-04 19:10:00,33,10,9,2,25,79
2024-03-04 19:20:00,40,11,12,2,29,94
2024-03-04 19:30:00,29,11,3,1,32,76
2024-03-04 19:40:00,43,13,4,3,20,83
2024-03-04 19:50:00,39,10,0,1,18,68
2024-03-04 20:00:00,29,6,5,1,18,59
2024-03-04 20:10:00,32,11,1,3,15,62
2024-03-04 20:20:00,36,9,4,1,13,63
2024-03-04 20:30:00,23,0,0,2,14,39
2024-03-04 20:40:00,24,4,1,0,17,46
2024-03-04 20:50:00,24,9,1,0,12,46
2024-03-04 21:00:00,28,8,3,0,13,52
2024-03-04 21:10:00,27,5,2,0,13,47
2024-03-04 21:20:00,26,3,2,1,19,51
2024-03-04 21:30:00,30,4,2,2,13,51
2024-03-04 21:40:00,22,0,0,1,8,31
