datetime,V51Z,V52Z,V111Z,V112Z,V351Z,Total
2024-03-01 09:30:00,35,12,34,18,4,103
2024-03-01 09:40:00,31,20,42,19,5,117
2024-03-01 09:50:00,33,13,34,24,2,106
2024-03-01 10:00:00,39,17,29,16,1,102
2024-03-01 10:10:00,33,17,46,22,4,122
2024-03-01 10:20:00,39,14,43,12,5,113
2024-03-01 10:30:00,39,16,36,24,2,117
2024-03-01 10:40:00,44,18,40,22,2,126
2024-03-01 10:50:00,37,11,37,23,1,109
2024-03-01 11:00:00,40,21,26,16,3,106
2024-03-01 11:10:00,42,13,28,12,4,99
2024-03-01 11:20:00,37,31,30,19,5,122
2024-03-01 11:30:00,32,20,30,18,7,107
2024-03-01 11:40:00,48,14,32,27,1,122
2024-03-01 11:50:00,43,21,34,20,7,125
2024-03-01 12:00:00,47,19,42,27,2,137
2024-03-01 12:10:00,44,20,41,23,4,132
2024-03-01 12:20:00,50,18,42,37,3,150
2024-03-01 12:30:00,43,27,37,25,7,139
2024-03-01 12:40:00,44,21,45,27,7,144
2024-03-01 12:50:00,46,24,31,26,6,133
2024-03-01 13:00:00,45,36,32,17,4,134
2024-03-01 13:10:00,39,14,39,31,7,130
2024-03-01 13:20:00,32,13,39,26,9,119
2024-03-01 13:30:00,50,24,34,25,8,141
2024-03-01 13:40:00,40,20,37,30,3,130
2024-03-01 13:50:00,50,21,45,27,4,147
2024-03-01 14:00:00,35,19,34,29,7,124
2024-03-01 14:10:00,41,23,46,33,4,147
2024-03-01 14:20:00,53,24,45,27,4,153
2024-03-01 14:30:00,52,22,41,31,5,151
2024-03-01 14:40:00,50,22,46,32,5,155
2024-03-01 14:50:00,38,25,46,43,5,157
2024-03-01 15:00:00,38,26,47,22,5,138
2024-03-01 15:10:00,49,22,38,29,6,144
2024-03-01 15:20:00,42,26,37,30,7,142
2024-03-01 15:30:00,58,22,46,40,3,169
2024-03-01 15:40:00,64,29,46,31,5,175
2024-03-01 15:50:00,46,22,39,27,11,145
2024-03-01 16:00:00,48,26,41,36,7,158
2024-03-01 16:10:00,50,31,45,28,3,157
2024-03-01 16:20:00,39,25,43,34,4,145
2024-03-01 16:30:00,55,18,38,29,4,144
2024-03-01 16:40:00,44,31,40,36,10,161
2024-03-01 16:50:00,53,21,40,30,4,148
2024-03-01 17:00:00,49,21,37,27,5,139
2024-03-01 17:10:00,44,29,44,29,4,150
2024-03-01 17:20:00,50,25,41,31,6,153
2024-03-01 17:30:00,54,19,42,26,3,144
2024-03-01 17:40:00,48,29,56,26,3,162
2024-03-01 17:50:00,39,30,53,45,5,172
2024-03-01 18:00:00,33,18,37,29,3,120
2024-03-01 18:10:00,51,21,37,26,4,139
2024-03-01 18:20:00,45,28,42,35,2,152
2024-03-01 18:30:00,43,32,54,44,5,178
2024-03-01 18:40:00,48,20,75,49,5,197
2024-03-01 18:50:00,59,29,46,41,8,183
2024-03-01 19:00:00,46,16,58,43,2,165
2024-03-01 19:10:00,48,22,45,38,2,155
2024-03-01 19:20:00,38,28,41,45,1,153
2024-03-01 19:30:00,41,10,35,50,2,138
2024-03-01 19:40:00,33,21,42,42,8,146
2024-03-01 19:50:00,37,15,42,25,2,121
2024-03-01 20:00:00,34,18,26,29,1,108
2024-03-01 20:10:00,41,15,29,28,3,116
2024-03-01 20:20:00,29,16,24,24,1,94
2024-03-01 20:30:00,33,13,21,30,1,98
2024-03-01 20:40:00,29,14,30,24,3,100
2024-03-01 20:50:00,29,8,30,12,4,83
2024-03-01 21:00:00,34,11,34,28,3,110
2024-03-01 21:10:00,30,4,11,27,0,72
2024-03-01 21:20:00,28,18,26,25,2,99
2024-03-01 21:30:00,28,13,22,32,0,95
2024-03-01 21:40:00,31,14,26,35,2,108
2024-03-01 21:50:00,25,7,28,25,3,88
2024-03-01 22:00:00,21,6,18,37,2,84
2024-03-01 22:10:00,28,4,28,27,1,88
2024-03-01 22:20:00,24,7,32,37,0,100
2024-03-01 22:30:00,14,13,25,32,1,85
2024-03-01 22:40:00,9,6,19,23,3,60
2024-03-01 22:50:00,32,8,8,15,0,63
2024-03-01 23:00:00,18,4,10,20,0,52
2024-03-01 23:10:00,21,7,7,25,0,60
2024-03-01 23:20:00,22,15,16,17,1,71
2024-03-01 23:30:00,12,3,13,14,0,42
2024-03-01 23:40:00,13,7,10,13,1,44
2024-03-01 23:50:00,11,4,7,11,2,35
2024-03-02 00:00:00,15,4,8,9,0,36
2024-03-02 00:10:00,12,5,12,18,0,47
2024-03-02 00:20:00,12,1,7,8,0,28
2024-03-02 00:30:00,7,4,9,11,0,31
2024-03-02 00:40:00,12,3,6,9,0,30
2024-03-02 00:50:00,16,1,15,12,0,44
2024-03-02 01:00:00,9,4,5,7,0,25
2024-03-02 01:10:00,2,0,7,8,0,17
2024-03-02 01:20:00,11,3,5,4,0,23
2024-03-02 01:30:00,6,1,5,1,0,13
2024-03-02 01:40:00,3,0,1,13,0,17
2024-03-02 01:50:00,3,4,2,11,0,20
2024-03-02 02:00:00,10,0,4,6,0,20
2024-03-02 02:10:00,9,0,4,3,0,16
2024-03-02 02:20:00,11,0,3,8,0,22
2024-03-02 02:30:00,4,0,1,2,1,8
2024-03-02 02:40:00,3,2,6,3,0,14
2024-03-02 02:50:00,11,0,0,2,0,13
2024-03-02 03:00:00,6,0,3,5,0,14
2024-03-02 03:10:00,6,1,6,6,0,19
2024-03-02 03:20:00,4,0,5,7,0,16
2024-03-02 03:30:00,3,1,2,6,0,12
2024-03-02 03:40:00,8,1,2,6,0,17
2024-03-02 03:50:00,6,2,5,4,0,17
2024-03-02 04:00:00,2,2,6,5,0,15
2024-03-02 04:10:00,4,3,8,0,0,15
2024-03-02 04:20:00,7,0,2,5,0,14
2024-03-02 04:30:00,8,3,4,1,0,16
2024-03-02 04:40:00,3,4,5,4,0,16
2024-03-02 04:50:00,12,2,2,5,0,21
2024-03-02 05:00:00,9,2,1,7,0,19
2024-03-02 05:10:00,10,8,3,7,1,29
2024-03-02 05:20:00,21,2,8,6,0,37
2024-03-02 05:30:00,13,7,7,2,0,29
2024-03-02 05:40:00,13,7,10,4,0,34
2024-03-02 05:50:00,14,4,10,6,0,34
2024-03-02 06:00:00,10,8,7,6,1,32
2024-03-02 06:10:00,8,6,12,6,0,32
2024-03-02 06:20:00,12,5,15,18,0,50
2024-03-02 06:30:00,12,6,12,9,2,41
2024-03-02 06:40:00,13,2,8,20,2,45
2024-03-02 06:50:00,18,6,5,12,0,41
2024-03-02 07:00:00,9,3,8,2,1,23
2024-03-02 07:10:00,10,4,7,7,1,29
2024-03-02 07:20:00,15,6,13,13,0,47
2024-03-02 07:30:00,9,3,14,10,0,36
2024-03-02 07:40:00,18,8,15,18,1,60
2024-03-02 07:50:00,17,6,10,13,1,47
2024-03-02 08:00:00,20,3,21,13,0,57
2024-03-02 08:10:00,20,5,19,13,0,57
2024-03-02 08:20:00,19,6,18,14,2,59
2024-03-02 08:30:00,35,7,16,12,0,70
2024-03-02 08:40:00,28,10,17,16,2,73
2024-03-02 08:50:00,23,9,26,27,0,85
2024-03-02 09:00:00,32,11,26,16,2,87
2024-03-02 09:10:00,39,15,22,17,3,96
2024-03-02 09:20:00,36,11,20,21,3,91
2024-03-02 09:30:00,42,25,28,22,2,119
2024-03-02 09:40:00,46,15,29,27,4,121
2024-03-02 09:50:00,33,15,24,31,1,104
2024-03-02 10:00:00,47,12,21,24,0,104
2024-03-02 10:10:00,37,22,24,27,9,119
2024-03-02 10:20:00,42,12,23,21,3,101
2024-03-02 10:30:00,41,24,31,23,4,123
2024-03-02 10:40:00,49,16,32,28,1,126
2024-03-02 10:50:00,36,16,28,17,5,102
2024-03-02 11:00:00,43,21,37,15,3,119
2024-03-02 11:10:00,43,20,30,34,3,130
2024-03-02 11:20:00,36,20,29,22,9,116
2024-03-02 11:30:00,41,15,38,26,3,123
2024-03-02 11:40:00,44,21,39,27,3,134
2024-03-02 11:50:00,44,16,42,21,3,126
2024-03-02 12:00:00,57,15,49,26,5,152
2024-03-02 12:10:00,53,25,37,21,1,137
2024-03-02 12:20:00,45,16,37,37,3,138
2024-03-02 12:30:00,43,26,43,35,4,151
2024-03-02 12:40:00,44,21,36,22,10,133
2024-03-02 12:50:00,59,26,39,46,4,174
2024-03-02 13:00:00,43,14,23,38,3,121
2024-03-02 13:10:00,41,24,28,39,4,136
2024-03-02 13:20:00,33,17,37,34,4,125
2024-03-02 13:30:00,39,19,30,37,4,129
2024-03-02 13:40:00,30,16,41,40,6,133
2024-03-02 13:50:00,42,23,32,42,1,140
2024-03-02 14:00:00,39,19,31,40,8,137
2024-03-02 14:10:00,45,20,41,37,11,154
2024-03-02 14:20:00,36,20,35,53,2,146
2024-03-02 14:30:00,32,24,29,35,7,127
2024-03-02 14:40:00,36,19,27,48,6,136
2024-03-02 14:50:00,36,13,30,36,3,118
2024-03-02 15:00:00,46,11,24,34,4,119
2024-03-02 15:10:00,33,20,22,23,5,103
2024-03-02 15:20:00,55,23,22,31,2,133
2024-03-02 15:30:00,46,18,24,32,7,127
2024-03-02 15:40:00,36,18,25,32,4,115
2024-03-02 15:50:00,39,9,26,23,5,102
2024-03-02 16:00:00,32,13,24,27,1,97
2024-03-02 16:10:00,38,25,21,24,5,113
2024-03-02 16:20:00,50,7,32,24,4,117
2024-03-02 16:30:00,33,19,17,20,8,97
2024-03-02 16:40:00,34,18,23,21,4,100
2024-03-02 16:50:00,41,22,33,25,2,123
2024-03-02 17:00:00,29,20,22,23,5,99
2024-03-02 17:10:00,46,19,28,20,3,116
2024-03-02 17:20:00,44,26,27,27,3,127
2024-03-02 17:30:00,39,18,25,27,6,115
2024-03-02 17:40:00,44,16,19,34,5,118
2024-03-02 17:50:00,50,30,26,25,3,134
2024-03-02 18:00:00,52,34,26,28,5,145
2024-03-02 18:10:00,44,18,22,22,3,109
2024-03-02 18:20:00,44,19,21,41,2,127
2024-03-02 18:30:00,29,29,39,29,2,128
2024-03-02 18:40:00,43,33,35,37,3,151
2024-03-02 18:50:00,47,26,32,45,2,152
2024-03-02 19:00:00,48,19,43,33,0,143
2024-03-02 19:10:00,58,22,32,43,1,156
2024-03-02 19:20:00,42,20,37,29,1,129
2024-03-02 19:30:00,40,18,49,36,1,144
2024-03-02 19:40:00,37,22,29,27,0,115
2024-03-02 19:50:00,40,27,32,25,0,124
2024-03-02 20:00:00,32,19,25,26,3,105
2024-03-02 20:10:00,32,18,32,34,5,121
2024-03-02 20:20:00,28,22,24,42,1,117
2024-03-02 20:30:00,24,15,25,27,2,93
2024-03-02 20:40:00,30,20,18,29,3,100
2024-03-02 20:50:00,25,9,26,29,2,91
2024-03-02 21:00:00,28,21,27,34,2,112
2024-03-02 21:10:00,29,16,19,36,2,102
2024-03-02 21:20:00,20,10,5,40,1,76
2024-03-02 21:30:00,13,6,15,19,1,54
2024-03-02 21:40:00,26,6,15,26,1,74
2024-03-02 21:50:00,20,4,15,24,0,63
2024-03-02 22:00:00,15,10,12,18,1,56
2024-03-02 22:10:00,26,10,21,18,1,76
2024-03-02 22:20:00,25,8,24,22,1,80
2024-03-02 22:30:00,22,6,11,20,1,60
2024-03-02 22:40:00,23,3,14,18,2,60
2024-03-02 22:50:00,19,15,15,26,0,75
2024-03-02 23:00:00,11,8,11,13,0,43
2024-03-02 23:10:00,24,19,14,18,0,75
2024-03-02 23:20:00,26,8,13,11,0,58
2024-03-02 23:30:00,24,7,16,15,1,63
2024-03-02 23:40:00,15,1,10,13,1,40
2024-03-02 23:50:00,18,4,11,22,0,55
2024-03-03 00:00:00,12,3,10,14,0,39
2024-03-03 00:10:00,22,5,4,19,0,50
2024-03-03 00:20:00,17,1,11,12,0,41
2024-03-03 00:30:00,12,7,7,14,0,40
2024-03-03 00:40:00,20,2,7,32,1,62
2024-03-03 00:50:00,18,5,8,8,0,39
2024-03-03 01:00:00,12,1,2,10,0,25
2024-03-03 01:10:00,9,3,3,14,0,29
2024-03-03 01:20:00,12,2,3,7,0,24
2024-03-03 01:30:00,11,0,2,5,2,20
2024-03-03 01:40:00,11,3,1,7,0,22
2024-03-03 01:50:00,3,6,8,9,0,26
2024-03-03 02:00:00,15,7,2,16,0,40
2024-03-03 02:10:00,16,0,2,4,1,23
2024-03-03 02:20:00,4,2,4,13,0,23
2024-03-03 02:30:00,9,0,2,5,0,16
2024-03-03 02:40:00,6,2,3,7,0,18
2024-03-03 02:50:00,3,0,2,10,0,15
2024-03-03 03:00:00,11,0,5,10,0,26
2024-03-03 03:10:00,2,0,6,4,0,12
2024-03-03 03:20:00,8,1,1,3,0,13
2024-03-03 03:30:00,5,0,3,4,0,12
2024-03-03 03:40:00,5,2,6,7,0,20
2024-03-03 03:50:00,9,0,4,7,0,20
2024-03-03 04:00:00,7,2,2,4,0,15
2024-03-03 04:10:00,8,1,3,3,0,15
2024-03-03 04:20:00,13,2,0,0,0,15
2024-03-03 04:30:00,6,0,2,6,0,14
2024-03-03 04:40:00,1,1,0,3,0,5
2024-03-03 04:50:00,3,2,3,5,0,13
2024-03-03 05:00:00,4,2,2,3,0,11
2024-03-03 05:10:00,6,2,0,6,0,14
2024-03-03 05:20:00,10,3,1,6,0,20
2024-03-03 05:30:00,12,1,2,4,0,19
2024-03-03 05:40:00,3,3,6,4,1,17
2024-03-03 05:50:00,6,1,8,2,0,17
2024-03-03 06:00:00,10,4,6,3,0,23
2024-03-03 06:10:00,6,0,4,3,1,14
2024-03-03 06:20:00,11,2,6,1,1,21
2024-03-03 06:30:00,8,0,2,6,0,16
2024-03-03 06:40:00,7,3,3,4,0,17
2024-03-03 06:50:00,7,3,2,5,0,17
2024-03-03 07:00:00,9,3,3,4,0,19
2024-03-03 07:10:00,4,4,0,3,0,11
2024-03-03 07:20:00,7,5,7,3,1,23
2024-03-03 07:30:00,12,2,8,6,0,28
2024-03-03 07:40:00,7,5,6,4,0,22
2024-03-03 07:50:00,2,1,7,6,0,16
2024-03-03 08:00:00,10,3,3,5,1,22
2024-03-03 08:10:00,4,3,6,7,2,22
2024-03-03 08:20:00,10,5,7,11,3,36
2024-03-03 08:30:00,14,6,8,11,3,42
2024-03-03 08:40:00,19,8,12,11,1,51
2024-03-03 08:50:00,18,10,12,12,0,52
2024-03-03 09:00:00,14,9,10,10,0,43
2024-03-03 09:10:00,20,8,15,15,1,59
2024-03-03 09:20:00,17,9,16,21,2,65
2024-03-03 09:30:00,32,13,9,20,4,78
2024-03-03 09:40:00,28,12,22,17,3,82
2024-03-03 09:50:00,23,6,17,16,2,64
2024-03-03 10:00:00,40,15,19,14,3,91
2024-03-03 10:10:00,34,9,20,20,1,84
2024-03-03 10:20:00,21,16,13,19,3,72
2024-03-03 10:30:00,21,8,18,19,2,68
2024-03-03 10:40:00,27,14,26,23,7,97
2024-03-03 10:50:00,30,11,15,31,4,91
2024-03-03 11:00:00,38,18,18,18,5,97
2024-03-03 11:10:00,36,16,22,25,2,101
2024-03-03 11:20:00,26,15,23,25,2,91
2024-03-03 11:30:00,26,16,17,16,3,78
2024-03-03 11:40:00,32,19,16,31,6,104
2024-03-03 11:50:00,48,14,26,24,5,117
2024-03-03 12:00:00,37,12,17,35,1,102
2024-03-03 12:10:00,32,18,23,43,5,121
2024-03-03 12:20:00,34,13,20,31,6,104
2024-03-03 12:30:00,34,21,21,43,5,124
2024-03-03 12:40:00,43,21,30,25,2,121
2024-03-03 12:50:00,21,19,25,24,4,93
2024-03-03 13:00:00,33,9,23,40,4,109
2024-03-03 13:10:00,34,16,40,35,2,127
2024-03-03 13:20:00,52,11,28,24,5,120
2024-03-03 13:30:00,34,12,29,24,4,103
2024-03-03 13:40:00,36,28,34,41,3,142
2024-03-03 13:50:00,32,22,15,25,5,99
2024-03-03 14:00:00,31,21,23,29,8,112
2024-03-03 14:10:00,34,15,19,29,3,100
2024-03-03 14:20:00,41,17,29,29,4,120
2024-03-03 14:30:00,28,13,19,38,3,101
2024-03-03 14:40:00,37,31,27,36,4,135
2024-03-03 14:50:00,33,24,11,27,7,102
2024-03-03 15:00:00,31,24,27,34,9,125
2024-03-03 15:10:00,35,24,23,25,13,120
2024-03-03 15:20:00,27,18,19,25,8,97
2024-03-03 15:30:00,30,16,23,24,7,100
2024-03-03 15:40:00,49,17,17,35,3,121
2024-03-03 15:50:00,43,15,19,28,2,107
2024-03-03 16:00:00,39,16,14,17,7,93
2024-03-03 16:10:00,30,17,19,28,10,104
2024-03-03 16:20:00,37,20,15,24,5,101
2024-03-03 16:30:00,42,22,18,21,3,106
2024-03-03 16:40:00,32,14,19,21,5,91
2024-03-03 16:50:00,44,22,14,30,2,112
2024-03-03 17:00:00,48,15,11,36,5,115
2024-03-03 17:10:00,31,17,20,41,5,114
2024-03-03 17:20:00,35,24,22,29,3,113
2024-03-03 17:30:00,48,16,17,22,9,112
2024-03-03 17:40:00,38,21,16,26,6,107
2024-03-03 17:50:00,46,23,23,20,6,118
2024-03-03 18:00:00,27,15,23,26,6,97
2024-03-03 18:10:00,36,25,25,20,7,113
2024-03-03 18:20:00,31,18,22,24,4,99
2024-03-03 18:30:00,30,16,13,14,4,77
2024-03-03 18:40:00,25,34,29,31,6,125
2024-03-03 18:50:00,40,24,31,39,2,136
2024-03-03 19:00:00,48,13,23,33,3,120
2024-03-03 19:10:00,43,14,35,13,1,106
2024-03-03 19:20:00,34,13,48,27,3,125
2024-03-03 19:30:00,34,13,34,22,2,105
2024-03-03 19:40:00,36,17,27,21,1,102
2024-03-03 19:50:00,30,15,27,28,2,102
2024-03-03 20:00:00,23,15,18,30,0,86
2024-03-03 20:10:00,27,20,31,16,0,94
2024-03-03 20:20:00,31,6,38,17,1,93
2024-03-03 20:30:00,33,19,34,14,1,101
2024-03-03 20:40:00,17,12,33,17,2,81
2024-03-03 20:50:00,27,9,38,9,1,84
2024-03-03 21:00:00,15,16,18,12,1,62
2024-03-03 21:10:00,26,5,26,15,2,74
2024-03-03 21:20:00,22,21,18,19,0,80
2024-03-03 21:30:00,20,12,25,16,0,73
2024-03-03 21:40:00,14,20,18,13,0,65
2024-03-03 21:50:00,17,5,20,19,0,61
2024-03-03 22:00:00,18,3,8,12,0,41
2024-03-03 22:10:00,15,7,20,8,0,50
2024-03-03 22:20:00,11,8,19,6,0,44
2024-03-03 22:30:00,12,4,9,9,0,34
2024-03-03 22:40:00,10,7,11,11,0,39
2024-03-03 22:50:00,10,6,10,9,0,35
2024-03-03 23:00:00,19,4,7,6,0,36
2024-03-03 23:10:00,9,8,10,13,0,40
2024-03-03 23:20:00,6,3,7,9,0,25
2024-03-03 23:30:00,4,1,7,7,0,19
2024-03-03 23:40:00,15,3,9,3,1,31
2024-03-03 23:50:00,3,1,7,3,0,14
2024-03-04 00:00:00,5,4,5,4,0,18
2024-03-04 00:10:00,5,0,2,5,0,12
2024-03-04 00:20:00,4,5,1,2,0,12
2024-03-04 00:30:00,3,3,0,4,0,10
2024-03-04 00:40:00,3,1,4,6,0,14
2024-03-04 00:50:00,4,1,6,1,1,13
2024-03-04 01:00:00,1,1,0,4,0,6
2024-03-04 01:10:00,5,2,2,1,0,10
2024-03-04 01:20:00,8,2,3,2,0,15
2024-03-04 01:30:00,5,0,0,4,0,9
2024-03-04 01:40:00,2,0,1,0,0,3
2024-03-04 01:50:00,3,0,1,0,0,4
2024-03-04 02:00:00,1,0,1,0,0,2
2024-03-04 02:10:00,1,0,3,4,0,8
2024-03-04 02:20:00,6,2,2,1,0,11
2024-03-04 02:30:00,1,0,5,2,0,8
2024-03-04 02:40:00,3,2,0,1,0,6
2024-03-04 02:50:00,1,0,2,0,0,3
2024-03-04 03:00:00,1,0,0,1,0,2
2024-03-04 03:10:00,2,0,1,2,0,5
2024-03-04 03:20:00,1,3,1,2,0,7
2024-03-04 03:30:00,3,4,3,0,0,10
2024-03-04 03:40:00,3,2,6,1,0,12
2024-03-04 03:50:00,2,4,7,0,0,13
2024-03-04 04:00:00,2,0,2,3,0,7
2024-03-04 04:10:00,6,3,2,2,0,13
2024-03-04 04:20:00,9,3,4,0,0,16
2024-03-04 04:30:00,7,1,5,2,0,15
2024-03-04 04:40:00,7,1,13,2,0,23
2024-03-04 04:50:00,3,1,12,3,0,19
2024-03-04 05:00:00,8,5,12,2,0,27
2024-03-04 05:10:00,17,8,14,4,1,44
2024-03-04 05:20:00,26,15,12,10,0,63
2024-03-04 05:30:00,29,10,29,4,0,72
2024-03-04 05:40:00,31,28,33,16,1,109
2024-03-04 05:50:00,41,21,33,14,3,112
2024-03-04 06:00:00,28,28,27,14,0,97
2024-03-04 06:10:00,31,12,23,24,0,90
2024-03-04 06:20:00,32,21,40,22,0,115
2024-03-04 06:30:00,67,27,46,21,2,163
2024-03-04 06:40:00,74,37,52,30,2,195
2024-03-04 06:50:00,34,16,37,25,4,116
2024-03-04 07:00:00,51,28,29,27,4,139
2024-03-04 07:10:00,49,32,29,25,4,139
2024-03-04 07:20:00,68,32,39,30,8,177
2024-03-04 07:30:00,56,40,33,32,7,168
2024-03-04 07:40:00,54,37,38,26,11,166
2024-03-04 07:50:00,42,31,42,23,4,142
2024-03-04 08:00:00,70,36,51,33,6,196
2024-03-04 08:10:00,62,32,47,28,3,172
2024-03-04 08:20:00,43,31,31,27,7,139
2024-03-04 08:30:00,45,33,30,18,6,132
2024-03-04 08:40:00,51,30,26,30,6,143
2024-03-04 08:50:00,55,27,31,18,6,137
2024-03-04 09:00:00,49,22,31,24,4,130
2024-03-04 09:10:00,42,21,24,26,5,118
2024-03-04 09:20:00,43,14,27,16,4,104
2024-03-04 09:30:00,44,10,40,24,1,119
2024-03-04 09:40:00,45,22,35,20,1,123
2024-03-04 09:50:00,45,23,27,16,6,117
2024-03-04 10:00:00,38,17,21,14,6,96
2024-03-04 10:10:00,48,10,35,20,4,117
2024-03-04 10:20:00,48,11,35,18,4,116
2024-03-04 10:30:00,42,14,30,17,2,105
2024-03-04 10:40:00,26,13,23,17,2,81
2024-03-04 10:50:00,48,16,33,28,4,129
2024-03-04 11:00:00,40,15,22,26,2,105
2024-03-04 11:10:00,37,18,38,23,3,119
2024-03-04 11:20:00,37,20,34,19,5,115
2024-03-04 11:30:00,39,19,34,20,2,114
2024-03-04 11:40:00,41,14,39,26,1,121
2024-03-04 11:50:00,41,18,29,21,3,112
2024-03-04 12:00:00,38,12,36,18,1,105
2024-03-04 12:10:00,53,18,31,19,1,122
2024-03-04 12:20:00,44,27,33,20,4,128
2024-03-04 12:30:00,34,26,35,24,8,127
2024-03-04 12:40:00,33,20,41,20,6,120
2024-03-04 12:50:00,39,21,38,27,7,132
2024-03-04 13:00:00,35,13,37,23,5,113
2024-03-04 13:10:00,40,28,32,20,6,126
2024-03-04 13:20:00,35,32,28,25,7,127
2024-03-04 13:30:00,40,25,36,26,10,137
2024-03-04 13:40:00,51,25,43,24,5,148
2024-03-04 13:50:00,47,22,25,25,4,123
2024-03-04 14:00:00,35,15,39,30,4,123
2024-03-04 14:10:00,42,21,50,25,4,142
2024-03-04 14:20:00,49,15,43,28,6,141
2024-03-04 14:30:00,42,16,34,25,4,121
2024-03-04 14:40:00,48,15,29,36,7,135
2024-03-04 14:50:00,56,22,49,26,5,158
2024-03-04 15:00:00,42,18,45,33,5,143
2024-03-04 15:10:00,37,22,38,24,8,129
2024-03-04 15:20:00,40,26,28,22,9,125
2024-03-04 15:30:00,67,30,41,26,3,167
2024-03-04 15:40:00,32,23,40,26,6,127
2024-03-04 15:50:00,39,21,44,26,6,136
2024-03-04 16:00:00,42,33,34,23,5,137
2024-03-04 16:10:00,45,25,36,20,6,132
2024-03-04 16:20:00,33,25,41,38,5,142
2024-03-04 16:30:00,53,31,45,32,3,164
2024-03-04 16:40:00,41,25,38,42,8,154
2024-03-04 16:50:00,50,35,44,32,3,164
2024-03-04 17:00:00,50,29,33,42,8,162
2024-03-04 17:10:00,48,26,45,35,5,159
2024-03-04 17:20:00,61,29,38,33,6,167
2024-03-04 17:30:00,41,31,38,34,5,149
2024-03-04 17:40:00,32,24,40,27,7,130
2024-03-04 17:50:00,49,24,39,25,6,143
2024-03-04 18:00:00,35,24,35,34,4,132
2024-03-04 18:10:00,39,22,45,35,2,143
2024-03-04 18:20:00,55,26,79,44,6,210
2024-03-04 18:30:00,37,22,67,31,5,162
2024-03-04 18:40:00,42,38,73,43,6,202
2024-03-04 18:50:00,42,32,59,30,5,168
2024-03-04 19:00:00,29,17,43,27,4,120
2024-03-04 19:10:00,29,27,47,34,4,141
2024-03-04 19:20:00,23,17,39,29,5,113
2024-03-04 19:30:00,43,22,35,32,0,132
2024-03-04 19:40:00,23,7,36,32,5,103
2024-03-04 19:50:00,37,13,41,19,0,110
2024-03-04 20:00:00,25,15,34,38,2,114
2024-03-04 20:10:00,33,13,20,23,3,92
2024-03-04 20:20:00,28,18,24,21,3,94
2024-03-04 20:30:00,31,14,34,22,0,101
2024-03-04 20:40:00,23,6,23,24,3,79
2024-03-04 20:50:00,23,16,25,25,2,91
2024-03-04 21:00:00,28,15,20,17,2,82
2024-03-04 21:10:00,29,14,27,24,0,94
2024-03-04 21:20:00,27,15,26,10,2,80
2024-03-04 21:30:00,20,10,28,16,0,74
2024-03-04 21:40:00,26,6,36,9,0,77
