datetime,D21Z,D22Z,D31Z,D32Z,D41Z,D42Z,D55Z,Total
2024-03-02 04:30:00,4,4,0,0,5,7,0,20
2024-03-02 04:40:00,1,0,0,0,4,2,0,7
2024-03-02 04:50:00,10,4,0,0,5,2,0,21
2024-03-02 05:00:00,5,4,0,0,2,3,0,14
2024-03-02 05:10:00,7,3,0,0,8,3,0,21
2024-03-02 05:20:00,14,4,0,1,5,2,0,26
2024-03-02 05:30:00,8,1,0,0,7,2,0,18
2024-03-02 05:40:00,13,1,0,0,4,3,0,21
2024-03-02 05:50:00,3,1,0,0,11,2,0,17
2024-03-02 06:00:00,13,4,0,0,4,0,0,21
2024-03-02 06:10:00,11,3,1,0,8,3,0,26
2024-03-02 06:20:00,14,1,1,0,9,3,0,28
2024-03-02 06:30:00,8,1,1,0,7,1,0,18
2024-03-02 06:40:00,5,0,0,0,11,3,0,19
2024-03-02 06:50:00,17,5,0,2,16,3,0,43
2024-03-02 07:00:00,4,3,0,1,11,6,0,25
2024-03-02 07:10:00,13,4,0,1,12,2,0,32
2024-03-02 07:20:00,12,4,1,1,16,5,0,39
2024-03-02 07:30:00,10,0,0,1,10,1,0,22
2024-03-02 07:40:00,26,4,0,0,27,7,0,64
2024-03-02 07:50:00,16,4,1,2,15,5,0,43
2024-03-02 08:00:00,30,5,1,3,17,3,0,59
2024-03-02 08:10:00,21,8,0,0,20,4,0,53
2024-03-02 08:20:00,31,6,1,2,35,2,0,77
2024-03-02 08:30:00,39,7,1,4,30,3,0,84
2024-03-02 08:40:00,36,4,3,4,35,6,0,88
2024-03-02 08:50:00,33,5,1,1,32,7,0,79
2024-03-02 09:00:00,33,5,0,5,30,1,0,74
2024-03-02 09:10:00,55,1,2,4,31,4,0,97
2024-03-02 09:20:00,38,5,0,4,40,6,0,93
2024-03-02 09:30:00,48,4,0,4,48,4,0,108
2024-03-02 09:40:00,53,4,5,3,59,7,0,131
2024-03-02 09:50:00,51,4,4,6,67,8,0,140
2024-03-02 10:00:00,55,8,3,8,59,8,0,141
2024-03-02 10:10:00,45,6,3,2,62,3,0,121
2024-03-02 10:20:00,49,4,3,7,61,9,0,133
2024-03-02 10:30:00,69,10,5,8,47,12,0,151
2024-03-02 10:40:00,61,5,5,9,60,9,0,149
2024-03-02 10:50:00,48,8,0,6,62,10,0,134
2024-03-02 11:00:00,57,13,1,3,54,9,0,137
2024-03-02 11:10:00,47,5,2,8,79,12,0,153
2024-03-02 11:20:00,55,7,5,8,65,5,0,145
2024-03-02 11:30:00,56,11,6,3,64,8,0,148
2024-03-02 11:40:00,55,11,3,5,84,7,0,165
2024-03-02 11:50:00,51,1,3,7,70,6,0,138
2024-03-02 12:00:00,52,7,5,4,89,10,0,167
2024-03-02 12:10:00,62,6,1,8,72,18,0,167
2024-03-02 12:20:00,50,5,4,5,67,6,0,137
2024-03-02 12:30:00,56,10,4,4,66,13,0,153
2024-03-02 12:40:00,54,8,0,3,91,7,0,163
2024-03-02 12:50:00,49,5,2,3,71,5,0,135
2024-03-02 13:00:00,73,16,2,8,83,11,0,193
2024-03-02 13:10:00,71,15,3,2,85,10,0,186
2024-03-02 13:20:00,51,8,1,5,89,10,0,164
2024-03-02 13:30:00,51,11,4,6,91,8,0,171
2024-03-02 13:40:00,46,6,7,2,101,18,0,180
2024-03-02 13:50:00,50,8,3,8,107,16,0,192
2024-03-02 14:00:00,54,4,5,3,135,17,0,218
2024-03-02 14:10:00,51,4,1,9,125,15,0,205
2024-03-02 14:20:00,40,6,5,18,118,24,0,211
2024-03-02 14:30:00,62,9,5,6,126,19,0,227
2024-03-02 14:40:00,61,10,3,11,110,18,0,213
2024-03-02 14:50:00,61,4,0,3,107,13,0,188
2024-03-02 15:00:00,55,6,3,8,81,10,0,163
2024-03-02 15:10:00,47,7,3,3,89,18,0,167
2024-03-02 15:20:00,50,9,1,5,86,9,0,160
2024-03-02 15:30:00,35,10,1,7,68,14,0,135
2024-03-02 15:40:00,37,9,4,6,46,4,0,106
2024-03-02 15:50:00,44,9,9,10,54,6,0,132
2024-03-02 16:00:00,40,5,5,7,41,9,0,107
2024-03-02 16:10:00,56,5,3,4,52,7,0,127
2024-03-02 16:20:00,57,8,2,1,55,5,0,128
2024-03-02 16:30:00,55,13,3,4,42,12,0,129
2024-03-02 16:40:00,50,3,2,4,52,7,0,118
2024-03-02 16:50:00,51,7,4,8,66,10,0,146
2024-03-02 17:00:00,50,6,5,3,53,10,0,127
2024-03-02 17:10:00,57,4,17,15,53,10,0,156
2024-03-02 17:20:00,89,12,8,10,55,10,0,184
2024-03-02 17:30:00,118,15,7,8,64,14,0,226
2024-03-02 17:40:00,116,9,2,4,61,10,0,202
2024-03-02 17:50:00,120,12,7,9,45,9,0,202
2024-03-02 18:00:00,99,15,1,7,73,13,0,208
2024-03-02 18:10:00,101,6,6,6,54,8,0,181
2024-03-02 18:20:00,86,4,1,9,76,14,0,190
2024-03-02 18:30:00,69,5,2,5,67,5,0,153
2024-03-02 18:40:00,76,3,5,1,57,16,0,158
2024-03-02 18:50:00,83,7,1,3,54,10,0,158
2024-03-02 19:00:00,67,7,3,11,44,8,0,140
2024-03-02 19:10:00,55,6,0,3,46,5,0,115
2024-03-02 19:20:00,49,4,2,1,54,5,0,115
2024-03-02 19:30:00,49,6,2,5,47,5,0,114
2024-03-02 19:40:00,40,1,2,4,47,8,0,102
2024-03-02 19:50:00,58,5,0,1,43,5,0,112
2024-03-02 20:00:00,41,10,4,0,44,7,0,106
2024-03-02 20:10:00,29,5,0,1,36,5,0,76
2024-03-02 20:20:00,33,6,2,0,30,8,0,79
2024-03-02 20:30:00,35,6,3,0,36,9,0,89
2024-03-02 20:40:00,27,1,0,2,28,7,0,65
2024-03-02 20:50:00,23,3,0,0,40,9,0,75
2024-03-02 21:00:00,32,6,0,0,28,4,0,70
2024-03-02 21:10:00,23,2,1,4,27,4,0,61
2024-03-02 21:20:00,18,2,0,1,22,4,0,47
2024-03-02 21:30:00,24,5,0,2,22,4,0,57
2024-03-02 21:40:00,18,1,0,0,35,1,0,55
2024-03-02 21:50:00,15,1,0,0,23,4,0,43
2024-03-02 22:00:00,16,8,0,0,27,6,0,57
2024-03-02 22:10:00,16,2,0,1,19,1,0,39
2024-03-02 22:20:00,14,2,0,2,21,3,0,42
2024-03-02 22:30:00,20,7,0,0,28,7,0,62
2024-03-02 22:40:00,19,1,0,1,15,2,0,38
2024-03-02 22:50:00,15,3,0,1,29,5,0,53
2024-03-02 23:00:00,15,4,1,0,25,4,0,49
2024-03-02 23:10:00,20,5,1,0,28,7,0,61
2024-03-02 23:20:00,8,1,0,0,19,1,0,29
2024-03-02 23:30:00,18,5,0,0,22,5,0,50
2024-03-02 23:40:00,12,1,0,0,18,3,0,34
2024-03-02 23:50:00,11,2,1,0,16,3,0,33
2024-03-03 00:00:00,23,3,0,0,18,6,0,50
2024-03-03 00:10:00,6,1,1,2,28,5,0,43
2024-03-03 00:20:00,7,2,0,1,20,8,0,38
2024-03-03 00:30:00,13,2,1,0,11,2,0,29
2024-03-03 00:40:00,12,2,0,1,17,2,0,34
2024-03-03 00:50:00,6,2,1,0,17,7,0,33
2024-03-03 01:00:00,5,3,0,0,10,4,0,22
2024-03-03 01:10:00,9,4,0,0,16,4,0,33
2024-03-03 01:20:00,5,1,0,0,7,3,0,16
2024-03-03 01:30:00,9,2,0,0,4,2,0,17
2024-03-03 01:40:00,7,1,0,0,3,1,0,12
2024-03-03 01:50:00,4,2,0,0,7,2,0,15
2024-03-03 02:00:00,10,2,0,2,11,3,0,28
2024-03-03 02:10:00,4,0,1,2,9,0,0,16
2024-03-03 02:20:00,9,0,0,0,8,0,0,17
2024-03-03 02:30:00,5,2,0,0,6,1,0,14
2024-03-03 02:40:00,4,1,0,0,8,3,0,16
2024-03-03 02:50:00,9,3,0,1,7,3,0,23
2024-03-03 03:00:00,3,2,0,0,6,2,0,13
2024-03-03 03:10:00,3,2,0,0,5,0,0,10
2024-03-03 03:20:00,5,4,0,0,6,1,0,16
2024-03-03 03:30:00,2,0,0,0,0,3,0,5
2024-03-03 03:40:00,7,5,0,0,4,6,0,22
2024-03-03 03:50:00,5,1,0,0,6,1,0,13
2024-03-03 04:00:00,4,1,0,0,6,2,0,13
2024-03-03 04:10:00,6,3,0,0,2,0,0,11
2024-03-03 04:20:00,2,2,0,0,2,4,0,10
2024-03-03 04:30:00,3,1,0,0,5,3,0,12
2024-03-03 04:40:00,3,3,0,0,3,2,0,11
2024-03-03 04:50:00,8,3,0,0,5,5,0,21
2024-03-03 05:00:00,2,2,0,0,4,0,0,8
2024-03-03 05:10:00,7,2,0,0,3,1,0,13
2024-03-03 05:20:00,5,4,0,1,9,3,0,22
2024-03-03 05:30:00,5,1,0,0,2,1,0,9
2024-03-03 05:40:00,4,1,0,0,9,1,0,15
2024-03-03 05:50:00,5,1,0,0,6,3,0,15
2024-03-03 06:00:00,7,3,0,0,6,1,0,17
2024-03-03 06:10:00,13,4,0,0,5,1,0,23
2024-03-03 06:20:00,6,2,1,0,4,1,0,14
2024-03-03 06:30:00,7,1,1,0,1,0,0,10
2024-03-03 06:40:00,4,3,0,0,2,0,0,9
2024-03-03 06:50:00,8,2,0,0,4,2,0,16
2024-03-03 07:00:00,7,2,0,0,5,4,0,18
2024-03-03 07:10:00,5,1,0,0,6,1,0,13
2024-03-03 07:20:00,11,0,1,0,3,0,0,15
2024-03-03 07:30:00,6,2,0,1,5,1,0,15
2024-03-03 07:40:00,8,2,0,1,7,2,0,20
2024-03-03 07:50:00,8,0,1,1,6,2,0,18
2024-03-03 08:00:00,9,1,1,0,6,6,0,23
2024-03-03 08:10:00,4,1,0,1,8,1,0,15
2024-03-03 08:20:00,21,6,0,0,13,9,0,49
2024-03-03 08:30:00,12,3,2,1,19,6,0,43
2024-03-03 08:40:00,20,8,1,1,20,7,0,57
2024-03-03 08:50:00,22,4,1,1,27,7,0,62
2024-03-03 09:00:00,14,9,1,0,22,5,0,51
2024-03-03 09:10:00,32,3,1,0,27,4,0,67
2024-03-03 09:20:00,32,2,1,0,21,2,0,58
2024-03-03 09:30:00,43,11,2,2,37,3,0,98
2024-03-03 09:40:00,34,7,3,2,40,5,0,91
2024-03-03 09:50:00,32,5,2,1,35,8,0,83
2024-03-03 10:00:00,38,6,1,3,28,5,0,81
2024-03-03 10:10:00,30,7,3,1,31,2,0,74
2024-03-03 10:20:00,47,7,2,3,33,5,0,97
2024-03-03 10:30:00,39,6,0,1,39,8,0,93
2024-03-03 10:40:00,28,4,2,4,52,5,0,95
2024-03-03 10:50:00,41,7,1,2,43,6,0,100
2024-03-03 11:00:00,38,4,1,3,38,5,0,89
2024-03-03 11:10:00,35,7,0,4,46,8,0,100
2024-03-03 11:20:00,31,7,3,3,41,3,0,88
2024-03-03 11:30:00,42,7,1,1,52,7,0,110
2024-03-03 11:40:00,44,5,2,3,49,9,0,112
2024-03-03 11:50:00,43,2,1,13,62,9,0,130
2024-03-03 12:00:00,50,6,8,6,53,5,0,128
2024-03-03 12:10:00,50,10,4,2,74,9,0,149
2024-03-03 12:20:00,43,6,3,6,52,4,0,114
2024-03-03 12:30:00,65,6,1,4,60,6,0,142
2024-03-03 12:40:00,55,7,6,0,56,7,0,131
2024-03-03 12:50:00,48,9,4,2,50,6,0,119
2024-03-03 13:00:00,58,10,5,5,52,7,0,137
2024-03-03 13:10:00,50,10,1,4,65,5,0,135
2024-03-03 13:20:00,60,11,0,1,71,17,0,160
2024-03-03 13:30:00,48,8,4,5,46,8,0,119
2024-03-03 13:40:00,54,12,6,10,71,8,0,161
2024-03-03 13:50:00,62,7,4,5,56,8,0,142
2024-03-03 14:00:00,69,10,3,2,44,5,0,133
2024-03-03 14:10:00,49,13,4,3,58,9,0,136
2024-03-03 14:20:00,45,9,3,2,70,4,0,133
2024-03-03 14:30:00,60,12,5,6,51,8,0,142
2024-03-03 14:40:00,64,6,6,2,67,6,0,151
2024-03-03 14:50:00,51,4,3,6,69,6,0,139
2024-03-03 15:00:00,51,11,3,2,63,14,0,144
2024-03-03 15:10:00,53,17,3,2,59,10,0,144
2024-03-03 15:20:00,52,2,11,4,53,11,0,133
2024-03-03 15:30:00,37,6,5,3,44,9,0,104
2024-03-03 15:40:00,51,8,1,3,41,8,0,112
2024-03-03 15:50:00,48,7,5,1,64,6,0,131
2024-03-03 16:00:00,57,6,3,3,44,10,0,123
2024-03-03 16:10:00,49,10,5,1,34,9,0,108
2024-03-03 16:20:00,36,7,5,10,45,14,0,117
2024-03-03 16:30:00,41,7,2,6,40,11,0,107
2024-03-03 16:40:00,46,3,4,3,48,6,0,110
2024-03-03 16:50:00,67,10,3,7,56,9,0,152
2024-03-03 17:00:00,59,12,2,5,52,12,0,142
2024-03-03 17:10:00,61,4,6,1,66,6,0,144
2024-03-03 17:20:00,54,8,5,8,60,8,0,143
2024-03-03 17:30:00,75,10,3,4,53,8,0,153
2024-03-03 17:40:00,58,2,6,7,67,10,0,150
2024-03-03 17:50:00,50,9,4,6,63,14,0,146
2024-03-03 18:00:00,49,7,5,5,33,5,0,104
2024-03-03 18:10:00,53,5,2,5,62,10,0,137
2024-03-03 18:20:00,48,9,3,6,59,9,0,134
2024-03-03 18:30:00,37,8,1,2,44,9,0,101
2024-03-03 18:40:00,50,4,1,1,31,7,0,94
2024-03-03 18:50:00,35,5,3,2,48,7,0,100
2024-03-03 19:00:00,51,6,1,4,37,8,0,107
2024-03-03 19:10:00,51,5,1,0,33,6,0,96
2024-03-03 19:20:00,26,4,2,5,43,7,0,87
2024-03-03 19:30:00,23,2,6,0,33,5,0,69
2024-03-03 19:40:00,40,5,2,1,33,4,0,85
2024-03-03 19:50:00,25,7,0,1,29,6,0,68
2024-03-03 20:00:00,20,3,2,1,30,4,0,60
2024-03-03 20:10:00,16,4,0,4,28,1,0,53
2024-03-03 20:20:00,16,1,0,0,32,3,0,52
2024-03-03 20:30:00,19,2,0,1,33,4,0,59
2024-03-03 20:40:00,21,1,2,1,37,2,0,64
2024-03-03 20:50:00,17,6,0,0,28,5,0,56
2024-03-03 21:00:00,22,4,1,0,28,4,0,59
2024-03-03 21:10:00,16,2,0,1,20,2,0,41
2024-03-03 21:20:00,15,2,0,1,26,2,0,46
2024-03-03 21:30:00,21,4,0,0,14,1,0,40
2024-03-03 21:40:00,13,5,0,0,18,6,0,42
2024-03-03 21:50:00,12,2,0,0,17,5,0,36
2024-03-03 22:00:00,10,2,1,1,11,1,0,26
2024-03-03 22:10:00,12,2,0,1,24,2,0,41
2024-03-03 22:20:00,8,2,0,1,19,1,0,31
2024-03-03 22:30:00,12,3,0,1,10,2,0,28
2024-03-03 22:40:00,3,1,1,0,10,3,0,18
2024-03-03 22:50:00,5,2,0,0,17,4,0,28
2024-03-03 23:00:00,8,4,2,0,10,4,0,28
2024-03-03 23:10:00,5,1,0,0,11,3,0,20
2024-03-03 23:20:00,2,2,0,1,10,2,0,17
2024-03-03 23:30:00,1,0,0,0,7,2,0,10
2024-03-03 23:40:00,3,0,1,0,5,2,0,11
2024-03-03 23:50:00,1,0,0,1,7,0,0,9
2024-03-04 00:00:00,4,0,1,0,0,1,0,6
2024-03-04 00:10:00,5,1,0,0,3,0,0,9
2024-03-04 00:20:00,3,3,0,0,4,3,0,13
2024-03-04 00:30:00,4,0,0,1,3,0,0,8
2024-03-04 00:40:00,4,1,1,0,5,3,0,14
2024-03-04 00:50:00,6,3,0,0,3,3,0,15
2024-03-04 01:00:00,4,0,0,0,2,2,0,8
2024-03-04 01:10:00,4,0,0,1,3,1,0,9
2024-03-04 01:20:00,1,0,1,0,2,1,0,5
2024-03-04 01:30:00,4,2,0,0,3,1,0,10
2024-03-04 01:40:00,2,1,0,0,1,2,0,6
2024-03-04 01:50:00,1,1,0,0,0,1,0,3
2024-03-04 02:00:00,1,2,0,0,2,3,0,8
2024-03-04 02:10:00,2,0,0,0,3,0,0,5
2024-03-04 02:20:00,1,0,0,0,2,0,0,3
2024-03-04 02:30:00,0,0,0,0,1,0,0,1
2024-03-04 02:40:00,2,2,0,0,3,3,0,10
2024-03-04 02:50:00,0,0,0,0,1,0,0,1
2024-03-04 03:00:00,1,0,0,0,3,1,0,5
2024-03-04 03:10:00,2,2,0,0,4,2,0,10
2024-03-04 03:20:00,1,2,1,0,0,0,0,4
2024-03-04 03:30:00,5,4,0,0,1,2,0,12
2024-03-04 03:40:00,3,2,0,0,1,3,0,9
2024-03-04 03:50:00,3,2,0,0,2,1,0,8
2024-03-04 04:00:00,2,2,0,0,4,2,0,10
2024-03-04 04:10:00,4,3,0,0,6,3,0,16
2024-03-04 04:20:00,5,2,0,0,3,2,0,12
2024-03-04 04:30:00,3,6,0,0,10,6,0,25
2024-03-04 04:40:00,5,1,0,0,2,0,0,8
2024-03-04 04:50:00,6,2,0,0,8,1,0,17
2024-03-04 05:00:00,10,5,0,0,11,1,0,27
2024-03-04 05:10:00,23,7,0,0,11,7,0,48
2024-03-04 05:20:00,16,8,0,1,13,11,0,49
2024-03-04 05:30:00,37,10,0,0,26,7,0,80
2024-03-04 05:40:00,41,9,0,0,32,6,0,88
2024-03-04 05:50:00,57,5,1,1,37,3,0,104
2024-03-04 06:00:00,31,4,1,2,32,5,0,75
2024-03-04 06:10:00,46,4,0,0,37,1,0,88
2024-03-04 06:20:00,60,8,1,3,30,4,0,106
2024-03-04 06:30:00,84,7,1,3,38,7,0,140
2024-03-04 06:40:00,99,13,0,3,63,9,0,187
2024-03-04 06:50:00,58,9,1,4,67,4,0,143
2024-03-04 07:00:00,87,10,1,3,70,5,0,176
2024-03-04 07:10:00,109,5,1,4,78,11,0,208
2024-03-04 07:20:00,105,9,2,5,77,8,0,206
2024-03-04 07:30:00,103,18,5,6,109,12,0,253
2024-03-04 07:40:00,81,11,2,4,112,10,0,220
2024-03-04 07:50:00,85,7,5,4,115,13,0,229
2024-03-04 08:00:00,69,14,6,10,84,15,0,198
2024-03-04 08:10:00,89,13,0,4,97,8,0,211
2024-03-04 08:20:00,82,7,6,9,93,6,0,203
2024-03-04 08:30:00,77,9,5,8,65,11,0,175
2024-03-04 08:40:00,93,10,9,9,88,6,0,215
