datetime,V21Z,V22Z,V81Z,V321Z,Total
2024-03-05 05:30:00,34,39,34,0,107
2024-03-05 05:40:00,35,39,38,0,112
2024-03-05 05:50:00,34,45,45,0,124
2024-03-05 06:00:00,21,32,57,0,110
2024-03-05 06:10:00,34,40,54,0,128
2024-03-05 06:20:00,34,52,71,0,157
2024-03-05 06:30:00,45,39,55,0,139
2024-03-05 06:40:00,43,55,95,0,193
2024-03-05 06:50:00,51,52,101,1,205
2024-03-05 07:00:00,27,44,85,1,157
2024-03-05 07:10:00,33,43,86,2,164
2024-03-05 07:20:00,34,41,121,7,203
2024-03-05 07:30:00,35,36,102,2,175
2024-03-05 07:40:00,37,31,102,4,174
2024-03-05 07:50:00,31,31,98,2,162
2024-03-05 08:00:00,20,32,83,2,137
2024-03-05 08:10:00,19,45,94,4,162
2024-03-05 08:20:00,2,36,122,2,162
2024-03-05 08:30:00,18,33,96,4,151
2024-03-05 08:40:00,40,30,82,3,155
2024-03-05 08:50:00,51,39,93,0,183
2024-03-05 09:00:00,40,50,96,3,189
2024-03-05 09:10:00,44,40,85,3,172
2024-03-05 09:20:00,53,42,94,0,189
2024-03-05 09:30:00,37,47,91,2,177
2024-03-05 09:40:00,40,38,99,3,180
2024-03-05 09:50:00,47,44,91,4,186
2024-03-05 10:00:00,41,42,82,1,166
2024-03-05 10:10:00,39,47,75,2,163
2024-03-05 10:20:00,42,35,85,2,164
2024-03-05 10:30:00,42,44,78,2,166
2024-03-05 10:40:00,50,36,61,1,148
2024-03-05 10:50:00,55,46,82,1,184
2024-03-05 11:00:00,49,45,74,1,169
2024-03-05 11:10:00,38,35,71,1,145
2024-03-05 11:20:00,40,32,72,4,148
2024-03-05 11:30:00,41,34,82,1,158
2024-03-05 11:40:00,34,30,87,3,154
2024-03-05 11:50:00,40,35,71,1,147
2024-03-05 12:00:00,39,44,81,3,167
2024-03-05 12:10:00,32,26,85,2,145
2024-03-05 12:20:00,45,41,89,2,177
2024-03-05 12:30:00,42,49,77,2,170
2024-03-05 12:40:00,47,35,96,1,179
2024-03-05 12:50:00,32,37,81,4,154
2024-03-05 13:00:00,26,38,87,2,153
2024-03-05 13:10:00,33,35,76,3,147
2024-03-05 13:20:00,53,34,78,2,167
2024-03-05 13:30:00,43,44,86,1,174
2024-03-05 13:40:00,34,40,78,2,154
2024-03-05 13:50:00,3,27,84,3,117
2024-03-05 14:00:00,3,25,85,0,113
2024-03-05 14:10:00,5,41,102,5,153
2024-03-05 14:20:00,42,32,69,0,143
2024-03-05 14:30:00,35,37,83,2,157
2024-03-05 14:40:00,46,26,87,0,159
2024-03-05 14:50:00,28,21,63,1,113
2024-03-05 15:00:00,31,17,56,2,106
2024-03-05 15:10:00,28,40,88,1,157
2024-03-05 15:20:00,4,27,86,1,118
2024-03-05 15:30:00,33,36,97,2,168
2024-03-05 15:40:00,13,14,75,2,104
2024-03-05 15:50:00,4,5,39,1,49
2024-03-05 16:00:00,5,0,49,4,58
2024-03-05 16:10:00,8,22,66,0,96
2024-03-05 16:20:00,4,21,75,3,103
2024-03-05 16:30:00,2,5,65,6,78
2024-03-05 16:40:00,4,7,48,4,63
2024-03-05 16:50:00,4,33,101,1,139
2024-03-05 17:00:00,1,27,78,2,108
2024-03-05 17:10:00,0,9,47,3,59
2024-03-05 17:20:00,7,24,66,3,100
2024-03-05 17:30:00,11,22,77,4,114
2024-03-05 17:40:00,31,26,63,4,124
2024-03-05 17:50:00,23,20,85,2,130
2024-03-05 18:00:00,37,33,88,3,161
2024-03-05 18:10:00,48,36,89,4,177
2024-03-05 18:20:00,36,42,105,3,186
2024-03-05 18:30:00,60,54,81,1,196
2024-03-05 18:40:00,73,49,78,1,201
2024-03-05 18:50:00,58,49,86,2,195
2024-03-05 19:00:00,55,57,92,1,205
2024-03-05 19:10:00,61,57,92,2,212
2024-03-05 19:20:00,56,74,85,0,215
2024-03-05 19:30:00,70,63,82,0,215
2024-03-05 19:40:00,66,56,91,3,216
2024-03-05 19:50:00,39,65,67,0,171
2024-03-05 20:00:00,49,41,54,2,146
2024-03-05 20:10:00,52,34,51,1,138
2024-03-05 20:20:00,47,45,51,0,143
2024-03-05 20:30:00,53,38,46,1,138
2024-03-05 20:40:00,44,32,43,1,120
2024-03-05 20:50:00,64,43,43,0,150
2024-03-05 21:00:00,44,42,33,0,119
2024-03-05 21:10:00,48,41,37,0,126
2024-03-05 21:20:00,70,27,34,0,131
2024-03-05 21:30:00,54,40,30,0,124
2024-03-05 21:40:00,31,27,31,2,91
2024-03-05 21:50:00,48,36,32,1,117
2024-03-05 22:00:00,24,43,37,0,104
2024-03-05 22:10:00,40,48,53,0,141
2024-03-05 22:20:00,23,47,37,0,107
2024-03-05 22:30:00,28,16,19,0,63
2024-03-05 22:40:00,39,29,26,0,94
2024-03-05 22:50:00,21,21,16,0,58
2024-03-05 23:00:00,25,20,20,1,66
2024-03-05 23:10:00,24,22,19,0,65
2024-03-05 23:20:00,15,20,15,0,50
2024-03-05 23:30:00,18,16,17,0,51
2024-03-05 23:40:00,19,9,8,0,36
2024-03-05 23:50:00,7,9,9,0,25
2024-03-06 00:00:00,13,12,7,0,32
2024-03-06 00:10:00,11,10,8,0,29
2024-03-06 00:20:00,7,14,11,0,32
2024-03-06 00:30:00,6,7,7,0,20
2024-03-06 00:40:00,1,4,3,0,8
2024-03-06 00:50:00,5,7,7,0,19
2024-03-06 01:00:00,5,0,0,0,5
2024-03-06 01:10:00,7,9,6,0,22
2024-03-06 01:20:00,4,3,3,0,10
2024-03-06 01:30:00,2,4,3,0,9
2024-03-06 01:40:00,6,5,5,0,16
2024-03-06 01:50:00,7,6,7,0,20
2024-03-06 02:00:00,2,7,7,0,16
2024-03-06 02:10:00,7,0,0,0,7
2024-03-06 02:20:00,9,2,2,0,13
2024-03-06 02:30:00,6,4,4,0,14
2024-03-06 02:40:00,5,2,2,0,9
2024-03-06 02:50:00,2,3,2,0,7
2024-03-06 03:00:00,3,2,1,0,6
2024-03-06 03:10:00,5,1,1,0,7
2024-03-06 03:20:00,2,2,2,0,6
2024-03-06 03:30:00,2,0,0,0,2
2024-03-06 03:40:00,1,5,7,0,13
2024-03-06 03:50:00,0,2,2,0,4
2024-03-06 04:00:00,4,9,5,0,18
2024-03-06 04:10:00,8,3,1,0,12
2024-03-06 04:20:00,3,1,1,0,5
2024-03-06 04:30:00,6,2,2,0,10
2024-03-06 04:40:00,9,10,8,0,27
2024-03-06 04:50:00,5,10,10,0,25
2024-03-06 05:00:00,16,16,18,0,50
2024-03-06 05:10:00,24,14,14,0,52
2024-03-06 05:20:00,33,15,15,0,63
2024-03-06 05:30:00,38,28,34,0,100
2024-03-06 05:40:00,31,43,51,1,126
2024-03-06 05:50:00,55,33,46,0,134
2024-03-06 06:00:00,38,47,59,0,144
2024-03-06 06:10:00,34,36,63,0,133
2024-03-06 06:20:00,35,54,79,0,168
2024-03-06 06:30:00,47,33,69,0,149
2024-03-06 06:40:00,43,55,79,0,177
2024-03-06 06:50:00,36,45,95,0,176
2024-03-06 07:00:00,28,32,95,0,155
2024-03-06 07:10:00,32,42,86,2,162
2024-03-06 07:20:00,44,37,115,3,199
2024-03-06 07:30:00,31,41,96,5,173
2024-03-06 07:40:00,35,42,97,1,175
2024-03-06 07:50:00,1,38,91,0,130
2024-03-06 08:00:00,1,36,98,3,138
2024-03-06 08:10:00,15,28,84,4,131
2024-03-06 08:20:00,47,35,96,3,181
2024-03-06 08:30:00,36,33,84,1,154
2024-03-06 08:40:00,46,45,96,2,189
2024-03-06 08:50:00,43,33,86,2,164
2024-03-06 09:00:00,37,40,81,1,159
2024-03-06 09:10:00,35,37,88,2,162
2024-03-06 09:20:00,39,44,89,4,176
2024-03-06 09:30:00,46,48,90,2,186
2024-03-06 09:40:00,45,36,104,2,187
2024-03-06 09:50:00,38,36,81,2,157
2024-03-06 10:00:00,42,49,74,1,166
2024-03-06 10:10:00,27,37,82,2,148
2024-03-06 10:20:00,39,39,75,0,153
2024-03-06 10:30:00,45,42,75,1,163
2024-03-06 10:40:00,38,41,78,3,160
2024-03-06 10:50:00,53,58,100,2,213
2024-03-06 11:00:00,38,45,74,0,157
2024-03-06 11:10:00,38,47,63,1,149
2024-03-06 11:20:00,44,43,70,2,159
2024-03-06 11:30:00,40,39,78,1,158
2024-03-06 11:40:00,49,39,87,2,177
2024-03-06 11:50:00,52,43,93,0,188
2024-03-06 12:00:00,43,29,59,3,134
2024-03-06 12:10:00,53,43,84,3,183
2024-03-06 12:20:00,44,32,73,3,152
2024-03-06 12:30:00,42,41,69,2,154
2024-03-06 12:40:00,27,29,70,4,130
2024-03-06 12:50:00,39,48,83,3,173
2024-03-06 13:00:00,3,29,74,5,111
2024-03-06 13:10:00,30,23,106,4,163
2024-03-06 13:20:00,43,39,79,2,163
2024-03-06 13:30:00,38,48,83,3,172
2024-03-06 13:40:00,44,37,88,1,170
2024-03-06 13:50:00,34,22,72,8,136
2024-03-06 14:00:00,37,36,84,2,159
2024-03-06 14:10:00,30,29,79,0,138
2024-03-06 14:20:00,29,19,74,2,124
2024-03-06 14:30:00,47,48,100,1,196
2024-03-06 14:40:00,29,23,70,2,124
2024-03-06 14:50:00,26,36,82,1,145
2024-03-06 15:00:00,23,25,90,2,140
2024-03-06 15:10:00,27,32,89,4,152
2024-03-06 15:20:00,41,27,101,2,171
2024-03-06 15:30:00,25,31,82,5,143
2024-03-06 15:40:00,1,13,66,0,80
2024-03-06 15:50:00,0,21,58,5,84
2024-03-06 16:00:00,24,32,97,1,154
2024-03-06 16:10:00,19,24,106,3,152
2024-03-06 16:20:00,26,27,84,3,140
2024-03-06 16:30:00,8,14,48,5,75
2024-03-06 16:40:00,4,7,70,2,83
2024-03-06 16:50:00,30,4,45,1,80
2024-03-06 17:00:00,46,55,104,3,208
2024-03-06 17:10:00,29,21,80,5,135
2024-03-06 17:20:00,49,34,97,3,183
2024-03-06 17:30:00,47,32,89,4,172
2024-03-06 17:40:00,39,43,84,3,169
2024-03-06 17:50:00,42,38,87,5,172
2024-03-06 18:00:00,56,41,81,1,179
2024-03-06 18:10:00,38,41,93,2,174
2024-03-06 18:20:00,34,33,103,4,174
2024-03-06 18:30:00,57,48,101,2,208
2024-03-06 18:40:00,64,58,100,2,224
2024-03-06 18:50:00,64,57,104,2,227
2024-03-06 19:00:00,55,56,83,4,198
2024-03-06 19:10:00,48,76,85,1,210
2024-03-06 19:20:00,83,52,82,0,217
2024-03-06 19:30:00,50,61,90,4,205
2024-03-06 19:40:00,51,55,68,0,174
2024-03-06 19:50:00,49,58,63,3,173
2024-03-06 20:00:00,59,49,45,1,154
2024-03-06 20:10:00,66,33,38,2,139
2024-03-06 20:20:00,53,38,61,4,156
2024-03-06 20:30:00,66,42,49,2,159
2024-03-06 20:40:00,48,44,40,0,132
2024-03-06 20:50:00,53,45,43,1,142
2024-03-06 21:00:00,43,27,29,0,99
2024-03-06 21:10:00,55,32,34,1,122
2024-03-06 21:20:00,51,35,45,3,134
2024-03-06 21:30:00,36,24,32,0,92
2024-03-06 21:40:00,42,39,46,3,130
2024-03-06 21:50:00,47,34,29,0,110
2024-03-06 22:00:00,33,37,34,0,104
2024-03-06 22:10:00,29,46,42,0,117
2024-03-06 22:20:00,31,29,30,0,90
2024-03-06 22:30:00,27,33,37,0,97
2024-03-06 22:40:00,28,33,30,1,92
2024-03-06 22:50:00,22,30,23,0,75
2024-03-06 23:00:00,26,29,26,0,81
2024-03-06 23:10:00,20,22,18,0,60
2024-03-06 23:20:00,19,23,19,0,61
2024-03-06 23:30:00,10,9,13,0,32
2024-03-06 23:40:00,15,12,10,0,37
2024-03-06 23:50:00,10,8,8,1,27
2024-03-07 00:00:00,4,21,15,0,40
2024-03-07 00:10:00,9,8,6,0,23
2024-03-07 00:20:00,9,12,8,0,29
2024-03-07 00:30:00,8,5,4,0,17
2024-03-07 00:40:00,14,3,3,0,20
2024-03-07 00:50:00,7,2,2,0,11
2024-03-07 01:00:00,1,11,7,0,19
2024-03-07 01:10:00,4,10,7,0,21
2024-03-07 01:20:00,1,1,1,0,3
2024-03-07 01:30:00,5,4,4,0,13
2024-03-07 01:40:00,2,9,8,0,19
2024-03-07 01:50:00,0,6,4,0,10
2024-03-07 02:00:00,8,3,3,0,14
2024-03-07 02:10:00,4,3,5,0,12
2024-03-07 02:20:00,3,6,5,0,14
2024-03-07 02:30:00,3,3,2,0,8
2024-03-07 02:40:00,3,0,0,0,3
2024-03-07 02:50:00,2,4,3,0,9
2024-03-07 03:00:00,7,1,2,0,10
2024-03-07 03:10:00,3,5,2,0,10
2024-03-07 03:20:00,2,1,1,0,4
2024-03-07 03:30:00,2,1,1,0,4
2024-03-07 03:40:00,2,4,4,0,10
2024-03-07 03:50:00,2,5,4,0,11
2024-03-07 04:00:00,3,5,3,0,11
2024-03-07 04:10:00,5,0,0,0,5
2024-03-07 04:20:00,1,9,8,0,18
2024-03-07 04:30:00,12,2,3,0,17
2024-03-07 04:40:00,9,5,5,0,19
2024-03-07 04:50:00,6,14,15,0,35
2024-03-07 05:00:00,19,14,16,0,49
2024-03-07 05:10:00,20,10,15,0,45
2024-03-07 05:20:00,21,12,12,0,45
2024-03-07 05:30:00,29,30,30,0,89
2024-03-07 05:40:00,35,41,52,0,128
2024-03-07 05:50:00,27,38,45,1,111
2024-03-07 06:00:00,33,28,44,0,105
2024-03-07 06:10:00,39,35,53,0,127
2024-03-07 06:20:00,30,33,56,3,122
2024-03-07 06:30:00,49,39,59,0,147
2024-03-07 06:40:00,40,56,97,0,193
2024-03-07 06:50:00,41,42,102,0,185
2024-03-07 07:00:00,29,50,88,0,167
2024-03-07 07:10:00,45,46,89,1,181
2024-03-07 07:20:00,42,33,94,4,173
2024-03-07 07:30:00,34,44,95,0,173
2024-03-07 07:40:00,8,36,103,2,149
2024-03-07 07:50:00,34,31,122,2,189
2024-03-07 08:00:00,40,45,111,1,197
2024-03-07 08:10:00,36,8,68,4,116
2024-03-07 08:20:00,30,21,91,1,143
2024-03-07 08:30:00,35,43,90,4,172
2024-03-07 08:40:00,30,32,86,1,149
2024-03-07 08:50:00,25,31,89,2,147
2024-03-07 09:00:00,36,35,100,3,174
2024-03-07 09:10:00,35,57,94,2,188
2024-03-07 09:20:00,33,28,72,2,135
2024-03-07 09:30:00,42,43,91,1,177
2024-03-07 09:40:00,40,36,94,4,174
2024-03-07 09:50:00,36,32,90,3,161
2024-03-07 10:00:00,25,42,85,4,156
2024-03-07 10:10:00,33,36,85,2,156
2024-03-07 10:20:00,45,32,84,3,164
2024-03-07 10:30:00,42,41,82,2,167
2024-03-07 10:40:00,37,40,94,5,176
2024-03-07 10:50:00,46,55,88,1,190
2024-03-07 11:00:00,40,29,78,4,151
2024-03-07 11:10:00,41,27,75,3,146
2024-03-07 11:20:00,39,38,83,3,163
2024-03-07 11:30:00,41,23,82,4,150
2024-03-07 11:40:00,33,35,86,5,159
2024-03-07 11:50:00,43,36,81,1,161
2024-03-07 12:00:00,40,37,93,3,173
2024-03-07 12:10:00,40,27,78,4,149
2024-03-07 12:20:00,29,28,92,5,154
2024-03-07 12:30:00,24,26,97,2,149
2024-03-07 12:40:00,39,30,76,1,146
2024-03-07 12:50:00,45,37,86,1,169
2024-03-07 13:00:00,39,29,68,3,139
2024-03-07 13:10:00,36,43,90,1,170
2024-03-07 13:20:00,41,34,103,2,180
2024-03-07 13:30:00,55,34,90,2,181
2024-03-07 13:40:00,39,30,95,4,168
2024-03-07 13:50:00,37,19,71,13,140
2024-03-07 14:00:00,41,41,90,2,174
2024-03-07 14:10:00,29,21,76,1,127
2024-03-07 14:20:00,56,41,89,1,187
2024-03-07 14:30:00,40,25,79,3,147
2024-03-07 14:40:00,6,27,78,1,112
2024-03-07 14:50:00,12,16,82,3,113
2024-03-07 15:00:00,25,30,89,2,146
2024-03-07 15:10:00,59,44,105,1,209
2024-03-07 15:20:00,41,19,65,1,126
2024-03-07 15:30:00,39,7,63,3,112
2024-03-07 15:40:00,33,8,55,9,105
2024-03-07 15:50:00,7,20,87,1,115
2024-03-07 16:00:00,29,2,33,4,68
2024-03-07 16:10:00,28,36,85,2,151
2024-03-07 16:20:00,1,31,92,3,127
2024-03-07 16:30:00,13,21,74,4,112
2024-03-07 16:40:00,11,12,56,3,82
2024-03-07 16:50:00,7,4,58,2,71
2024-03-07 17:00:00,4,9,32,0,45
2024-03-07 17:10:00,4,6,49,5,64
2024-03-07 17:20:00,16,30,71,1,118
2024-03-07 17:30:00,10,13,47,2,72
2024-03-07 17:40:00,23,50,97,1,171
2024-03-07 17:50:00,39,35,79,2,155
2024-03-07 18:00:00,37,40,96,2,175
2024-03-07 18:10:00,52,37,97,2,188
2024-03-07 18:20:00,30,26,98,3,157
2024-03-07 18:30:00,39,51,103,1,194
2024-03-07 18:40:00,69,61,86,2,218
2024-03-07 18:50:00,64,49,102,6,221
2024-03-07 19:00:00,73,52,72,2,199
2024-03-07 19:10:00,72,57,74,1,204
2024-03-07 19:20:00,54,53,70,2,179
2024-03-07 19:30:00,71,50,65,2,188
2024-03-07 19:40:00,45,58,73,1,177
2024-03-07 19:50:00,61,60,60,0,181
2024-03-07 20:00:00,48,50,59,0,157
2024-03-07 20:10:00,63,46,55,1,165
2024-03-07 20:20:00,60,46,50,1,157
2024-03-07 20:30:00,48,48,54,0,150
2024-03-07 20:40:00,53,40,49,1,143
2024-03-07 20:50:00,51,48,47,0,146
2024-03-07 21:00:00,35,36,35,0,106
2024-03-07 21:10:00,58,34,31,0,123
2024-03-07 21:20:00,54,29,37,0,120
2024-03-07 21:30:00,61,45,46,1,153
2024-03-07 21:40:00,39,29,33,1,102
2024-03-07 21:50:00,42,32,42,0,116
2024-03-07 22:00:00,31,46,51,0,128
2024-03-07 22:10:00,28,39,39,1,107
2024-03-07 22:20:00,30,42,38,1,111
2024-03-07 22:30:00,25,26,31,0,82
2024-03-07 22:40:00,31,27,24,0,82
2024-03-07 22:50:00,30,36,31,0,97
2024-03-07 23:00:00,27,30,22,1,80
2024-03-07 23:10:00,17,19,18,0,54
2024-03-07 23:20:00,27,19,16,0,62
2024-03-07 23:30:00,19,14,16,0,49
2024-03-07 23:40:00,10,18,10,0,38
2024-03-07 23:50:00,16,15,10,0,41
2024-03-08 00:00:00,14,17,14,0,45
2024-03-08 00:10:00,7,12,9,0,28
2024-03-08 00:20:00,3,10,8,0,21
2024-03-08 00:30:00,5,8,8,0,21
2024-03-08 00:40:00,5,9,7,0,21
2024-03-08 00:50:00,1,13,8,0,22
2024-03-08 01:00:00,5,8,7,0,20
2024-03-08 01:10:00,8,5,3,0,16
2024-03-08 01:20:00,0,5,4,0,9
2024-03-08 01:30:00,5,1,1,0,7
2024-03-08 01:40:00,2,3,2,0,7
2024-03-08 01:50:00,5,4,4,0,13
2024-03-08 02:00:00,6,9,6,0,21
2024-03-08 02:10:00,2,5,3,0,10
2024-03-08 02:20:00,0,3,1,0,4
2024-03-08 02:30:00,3,2,2,0,7
2024-03-08 02:40:00,3,3,3,0,9
2024-03-08 02:50:00,0,4,3,0,7
2024-03-08 03:00:00,1,3,3,0,7
2024-03-08 03:10:00,2,5,4,0,11
2024-03-08 03:20:00,4,2,1,0,7
2024-03-08 03:30:00,2,2,0,0,4
2024-03-08 03:40:00,0,2,4,0,6
2024-03-08 03:50:00,3,6,4,0,13
2024-03-08 04:00:00,5,3,4,0,12
2024-03-08 04:10:00,5,7,3,0,15
2024-03-08 04:20:00,6,4,3,0,13
2024-03-08 04:30:00,7,1,2,0,10
2024-03-08 04:40:00,9,8,8,0,25
2024-03-08 04:50:00,4,6,8,0,18
2024-03-08 05:00:00,11,22,15,0,48
2024-03-08 05:10:00,20,12,10,0,42
2024-03-08 05:20:00,26,17,17,0,60
2024-03-08 05:30:00,41,26,24,0,91
2024-03-08 05:40:00,36,34,41,0,111
2024-03-08 05:50:00,31,25,38,0,94
2024-03-08 06:00:00,31,40,51,0,122
2024-03-08 06:10:00,27,31,41,0,99
2024-03-08 06:20:00,44,35,64,0,143
2024-03-08 06:30:00,39,53,74,0,166
2024-03-08 06:40:00,45,37,68,0,150
2024-03-08 06:50:00,39,42,88,1,170
2024-03-08 07:00:00,41,37,82,1,161
2024-03-08 07:10:00,37,34,78,1,150
2024-03-08 07:20:00,29,41,80,2,152
2024-03-08 07:30:00,33,46,103,3,185
2024-03-08 07:40:00,41,39,98,2,180
2024-03-08 07:50:00,42,35,102,0,179
2024-03-08 08:00:00,45,30,89,2,166
2024-03-08 08:10:00,37,32,85,3,157
2024-03-08 08:20:00,32,34,76,4,146
2024-03-08 08:30:00,78,49,103,2,232
2024-03-08 08:40:00,34,40,93,3,170
2024-03-08 08:50:00,49,34,78,0,161
2024-03-08 09:00:00,44,51,89,1,185
2024-03-08 09:10:00,47,42,90,3,182
2024-03-08 09:20:00,31,39,94,4,168
2024-03-08 09:30:00,38,35,92,0,165
2024-03-08 09:40:00,47,34,73,0,154
2024-03-08 09:50:00,46,31,91,4,172
2024-03-08 10:00:00,28,31,77,3,139
2024-03-08 10:10:00,35,33,74,3,145
2024-03-08 10:20:00,37,34,83,1,155
2024-03-08 10:30:00,45,40,81,5,171
2024-03-08 10:40:00,48,34,89,1,172
2024-03-08 10:50:00,44,37,80,3,164
2024-03-08 11:00:00,50,46,78,1,175
2024-03-08 11:10:00,35,32,89,4,160
2024-03-08 11:20:00,49,45,109,2,205
2024-03-08 11:30:00,40,31,75,4,150
2024-03-08 11:40:00,37,35,98,2,172
2024-03-08 11:50:00,45,29,89,5,168
2024-03-08 12:00:00,21,20,82,4,127
2024-03-08 12:10:00,10,25,117,2,154
2024-03-08 12:20:00,25,34,99,4,162
2024-03-08 12:30:00,63,40,75,1,179
2024-03-08 12:40:00,48,34,92,3,177
2024-03-08 12:50:00,43,18,94,6,161
2024-03-08 13:00:00,23,40,88,3,154
2024-03-08 13:10:00,27,26,86,4,143
2024-03-08 13:20:00,22,25,93,3,143
2024-03-08 13:30:00,18,40,89,3,150
2024-03-08 13:40:00,7,29,104,2,142
2024-03-08 13:50:00,27,35,95,3,160
2024-03-08 14:00:00,32,43,93,3,171
2024-03-08 14:10:00,48,32,109,3,192
2024-03-08 14:20:00,57,47,97,1,202
2024-03-08 14:30:00,38,36,76,3,153
2024-03-08 14:40:00,31,21,108,1,161
2024-03-08 14:50:00,30,24,111,2,167
2024-03-08 15:00:00,40,19,90,3,152
2024-03-08 15:10:00,57,32,99,3,191
2024-03-08 15:20:00,18,12,74,6,110
2024-03-08 15:30:00,49,17,57,0,123
2024-03-08 15:40:00,48,30,88,2,168
2024-03-08 15:50:00,45,25,92,2,164
2024-03-08 16:00:00,37,29,87,3,156
2024-03-08 16:10:00,39,39,95,3,176
2024-03-08 16:20:00,47,28,94,2,171
2024-03-08 16:30:00,48,26,92,2,168
2024-03-08 16:40:00,36,10,60,2,108
2024-03-08 16:50:00,43,31,101,1,176
2024-03-08 17:00:00,37,22,97,4,160
2024-03-08 17:10:00,52,12,70,2,136
2024-03-08 17:20:00,46,16,67,3,132
2024-03-08 17:30:00,43,32,89,4,168
2024-03-08 17:40:00,43,7,68,3,121
2024-03-08 17:50:00,41,1,42,2,86
2024-03-08 18:00:00,29,4,48,2,83
2024-03-08 18:10:00,40,18,93,1,152
2024-03-08 18:20:00,38,37,96,2,173
2024-03-08 18:30:00,32,33,114,2,181
2024-03-08 18:40:00,67,33,100,4,204
2024-03-08 18:50:00,55,62,102,3,222
2024-03-08 19:00:00,78,46,97,2,223
2024-03-08 19:10:00,62,42,99,4,207
2024-03-08 19:20:00,60,58,68,0,186
2024-03-08 19:30:00,64,53,79,2,198
2024-03-08 19:40:00,67,54,68,0,189
2024-03-08 19:50:00,63,65,71,0,199
2024-03-08 20:00:00,71,55,78,1,205
2024-03-08 20:10:00,64,52,64,0,180
2024-03-08 20:20:00,55,49,63,0,167
2024-03-08 20:30:00,62,38,51,0,151
2024-03-08 20:40:00,51,50,50,1,152
2024-03-08 20:50:00,39,39,44,1,123
2024-03-08 21:00:00,49,48,51,1,149
2024-03-08 21:10:00,51,48,42,0,141
2024-03-08 21:20:00,49,43,41,0,133
2024-03-08 21:30:00,58,42,34,2,136
2024-03-08 21:40:00,52,52,38,0,142
2024-03-08 21:50:00,43,32,45,0,120
2024-03-08 22:00:00,40,38,44,0,122
2024-03-08 22:10:00,51,40,38,0,129
2024-03-08 22:20:00,29,53,55,0,137
2024-03-08 22:30:00,52,25,27,0,104
2024-03-08 22:40:00,56,41,31,0,128
2024-03-08 22:50:00,41,37,32,0,110
2024-03-08 23:00:00,32,17,20,0,69
2024-03-08 23:10:00,26,35,31,4,96
2024-03-08 23:20:00,28,20,18,0,66
2024-03-08 23:30:00,31,16,19,1,67
2024-03-08 23:40:00,43,31,20,0,94
2024-03-08 23:50:00,33,12,14,0,59
2024-03-09 00:00:00,25,20,21,0,66
2024-03-09 00:10:00,28,22,16,0,66
2024-03-09 00:20:00,16,12,11,0,39
2024-03-09 00:30:00,6,17,17,0,40
2024-03-09 00:40:00,22,13,18,0,53
2024-03-09 00:50:00,13,16,10,0,39
2024-03-09 01:00:00,23,13,11,0,47
2024-03-09 01:10:00,12,12,12,0,36
2024-03-09 01:20:00,12,12,7,0,31
2024-03-09 01:30:00,18,8,10,0,36
2024-03-09 01:40:00,14,11,7,0,32
2024-03-09 01:50:00,7,7,6,0,20
2024-03-09 02:00:00,8,13,9,0,30
2024-03-09 02:10:00,11,6,5,0,22
2024-03-09 02:20:00,14,5,5,0,24
2024-03-09 02:30:00,6,9,8,0,23
2024-03-09 02:40:00,5,6,6,0,17
2024-03-09 02:50:00,9,8,4,0,21
2024-03-09 03:00:00,8,6,6,0,20
2024-03-09 03:10:00,5,5,7,0,17
2024-03-09 03:20:00,7,8,5,0,20
2024-03-09 03:30:00,4,3,4,0,11
2024-03-09 03:40:00,8,3,3,0,14
2024-03-09 03:50:00,2,5,5,0,12
2024-03-09 04:00:00,9,6,4,0,19
2024-03-09 04:10:00,2,2,2,0,6
2024-03-09 04:20:00,9,4,5,0,18
2024-03-09 04:30:00,6,3,2,0,11
2024-03-09 04:40:00,4,1,1,0,6
2024-03-09 04:50:00,6,8,4,0,18
2024-03-09 05:00:00,7,10,9,0,26
2024-03-09 05:10:00,7,7,7,1,22
2024-03-09 05:20:00,23,4,5,0,32
2024-03-09 05:30:00,25,24,16,0,65
2024-03-09 05:40:00,17,19,17,0,53
2024-03-09 05:50:00,21,12,10,0,43
2024-03-09 06:00:00,9,20,17,0,46
2024-03-09 06:10:00,13,16,16,0,45
2024-03-09 06:20:00,5,19,15,0,39
2024-03-09 06:30:00,17,22,20,0,59
2024-03-09 06:40:00,15,16,12,0,43
2024-03-09 06:50:00,14,14,19,0,47
2024-03-09 07:00:00,17,9,13,0,39
2024-03-09 07:10:00,15,22,27,0,64
2024-03-09 07:20:00,15,23,24,1,63
2024-03-09 07:30:00,24,28,31,1,84
2024-03-09 07:40:00,19,29,40,0,88
2024-03-09 07:50:00,21,27,27,0,75
2024-03-09 08:00:00,25,29,30,0,84
2024-03-09 08:10:00,26,41,45,0,112
2024-03-09 08:20:00,27,37,44,1,109
2024-03-09 08:30:00,23,33,46,2,104
2024-03-09 08:40:00,32,35,59,5,131
2024-03-09 08:50:00,29,38,62,3,132
2024-03-09 09:00:00,36,36,51,0,123
2024-03-09 09:10:00,41,32,58,0,131
2024-03-09 09:20:00,38,41,63,3,145
2024-03-09 09:30:00,34,43,76,1,154
2024-03-09 09:40:00,30,37,79,1,147
2024-03-09 09:50:00,32,42,86,6,166
2024-03-09 10:00:00,44,51,83,1,179
2024-03-09 10:10:00,41,45,76,1,163
2024-03-09 10:20:00,36,41,88,3,168
2024-03-09 10:30:00,33,38,88,2,161
