datetime,V5Z,V11Z,V51Z,V111Z,Total
2024-03-05 06:00:00,63,24,64,25,176
2024-03-05 06:10:00,92,26,93,25,236
2024-03-05 06:20:00,105,41,105,40,291
2024-03-05 06:30:00,101,64,105,57,327
2024-03-05 06:40:00,117,64,118,58,357
2024-03-05 06:50:00,143,65,147,67,422
2024-03-05 07:00:00,124,69,127,60,380
2024-03-05 07:10:00,124,77,142,74,417
2024-03-05 07:20:00,129,76,139,74,418
2024-03-05 07:30:00,119,91,131,90,431
2024-03-05 07:40:00,87,89,115,86,377
2024-03-05 07:50:00,100,89,135,87,411
2024-03-05 08:00:00,105,92,124,89,410
2024-03-05 08:10:00,107,72,130,87,396
2024-03-05 08:20:00,82,99,113,95,389
2024-03-05 08:30:00,78,70,116,72,336
2024-03-05 08:40:00,118,86,154,74,432
2024-03-05 08:50:00,70,84,102,84,340
2024-03-05 09:00:00,64,54,111,55,284
2024-03-05 09:10:00,68,73,106,73,320
2024-03-05 09:20:00,72,76,115,67,330
2024-03-05 09:30:00,66,81,105,79,331
2024-03-05 09:40:00,70,72,95,73,310
2024-03-05 09:50:00,67,60,99,58,284
2024-03-05 10:00:00,50,72,69,68,259
2024-03-05 10:10:00,43,73,62,60,238
2024-03-05 10:20:00,52,70,83,63,268
2024-03-05 10:30:00,45,59,63,56,223
2024-03-05 10:40:00,57,77,79,72,285
2024-03-05 10:50:00,46,70,71,73,260
2024-03-05 11:00:00,67,75,82,68,292
2024-03-05 11:10:00,46,63,71,47,227
2024-03-05 11:20:00,29,82,42,78,231
2024-03-05 11:30:00,46,45,53,50,194
2024-03-05 11:40:00,53,70,73,72,268
2024-03-05 11:50:00,57,76,73,69,275
2024-03-05 12:00:00,47,76,67,71,261
2024-03-05 12:10:00,50,82,72,76,280
2024-03-05 12:20:00,63,94,76,94,327
2024-03-05 12:30:00,40,75,47,75,237
2024-03-05 12:40:00,41,86,71,81,279
2024-03-05 12:50:00,42,67,67,63,239
2024-03-05 13:00:00,64,90,89,80,323
2024-03-05 13:10:00,52,118,71,114,355
2024-03-05 13:20:00,49,75,66,73,263
2024-03-05 13:30:00,51,71,78,75,275
2024-03-05 13:40:00,56,79,79,75,289
2024-03-05 13:50:00,65,66,79,69,279
2024-03-05 14:00:00,59,87,72,85,303
2024-03-05 14:10:00,54,94,61,97,306
2024-03-05 14:20:00,32,120,72,115,339
2024-03-05 14:30:00,27,96,77,86,286
2024-03-05 14:40:00,21,105,76,102,304
2024-03-05 14:50:00,42,97,78,88,305
2024-03-05 15:00:00,34,118,74,113,339
2024-03-05 15:10:00,30,135,60,135,360
2024-03-05 15:20:00,49,133,75,135,392
2024-03-05 15:30:00,43,149,70,144,406
2024-03-05 15:40:00,50,128,91,121,390
2024-03-05 15:50:00,55,135,89,137,416
2024-03-05 16:00:00,57,145,89,137,428
2024-03-05 16:10:00,56,149,85,145,435
2024-03-05 16:20:00,75,165,102,169,511
2024-03-05 16:30:00,62,134,96,133,425
2024-03-05 16:40:00,55,146,91,157,449
2024-03-05 16:50:00,70,138,98,139,445
2024-03-05 17:00:00,64,137,82,125,408
2024-03-05 17:10:00,56,159,88,149,452
2024-03-05 17:20:00,69,128,100,134,431
2024-03-05 17:30:00,64,123,87,133,407
2024-03-05 17:40:00,63,144,74,136,417
2024-03-05 17:50:00,65,105,71,105,346
2024-03-05 18:00:00,70,137,75,120,402
2024-03-05 18:10:00,76,148,84,129,437
2024-03-05 18:20:00,78,151,81,132,442
2024-03-05 18:30:00,77,111,79,96,363
2024-03-05 18:40:00,69,111,68,97,345
2024-03-05 18:50:00,60,96,60,82,298
2024-03-05 19:00:00,60,99,62,86,307
2024-03-05 19:10:00,52,95,57,84,288
2024-03-05 19:20:00,54,92,55,86,287
2024-03-05 19:30:00,44,86,46,78,254
2024-03-05 19:40:00,29,67,31,60,187
2024-03-05 19:50:00,35,60,35,56,186
2024-03-05 20:00:00,24,58,24,51,157
2024-03-05 20:10:00,30,45,31,39,145
2024-03-05 20:20:00,17,44,17,39,117
2024-03-05 20:30:00,25,58,25,53,161
2024-03-05 20:40:00,13,46,13,47,119
2024-03-05 20:50:00,21,45,21,40,127
2024-03-05 21:00:00,20,39,21,39,119
2024-03-05 21:10:00,32,33,33,31,129
2024-03-05 21:20:00,27,38,30,32,127
2024-03-05 21:30:00,34,34,37,33,138
2024-03-05 21:40:00,13,37,17,34,101
2024-03-05 21:50:00,28,54,29,42,153
2024-03-05 22:00:00,14,41,14,39,108
2024-03-05 22:10:00,19,69,21,54,163
2024-03-05 22:20:00,10,34,11,29,84
2024-03-05 22:30:00,10,46,10,38,104
2024-03-05 22:40:00,10,32,10,29,81
2024-03-05 22:50:00,11,35,11,26,83
2024-03-05 23:00:00,15,27,15,20,77
2024-03-05 23:10:00,13,28,13,21,75
2024-03-05 23:20:00,6,12,6,8,32
2024-03-05 23:30:00,3,12,3,11,29
2024-03-05 23:40:00,3,11,3,6,23
2024-03-05 23:50:00,5,7,5,8,25
2024-03-06 00:00:00,5,11,5,8,29
2024-03-06 00:10:00,2,8,2,5,17
2024-03-06 00:20:00,1,12,1,10,24
2024-03-06 00:30:00,2,5,1,5,13
2024-03-06 00:40:00,2,8,3,8,21
2024-03-06 00:50:00,2,7,2,8,19
2024-03-06 01:00:00,3,4,3,4,14
2024-03-06 01:10:00,2,4,2,3,11
2024-03-06 01:20:00,3,2,3,4,12
2024-03-06 01:30:00,3,3,3,3,12
2024-03-06 01:40:00,5,1,5,1,12
2024-03-06 01:50:00,5,4,5,4,18
2024-03-06 02:00:00,0,6,0,4,10
2024-03-06 02:10:00,1,4,1,4,10
2024-03-06 02:20:00,1,0,1,0,2
2024-03-06 02:30:00,0,0,0,0,0
2024-03-06 02:40:00,3,1,3,1,8
2024-03-06 02:50:00,2,2,2,2,8
2024-03-06 03:00:00,1,1,1,1,4
2024-03-06 03:10:00,1,0,1,0,2
2024-03-06 03:20:00,1,0,1,0,2
2024-03-06 03:30:00,2,3,2,2,9
2024-03-06 03:40:00,2,1,2,1,6
2024-03-06 03:50:00,4,1,4,1,10
2024-03-06 04:00:00,3,5,3,4,15
2024-03-06 04:10:00,4,3,4,2,13
2024-03-06 04:20:00,4,2,4,3,13
2024-03-06 04:30:00,6,6,6,4,22
2024-03-06 04:40:00,3,3,3,3,12
2024-03-06 04:50:00,4,7,4,5,20
2024-03-06 05:00:00,13,7,13,7,40
2024-03-06 05:10:00,16,9,16,10,51
2024-03-06 05:20:00,26,14,26,13,79
2024-03-06 05:30:00,52,23,53,19,147
2024-03-06 05:40:00,56,15,56,16,143
2024-03-06 05:50:00,49,27,52,24,152
2024-03-06 06:00:00,65,31,66,28,190
2024-03-06 06:10:00,74,40,74,42,230
2024-03-06 06:20:00,79,47,80,45,251
2024-03-06 06:30:00,108,53,108,48,317
2024-03-06 06:40:00,121,36,124,35,316
2024-03-06 06:50:00,123,69,143,66,401
2024-03-06 07:00:00,61,59,137,64,321
2024-03-06 07:10:00,0,76,148,68,292
2024-03-06 07:20:00,19,87,140,92,338
2024-03-06 07:30:00,40,77,136,79,332
2024-03-06 07:40:00,16,86,109,86,297
2024-03-06 07:50:00,37,108,140,108,393
2024-03-06 08:00:00,0,97,133,98,328
2024-03-06 08:10:00,0,82,146,78,306
2024-03-06 08:20:00,2,84,115,83,284
2024-03-06 08:30:00,15,87,133,88,323
2024-03-06 08:40:00,41,74,118,77,310
2024-03-06 08:50:00,49,92,107,90,338
2024-03-06 09:00:00,50,77,98,66,291
2024-03-06 09:10:00,43,79,96,80,298
2024-03-06 09:20:00,35,83,78,82,278
2024-03-06 09:30:00,38,59,90,62,249
2024-03-06 09:40:00,29,77,85,78,269
2024-03-06 09:50:00,37,64,79,62,242
2024-03-06 10:00:00,35,77,70,75,257
2024-03-06 10:10:00,20,62,66,53,201
2024-03-06 10:20:00,23,44,57,43,167
2024-03-06 10:30:00,27,62,66,57,212
2024-03-06 10:40:00,26,39,37,37,139
2024-03-06 10:50:00,27,57,54,55,193
2024-03-06 11:00:00,15,77,48,72,212
2024-03-06 11:10:00,23,53,59,53,188
2024-03-06 11:20:00,23,58,43,55,179
2024-03-06 11:30:00,22,69,53,57,201
2024-03-06 11:40:00,21,79,65,70,235
2024-03-06 11:50:00,25,63,62,63,213
2024-03-06 12:00:00,28,81,64,80,253
2024-03-06 12:10:00,22,74,57,71,224
2024-03-06 12:20:00,27,81,76,80,264
2024-03-06 12:30:00,18,72,69,66,225
2024-03-06 12:40:00,27,65,67,64,223
2024-03-06 12:50:00,18,82,63,79,242
2024-03-06 13:00:00,21,94,64,88,267
2024-03-06 13:10:00,29,107,85,107,328
2024-03-06 13:20:00,19,97,69,96,281
2024-03-06 13:30:00,23,87,78,85,273
2024-03-06 13:40:00,40,128,78,101,347
2024-03-06 13:50:00,22,84,60,74,240
2024-03-06 14:00:00,31,115,66,109,321
2024-03-06 14:10:00,30,117,67,110,324
2024-03-06 14:20:00,39,125,87,104,355
2024-03-06 14:30:00,39,124,86,112,361
2024-03-06 14:40:00,42,112,86,105,345
2024-03-06 14:50:00,30,123,86,115,354
2024-03-06 15:00:00,26,122,60,119,327
2024-03-06 15:10:00,26,127,69,115,337
2024-03-06 15:20:00,28,130,68,122,348
2024-03-06 15:30:00,24,108,86,106,324
2024-03-06 15:40:00,36,114,93,117,360
2024-03-06 15:50:00,31,112,77,113,333
2024-03-06 16:00:00,35,103,87,107,332
2024-03-06 16:10:00,44,158,99,163,464
2024-03-06 16:20:00,35,133,87,141,396
2024-03-06 16:30:00,31,134,84,132,381
2024-03-06 16:40:00,32,149,85,150,416
2024-03-06 16:50:00,38,140,84,140,402
2024-03-06 17:00:00,38,148,95,152,433
2024-03-06 17:10:00,36,141,74,145,396
2024-03-06 17:20:00,49,136,99,131,415
2024-03-06 17:30:00,38,115,93,112,358
2024-03-06 17:40:00,37,137,68,117,359
2024-03-06 17:50:00,48,151,85,127,411
2024-03-06 18:00:00,50,114,64,101,329
2024-03-06 18:10:00,56,164,61,143,424
2024-03-06 18:20:00,56,159,63,130,408
2024-03-06 18:30:00,60,164,62,128,414
2024-03-06 18:40:00,62,111,62,92,327
2024-03-06 18:50:00,65,134,66,112,377
2024-03-06 19:00:00,57,108,61,90,316
2024-03-06 19:10:00,56,106,57,97,316
2024-03-06 19:20:00,54,79,56,72,261
2024-03-06 19:30:00,48,93,49,80,270
2024-03-06 19:40:00,46,74,47,63,230
2024-03-06 19:50:00,41,53,44,45,183
2024-03-06 20:00:00,36,41,36,40,153
2024-03-06 20:10:00,32,56,33,46,167
2024-03-06 20:20:00,37,51,37,46,171
2024-03-06 20:30:00,24,59,24,54,161
2024-03-06 20:40:00,23,53,23,52,151
2024-03-06 20:50:00,20,50,23,45,138
2024-03-06 21:00:00,26,47,26,40,139
2024-03-06 21:10:00,30,57,30,48,165
2024-03-06 21:20:00,30,38,30,34,132
2024-03-06 21:30:00,24,45,24,37,130
2024-03-06 21:40:00,25,38,27,35,125
2024-03-06 21:50:00,23,40,24,39,126
2024-03-06 22:00:00,16,35,16,28,95
2024-03-06 22:10:00,20,39,21,37,117
2024-03-06 22:20:00,23,56,25,44,148
2024-03-06 22:30:00,23,38,25,34,120
2024-03-06 22:40:00,16,35,17,26,94
2024-03-06 22:50:00,21,31,20,25,97
2024-03-06 23:00:00,15,36,16,27,94
2024-03-06 23:10:00,14,31,14,24,83
2024-03-06 23:20:00,10,21,11,17,59
2024-03-06 23:30:00,10,3,10,3,26
2024-03-06 23:40:00,17,20,17,15,69
2024-03-06 23:50:00,8,8,7,9,32
2024-03-07 00:00:00,2,8,2,6,18
2024-03-07 00:10:00,4,9,4,7,24
2024-03-07 00:20:00,0,13,0,12,25
2024-03-07 00:30:00,1,8,1,9,19
2024-03-07 00:40:00,2,10,2,9,23
2024-03-07 00:50:00,4,4,4,4,16
2024-03-07 01:00:00,1,7,1,9,18
2024-03-07 01:10:00,3,5,3,4,15
2024-03-07 01:20:00,3,2,3,2,10
2024-03-07 01:30:00,0,0,0,0,0
2024-03-07 01:40:00,0,2,0,2,4
2024-03-07 01:50:00,6,4,6,2,18
2024-03-07 02:00:00,0,2,0,1,3
2024-03-07 02:10:00,2,3,3,3,11
2024-03-07 02:20:00,1,4,1,4,10
2024-03-07 02:30:00,1,5,1,3,10
2024-03-07 02:40:00,1,0,1,0,2
2024-03-07 02:50:00,2,2,2,2,8
2024-03-07 03:00:00,0,1,0,1,2
2024-03-07 03:10:00,2,2,2,3,9
2024-03-07 03:20:00,2,1,2,1,6
2024-03-07 03:30:00,1,1,1,1,4
2024-03-07 03:40:00,2,0,2,0,4
2024-03-07 03:50:00,6,2,6,2,16
2024-03-07 04:00:00,3,1,3,1,8
2024-03-07 04:10:00,2,2,2,2,8
2024-03-07 04:20:00,7,4,7,5,23
2024-03-07 04:30:00,7,2,7,2,18
2024-03-07 04:40:00,5,1,5,1,12
2024-03-07 04:50:00,6,2,6,3,17
2024-03-07 05:00:00,18,7,18,7,50
2024-03-07 05:10:00,13,11,13,13,50
2024-03-07 05:20:00,33,10,33,9,85
2024-03-07 05:30:00,45,23,45,21,134
2024-03-07 05:40:00,55,23,57,20,155
2024-03-07 05:50:00,42,26,43,23,134
2024-03-07 06:00:00,68,24,68,22,182
2024-03-07 06:10:00,74,31,76,28,209
2024-03-07 06:20:00,93,43,94,39,269
2024-03-07 06:30:00,109,55,110,55,329
2024-03-07 06:40:00,120,53,123,50,346
2024-03-07 06:50:00,136,42,137,42,357
2024-03-07 07:00:00,32,64,140,63,299
2024-03-07 07:10:00,0,80,141,75,296
2024-03-07 07:20:00,0,79,138,78,295
2024-03-07 07:30:00,0,78,135,80,293
2024-03-07 07:40:00,0,82,103,78,263
2024-03-07 07:50:00,0,96,108,85,289
2024-03-07 08:00:00,18,87,141,87,333
2024-03-07 08:10:00,67,81,135,78,361
2024-03-07 08:20:00,65,101,120,94,380
2024-03-07 08:30:00,50,77,126,75,328
2024-03-07 08:40:00,48,73,120,77,318
2024-03-07 08:50:00,8,99,105,98,310
2024-03-07 09:00:00,0,70,87,62,219
2024-03-07 09:10:00,0,74,119,69,262
2024-03-07 09:20:00,0,69,96,65,230
2024-03-07 09:30:00,0,80,69,72,221
2024-03-07 09:40:00,0,86,87,77,250
2024-03-07 09:50:00,5,60,78,61,204
2024-03-07 10:00:00,31,68,69,66,234
2024-03-07 10:10:00,22,76,59,69,226
2024-03-07 10:20:00,19,59,53,64,195
2024-03-07 10:30:00,16,73,58,69,216
2024-03-07 10:40:00,15,56,67,69,207
2024-03-07 10:50:00,29,47,81,46,203
2024-03-07 11:00:00,27,60,48,58,193
2024-03-07 11:10:00,11,61,56,60,188
2024-03-07 11:20:00,20,71,64,69,224
2024-03-07 11:30:00,21,45,66,52,184
2024-03-07 11:40:00,20,72,54,70,216
2024-03-07 11:50:00,26,57,54,57,194
2024-03-07 12:00:00,13,65,33,64,175
2024-03-07 12:10:00,20,76,40,77,213
2024-03-07 12:20:00,18,82,35,83,218
2024-03-07 12:30:00,15,64,29,63,171
2024-03-07 12:40:00,23,79,40,78,220
2024-03-07 12:50:00,18,93,41,80,232
2024-03-07 13:00:00,18,88,43,81,230
2024-03-07 13:10:00,27,100,50,92,269
2024-03-07 13:20:00,27,98,59,95,279
2024-03-07 13:30:00,24,89,63,87,263
2024-03-07 13:40:00,24,84,68,90,266
2024-03-07 13:50:00,32,80,72,79,263
2024-03-07 14:00:00,18,94,50,86,248
2024-03-07 14:10:00,27,108,85,117,337
2024-03-07 14:20:00,27,113,86,110,336
2024-03-07 14:30:00,29,102,80,114,325
2024-03-07 14:40:00,45,105,91,109,350
2024-03-07 14:50:00,23,109,74,109,315
2024-03-07 15:00:00,27,114,74,117,332
2024-03-07 15:10:00,36,114,85,113,348
2024-03-07 15:20:00,20,119,82,122,343
2024-03-07 15:30:00,24,134,92,128,378
2024-03-07 15:40:00,7,136,95,135,373
2024-03-07 15:50:00,18,135,98,137,388
2024-03-07 16:00:00,3,158,104,158,423
2024-03-07 16:10:00,2,118,92,124,336
2024-03-07 16:20:00,1,151,75,147,374
2024-03-07 16:30:00,0,169,64,162,395
2024-03-07 16:40:00,7,179,79,175,440
2024-03-07 16:50:00,5,160,109,155,429
2024-03-07 17:00:00,3,152,77,144,376
2024-03-07 17:10:00,2,159,98,154,413
2024-03-07 17:20:00,7,160,99,140,406
2024-03-07 17:30:00,6,160,95,152,413
2024-03-07 17:40:00,2,138,83,135,358
2024-03-07 17:50:00,4,149,89,136,378
2024-03-07 18:00:00,5,114,90,113,322
2024-03-07 18:10:00,6,129,80,125,340
2024-03-07 18:20:00,46,167,96,137,446
2024-03-07 18:30:00,76,125,75,107,383
2024-03-07 18:40:00,71,95,74,85,325
2024-03-07 18:50:00,67,113,71,96,347
2024-03-07 19:00:00,63,107,63,90,323
2024-03-07 19:10:00,57,55,57,53,222
2024-03-07 19:20:00,43,76,44,65,228
2024-03-07 19:30:00,50,66,50,59,225
2024-03-07 19:40:00,44,65,43,58,210
2024-03-07 19:50:00,33,54,34,47,168
2024-03-07 20:00:00,39,55,39,51,184
2024-03-07 20:10:00,29,54,29,49,161
2024-03-07 20:20:00,29,55,32,49,165
2024-03-07 20:30:00,25,42,25,40,132
2024-03-07 20:40:00,22,44,22,40,128
2024-03-07 20:50:00,27,45,28,40,140
2024-03-07 21:00:00,32,82,32,55,201
2024-03-07 21:10:00,32,50,32,48,162
2024-03-07 21:20:00,34,28,34,27,123
2024-03-07 21:30:00,29,32,29,32,122
2024-03-07 21:40:00,19,47,20,43,129
2024-03-07 21:50:00,27,50,27,44,148
2024-03-07 22:00:00,19,53,20,39,131
2024-03-07 22:10:00,12,47,13,42,114
2024-03-07 22:20:00,16,51,16,44,127
2024-03-07 22:30:00,20,56,20,48,144
2024-03-07 22:40:00,20,39,20,32,111
2024-03-07 22:50:00,15,39,15,28,97
2024-03-07 23:00:00,8,47,8,36,99
2024-03-07 23:10:00,11,24,10,21,66
2024-03-07 23:20:00,10,19,11,18,58
2024-03-07 23:30:00,7,20,4,13,44
2024-03-07 23:40:00,6,13,6,12,37
2024-03-07 23:50:00,8,19,8,14,49
2024-03-08 00:00:00,6,9,6,9,30
2024-03-08 00:10:00,5,7,5,5,22
2024-03-08 00:20:00,4,12,4,10,30
2024-03-08 00:30:00,0,5,0,6,11
2024-03-08 00:40:00,3,6,3,6,18
2024-03-08 00:50:00,0,9,0,8,17
2024-03-08 01:00:00,5,5,5,4,19
2024-03-08 01:10:00,4,4,4,3,15
2024-03-08 01:20:00,2,2,2,1,7
2024-03-08 01:30:00,7,2,7,2,18
2024-03-08 01:40:00,1,4,1,3,9
2024-03-08 01:50:00,2,2,2,2,8
2024-03-08 02:00:00,0,3,0,2,5
2024-03-08 02:10:00,2,3,2,4,11
2024-03-08 02:20:00,4,0,5,0,9
2024-03-08 02:30:00,3,0,3,0,6
2024-03-08 02:40:00,2,0,2,0,4
2024-03-08 02:50:00,2,8,2,10,22
2024-03-08 03:00:00,3,3,3,3,12
2024-03-08 03:10:00,1,2,1,1,5
2024-03-08 03:20:00,1,0,2,0,3
2024-03-08 03:30:00,0,3,0,2,5
2024-03-08 03:40:00,0,1,0,1,2
2024-03-08 03:50:00,2,0,2,0,4
2024-03-08 04:00:00,5,0,5,0,10
2024-03-08 04:10:00,4,4,4,3,15
2024-03-08 04:20:00,5,3,5,4,17
2024-03-08 04:30:00,4,4,4,3,15
2024-03-08 04:40:00,8,4,8,4,24
2024-03-08 04:50:00,6,4,6,3,19
2024-03-08 05:00:00,16,4,17,6,43
2024-03-08 05:10:00,12,12,13,13,50
2024-03-08 05:20:00,29,14,29,15,87
2024-03-08 05:30:00,44,23,46,17,130
2024-03-08 05:40:00,41,16,42,16,115
2024-03-08 05:50:00,29,23,29,20,101
2024-03-08 06:00:00,58,21,59,20,158
2024-03-08 06:10:00,60,36,63,33,192
2024-03-08 06:20:00,70,52,71,50,243
2024-03-08 06:30:00,77,56,93,55,281
2024-03-08 06:40:00,3,49,102,42,196
2024-03-08 06:50:00,0,45,124,44,213
2024-03-08 07:00:00,0,68,106,67,241
2024-03-08 07:10:00,0,60,107,61,228
2024-03-08 07:20:00,0,73,105,83,261
2024-03-08 07:30:00,0,83,96,80,259
2024-03-08 07:40:00,0,93,107,96,296
2024-03-08 07:50:00,0,82,90,76,248
2024-03-08 08:00:00,0,79,73,73,225
2024-03-08 08:10:00,0,57,66,52,175
2024-03-08 08:20:00,0,77,55,71,203
2024-03-08 08:30:00,0,96,70,79,245
2024-03-08 08:40:00,0,100,55,88,243
2024-03-08 08:50:00,0,105,56,87,248
2024-03-08 09:00:00,0,86,39,71,196
2024-03-08 09:10:00,0,72,59,64,195
2024-03-08 09:20:00,0,83,70,72,225
2024-03-08 09:30:00,0,76,41,63,180
2024-03-08 09:40:00,0,68,44,67,179
2024-03-08 09:50:00,0,72,38,70,180
2024-03-08 10:00:00,0,60,31,54,145
2024-03-08 10:10:00,0,70,50,78,198
2024-03-08 10:20:00,0,64,26,69,159
2024-03-08 10:30:00,0,76,27,80,183
2024-03-08 10:40:00,0,78,28,80,186
2024-03-08 10:50:00,0,75,34,69,178
2024-03-08 11:00:00,0,86,37,84,207
2024-03-08 11:10:00,0,75,33,64,172
2024-03-08 11:20:00,0,74,29,72,175
2024-03-08 11:30:00,0,80,28,74,182
2024-03-08 11:40:00,0,90,38,87,215
2024-03-08 11:50:00,0,61,36,63,160
2024-03-08 12:00:00,0,114,39,108,261
2024-03-08 12:10:00,0,98,30,103,231
2024-03-08 12:20:00,0,98,37,99,234
2024-03-08 12:30:00,0,84,32,84,200
2024-03-08 12:40:00,0,101,47,97,245
2024-03-08 12:50:00,0,100,29,89,218
2024-03-08 13:00:00,0,103,37,103,243
2024-03-08 13:10:00,0,121,42,112,275
2024-03-08 13:20:00,0,136,36,127,299
2024-03-08 13:30:00,0,130,44,122,296
2024-03-08 13:40:00,0,94,41,99,234
2024-03-08 13:50:00,0,121,33,113,267
2024-03-08 14:00:00,0,100,34,95,229
2024-03-08 14:10:00,0,127,40,122,289
2024-03-08 14:20:00,0,111,50,108,269
2024-03-08 14:30:00,1,116,65,113,295
2024-03-08 14:40:00,1,125,80,120,326
2024-03-08 14:50:00,0,116,43,115,274
2024-03-08 15:00:00,0,112,46,119,277
2024-03-08 15:10:00,1,118,72,118,309
2024-03-08 15:20:00,3,121,60,125,309
2024-03-08 15:30:00,0,119,48,121,288
2024-03-08 15:40:00,0,104,42,114,260
2024-03-08 15:50:00,0,119,50,118,287
2024-03-08 16:00:00,0,130,47,131,308
2024-03-08 16:10:00,0,121,54,117,292
2024-03-08 16:20:00,0,102,90,109,301
2024-03-08 16:30:00,0,133,80,140,353
2024-03-08 16:40:00,0,107,75,105,287
2024-03-08 16:50:00,5,112,67,112,296
2024-03-08 17:00:00,7,106,91,100,304
2024-03-08 17:10:00,10,0,106,0,116
2024-03-08 17:20:00,0,0,83,0,83
2024-03-08 17:30:00,0,0,79,0,79
2024-03-08 17:40:00,0,83,80,88,251
2024-03-08 17:50:00,0,126,84,126,336
2024-03-08 18:00:00,0,117,71,115,303
2024-03-08 18:10:00,0,97,97,96,290
2024-03-08 18:20:00,2,128,101,120,351
2024-03-08 18:30:00,42,141,84,115,382
2024-03-08 18:40:00,74,86,76,74,310
2024-03-08 18:50:00,80,97,84,83,344
2024-03-08 19:00:00,81,96,82,85,344
2024-03-08 19:10:00,57,80,57,76,270
2024-03-08 19:20:00,46,97,46,80,269
2024-03-08 19:30:00,59,76,61,64,260
2024-03-08 19:40:00,39,59,40,51,189
2024-03-08 19:50:00,49,70,49,64,232
2024-03-08 20:00:00,41,73,42,70,226
2024-03-08 20:10:00,47,80,50,74,251
2024-03-08 20:20:00,35,67,38,63,203
2024-03-08 20:30:00,25,64,26,54,169
2024-03-08 20:40:00,29,37,30,35,131
2024-03-08 20:50:00,36,81,40,67,224
2024-03-08 21:00:00,36,49,38,41,164
2024-03-08 21:10:00,42,51,42,47,182
2024-03-08 21:20:00,27,37,29,34,127
2024-03-08 21:30:00,19,52,20,44,135
2024-03-08 21:40:00,41,45,42,44,172
2024-03-08 21:50:00,24,66,25,50,165
2024-03-08 22:00:00,23,52,24,43,142
2024-03-08 22:10:00,24,54,24,41,143
2024-03-08 22:20:00,22,55,25,54,156
2024-03-08 22:30:00,37,45,40,37,159
2024-03-08 22:40:00,26,48,29,38,141
2024-03-08 22:50:00,18,54,17,40,129
2024-03-08 23:00:00,18,66,23,49,156
2024-03-08 23:10:00,16,46,16,37,115
2024-03-08 23:20:00,15,44,15,34,108
2024-03-08 23:30:00,20,35,20,29,104
2024-03-08 23:40:00,20,23,21,23,87
2024-03-08 23:50:00,21,40,21,31,113
2024-03-09 00:00:00,9,25,9,21,64
2024-03-09 00:10:00,13,31,12,24,80
2024-03-09 00:20:00,15,19,15,15,64
2024-03-09 00:30:00,3,28,3,20,54
2024-03-09 00:40:00,6,29,6,21,62
2024-03-09 00:50:00,3,14,3,13,33
2024-03-09 01:00:00,6,16,7,13,42
2024-03-09 01:10:00,4,12,4,11,31
2024-03-09 01:20:00,6,13,6,9,34
2024-03-09 01:30:00,8,7,8,6,29
2024-03-09 01:40:00,1,12,1,10,24
2024-03-09 01:50:00,5,8,5,9,27
2024-03-09 02:00:00,4,7,4,4,19
2024-03-09 02:10:00,2,9,2,8,21
2024-03-09 02:20:00,5,7,5,8,25
2024-03-09 02:30:00,0,7,0,5,12
2024-03-09 02:40:00,3,10,3,9,25
2024-03-09 02:50:00,3,5,3,5,16
2024-03-09 03:00:00,4,8,3,7,22
2024-03-09 03:10:00,0,5,0,4,9
2024-03-09 03:20:00,3,6,3,4,16
2024-03-09 03:30:00,2,2,2,2,8
2024-03-09 03:40:00,1,5,1,4,11
2024-03-09 03:50:00,2,5,3,5,15
2024-03-09 04:00:00,3,1,4,1,9
2024-03-09 04:10:00,8,6,8,5,27
2024-03-09 04:20:00,2,7,2,4,15
2024-03-09 04:30:00,1,2,1,2,6
2024-03-09 04:40:00,5,4,5,4,18
2024-03-09 04:50:00,4,2,5,2,13
2024-03-09 05:00:00,6,1,7,1,15
2024-03-09 05:10:00,9,1,9,1,20
2024-03-09 05:20:00,13,8,13,6,40
2024-03-09 05:30:00,11,3,11,3,28
2024-03-09 05:40:00,12,6,12,6,36
2024-03-09 05:50:00,9,5,10,6,30
2024-03-09 06:00:00,11,11,13,8,43
2024-03-09 06:10:00,18,13,18,12,61
2024-03-09 06:20:00,17,12,18,11,58
2024-03-09 06:30:00,13,25,14,23,75
2024-03-09 06:40:00,12,22,14,20,68
2024-03-09 06:50:00,4,10,15,9,38
2024-03-09 07:00:00,6,11,15,11,43
2024-03-09 07:10:00,1,10,22,10,43
2024-03-09 07:20:00,0,22,26,22,70
2024-03-09 07:30:00,1,24,31,23,79
2024-03-09 07:40:00,2,21,33,19,75
2024-03-09 07:50:00,1,23,30,25,79
2024-03-09 08:00:00,4,19,18,17,58
2024-03-09 08:10:00,8,40,43,34,125
2024-03-09 08:20:00,5,34,38,31,108
2024-03-09 08:30:00,2,45,40,36,123
2024-03-09 08:40:00,0,65,44,50,159
2024-03-09 08:50:00,0,65,60,56,181
2024-03-09 09:00:00,0,55,57,42,154
2024-03-09 09:10:00,0,40,61,32,133
2024-03-09 09:20:00,0,66,56,54,176
2024-03-09 09:30:00,0,59,70,52,181
2024-03-09 09:40:00,0,72,46,67,185
2024-03-09 09:50:00,0,73,48,74,195
2024-03-09 10:00:00,0,63,72,58,193
2024-03-09 10:10:00,0,74,75,69,218
2024-03-09 10:20:00,0,73,67,71,211
2024-03-09 10:30:00,0,70,63,68,201
2024-03-09 10:40:00,0,77,61,90,228
2024-03-09 10:50:00,39,65,62,64,230
2024-03-09 11:00:00,47,75,66,67,255
