datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D23Z,D31Z,D32Z,D33Z,D41Z,D42Z,D43Z,V14Z,V15Z,V16Z,V34Z,V35Z,V36Z,V10Z,Total
2024-03-19 10:50:00,14,17,13,24,32,27,36,29,5,14,33,8,23,15,17,35,25,5,23,395
2024-03-19 11:00:00,21,20,10,19,36,15,41,40,9,23,42,15,19,18,22,30,35,10,21,446
2024-03-19 11:10:00,25,30,9,25,35,26,37,33,9,21,26,12,21,23,27,31,27,14,23,454
2024-03-19 11:20:00,21,28,12,16,28,30,37,33,7,23,32,8,15,20,25,25,32,12,16,420
2024-03-19 11:30:00,28,35,18,19,36,20,46,37,11,20,31,10,17,22,31,43,36,11,18,489
2024-03-19 11:40:00,22,23,11,23,21,29,35,30,14,19,40,6,22,19,21,28,34,15,22,434
2024-03-19 11:50:00,21,30,13,27,28,22,40,43,13,22,37,13,27,20,24,32,34,19,25,490
2024-03-19 12:00:00,27,35,5,23,52,29,40,39,10,17,31,7,21,27,29,35,29,11,22,489
2024-03-19 12:10:00,35,33,12,21,50,26,32,39,12,19,32,14,21,28,30,24,26,16,20,490
2024-03-19 12:20:00,24,29,11,37,35,33,33,38,11,25,46,10,32,24,28,29,37,11,31,524
2024-03-19 12:30:00,23,36,13,23,31,33,47,37,14,34,42,15,19,23,29,35,35,16,20,525
2024-03-19 12:40:00,28,35,18,29,34,17,41,41,14,25,37,15,26,23,26,32,29,14,30,514
2024-03-19 12:50:00,34,34,14,33,34,27,33,33,11,26,40,8,29,32,34,24,30,12,31,519
2024-03-19 13:00:00,24,34,19,29,34,32,35,46,6,22,38,16,27,18,27,24,32,9,27,499
2024-03-19 13:10:00,26,34,14,28,37,25,39,39,10,31,33,12,28,22,38,28,28,11,27,510
2024-03-19 13:20:00,43,43,19,26,34,23,32,28,8,30,34,11,24,35,33,27,27,9,25,511
2024-03-19 13:30:00,36,42,18,34,36,34,39,38,1,26,34,16,31,29,34,30,34,8,35,555
2024-03-19 13:40:00,35,37,11,28,29,28,40,45,12,26,32,5,29,30,30,34,39,16,25,531
2024-03-19 13:50:00,41,44,16,30,43,39,47,53,13,28,35,22,28,30,34,17,23,18,30,591
2024-03-19 14:00:00,34,37,12,30,26,21,40,36,12,31,32,17,27,32,34,25,25,15,28,514
2024-03-19 14:10:00,34,40,15,31,33,36,40,42,11,34,30,13,28,26,24,30,31,18,31,547
2024-03-19 14:20:00,35,44,16,27,38,24,32,34,8,24,26,22,25,31,38,22,20,17,27,510
2024-03-19 14:30:00,32,40,17,30,36,25,37,44,15,30,31,12,26,23,34,31,37,19,27,546
2024-03-19 14:40:00,50,46,19,25,35,30,33,41,7,36,36,11,21,36,29,28,33,8,25,549
2024-03-19 14:50:00,50,50,24,21,26,25,38,46,11,26,33,20,18,30,30,28,32,19,20,547
2024-03-19 15:00:00,35,37,26,28,31,32,40,40,13,34,47,13,24,27,32,26,36,16,23,560
2024-03-19 15:10:00,43,51,16,31,29,31,39,40,13,35,35,12,26,26,34,31,30,16,29,567
2024-03-19 15:20:00,39,39,17,37,40,36,31,32,9,35,33,15,33,40,24,26,30,15,34,565
2024-03-19 15:30:00,51,52,24,22,45,36,43,44,10,30,33,8,25,30,34,35,33,17,22,594
2024-03-19 15:40:00,53,55,23,39,49,33,38,38,8,41,39,12,31,35,38,32,36,10,31,641
2024-03-19 15:50:00,55,53,16,26,43,25,41,43,10,44,44,15,20,43,38,32,31,13,25,617
2024-03-19 16:00:00,58,51,21,26,48,33,40,39,14,57,47,15,22,42,36,36,34,22,25,666
2024-03-19 16:10:00,56,54,20,32,43,31,43,43,15,59,58,15,29,43,33,29,35,21,30,689
2024-03-19 16:20:00,42,38,20,45,36,30,38,33,12,35,47,13,27,29,30,29,23,17,25,569
2024-03-19 16:30:00,63,59,25,35,55,25,34,38,14,51,46,13,31,42,35,29,34,16,33,678
2024-03-19 16:40:00,59,64,18,26,43,29,40,44,10,40,34,18,24,40,45,30,34,12,23,633
2024-03-19 16:50:00,40,38,16,31,40,31,29,36,10,58,43,10,28,25,27,28,34,14,29,567
2024-03-19 17:00:00,39,37,24,27,42,27,42,39,13,55,42,10,28,36,30,25,31,16,30,593
2024-03-19 17:10:00,55,55,24,32,39,32,42,42,19,52,35,10,29,39,36,32,32,24,31,660
2024-03-19 17:20:00,46,47,18,25,40,24,29,29,12,47,39,12,21,35,35,24,26,19,23,551
2024-03-19 17:30:00,52,51,22,23,42,23,40,40,14,34,37,18,23,40,34,31,33,12,24,593
2024-03-19 17:40:00,50,45,20,32,47,34,34,38,14,43,51,13,25,37,32,29,30,20,29,623
2024-03-19 17:50:00,38,35,17,25,42,30,28,33,10,51,42,12,21,30,25,30,29,10,24,532
2024-03-19 18:00:00,40,39,20,25,53,26,33,38,14,35,52,15,22,33,31,27,34,23,27,587
2024-03-19 18:10:00,41,43,20,28,40,32,34,36,10,34,47,22,24,24,27,24,30,12,26,554
2024-03-19 18:20:00,32,36,8,21,44,34,32,39,8,37,44,10,22,27,31,27,35,13,21,521
2024-03-19 18:30:00,35,36,15,16,21,20,34,38,8,30,42,7,15,29,28,32,30,16,15,467
2024-03-19 18:40:00,37,32,11,24,32,32,31,34,8,31,38,16,19,30,24,31,36,19,23,508
2024-03-19 18:50:00,26,25,12,20,30,27,25,30,8,42,31,12,18,24,29,33,61,21,19,493
2024-03-19 19:00:00,19,25,8,22,22,18,27,26,11,55,27,11,17,14,22,39,24,17,20,424
2024-03-19 19:10:00,25,20,11,24,22,25,29,28,9,23,22,9,22,21,18,45,34,13,22,422
2024-03-19 19:20:00,17,20,9,12,30,21,15,20,7,22,20,5,11,17,21,18,26,10,12,313
2024-03-19 19:30:00,23,22,12,14,29,15,31,27,7,20,22,6,13,13,17,49,24,18,12,374
2024-03-19 19:40:00,14,17,14,8,18,13,27,32,5,28,26,10,8,13,15,14,24,5,9,300
2024-03-19 19:50:00,15,20,10,22,19,22,20,20,4,34,31,12,20,12,25,21,23,5,20,355
2024-03-19 20:00:00,20,25,9,15,29,13,33,31,4,24,25,8,14,13,19,45,31,6,15,379
2024-03-19 20:10:00,17,18,12,15,21,17,21,23,7,21,22,8,14,15,19,34,22,10,14,330
2024-03-19 20:20:00,17,18,8,8,26,11,14,25,7,16,22,3,8,15,17,13,22,9,7,266
2024-03-19 20:30:00,15,20,9,9,22,9,15,12,6,18,19,6,9,13,19,15,13,5,9,243
2024-03-19 20:40:00,16,15,6,10,19,12,25,16,9,18,19,7,12,15,15,24,17,12,10,277
2024-03-19 20:50:00,11,11,9,16,17,15,12,20,2,29,27,7,15,8,8,13,21,3,16,260
2024-03-19 21:00:00,13,13,12,8,20,14,7,10,7,20,16,8,7,11,12,10,10,7,8,213
2024-03-19 21:10:00,13,21,9,10,21,13,17,17,8,33,18,7,9,13,14,26,15,8,9,281
2024-03-19 21:20:00,14,15,9,15,14,13,11,17,7,20,21,5,13,13,15,13,18,7,16,256
2024-03-19 21:30:00,24,21,7,14,25,20,13,11,3,11,13,6,15,21,20,10,11,3,16,264
2024-03-19 21:40:00,14,15,11,15,25,11,5,9,4,26,11,6,9,12,12,6,9,6,17,223
2024-03-19 21:50:00,16,25,6,13,24,12,8,12,4,11,15,3,13,17,18,7,12,5,13,234
2024-03-19 22:00:00,11,12,4,6,18,8,9,12,5,29,12,7,6,10,11,11,14,6,7,198
2024-03-19 22:10:00,15,12,5,4,13,10,12,16,3,6,16,4,3,11,11,14,14,3,6,178
2024-03-19 22:20:00,8,9,5,10,13,8,8,9,6,12,20,2,9,6,10,9,10,6,11,171
2024-03-19 22:30:00,8,12,6,10,12,13,10,12,2,15,25,6,11,8,13,10,14,2,12,201
2024-03-19 22:40:00,11,11,6,4,13,7,5,1,2,15,17,2,4,7,8,5,1,3,7,129
2024-03-19 22:50:00,10,6,6,3,9,5,3,7,6,10,22,1,3,11,8,3,8,7,3,131
2024-03-19 23:00:00,7,14,6,6,9,5,2,7,0,7,26,3,5,7,16,2,8,0,7,137
2024-03-19 23:10:00,7,9,2,6,6,6,6,5,5,5,14,1,7,8,8,6,5,3,6,115
2024-03-19 23:20:00,5,7,2,5,8,5,6,3,0,4,7,1,6,5,7,5,3,0,6,85
2024-03-19 23:30:00,3,6,7,15,6,7,3,8,0,6,11,0,1,3,6,2,10,0,1,95
2024-03-19 23:40:00,4,3,4,5,2,2,1,2,0,7,8,2,5,3,3,1,2,0,5,59
2024-03-19 23:50:00,4,2,1,2,5,6,3,5,1,2,3,1,2,4,2,2,4,2,2,53
2024-03-20 00:00:00,1,4,4,2,5,0,0,2,0,3,4,0,1,1,5,0,2,1,4,39
2024-03-20 00:10:00,5,1,3,1,4,4,3,3,1,2,3,0,0,5,1,3,3,1,1,44
2024-03-20 00:20:00,2,2,0,1,4,2,2,0,1,6,7,1,1,2,2,2,0,1,1,37
2024-03-20 00:30:00,3,5,1,1,3,4,1,7,2,1,1,0,1,2,6,1,7,3,1,50
2024-03-20 00:40:00,0,2,2,1,2,1,4,3,1,3,31,1,1,0,2,4,4,1,1,64
2024-03-20 00:50:00,5,2,0,2,5,1,2,3,0,1,2,1,1,5,2,2,2,1,1,38
2024-03-20 01:00:00,1,0,4,1,2,2,2,0,1,1,5,0,1,0,0,2,0,0,0,22
2024-03-20 01:10:00,1,3,1,1,3,0,1,1,2,4,13,0,1,1,3,1,1,2,1,40
2024-03-20 01:20:00,1,1,0,1,5,3,0,0,1,0,0,0,1,1,1,0,0,0,1,16
2024-03-20 01:30:00,2,0,3,3,1,1,1,1,1,1,6,1,3,2,0,1,1,1,4,33
2024-03-20 01:40:00,2,1,0,1,4,0,2,1,1,1,11,0,0,2,1,2,1,1,0,31
2024-03-20 01:50:00,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,5
2024-03-20 02:00:00,1,1,0,0,2,1,1,0,0,0,2,0,1,1,1,1,0,1,1,14
2024-03-20 02:10:00,1,1,2,2,7,1,0,2,0,1,2,1,1,1,2,0,2,0,1,27
2024-03-20 02:20:00,0,0,2,0,2,1,3,2,0,2,4,2,0,0,0,3,2,0,0,23
2024-03-20 02:30:00,1,0,0,1,2,0,0,0,0,4,23,0,1,1,0,0,0,0,2,35
2024-03-20 02:40:00,0,2,2,2,2,2,2,1,0,1,1,1,2,0,2,2,1,0,3,26
2024-03-20 02:50:00,0,1,0,0,0,0,1,0,0,0,6,1,0,0,1,1,0,0,0,11
2024-03-20 03:00:00,0,1,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,7
2024-03-20 03:10:00,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
2024-03-20 03:20:00,0,2,1,2,2,1,0,1,0,0,0,2,2,0,2,0,1,0,2,18
2024-03-20 03:30:00,1,2,0,1,2,2,0,0,0,4,4,0,1,1,2,0,0,1,1,22
2024-03-20 03:40:00,1,1,2,0,3,2,1,1,1,1,3,1,0,2,0,1,2,0,0,22
2024-03-20 03:50:00,0,0,1,0,2,1,0,2,1,2,2,0,0,0,0,0,2,1,0,14
2024-03-20 04:00:00,1,1,1,1,4,1,0,2,0,0,0,0,1,1,0,0,2,0,2,17
2024-03-20 04:10:00,2,1,1,0,6,2,0,6,2,2,2,0,0,2,1,0,6,2,0,35
2024-03-20 04:20:00,0,2,1,3,3,0,2,0,1,2,2,1,1,0,2,2,0,1,2,25
2024-03-20 04:30:00,1,0,0,0,3,0,2,2,0,2,3,1,0,0,0,2,2,0,0,18
2024-03-20 04:40:00,0,2,2,0,5,3,2,3,1,5,20,2,0,0,2,2,3,1,0,53
2024-03-20 04:50:00,2,3,0,0,2,1,5,8,0,5,6,0,0,2,3,5,8,0,0,50
2024-03-20 05:00:00,0,2,2,2,7,3,12,8,2,2,10,1,2,0,2,12,8,3,2,80
2024-03-20 05:10:00,2,5,4,5,6,4,12,13,3,1,1,2,4,2,5,11,12,3,6,101
2024-03-20 05:20:00,4,1,1,6,14,8,12,6,1,7,8,5,6,4,2,10,8,1,6,110
2024-03-20 05:30:00,6,3,1,3,23,5,29,24,1,13,24,6,3,7,2,24,22,4,4,204
2024-03-20 05:40:00,5,7,3,4,18,8,33,27,4,15,35,3,4,4,7,22,23,4,4,230
2024-03-20 05:50:00,6,11,1,5,9,9,37,21,3,15,20,3,5,6,12,22,19,4,5,213
2024-03-20 06:00:00,7,13,6,6,20,8,39,33,4,11,12,4,6,7,11,37,42,7,6,279
2024-03-20 06:10:00,8,14,1,7,27,10,28,28,5,19,18,4,7,8,13,41,37,14,7,296
2024-03-20 06:20:00,17,13,6,11,26,13,44,34,7,17,34,7,10,18,12,44,37,12,9,371
2024-03-20 06:30:00,6,13,5,13,25,12,36,43,10,16,31,8,14,6,15,32,36,13,13,347
2024-03-20 06:40:00,9,14,3,28,36,13,53,49,7,26,38,10,28,9,17,28,34,10,27,439
2024-03-20 06:50:00,15,15,3,15,33,11,52,49,9,24,33,7,14,13,12,37,38,20,14,414
2024-03-20 07:00:00,13,15,3,21,37,13,58,54,15,22,29,9,21,13,17,54,51,17,21,483
2024-03-20 07:10:00,15,28,7,32,34,14,61,64,17,32,33,7,28,12,24,43,41,21,32,545
2024-03-20 07:20:00,23,33,11,27,32,27,57,50,15,35,42,12,27,20,30,42,46,18,25,572
2024-03-20 07:30:00,18,26,15,36,34,19,59,66,22,42,40,19,36,17,25,55,41,24,36,630
2024-03-20 07:40:00,24,32,7,43,40,22,66,73,21,39,53,21,31,19,27,46,60,30,38,692
2024-03-20 07:50:00,20,28,10,43,42,18,73,74,28,45,52,27,33,22,26,61,58,35,34,729
2024-03-20 08:00:00,26,28,12,36,40,33,58,64,24,51,59,20,33,18,22,43,61,28,33,689
2024-03-20 08:10:00,23,31,10,29,35,23,58,56,17,24,32,18,22,16,28,52,44,49,31,598
2024-03-20 08:20:00,15,20,11,41,47,16,56,57,23,40,52,13,35,16,18,44,37,35,39,615
2024-03-20 08:30:00,15,25,9,38,41,27,65,74,20,37,55,18,32,13,88,55,46,37,33,728
2024-03-20 08:40:00,18,22,4,42,38,16,61,82,19,34,47,22,36,19,19,68,52,52,40,691
2024-03-20 08:50:00,16,26,11,33,35,24,48,59,19,41,39,12,29,19,26,31,19,39,36,562
2024-03-20 09:00:00,22,19,9,29,36,16,60,60,10,39,50,15,25,24,19,56,27,33,29,578
2024-03-20 09:10:00,17,21,8,28,37,20,49,46,11,31,36,17,25,19,17,46,39,20,31,518
2024-03-20 09:20:00,19,21,6,17,42,19,38,45,9,29,50,6,16,15,23,31,35,32,17,470
2024-03-20 09:30:00,21,32,9,24,38,22,54,56,13,27,37,17,21,16,28,41,42,23,27,548
2024-03-20 09:40:00,19,22,12,26,35,28,48,34,10,26,37,13,19,16,24,40,26,18,24,477
2024-03-20 09:50:00,27,27,15,27,43,25,45,54,7,34,41,25,29,30,26,38,49,12,27,581
2024-03-20 10:00:00,25,27,12,16,29,14,41,40,10,19,30,10,13,27,29,35,34,16,15,442
2024-03-20 10:10:00,26,27,6,22,36,17,34,33,11,25,32,14,22,24,27,29,27,16,21,449
2024-03-20 10:20:00,19,20,13,13,29,21,35,39,11,30,37,14,12,15,23,23,28,17,13,412
2024-03-20 10:30:00,16,16,9,27,31,14,34,33,7,16,26,7,26,15,14,29,31,11,26,388
2024-03-20 10:40:00,21,25,10,19,35,17,39,38,9,19,34,10,21,18,26,23,25,10,19,418
2024-03-20 10:50:00,21,28,13,21,30,29,46,41,10,1,4,13,18,20,24,4,1,4,22,350
2024-03-20 11:00:00,18,33,9,20,28,23,35,38,16,0,0,16,21,14,27,0,0,0,20,318
2024-03-20 11:10:00,14,35,12,16,29,16,34,33,20,0,0,19,14,15,30,0,0,0,15,302
2024-03-20 11:20:00,24,34,15,14,39,22,12,42,16,0,0,17,17,22,29,0,0,0,13,316
2024-03-20 11:30:00,27,38,12,22,32,26,0,75,16,0,0,9,23,27,29,0,0,0,24,360
2024-03-20 11:40:00,31,26,11,22,36,26,2,64,23,0,0,5,20,25,26,0,0,0,21,338
2024-03-20 11:50:00,22,28,12,19,38,20,46,33,5,0,0,13,18,20,21,0,0,0,17,312
2024-03-20 12:00:00,19,23,11,31,38,24,40,40,8,2,1,9,28,18,23,1,2,2,27,347
2024-03-20 12:10:00,37,39,16,22,44,26,28,33,9,8,4,17,32,30,34,4,8,8,16,415
2024-03-20 12:20:00,31,33,15,36,34,35,37,34,9,4,2,16,43,31,25,2,4,8,25,424
2024-03-20 12:30:00,29,37,10,43,46,28,22,43,12,1,0,13,12,27,2,0,1,8,7,341
2024-03-20 12:40:00,23,26,11,24,42,28,2,65,13,4,4,20,23,18,19,4,4,14,24,368
2024-03-20 12:50:00,30,35,11,18,39,14,14,58,13,3,3,10,13,22,10,2,2,13,13,323
2024-03-20 13:00:00,39,44,22,22,39,27,32,39,8,4,9,13,16,17,11,8,5,15,13,383
2024-03-20 13:10:00,28,33,20,28,30,28,12,47,14,5,2,17,16,7,14,2,2,11,19,335
2024-03-20 13:20:00,37,43,10,25,43,27,0,80,16,11,7,18,18,17,18,7,7,13,39,436
2024-03-20 13:30:00,33,39,14,16,40,31,28,49,9,7,4,14,15,13,4,3,3,11,22,355
2024-03-20 13:40:00,30,37,11,20,32,31,36,39,13,3,0,11,21,0,1,12,15,13,20,345
2024-03-20 13:50:00,25,33,25,30,26,37,39,34,9,3,1,15,25,0,27,24,20,10,28,411
2024-03-20 14:00:00,28,32,18,29,34,28,30,27,14,4,0,9,26,0,32,25,22,12,28,398
2024-03-20 14:10:00,32,40,18,32,47,41,32,44,10,3,2,15,30,0,34,26,24,10,29,469
2024-03-20 14:20:00,31,41,10,26,40,29,37,33,6,2,0,7,28,0,40,20,19,6,26,401
2024-03-20 14:30:00,45,42,23,25,41,23,46,33,9,4,4,13,20,21,39,30,39,12,23,492
2024-03-20 14:40:00,44,53,21,21,40,27,38,37,13,4,0,11,17,37,42,30,29,20,20,504
2024-03-20 14:50:00,42,53,18,27,42,35,34,34,19,4,1,17,27,33,48,26,29,16,28,533
2024-03-20 15:00:00,36,38,17,30,40,29,34,38,7,1,1,8,26,27,33,19,17,11,28,440
2024-03-20 15:10:00,40,37,21,32,33,29,31,32,10,1,0,12,31,29,31,24,19,13,29,454
2024-03-20 15:20:00,50,47,19,25,48,37,32,34,13,4,2,9,22,37,44,19,22,10,23,497
2024-03-20 15:30:00,47,59,17,35,46,18,36,36,10,6,4,19,33,45,48,22,21,9,33,544
2024-03-20 15:40:00,46,43,18,29,43,26,34,38,15,5,1,10,27,34,29,21,22,18,29,488
2024-03-20 15:50:00,37,41,19,32,46,29,40,35,10,2,0,14,20,30,37,25,24,12,31,484
2024-03-20 16:00:00,56,52,24,43,45,31,41,37,10,4,1,15,40,40,39,27,25,9,41,580
2024-03-20 16:10:00,36,44,20,24,35,34,39,40,8,6,2,20,23,30,32,55,27,11,22,508
2024-03-20 16:20:00,45,43,15,23,32,33,43,43,13,5,1,15,25,33,35,21,25,12,23,485
2024-03-20 16:30:00,50,50,23,42,44,33,40,36,17,4,1,15,34,36,29,26,24,11,41,556
2024-03-20 16:40:00,58,59,23,49,47,32,35,42,16,4,0,22,42,29,37,26,24,12,46,603
2024-03-20 16:50:00,39,47,18,35,33,26,32,32,9,4,1,12,29,29,34,22,27,7,32,468
2024-03-20 17:00:00,53,54,22,22,39,27,28,29,15,6,4,20,19,45,41,15,13,10,23,485
2024-03-20 17:10:00,51,56,20,41,50,29,44,45,10,6,4,20,37,31,36,19,17,11,38,565
2024-03-20 17:20:00,44,46,13,29,49,39,38,39,14,6,2,16,29,29,34,22,24,13,29,515
2024-03-20 17:30:00,49,53,20,25,44,30,44,49,13,5,2,13,21,36,39,17,22,10,25,517
2024-03-20 17:40:00,50,55,25,22,39,33,44,38,16,5,3,10,20,33,45,14,11,5,22,490
2024-03-20 17:50:00,36,37,18,31,41,37,35,46,8,4,3,11,26,32,22,11,19,6,33,456
2024-03-20 18:00:00,39,34,23,29,44,24,35,36,8,5,3,19,24,31,32,23,25,8,25,467
2024-03-20 18:10:00,49,46,16,29,35,25,35,42,11,3,1,12,29,37,30,21,22,8,33,484
2024-03-20 18:20:00,40,44,12,27,35,37,35,36,7,5,2,14,22,29,33,30,24,9,22,463
2024-03-20 18:30:00,41,39,15,26,46,25,29,33,11,5,3,11,25,28,32,16,23,11,27,446
2024-03-20 18:40:00,35,33,20,14,37,30,31,39,13,4,3,13,16,25,45,29,32,10,15,444
2024-03-20 18:50:00,36,36,14,17,34,33,27,25,4,3,1,9,16,15,33,21,17,6,16,363
2024-03-20 19:00:00,24,27,14,21,35,25,28,27,10,1,0,15,20,18,17,9,18,8,25,342
2024-03-20 19:10:00,24,25,11,19,31,22,30,24,10,2,0,17,18,23,21,11,16,11,20,335
2024-03-20 19:20:00,21,24,8,11,20,20,23,25,5,0,2,8,10,17,24,17,18,7,14,274
2024-03-20 19:30:00,21,20,13,15,24,20,22,27,5,3,0,5,15,21,17,13,18,6,18,283
2024-03-20 19:40:00,19,21,16,10,23,24,26,35,4,2,2,11,10,14,16,16,16,10,13,288
2024-03-20 19:50:00,14,14,7,20,33,13,24,20,8,1,2,16,19,13,15,15,19,14,20,287
2024-03-20 20:00:00,17,19,9,19,35,15,36,27,10,0,0,6,17,15,17,17,26,10,24,319
2024-03-20 20:10:00,19,21,14,13,30,15,19,11,4,1,0,6,10,17,19,13,13,4,13,242
2024-03-20 20:20:00,15,16,4,11,21,16,25,28,5,0,0,5,10,14,16,21,26,6,13,252
2024-03-20 20:30:00,12,16,12,11,18,17,14,16,0,1,0,16,8,10,15,11,14,0,11,202
2024-03-20 20:40:00,9,14,10,13,19,19,12,15,7,0,1,7,12,9,17,12,17,10,17,220
2024-03-20 20:50:00,15,18,12,16,20,19,15,19,11,0,0,5,15,16,16,10,17,8,29,261
2024-03-20 21:00:00,17,15,3,5,13,16,11,19,5,1,0,4,6,18,14,13,18,8,5,191
2024-03-20 21:10:00,16,18,10,7,17,15,15,13,6,0,0,2,5,14,16,14,17,7,7,199
2024-03-20 21:20:00,20,20,7,18,23,16,12,13,3,0,0,5,16,21,20,11,13,4,19,241
2024-03-20 21:30:00,31,20,18,11,17,13,15,13,5,1,0,6,11,18,17,10,14,5,12,237
2024-03-20 21:40:00,22,17,10,16,14,12,17,10,11,0,0,0,14,18,17,16,19,12,14,239
2024-03-20 21:50:00,16,19,6,9,18,12,9,13,4,1,0,3,7,11,16,12,14,3,11,184
2024-03-20 22:00:00,13,11,3,10,16,12,6,10,4,0,0,2,11,12,9,8,10,7,12,156
2024-03-20 22:10:00,9,12,9,7,12,9,11,13,3,0,0,7,5,6,12,7,16,3,7,148
2024-03-20 22:20:00,13,9,7,10,20,16,12,10,5,0,0,3,17,11,8,11,16,5,13,186
2024-03-20 22:30:00,8,7,9,5,13,9,8,7,2,0,0,1,5,7,8,8,10,2,4,113
2024-03-20 22:40:00,10,6,4,6,11,4,10,6,1,0,0,1,6,10,6,8,5,1,6,101
2024-03-20 22:50:00,12,10,3,3,12,12,7,9,2,0,0,3,3,12,9,7,12,4,4,124
2024-03-20 23:00:00,10,6,3,3,14,5,3,8,1,0,0,3,3,10,6,3,9,6,3,96
2024-03-20 23:10:00,11,7,7,3,13,5,11,7,3,0,0,1,3,10,6,9,9,4,3,112
2024-03-20 23:20:00,8,5,4,3,13,4,5,5,4,0,0,1,5,7,5,6,7,4,3,89
2024-03-20 23:30:00,6,3,3,5,7,4,5,6,1,0,0,2,3,8,3,6,6,4,4,76
2024-03-20 23:40:00,6,4,4,3,6,7,5,7,0,0,0,2,3,4,4,7,7,1,3,73
2024-03-20 23:50:00,3,3,5,5,12,3,2,4,0,0,0,0,5,3,2,4,4,4,10,69
2024-03-21 00:00:00,5,2,1,0,5,3,1,1,0,0,0,1,0,2,2,1,1,0,0,25
2024-03-21 00:10:00,2,2,0,1,6,2,2,2,0,0,0,0,1,1,2,2,2,1,1,27
2024-03-21 00:20:00,2,3,1,5,5,5,4,3,1,0,0,0,2,2,3,5,4,1,3,49
2024-03-21 00:30:00,1,1,2,0,7,2,4,0,1,0,0,1,0,1,1,4,1,1,0,27
2024-03-21 00:40:00,1,1,3,0,5,3,1,3,2,0,0,0,0,1,2,1,4,4,0,31
2024-03-21 00:50:00,2,1,1,1,4,4,2,2,0,0,0,0,1,2,1,1,2,0,2,26
2024-03-21 01:00:00,2,0,1,1,2,2,1,0,1,0,0,0,1,1,0,1,1,1,2,17
2024-03-21 01:10:00,1,1,0,2,3,4,3,1,0,0,0,0,2,1,1,3,2,1,2,27
2024-03-21 01:20:00,1,3,0,1,1,2,0,1,0,0,0,0,1,1,3,0,1,0,1,16
2024-03-21 01:30:00,4,5,3,1,3,2,1,4,1,0,0,0,0,4,2,2,4,4,1,41
2024-03-21 01:40:00,2,2,0,2,0,0,1,0,0,0,0,2,2,2,2,1,0,0,2,18
2024-03-21 01:50:00,0,0,1,2,0,0,0,2,0,0,0,1,2,0,0,1,2,1,3,15
2024-03-21 02:00:00,0,1,0,4,2,1,0,0,1,0,0,2,5,0,1,0,1,1,4,23
2024-03-21 02:10:00,1,0,1,1,0,1,0,0,1,0,0,1,3,1,1,0,1,1,3,16
2024-03-21 02:20:00,3,1,1,1,3,0,2,1,0,0,0,0,1,3,1,2,1,0,1,21
2024-03-21 02:30:00,2,4,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,14
2024-03-21 02:40:00,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,3,2,2,0,13
2024-03-21 02:50:00,0,2,0,1,1,1,0,1,0,1,0,0,1,0,2,1,1,1,1,14
2024-03-21 03:00:00,0,2,0,0,0,2,0,2,0,0,0,1,0,0,2,0,2,0,0,11
2024-03-21 03:10:00,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,7
2024-03-21 03:20:00,0,3,1,1,3,2,0,0,0,0,0,0,1,0,3,0,0,0,1,15
2024-03-21 03:30:00,1,1,1,1,0,1,0,1,0,0,0,1,1,2,1,1,1,1,1,15
2024-03-21 03:40:00,0,1,2,0,3,2,0,1,0,0,0,0,0,0,0,0,1,1,0,11
2024-03-21 03:50:00,1,1,0,1,1,0,0,3,1,0,0,1,1,1,0,0,3,1,1,16
2024-03-21 04:00:00,1,1,0,1,1,2,1,0,1,0,0,1,2,1,1,1,2,2,1,19
2024-03-21 04:10:00,0,2,2,0,5,2,0,3,2,0,0,0,0,0,2,1,2,2,0,23
2024-03-21 04:20:00,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,8
2024-03-21 04:30:00,1,1,0,0,5,1,6,1,0,0,0,2,0,1,1,5,1,0,0,25
2024-03-21 04:40:00,2,2,2,0,5,0,2,3,1,0,0,3,0,2,3,2,4,1,2,34
2024-03-21 04:50:00,1,2,0,3,3,3,5,8,1,0,0,1,3,1,2,6,8,2,7,56
2024-03-21 05:00:00,1,1,1,2,10,4,10,14,1,0,0,1,2,2,2,12,16,5,2,86
2024-03-21 05:10:00,3,4,3,2,6,4,15,15,3,0,0,1,2,2,3,11,14,5,3,96
2024-03-21 05:20:00,3,3,2,3,13,5,12,12,2,0,0,5,4,3,3,14,13,4,3,104
2024-03-21 05:30:00,6,8,6,6,18,7,25,31,2,1,0,4,6,4,9,16,18,10,6,183
2024-03-21 05:40:00,7,5,3,8,16,3,37,30,3,0,0,3,8,7,5,24,28,10,8,205
2024-03-21 05:50:00,7,9,0,5,21,6,27,28,4,0,2,7,5,9,9,16,26,7,4,192
2024-03-21 06:00:00,8,10,2,4,16,6,23,30,3,0,0,2,4,8,10,14,22,10,4,176
2024-03-21 06:10:00,7,15,1,7,17,11,30,20,4,0,0,9,4,7,12,24,23,6,6,203
2024-03-21 06:20:00,15,18,6,12,24,16,35,39,5,0,1,4,13,13,16,26,23,10,12,288
