datetime,V21Z,V22Z,V81Z,V82Z,V321Z,Total
2024-03-01 22:00:00,39,22,6,46,3,116
2024-03-01 22:10:00,40,24,2,30,2,98
2024-03-01 22:20:00,17,27,6,43,0,93
2024-03-01 22:30:00,0,21,5,30,1,57
2024-03-01 22:40:00,1,29,9,32,0,71
2024-03-01 22:50:00,1,25,2,28,0,56
2024-03-01 23:00:00,1,19,6,30,2,58
2024-03-01 23:10:00,1,29,3,41,1,75
2024-03-01 23:20:00,1,30,2,16,0,49
2024-03-01 23:30:00,1,12,2,23,0,38
2024-03-01 23:40:00,0,23,2,19,0,44
2024-03-01 23:50:00,0,21,3,18,1,43
2024-03-02 00:00:00,0,17,0,17,0,34
2024-03-02 00:10:00,0,18,2,18,0,38
2024-03-02 00:20:00,0,9,1,13,0,23
2024-03-02 00:30:00,0,19,1,17,0,37
2024-03-02 00:40:00,0,13,0,16,0,29
2024-03-02 00:50:00,0,15,2,10,0,27
2024-03-02 01:00:00,1,11,0,11,0,23
2024-03-02 01:10:00,0,10,0,12,0,22
2024-03-02 01:20:00,0,13,1,15,0,29
2024-03-02 01:30:00,0,15,0,15,0,30
2024-03-02 01:40:00,0,9,1,5,0,15
2024-03-02 01:50:00,0,12,1,5,0,18
2024-03-02 02:00:00,0,9,0,4,0,13
2024-03-02 02:10:00,0,11,1,3,0,15
2024-03-02 02:20:00,0,7,0,4,0,11
2024-03-02 02:30:00,0,12,1,6,0,19
2024-03-02 02:40:00,0,6,0,5,0,11
2024-03-02 02:50:00,1,8,1,5,0,15
2024-03-02 03:00:00,0,1,1,5,0,7
2024-03-02 03:10:00,0,10,1,11,0,22
2024-03-02 03:20:00,2,11,1,3,0,17
2024-03-02 03:30:00,1,7,0,4,0,12
2024-03-02 03:40:00,0,5,0,7,0,12
2024-03-02 03:50:00,0,2,0,8,0,10
2024-03-02 04:00:00,0,4,2,6,0,12
2024-03-02 04:10:00,0,5,1,8,2,16
2024-03-02 04:20:00,0,7,0,9,0,16
2024-03-02 04:30:00,0,1,0,6,0,7
2024-03-02 04:40:00,0,5,0,6,0,11
2024-03-02 04:50:00,0,2,5,15,0,22
2024-03-02 05:00:00,0,4,1,9,0,14
2024-03-02 05:10:00,0,4,1,12,0,17
2024-03-02 05:20:00,0,9,0,14,0,23
2024-03-02 05:30:00,0,3,1,29,0,33
2024-03-02 05:40:00,0,13,0,24,0,37
2024-03-02 05:50:00,0,10,0,13,0,23
2024-03-02 06:00:00,0,14,2,17,0,33
2024-03-02 06:10:00,0,12,5,15,0,32
2024-03-02 06:20:00,1,11,2,12,0,26
2024-03-02 06:30:00,1,8,1,22,0,32
2024-03-02 06:40:00,0,14,3,19,0,36
2024-03-02 06:50:00,0,11,1,15,0,27
2024-03-02 07:00:00,0,7,2,17,0,26
2024-03-02 07:10:00,2,13,5,21,0,41
2024-03-02 07:20:00,1,15,9,20,1,46
2024-03-02 07:30:00,0,20,10,31,0,61
2024-03-02 07:40:00,0,22,8,43,1,74
2024-03-02 07:50:00,2,20,5,38,0,65
2024-03-02 08:00:00,1,18,7,28,1,55
2024-03-02 08:10:00,0,20,6,37,2,65
2024-03-02 08:20:00,0,21,7,32,2,62
2024-03-02 08:30:00,1,19,7,48,0,75
2024-03-02 08:40:00,0,17,9,53,2,81
2024-03-02 08:50:00,0,22,19,60,2,103
2024-03-02 09:00:00,0,24,8,45,0,77
2024-03-02 09:10:00,0,21,21,43,3,88
2024-03-02 09:20:00,0,29,14,71,2,116
2024-03-02 09:30:00,2,26,16,54,1,99
2024-03-02 09:40:00,0,22,23,54,4,103
2024-03-02 09:50:00,1,38,21,59,1,120
2024-03-02 10:00:00,0,21,27,57,3,108
2024-03-02 10:10:00,0,36,19,54,2,111
2024-03-02 10:20:00,0,34,26,70,2,132
2024-03-02 10:30:00,0,26,21,78,2,127
2024-03-02 10:40:00,0,24,26,62,4,116
2024-03-02 10:50:00,1,31,33,44,6,115
2024-03-02 11:00:00,0,36,23,73,1,133
2024-03-02 11:10:00,0,40,21,55,4,120
2024-03-02 11:20:00,0,41,24,60,2,127
2024-03-02 11:30:00,0,49,28,52,5,134
2024-03-02 11:40:00,0,39,18,65,2,124
2024-03-02 11:50:00,4,34,29,52,2,121
2024-03-02 12:00:00,0,43,25,41,4,113
2024-03-02 12:10:00,0,32,23,59,4,118
2024-03-02 12:20:00,3,26,29,46,3,107
2024-03-02 12:30:00,1,46,34,68,1,150
2024-03-02 12:40:00,0,37,19,40,6,102
2024-03-02 12:50:00,1,45,12,33,2,93
2024-03-02 13:00:00,0,45,10,19,2,76
2024-03-02 13:10:00,0,43,4,38,7,92
2024-03-02 13:20:00,0,49,8,28,2,87
2024-03-02 13:30:00,3,33,7,26,4,73
2024-03-02 13:40:00,2,36,6,38,1,83
2024-03-02 13:50:00,1,34,5,31,3,74
2024-03-02 14:00:00,2,36,9,35,4,86
2024-03-02 14:10:00,0,33,23,41,8,105
2024-03-02 14:20:00,4,36,19,39,7,105
2024-03-02 14:30:00,2,37,19,46,6,110
2024-03-02 14:40:00,1,45,16,48,10,120
2024-03-02 14:50:00,6,41,13,28,5,93
2024-03-02 15:00:00,1,26,5,31,5,68
2024-03-02 15:10:00,1,44,25,73,9,152
2024-03-02 15:20:00,1,35,23,58,3,120
2024-03-02 15:30:00,0,35,17,78,1,131
2024-03-02 15:40:00,1,35,9,48,4,97
2024-03-02 15:50:00,1,33,15,46,3,98
2024-03-02 16:00:00,3,35,14,41,3,96
2024-03-02 16:10:00,1,34,19,46,2,102
2024-03-02 16:20:00,1,35,11,30,0,77
2024-03-02 16:30:00,4,42,22,50,6,124
2024-03-02 16:40:00,7,30,23,33,6,99
2024-03-02 16:50:00,4,32,15,54,2,107
2024-03-02 17:00:00,7,37,13,45,3,105
2024-03-02 17:10:00,2,40,17,58,2,119
2024-03-02 17:20:00,8,34,19,43,2,106
2024-03-02 17:30:00,6,39,17,41,1,104
2024-03-02 17:40:00,5,37,15,48,2,107
2024-03-02 17:50:00,7,46,31,48,3,135
2024-03-02 18:00:00,8,42,19,49,5,123
2024-03-02 18:10:00,3,25,12,50,3,93
2024-03-02 18:20:00,8,19,9,39,3,78
2024-03-02 18:30:00,17,23,11,46,3,100
2024-03-02 18:40:00,11,28,17,50,2,108
2024-03-02 18:50:00,9,24,28,37,4,102
2024-03-02 19:00:00,3,25,13,45,5,91
2024-03-02 19:10:00,4,25,12,45,2,88
2024-03-02 19:20:00,4,32,15,36,3,90
2024-03-02 19:30:00,6,25,17,51,2,101
2024-03-02 19:40:00,3,19,9,50,1,82
2024-03-02 19:50:00,2,33,13,41,3,92
2024-03-02 20:00:00,1,33,12,40,0,86
2024-03-02 20:10:00,5,27,2,43,1,78
2024-03-02 20:20:00,2,32,7,48,0,89
2024-03-02 20:30:00,3,21,6,42,3,75
2024-03-02 20:40:00,1,27,3,31,0,62
2024-03-02 20:50:00,1,23,3,37,2,66
2024-03-02 21:00:00,3,17,1,32,0,53
2024-03-02 21:10:00,6,23,4,30,4,67
2024-03-02 21:20:00,0,26,1,29,2,58
2024-03-02 21:30:00,0,25,1,34,1,61
2024-03-02 21:40:00,2,37,6,30,0,75
2024-03-02 21:50:00,1,19,4,35,1,60
2024-03-02 22:00:00,1,30,0,27,0,58
2024-03-02 22:10:00,1,23,4,30,1,59
2024-03-02 22:20:00,1,26,1,27,1,56
2024-03-02 22:30:00,1,20,3,32,0,56
2024-03-02 22:40:00,2,30,0,15,0,47
2024-03-02 22:50:00,2,21,2,38,0,63
2024-03-02 23:00:00,3,22,0,26,1,52
2024-03-02 23:10:00,1,29,2,24,0,56
2024-03-02 23:20:00,0,17,6,30,0,53
2024-03-02 23:30:00,1,22,2,22,0,47
2024-03-02 23:40:00,3,21,1,27,1,53
2024-03-02 23:50:00,1,20,5,19,0,45
2024-03-03 00:00:00,2,21,3,22,0,48
2024-03-03 00:10:00,3,21,5,20,0,49
2024-03-03 00:20:00,0,19,4,18,0,41
2024-03-03 00:30:00,2,18,1,21,0,42
2024-03-03 00:40:00,2,16,2,16,0,36
2024-03-03 00:50:00,1,11,0,15,0,27
2024-03-03 01:00:00,2,14,0,18,0,34
2024-03-03 01:10:00,0,12,6,17,0,35
2024-03-03 01:20:00,1,12,1,17,0,31
2024-03-03 01:30:00,0,13,0,20,0,33
2024-03-03 01:40:00,2,11,2,12,0,27
2024-03-03 01:50:00,0,8,3,11,0,22
2024-03-03 02:00:00,2,8,0,11,0,21
2024-03-03 02:10:00,1,10,0,7,0,18
2024-03-03 02:20:00,1,9,1,8,0,19
2024-03-03 02:30:00,0,9,0,8,0,17
2024-03-03 02:40:00,0,9,0,12,0,21
2024-03-03 02:50:00,0,10,1,2,0,13
2024-03-03 03:00:00,0,7,0,10,0,17
2024-03-03 03:10:00,0,5,1,11,0,17
2024-03-03 03:20:00,0,6,0,13,0,19
2024-03-03 03:30:00,0,9,2,5,0,16
2024-03-03 03:40:00,0,4,0,17,0,21
2024-03-03 03:50:00,1,6,1,7,0,15
2024-03-03 04:00:00,0,3,3,9,0,15
2024-03-03 04:10:00,0,5,0,6,0,11
2024-03-03 04:20:00,0,5,0,11,0,16
2024-03-03 04:30:00,0,8,0,6,0,14
2024-03-03 04:40:00,2,4,0,9,0,15
2024-03-03 04:50:00,0,4,3,15,0,22
2024-03-03 05:00:00,1,6,0,8,1,16
2024-03-03 05:10:00,0,7,0,14,0,21
2024-03-03 05:20:00,0,1,2,12,0,15
2024-03-03 05:30:00,0,7,1,9,0,17
2024-03-03 05:40:00,0,8,0,11,0,19
2024-03-03 05:50:00,0,11,1,9,0,21
2024-03-03 06:00:00,0,7,2,11,0,20
2024-03-03 06:10:00,1,6,0,15,0,22
2024-03-03 06:20:00,0,5,0,7,0,12
2024-03-03 06:30:00,0,7,0,7,0,14
2024-03-03 06:40:00,0,8,0,13,0,21
2024-03-03 06:50:00,0,7,0,11,0,18
2024-03-03 07:00:00,0,5,0,4,0,9
2024-03-03 07:10:00,0,4,0,5,0,9
2024-03-03 07:20:00,0,4,2,9,0,15
2024-03-03 07:30:00,1,13,3,15,0,32
2024-03-03 07:40:00,0,4,2,18,0,24
2024-03-03 07:50:00,0,7,6,16,0,29
2024-03-03 08:00:00,0,9,5,16,0,30
2024-03-03 08:10:00,0,10,3,12,1,26
2024-03-03 08:20:00,0,5,1,23,0,29
2024-03-03 08:30:00,0,9,4,20,3,36
2024-03-03 08:40:00,1,14,3,21,0,39
2024-03-03 08:50:00,0,17,2,33,1,53
2024-03-03 09:00:00,0,12,2,31,0,45
2024-03-03 09:10:00,1,22,2,24,2,51
2024-03-03 09:20:00,0,28,8,44,2,82
2024-03-03 09:30:00,1,22,5,41,3,72
2024-03-03 09:40:00,1,24,14,45,4,88
2024-03-03 09:50:00,3,21,13,40,5,82
2024-03-03 10:00:00,0,24,10,39,4,77
2024-03-03 10:10:00,0,23,7,52,0,82
2024-03-03 10:20:00,0,19,8,45,2,74
2024-03-03 10:30:00,0,22,9,39,3,73
2024-03-03 10:40:00,0,29,6,42,3,80
2024-03-03 10:50:00,0,32,11,49,1,93
2024-03-03 11:00:00,0,34,10,40,2,86
2024-03-03 11:10:00,0,26,7,39,1,73
2024-03-03 11:20:00,0,32,8,35,2,77
2024-03-03 11:30:00,0,27,16,43,1,87
2024-03-03 11:40:00,0,35,13,28,4,80
2024-03-03 11:50:00,2,31,9,49,3,94
2024-03-03 12:00:00,0,39,10,36,3,88
2024-03-03 12:10:00,0,28,13,42,4,87
2024-03-03 12:20:00,0,26,18,51,3,98
2024-03-03 12:30:00,0,40,12,36,1,89
2024-03-03 12:40:00,2,30,14,51,1,98
2024-03-03 12:50:00,2,35,18,38,2,95
2024-03-03 13:00:00,4,38,17,23,4,86
2024-03-03 13:10:00,6,49,9,33,2,99
2024-03-03 13:20:00,8,21,19,35,6,89
2024-03-03 13:30:00,3,43,16,51,2,115
2024-03-03 13:40:00,4,43,10,41,2,100
2024-03-03 13:50:00,4,31,10,46,6,97
2024-03-03 14:00:00,2,32,12,49,5,100
2024-03-03 14:10:00,6,28,15,46,2,97
2024-03-03 14:20:00,5,34,17,41,2,99
2024-03-03 14:30:00,5,44,12,54,3,118
2024-03-03 14:40:00,0,37,7,63,0,107
2024-03-03 14:50:00,7,38,18,57,3,123
2024-03-03 15:00:00,1,19,8,44,5,77
2024-03-03 15:10:00,3,44,16,45,1,109
2024-03-03 15:20:00,4,33,10,36,4,87
2024-03-03 15:30:00,3,28,15,51,2,99
2024-03-03 15:40:00,1,38,16,48,6,109
2024-03-03 15:50:00,7,28,17,35,3,90
2024-03-03 16:00:00,1,34,9,33,6,83
2024-03-03 16:10:00,2,34,21,52,2,111
2024-03-03 16:20:00,7,34,13,48,3,105
2024-03-03 16:30:00,3,29,10,45,4,91
2024-03-03 16:40:00,4,41,19,48,1,113
2024-03-03 16:50:00,3,32,16,55,0,106
2024-03-03 17:00:00,3,33,19,58,1,114
2024-03-03 17:10:00,3,31,20,39,4,97
2024-03-03 17:20:00,4,33,25,47,3,112
2024-03-03 17:30:00,7,38,13,55,4,117
2024-03-03 17:40:00,1,35,13,64,4,117
2024-03-03 17:50:00,1,32,10,40,4,87
2024-03-03 18:00:00,10,29,17,42,1,99
2024-03-03 18:10:00,1,28,14,46,0,89
2024-03-03 18:20:00,5,30,16,28,3,82
2024-03-03 18:30:00,4,25,14,34,2,79
2024-03-03 18:40:00,7,27,9,42,2,87
2024-03-03 18:50:00,5,28,10,38,1,82
2024-03-03 19:00:00,6,29,7,51,0,93
2024-03-03 19:10:00,6,33,8,48,1,96
2024-03-03 19:20:00,3,24,8,39,3,77
2024-03-03 19:30:00,1,27,5,49,2,84
2024-03-03 19:40:00,3,24,8,42,1,78
2024-03-03 19:50:00,5,28,4,34,4,75
2024-03-03 20:00:00,2,25,4,42,1,74
2024-03-03 20:10:00,5,29,3,36,3,76
2024-03-03 20:20:00,2,26,6,39,0,73
2024-03-03 20:30:00,0,29,6,35,3,73
2024-03-03 20:40:00,4,24,7,41,1,77
2024-03-03 20:50:00,1,17,6,26,1,51
2024-03-03 21:00:00,0,17,4,30,0,51
2024-03-03 21:10:00,0,27,6,44,0,77
2024-03-03 21:20:00,0,23,4,30,0,57
2024-03-03 21:30:00,0,22,4,25,0,51
2024-03-03 21:40:00,2,17,4,23,1,47
2024-03-03 21:50:00,1,21,2,23,2,49
2024-03-03 22:00:00,0,25,3,23,0,51
2024-03-03 22:10:00,1,25,3,21,1,51
2024-03-03 22:20:00,2,17,3,24,1,47
2024-03-03 22:30:00,0,18,5,23,0,46
2024-03-03 22:40:00,0,15,3,24,1,43
2024-03-03 22:50:00,0,19,1,10,0,30
2024-03-03 23:00:00,0,15,2,20,2,39
2024-03-03 23:10:00,0,18,7,15,0,40
2024-03-03 23:20:00,1,10,3,11,1,26
2024-03-03 23:30:00,0,9,6,8,0,23
2024-03-03 23:40:00,0,14,0,9,0,23
2024-03-03 23:50:00,0,6,1,7,0,14
2024-03-04 00:00:00,0,10,1,11,0,22
2024-03-04 00:10:00,0,7,1,8,0,16
2024-03-04 00:20:00,0,6,0,5,0,11
2024-03-04 00:30:00,0,4,3,8,0,15
2024-03-04 00:40:00,0,2,1,3,0,6
2024-03-04 00:50:00,0,3,0,9,0,12
2024-03-04 01:00:00,0,10,0,1,0,11
2024-03-04 01:10:00,0,3,1,4,0,8
2024-03-04 01:20:00,0,4,0,2,0,6
2024-03-04 01:30:00,0,3,1,3,0,7
2024-03-04 01:40:00,0,1,0,0,0,1
2024-03-04 01:50:00,0,2,0,3,0,5
2024-03-04 02:00:00,0,2,0,2,0,4
2024-03-04 02:10:00,0,3,0,2,0,5
2024-03-04 02:20:00,0,3,1,1,0,5
2024-03-04 02:30:00,5,5,1,4,0,15
2024-03-04 02:40:00,2,3,0,2,0,7
2024-03-04 02:50:00,1,4,1,0,0,6
2024-03-04 03:00:00,2,3,1,4,0,10
2024-03-04 03:10:00,3,4,1,2,0,10
2024-03-04 03:20:00,1,1,0,2,0,4
2024-03-04 03:30:00,0,0,1,4,0,5
2024-03-04 03:40:00,1,2,1,4,0,8
2024-03-04 03:50:00,1,1,0,3,0,5
2024-03-04 04:00:00,0,0,1,7,0,8
2024-03-04 04:10:00,1,4,0,3,0,8
2024-03-04 04:20:00,1,1,0,4,0,6
2024-03-04 04:30:00,5,4,0,10,0,19
2024-03-04 04:40:00,1,3,0,15,1,20
2024-03-04 04:50:00,4,3,1,14,0,22
2024-03-04 05:00:00,5,6,4,20,0,35
2024-03-04 05:10:00,9,12,1,19,0,41
2024-03-04 05:20:00,16,13,9,38,0,76
2024-03-04 05:30:00,11,7,10,53,0,81
2024-03-04 05:40:00,22,16,10,40,0,88
2024-03-04 05:50:00,20,21,21,47,0,109
2024-03-04 06:00:00,21,12,25,45,0,103
2024-03-04 06:10:00,38,25,30,47,0,140
2024-03-04 06:20:00,27,21,40,57,1,146
2024-03-04 06:30:00,21,21,44,57,0,143
2024-03-04 06:40:00,31,25,53,46,0,155
2024-03-04 06:50:00,4,27,56,54,1,142
2024-03-04 07:00:00,2,24,50,54,5,135
2024-03-04 07:10:00,1,27,37,58,1,124
2024-03-04 07:20:00,0,20,55,56,6,137
2024-03-04 07:30:00,0,20,46,43,5,114
2024-03-04 07:40:00,1,23,39,29,3,95
2024-03-04 07:50:00,4,23,53,49,2,131
2024-03-04 08:00:00,0,21,48,40,3,112
2024-03-04 08:10:00,1,21,51,53,3,129
2024-03-04 08:20:00,0,26,68,46,3,143
2024-03-04 08:30:00,3,36,41,52,4,136
2024-03-04 08:40:00,2,34,56,44,7,143
2024-03-04 08:50:00,2,28,42,43,4,119
2024-03-04 09:00:00,0,34,33,38,3,108
2024-03-04 09:10:00,5,28,38,47,4,122
2024-03-04 09:20:00,0,26,35,39,4,104
2024-03-04 09:30:00,0,36,48,45,3,132
2024-03-04 09:40:00,5,31,32,41,2,111
2024-03-04 09:50:00,2,32,36,43,6,119
2024-03-04 10:00:00,0,25,30,50,3,108
2024-03-04 10:10:00,1,44,28,41,3,117
2024-03-04 10:20:00,1,33,37,64,2,137
2024-03-04 10:30:00,8,33,32,58,1,132
2024-03-04 10:40:00,11,38,25,44,1,119
2024-03-04 10:50:00,3,42,33,47,3,128
2024-03-04 11:00:00,0,37,34,57,1,129
2024-03-04 11:10:00,1,33,22,72,3,131
2024-03-04 11:20:00,0,37,31,36,6,110
2024-03-04 11:30:00,15,34,27,37,3,116
2024-03-04 11:40:00,1,36,23,38,0,98
2024-03-04 11:50:00,0,30,28,62,2,122
2024-03-04 12:00:00,0,43,23,61,2,129
2024-03-04 12:10:00,1,33,22,52,1,109
2024-03-04 12:20:00,3,26,21,53,2,105
2024-03-04 12:30:00,1,35,34,50,2,122
2024-03-04 12:40:00,0,38,28,34,4,104
2024-03-04 12:50:00,1,32,30,37,6,106
2024-03-04 13:00:00,0,31,29,41,3,104
2024-03-04 13:10:00,0,36,21,51,3,111
2024-03-04 13:20:00,2,36,22,46,3,109
2024-03-04 13:30:00,3,39,24,46,1,113
2024-03-04 13:40:00,1,41,30,42,1,115
2024-03-04 13:50:00,3,48,23,44,3,121
2024-03-04 14:00:00,5,30,25,35,1,96
2024-03-04 14:10:00,12,36,30,45,8,131
2024-03-04 14:20:00,16,39,17,51,4,127
2024-03-04 14:30:00,13,29,30,53,2,127
2024-03-04 14:40:00,29,42,32,61,0,164
2024-03-04 14:50:00,27,51,18,55,0,151
2024-03-04 15:00:00,33,31,26,41,1,132
2024-03-04 15:10:00,53,41,35,43,5,177
2024-03-04 15:20:00,40,35,17,49,1,142
2024-03-04 15:30:00,51,29,33,45,4,162
2024-03-04 15:40:00,53,39,23,50,4,169
2024-03-04 15:50:00,49,37,26,49,3,164
2024-03-04 16:00:00,59,40,31,43,2,175
2024-03-04 16:10:00,53,44,37,37,3,174
2024-03-04 16:20:00,34,30,32,47,5,148
2024-03-04 16:30:00,64,35,18,57,1,175
2024-03-04 16:40:00,67,44,26,38,1,176
2024-03-04 16:50:00,59,33,27,36,7,162
2024-03-04 17:00:00,40,31,35,32,3,141
2024-03-04 17:10:00,61,33,40,28,7,169
2024-03-04 17:20:00,67,37,47,44,2,197
2024-03-04 17:30:00,66,26,29,33,5,159
2024-03-04 17:40:00,42,25,28,40,3,138
2024-03-04 17:50:00,48,32,31,35,4,150
2024-03-04 18:00:00,37,21,23,32,5,118
2024-03-04 18:10:00,56,26,24,42,4,152
2024-03-04 18:20:00,61,26,11,31,3,132
2024-03-04 18:30:00,37,29,11,43,3,123
2024-03-04 18:40:00,48,20,17,40,4,129
2024-03-04 18:50:00,39,20,22,41,3,125
2024-03-04 19:00:00,9,26,9,28,5,77
2024-03-04 19:10:00,3,34,8,40,1,86
2024-03-04 19:20:00,7,25,19,41,1,93
2024-03-04 19:30:00,8,25,8,47,3,91
2024-03-04 19:40:00,7,25,4,30,2,68
2024-03-04 19:50:00,2,21,7,32,1,63
2024-03-04 20:00:00,5,18,7,29,2,61
2024-03-04 20:10:00,5,27,5,31,2,70
2024-03-04 20:20:00,4,26,6,30,0,66
2024-03-04 20:30:00,3,28,4,26,0,61
2024-03-04 20:40:00,10,22,5,36,1,74
2024-03-04 20:50:00,1,33,7,30,0,71
2024-03-04 21:00:00,4,29,6,36,1,76
2024-03-04 21:10:00,5,31,10,21,1,68
2024-03-04 21:20:00,2,21,4,42,1,70
2024-03-04 21:30:00,4,24,2,34,1,65
2024-03-04 21:40:00,4,26,4,32,2,68
