datetime,V51Z,V52Z,V53Z,V111Z,V112Z,Total
2024-03-02 06:20:00,9,11,2,11,11,44
2024-03-02 06:30:00,11,8,4,5,3,31
2024-03-02 06:40:00,10,9,1,13,12,45
2024-03-02 06:50:00,13,3,1,16,4,37
2024-03-02 07:00:00,5,1,0,7,5,18
2024-03-02 07:10:00,7,8,0,7,6,28
2024-03-02 07:20:00,14,7,5,12,5,43
2024-03-02 07:30:00,12,11,0,7,3,33
2024-03-02 07:40:00,12,14,3,7,4,40
2024-03-02 07:50:00,9,11,7,12,9,48
2024-03-02 08:00:00,10,8,0,14,6,38
2024-03-02 08:10:00,14,13,2,14,10,53
2024-03-02 08:20:00,17,11,4,15,10,57
2024-03-02 08:30:00,13,13,4,11,12,53
2024-03-02 08:40:00,16,16,6,23,13,74
2024-03-02 08:50:00,16,12,6,24,9,67
2024-03-02 09:00:00,10,24,10,17,10,71
2024-03-02 09:10:00,20,29,5,26,15,95
2024-03-02 09:20:00,13,12,10,25,12,72
2024-03-02 09:30:00,16,15,9,21,12,73
2024-03-02 09:40:00,15,13,10,20,17,75
2024-03-02 09:50:00,22,22,11,30,17,102
2024-03-02 10:00:00,25,24,13,22,20,104
2024-03-02 10:10:00,21,22,19,26,22,110
2024-03-02 10:20:00,13,20,15,21,15,84
2024-03-02 10:30:00,28,29,7,22,24,110
2024-03-02 10:40:00,18,24,13,23,18,96
2024-03-02 10:50:00,26,27,12,33,26,124
2024-03-02 11:00:00,18,16,11,24,21,90
2024-03-02 11:10:00,16,19,10,28,22,95
2024-03-02 11:20:00,15,21,16,23,21,96
2024-03-02 11:30:00,30,20,12,21,20,103
2024-03-02 11:40:00,23,23,9,23,25,103
2024-03-02 11:50:00,12,21,8,28,28,97
2024-03-02 12:00:00,21,28,11,38,24,122
2024-03-02 12:10:00,26,24,12,27,25,114
2024-03-02 12:20:00,21,23,9,29,31,113
2024-03-02 12:30:00,20,25,17,35,24,121
2024-03-02 12:40:00,21,24,8,27,24,104
2024-03-02 12:50:00,19,25,18,25,22,109
2024-03-02 13:00:00,22,31,16,17,23,109
2024-03-02 13:10:00,15,23,12,32,27,109
2024-03-02 13:20:00,24,27,15,38,31,135
2024-03-02 13:30:00,23,24,10,25,31,113
2024-03-02 13:40:00,15,31,21,31,37,135
2024-03-02 13:50:00,18,29,13,34,34,128
2024-03-02 14:00:00,17,24,17,27,26,111
2024-03-02 14:10:00,12,22,26,28,20,108
2024-03-02 14:20:00,25,23,10,27,23,108
2024-03-02 14:30:00,20,27,12,25,26,110
2024-03-02 14:40:00,15,29,15,28,26,113
2024-03-02 14:50:00,24,25,16,31,30,126
2024-03-02 15:00:00,14,21,12,28,23,98
2024-03-02 15:10:00,18,30,17,32,29,126
2024-03-02 15:20:00,23,29,16,40,21,129
2024-03-02 15:30:00,20,25,11,35,26,117
2024-03-02 15:40:00,24,42,16,25,27,134
2024-03-02 15:50:00,29,26,15,26,26,122
2024-03-02 16:00:00,12,26,16,24,21,99
2024-03-02 16:10:00,18,27,12,31,24,112
2024-03-02 16:20:00,18,24,10,30,25,107
2024-03-02 16:30:00,24,24,15,27,28,118
2024-03-02 16:40:00,20,21,13,29,27,110
2024-03-02 16:50:00,15,24,12,24,24,99
2024-03-02 17:00:00,17,23,11,28,22,101
2024-03-02 17:10:00,19,19,15,24,17,94
2024-03-02 17:20:00,15,28,12,31,19,105
2024-03-02 17:30:00,18,24,13,28,20,103
2024-03-02 17:40:00,19,24,12,28,24,107
2024-03-02 17:50:00,12,24,13,26,26,101
2024-03-02 18:00:00,15,27,15,23,22,102
2024-03-02 18:10:00,15,29,18,29,33,124
2024-03-02 18:20:00,24,24,17,34,19,118
2024-03-02 18:30:00,24,41,14,25,30,134
2024-03-02 18:40:00,28,37,20,36,34,155
2024-03-02 18:50:00,33,32,27,30,33,155
2024-03-02 19:00:00,26,34,15,29,26,130
2024-03-02 19:10:00,35,35,22,30,28,150
2024-03-02 19:20:00,27,51,20,26,20,144
2024-03-02 19:30:00,20,34,16,28,19,117
2024-03-02 19:40:00,25,35,21,29,34,144
2024-03-02 19:50:00,20,37,20,28,28,133
2024-03-02 20:00:00,22,26,7,29,36,120
2024-03-02 20:10:00,21,27,20,37,31,136
2024-03-02 20:20:00,21,28,16,26,26,117
2024-03-02 20:30:00,19,25,9,27,21,101
2024-03-02 20:40:00,29,16,12,18,28,103
2024-03-02 20:50:00,20,24,9,24,26,103
2024-03-02 21:00:00,11,19,13,22,19,84
2024-03-02 21:10:00,19,30,11,21,26,107
2024-03-02 21:20:00,10,35,21,26,26,118
2024-03-02 21:30:00,19,24,15,39,26,123
2024-03-02 21:40:00,15,28,6,24,15,88
2024-03-02 21:50:00,11,17,2,24,27,81
2024-03-02 22:00:00,10,23,6,26,12,77
2024-03-02 22:10:00,24,25,9,27,22,107
2024-03-02 22:20:00,14,26,14,20,19,93
2024-03-02 22:30:00,11,27,21,18,26,103
2024-03-02 22:40:00,15,21,10,21,30,97
2024-03-02 22:50:00,17,30,11,13,22,93
2024-03-02 23:00:00,13,21,5,24,23,86
2024-03-02 23:10:00,17,13,6,19,25,80
2024-03-02 23:20:00,17,16,6,13,20,72
2024-03-02 23:30:00,7,13,10,12,14,56
2024-03-02 23:40:00,7,16,7,16,24,70
2024-03-02 23:50:00,8,19,5,21,31,84
2024-03-03 00:00:00,11,8,4,11,23,57
2024-03-03 00:10:00,6,13,4,12,16,51
2024-03-03 00:20:00,7,14,2,14,15,52
2024-03-03 00:30:00,9,17,8,13,14,61
2024-03-03 00:40:00,3,8,11,8,12,42
2024-03-03 00:50:00,8,5,2,14,19,48
2024-03-03 01:00:00,8,4,4,14,9,39
2024-03-03 01:10:00,5,12,2,17,8,44
2024-03-03 01:20:00,7,9,6,12,12,46
2024-03-03 01:30:00,2,10,0,8,4,24
2024-03-03 01:40:00,2,7,1,10,6,26
2024-03-03 01:50:00,8,7,0,6,7,28
2024-03-03 02:00:00,4,11,4,8,9,36
2024-03-03 02:10:00,0,2,4,3,5,14
2024-03-03 02:20:00,6,8,5,7,5,31
2024-03-03 02:30:00,2,7,0,0,3,12
2024-03-03 02:40:00,0,4,1,9,6,20
2024-03-03 02:50:00,2,7,5,7,5,26
2024-03-03 03:00:00,0,9,6,9,1,25
2024-03-03 03:10:00,1,4,3,7,2,17
2024-03-03 03:20:00,0,3,4,6,1,14
2024-03-03 03:30:00,0,5,1,2,5,13
2024-03-03 03:40:00,2,6,0,3,3,14
2024-03-03 03:50:00,0,10,1,9,6,26
2024-03-03 04:00:00,0,5,1,2,2,10
2024-03-03 04:10:00,3,6,2,7,4,22
2024-03-03 04:20:00,3,3,0,5,7,18
2024-03-03 04:30:00,4,4,5,5,6,24
2024-03-03 04:40:00,8,5,0,5,4,22
2024-03-03 04:50:00,6,9,0,3,7,25
2024-03-03 05:00:00,9,5,3,10,10,37
2024-03-03 05:10:00,10,5,3,7,10,35
2024-03-03 05:20:00,5,5,3,10,2,25
2024-03-03 05:30:00,0,9,3,6,12,30
2024-03-03 05:40:00,3,4,0,5,3,15
2024-03-03 05:50:00,1,10,2,6,7,26
2024-03-03 06:00:00,0,11,1,4,1,17
2024-03-03 06:10:00,0,7,5,1,5,18
2024-03-03 06:20:00,6,7,3,3,10,29
2024-03-03 06:30:00,0,11,0,5,3,19
2024-03-03 06:40:00,8,6,0,11,12,37
2024-03-03 06:50:00,1,6,0,4,5,16
2024-03-03 07:00:00,2,6,0,3,6,17
2024-03-03 07:10:00,5,4,0,9,2,20
2024-03-03 07:20:00,2,3,1,2,2,10
2024-03-03 07:30:00,4,6,0,6,3,19
2024-03-03 07:40:00,1,3,3,8,4,19
2024-03-03 07:50:00,4,6,1,7,7,25
2024-03-03 08:00:00,0,8,1,6,1,16
2024-03-03 08:10:00,2,3,1,9,3,18
2024-03-03 08:20:00,7,3,3,10,2,25
2024-03-03 08:30:00,2,8,3,10,7,30
2024-03-03 08:40:00,2,9,3,12,6,32
2024-03-03 08:50:00,8,17,2,11,10,48
2024-03-03 09:00:00,6,11,5,19,7,48
2024-03-03 09:10:00,10,12,10,14,11,57
2024-03-03 09:20:00,11,19,4,19,16,69
2024-03-03 09:30:00,14,20,10,15,16,75
2024-03-03 09:40:00,12,19,4,15,11,61
2024-03-03 09:50:00,11,18,10,19,17,75
2024-03-03 10:00:00,10,13,9,24,18,74
2024-03-03 10:10:00,10,20,7,18,13,68
2024-03-03 10:20:00,9,19,8,19,19,74
2024-03-03 10:30:00,9,28,8,22,13,80
2024-03-03 10:40:00,13,25,7,23,15,83
2024-03-03 10:50:00,10,23,7,24,15,79
2024-03-03 11:00:00,6,14,8,26,14,68
2024-03-03 11:10:00,15,25,10,28,14,92
2024-03-03 11:20:00,9,19,7,27,18,80
2024-03-03 11:30:00,10,31,10,20,18,89
2024-03-03 11:40:00,8,20,9,32,23,92
2024-03-03 11:50:00,14,22,11,21,17,85
2024-03-03 12:00:00,18,34,11,26,17,106
2024-03-03 12:10:00,19,42,15,31,19,126
2024-03-03 12:20:00,14,30,14,29,18,105
2024-03-03 12:30:00,14,26,13,33,23,109
2024-03-03 12:40:00,14,25,14,27,14,94
2024-03-03 12:50:00,13,28,14,30,21,106
2024-03-03 13:00:00,14,29,12,27,22,104
2024-03-03 13:10:00,13,26,16,27,20,102
2024-03-03 13:20:00,11,29,18,25,14,97
2024-03-03 13:30:00,17,29,12,30,19,107
2024-03-03 13:40:00,15,30,11,38,18,112
2024-03-03 13:50:00,18,32,11,29,23,113
2024-03-03 14:00:00,12,25,12,28,18,95
2024-03-03 14:10:00,17,31,9,32,22,111
2024-03-03 14:20:00,11,24,7,37,21,100
2024-03-03 14:30:00,16,27,10,31,19,103
2024-03-03 14:40:00,17,34,13,37,20,121
2024-03-03 14:50:00,16,27,12,27,22,104
2024-03-03 15:00:00,16,30,11,29,16,102
2024-03-03 15:10:00,17,30,13,31,22,113
2024-03-03 15:20:00,16,26,10,29,18,99
2024-03-03 15:30:00,13,26,5,27,27,98
2024-03-03 15:40:00,13,29,9,30,29,110
2024-03-03 15:50:00,21,24,7,29,27,108
2024-03-03 16:00:00,22,27,12,31,22,114
2024-03-03 16:10:00,17,24,18,26,23,108
2024-03-03 16:20:00,20,29,14,27,20,110
2024-03-03 16:30:00,16,31,13,28,22,110
2024-03-03 16:40:00,20,31,9,23,20,103
2024-03-03 16:50:00,17,24,9,28,20,98
2024-03-03 17:00:00,20,28,17,23,21,109
2024-03-03 17:10:00,12,29,26,29,23,119
2024-03-03 17:20:00,14,22,14,32,24,106
2024-03-03 17:30:00,16,32,10,37,26,121
2024-03-03 17:40:00,21,28,20,30,22,121
2024-03-03 17:50:00,16,28,11,31,24,110
2024-03-03 18:00:00,21,25,11,28,26,111
2024-03-03 18:10:00,12,28,11,24,20,95
2024-03-03 18:20:00,17,30,7,24,17,95
2024-03-03 18:30:00,27,35,14,24,19,119
2024-03-03 18:40:00,16,50,12,25,29,132
2024-03-03 18:50:00,17,47,15,31,29,139
2024-03-03 19:00:00,17,31,8,26,29,111
2024-03-03 19:10:00,33,28,14,28,28,131
2024-03-03 19:20:00,26,23,10,31,25,115
2024-03-03 19:30:00,21,28,9,30,22,110
2024-03-03 19:40:00,22,25,6,22,36,111
2024-03-03 19:50:00,28,34,18,25,29,134
2024-03-03 20:00:00,19,20,10,24,24,97
2024-03-03 20:10:00,14,25,25,31,22,117
2024-03-03 20:20:00,18,22,12,21,22,95
2024-03-03 20:30:00,13,25,10,31,20,99
2024-03-03 20:40:00,13,20,9,25,21,88
2024-03-03 20:50:00,16,20,9,17,21,83
2024-03-03 21:00:00,12,19,16,25,16,88
2024-03-03 21:10:00,19,25,8,15,20,87
2024-03-03 21:20:00,10,30,6,21,16,83
2024-03-03 21:30:00,16,22,14,21,23,96
2024-03-03 21:40:00,10,11,13,21,13,68
2024-03-03 21:50:00,12,16,4,16,25,73
2024-03-03 22:00:00,21,20,12,19,14,86
2024-03-03 22:10:00,5,17,12,19,19,72
2024-03-03 22:20:00,12,14,7,10,13,56
2024-03-03 22:30:00,17,11,4,13,13,58
2024-03-03 22:40:00,4,12,10,15,17,58
2024-03-03 22:50:00,2,13,0,14,28,57
2024-03-03 23:00:00,8,15,4,12,10,49
2024-03-03 23:10:00,8,9,3,15,7,42
2024-03-03 23:20:00,6,10,0,9,18,43
2024-03-03 23:30:00,11,6,7,13,16,53
2024-03-03 23:40:00,3,7,7,7,13,37
2024-03-03 23:50:00,5,6,0,9,10,30
2024-03-04 00:00:00,3,5,6,7,7,28
2024-03-04 00:10:00,2,10,0,3,10,25
2024-03-04 00:20:00,7,11,3,7,10,38
2024-03-04 00:30:00,5,0,3,7,14,29
2024-03-04 00:40:00,12,1,3,5,13,34
2024-03-04 00:50:00,0,8,4,3,4,19
2024-03-04 01:00:00,3,1,4,3,4,15
2024-03-04 01:10:00,1,2,2,4,3,12
2024-03-04 01:20:00,4,7,0,3,1,15
2024-03-04 01:30:00,2,5,0,3,3,13
2024-03-04 01:40:00,4,1,1,0,3,9
2024-03-04 01:50:00,0,4,0,4,0,8
2024-03-04 02:00:00,0,2,0,3,2,7
2024-03-04 02:10:00,5,1,2,4,2,14
2024-03-04 02:20:00,0,4,2,3,2,11
2024-03-04 02:30:00,6,3,0,6,2,17
2024-03-04 02:40:00,1,5,0,0,3,9
2024-03-04 02:50:00,0,7,1,1,3,12
2024-03-04 03:00:00,0,3,1,5,3,12
2024-03-04 03:10:00,0,1,0,1,1,3
2024-03-04 03:20:00,2,0,0,3,3,8
2024-03-04 03:30:00,2,1,0,2,3,8
2024-03-04 03:40:00,3,3,0,3,1,10
2024-03-04 03:50:00,2,2,3,11,2,20
2024-03-04 04:00:00,1,2,0,2,1,6
2024-03-04 04:10:00,3,6,1,6,1,17
2024-03-04 04:20:00,8,1,0,5,0,14
2024-03-04 04:30:00,10,4,0,7,1,22
2024-03-04 04:40:00,5,3,0,3,8,19
2024-03-04 04:50:00,8,12,1,7,10,38
2024-03-04 05:00:00,11,10,6,9,7,43
2024-03-04 05:10:00,20,10,5,10,16,61
2024-03-04 05:20:00,14,9,7,14,12,56
2024-03-04 05:30:00,25,24,7,10,27,93
2024-03-04 05:40:00,34,16,22,13,21,106
2024-03-04 05:50:00,51,24,6,17,22,120
2024-03-04 06:00:00,48,30,16,9,12,115
2024-03-04 06:10:00,25,27,15,14,24,105
2024-03-04 06:20:00,31,27,12,18,13,101
2024-03-04 06:30:00,29,30,15,25,21,120
2024-03-04 06:40:00,39,31,24,26,31,151
2024-03-04 06:50:00,19,31,8,29,24,111
2024-03-04 07:00:00,23,34,11,18,17,103
2024-03-04 07:10:00,19,27,13,19,25,103
2024-03-04 07:20:00,18,19,14,29,29,109
2024-03-04 07:30:00,21,36,26,27,22,132
2024-03-04 07:40:00,25,29,25,32,28,139
2024-03-04 07:50:00,21,22,23,33,23,122
2024-03-04 08:00:00,33,30,20,35,29,147
2024-03-04 08:10:00,20,28,16,30,31,125
2024-03-04 08:20:00,21,35,24,24,31,135
2024-03-04 08:30:00,21,32,19,28,24,124
2024-03-04 08:40:00,26,30,32,34,27,149
2024-03-04 08:50:00,22,33,27,23,24,129
2024-03-04 09:00:00,21,28,18,27,24,118
2024-03-04 09:10:00,17,29,16,21,17,100
2024-03-04 09:20:00,19,24,20,27,24,114
2024-03-04 09:30:00,21,20,13,34,27,115
2024-03-04 09:40:00,21,26,13,28,21,109
2024-03-04 09:50:00,19,30,11,29,24,113
2024-03-04 10:00:00,17,26,15,33,25,116
2024-03-04 10:10:00,27,34,13,25,22,121
2024-03-04 10:20:00,17,22,12,25,18,94
2024-03-04 10:30:00,17,20,11,25,22,95
2024-03-04 10:40:00,24,29,14,24,18,109
2024-03-04 10:50:00,13,21,8,29,23,94
2024-03-04 11:00:00,22,29,15,23,19,108
2024-03-04 11:10:00,22,24,16,26,24,112
2024-03-04 11:20:00,12,27,7,22,21,89
2024-03-04 11:30:00,20,24,16,26,19,105
2024-03-04 11:40:00,22,19,12,23,18,94
2024-03-04 11:50:00,25,25,15,23,26,114
2024-03-04 12:00:00,20,27,16,26,24,113
2024-03-04 12:10:00,23,24,13,26,17,103
2024-03-04 12:20:00,14,28,11,36,32,121
2024-03-04 12:30:00,28,26,14,23,24,115
2024-03-04 12:40:00,18,20,15,31,17,101
2024-03-04 12:50:00,21,26,19,27,21,114
2024-03-04 13:00:00,17,26,25,24,24,116
2024-03-04 13:10:00,23,29,20,38,28,138
2024-03-04 13:20:00,20,28,21,27,27,123
2024-03-04 13:30:00,24,24,13,27,25,113
2024-03-04 13:40:00,22,23,15,28,22,110
2024-03-04 13:50:00,16,27,11,29,22,105
2024-03-04 14:00:00,20,30,9,30,31,120
2024-03-04 14:10:00,16,29,21,36,20,122
2024-03-04 14:20:00,26,28,19,40,30,143
2024-03-04 14:30:00,16,27,13,21,16,93
2024-03-04 14:40:00,26,25,12,29,24,116
2024-03-04 14:50:00,20,41,19,31,27,138
2024-03-04 15:00:00,21,32,21,26,21,121
2024-03-04 15:10:00,25,37,21,30,35,148
2024-03-04 15:20:00,23,39,24,32,33,151
2024-03-04 15:30:00,14,27,19,30,29,119
2024-03-04 15:40:00,27,34,16,33,23,133
2024-03-04 15:50:00,20,30,17,38,25,130
2024-03-04 16:00:00,23,31,15,29,30,128
2024-03-04 16:10:00,29,30,18,33,29,139
2024-03-04 16:20:00,24,34,24,31,37,150
2024-03-04 16:30:00,25,24,26,26,35,136
2024-03-04 16:40:00,25,29,24,21,20,119
2024-03-04 16:50:00,29,36,25,29,33,152
2024-03-04 17:00:00,20,34,24,26,26,130
2024-03-04 17:10:00,21,19,19,24,20,103
2024-03-04 17:20:00,25,26,22,26,29,128
2024-03-04 17:30:00,21,31,19,29,34,134
2024-03-04 17:40:00,23,20,19,22,35,119
2024-03-04 17:50:00,23,24,13,32,39,131
2024-03-04 18:00:00,23,27,14,28,24,116
2024-03-04 18:10:00,25,37,21,24,33,140
2024-03-04 18:20:00,27,29,19,25,39,139
2024-03-04 18:30:00,28,39,43,49,48,207
2024-03-04 18:40:00,25,34,21,38,34,152
2024-03-04 18:50:00,37,34,21,30,31,153
2024-03-04 19:00:00,18,35,22,28,42,145
2024-03-04 19:10:00,29,36,17,22,34,138
2024-03-04 19:20:00,21,33,22,33,42,151
2024-03-04 19:30:00,26,31,26,18,29,130
2024-03-04 19:40:00,20,36,14,25,23,118
2024-03-04 19:50:00,19,27,19,21,30,116
2024-03-04 20:00:00,26,21,14,17,32,110
2024-03-04 20:10:00,12,26,16,25,22,101
2024-03-04 20:20:00,29,34,12,31,23,129
2024-03-04 20:30:00,9,30,16,32,28,115
2024-03-04 20:40:00,24,34,12,36,35,141
2024-03-04 20:50:00,23,20,7,27,32,109
2024-03-04 21:00:00,19,22,8,21,20,90
2024-03-04 21:10:00,16,21,13,19,24,93
2024-03-04 21:20:00,13,16,7,23,28,87
2024-03-04 21:30:00,8,24,4,18,24,78
2024-03-04 21:40:00,15,18,7,16,23,79
