datetime,V21Z,V22Z,V81Z,V82Z,V321Z,Total
2024-03-09 19:00:00,7,37,14,28,2,88
2024-03-09 19:10:00,2,41,11,19,1,74
2024-03-09 19:20:00,9,35,11,25,0,80
2024-03-09 19:30:00,2,33,4,23,3,65
2024-03-09 19:40:00,6,40,11,31,3,91
2024-03-09 19:50:00,13,34,15,25,2,89
2024-03-09 20:00:00,10,31,10,26,0,77
2024-03-09 20:10:00,12,28,11,26,3,80
2024-03-09 20:20:00,12,28,6,19,0,65
2024-03-09 20:30:00,12,26,11,27,2,78
2024-03-09 20:40:00,8,28,10,23,1,70
2024-03-09 20:50:00,8,31,14,33,1,87
2024-03-09 21:00:00,7,24,11,25,1,68
2024-03-09 21:10:00,6,36,11,24,1,78
2024-03-09 21:20:00,6,30,2,16,1,55
2024-03-09 21:30:00,5,31,5,20,0,61
2024-03-09 21:40:00,2,22,3,24,0,51
2024-03-09 21:50:00,3,33,11,18,0,65
2024-03-09 22:00:00,7,31,10,12,0,60
2024-03-09 22:10:00,7,23,6,19,0,55
2024-03-09 22:20:00,4,26,12,17,0,59
2024-03-09 22:30:00,6,27,6,25,0,64
2024-03-09 22:40:00,6,34,14,17,0,71
2024-03-09 22:50:00,6,13,12,20,0,51
2024-03-09 23:00:00,7,30,14,20,1,72
2024-03-09 23:10:00,18,29,9,15,1,72
2024-03-09 23:20:00,3,17,13,17,0,50
2024-03-09 23:30:00,6,20,7,15,1,49
2024-03-09 23:40:00,4,27,3,17,0,51
2024-03-09 23:50:00,9,21,4,17,0,51
2024-03-10 00:00:00,3,22,3,11,0,39
2024-03-10 00:10:00,3,30,3,9,0,45
2024-03-10 00:20:00,2,18,5,11,0,36
2024-03-10 00:30:00,3,13,3,8,0,27
2024-03-10 00:40:00,0,14,8,13,0,35
2024-03-10 00:50:00,4,20,12,12,1,49
2024-03-10 01:00:00,1,12,1,9,0,23
2024-03-10 01:10:00,4,16,3,6,0,29
2024-03-10 01:20:00,2,12,2,10,0,26
2024-03-10 01:30:00,4,8,4,5,0,21
2024-03-10 01:40:00,2,11,4,7,0,24
2024-03-10 01:50:00,4,8,1,5,0,18
2024-03-10 02:00:00,0,13,1,4,0,18
2024-03-10 02:10:00,0,8,5,7,0,20
2024-03-10 02:20:00,2,8,2,5,0,17
2024-03-10 02:30:00,0,11,1,9,0,21
2024-03-10 02:40:00,1,7,1,2,0,11
2024-03-10 02:50:00,2,9,1,4,0,16
2024-03-10 03:00:00,3,5,2,3,0,13
2024-03-10 03:10:00,2,4,2,5,0,13
2024-03-10 03:20:00,0,2,0,0,0,2
2024-03-10 03:30:00,1,2,1,3,0,7
2024-03-10 03:40:00,0,8,0,6,0,14
2024-03-10 03:50:00,0,5,3,3,0,11
2024-03-10 04:00:00,0,5,2,10,0,17
2024-03-10 04:10:00,0,3,1,8,0,12
2024-03-10 04:20:00,0,6,2,6,0,14
2024-03-10 04:30:00,1,3,3,2,0,9
2024-03-10 04:40:00,0,5,2,4,0,11
2024-03-10 04:50:00,0,1,2,8,0,11
2024-03-10 05:00:00,0,3,0,2,0,5
2024-03-10 05:10:00,0,0,4,7,0,11
2024-03-10 05:20:00,0,6,4,6,0,16
2024-03-10 05:30:00,1,7,6,7,0,21
2024-03-10 05:40:00,0,11,6,9,0,26
2024-03-10 05:50:00,1,9,5,5,0,20
2024-03-10 06:00:00,2,16,3,5,0,26
2024-03-10 06:10:00,2,10,1,4,0,17
2024-03-10 06:20:00,2,6,3,7,0,18
2024-03-10 06:30:00,2,13,2,4,0,21
2024-03-10 06:40:00,2,15,0,3,0,20
2024-03-10 06:50:00,0,7,1,4,0,12
2024-03-10 07:00:00,1,8,1,3,0,13
2024-03-10 07:10:00,0,10,2,6,0,18
2024-03-10 07:20:00,0,4,2,6,0,12
2024-03-10 07:30:00,0,8,2,5,0,15
2024-03-10 07:40:00,0,7,5,9,1,22
2024-03-10 07:50:00,1,5,8,4,1,19
2024-03-10 08:00:00,0,4,6,6,1,17
2024-03-10 08:10:00,2,6,4,8,1,21
2024-03-10 08:20:00,1,5,5,9,0,20
2024-03-10 08:30:00,1,4,5,7,0,17
2024-03-10 08:40:00,3,11,9,13,0,36
2024-03-10 08:50:00,3,12,14,9,0,38
2024-03-10 09:00:00,3,9,9,7,1,29
2024-03-10 09:10:00,7,12,7,14,1,41
2024-03-10 09:20:00,6,13,13,20,4,56
2024-03-10 09:30:00,8,13,20,15,4,60
2024-03-10 09:40:00,5,7,14,21,5,52
2024-03-10 09:50:00,10,22,13,18,3,66
2024-03-10 10:00:00,11,19,15,20,4,69
2024-03-10 10:10:00,12,19,12,13,3,59
2024-03-10 10:20:00,9,16,14,22,4,65
2024-03-10 10:30:00,8,22,12,21,2,65
2024-03-10 10:40:00,7,21,7,26,0,61
2024-03-10 10:50:00,5,22,16,35,2,80
2024-03-10 11:00:00,2,18,11,26,5,62
2024-03-10 11:10:00,1,24,12,22,2,61
2024-03-10 11:20:00,6,20,13,25,3,67
2024-03-10 11:30:00,4,34,8,27,4,77
2024-03-10 11:40:00,6,27,9,31,4,77
2024-03-10 11:50:00,6,27,9,25,7,74
2024-03-10 12:00:00,6,24,17,41,1,89
2024-03-10 12:10:00,9,47,19,43,3,121
2024-03-10 12:20:00,4,31,20,33,6,94
2024-03-10 12:30:00,6,35,25,35,3,104
2024-03-10 12:40:00,9,33,18,34,5,99
2024-03-10 12:50:00,2,25,16,37,2,82
2024-03-10 13:00:00,5,36,17,31,4,93
2024-03-10 13:10:00,5,35,11,32,5,88
2024-03-10 13:20:00,11,27,20,28,5,91
2024-03-10 13:30:00,6,36,14,34,8,98
2024-03-10 13:40:00,8,34,15,26,6,89
2024-03-10 13:50:00,5,34,21,32,5,97
2024-03-10 14:00:00,9,33,18,34,5,99
2024-03-10 14:10:00,13,41,11,26,6,97
2024-03-10 14:20:00,6,46,16,28,8,104
2024-03-10 14:30:00,12,36,27,52,4,131
2024-03-10 14:40:00,22,37,18,32,3,112
2024-03-10 14:50:00,18,29,18,38,2,105
2024-03-10 15:00:00,23,32,24,30,5,114
2024-03-10 15:10:00,13,32,13,21,5,84
2024-03-10 15:20:00,16,32,25,48,3,124
2024-03-10 15:30:00,12,29,14,27,4,86
2024-03-10 15:40:00,23,31,16,33,3,106
2024-03-10 15:50:00,16,22,20,24,8,90
2024-03-10 16:00:00,21,19,20,30,6,96
2024-03-10 16:10:00,14,25,17,21,5,82
2024-03-10 16:20:00,24,23,18,37,3,105
2024-03-10 16:30:00,18,29,21,36,2,106
2024-03-10 16:40:00,17,26,17,24,8,92
2024-03-10 16:50:00,25,27,28,38,5,123
2024-03-10 17:00:00,23,18,20,34,5,100
2024-03-10 17:10:00,14,44,23,35,4,120
2024-03-10 17:20:00,6,35,22,33,7,103
2024-03-10 17:30:00,4,32,9,37,4,86
2024-03-10 17:40:00,9,33,17,30,8,97
2024-03-10 17:50:00,16,39,18,46,3,122
2024-03-10 18:00:00,5,28,8,32,6,79
2024-03-10 18:10:00,6,29,12,24,4,75
2024-03-10 18:20:00,21,25,17,16,3,82
2024-03-10 18:30:00,3,31,12,27,1,74
2024-03-10 18:40:00,8,32,10,21,2,73
2024-03-10 18:50:00,9,31,10,28,1,79
2024-03-10 19:00:00,5,31,8,27,4,75
2024-03-10 19:10:00,1,26,5,24,0,56
2024-03-10 19:20:00,5,30,8,16,2,61
2024-03-10 19:30:00,6,29,18,33,0,86
2024-03-10 19:40:00,7,42,16,23,1,89
2024-03-10 19:50:00,2,23,18,27,2,72
2024-03-10 20:00:00,4,35,11,19,1,70
2024-03-10 20:10:00,3,31,7,26,0,67
2024-03-10 20:20:00,6,37,13,18,0,74
2024-03-10 20:30:00,9,19,9,17,0,54
2024-03-10 20:40:00,14,21,2,15,0,52
2024-03-10 20:50:00,10,24,10,15,0,59
2024-03-10 21:00:00,11,25,7,19,0,62
2024-03-10 21:10:00,11,27,5,16,0,59
2024-03-10 21:20:00,16,31,1,23,0,71
2024-03-10 21:30:00,10,25,6,22,2,65
2024-03-10 21:40:00,14,22,4,16,1,57
2024-03-10 21:50:00,10,31,7,10,0,58
2024-03-10 22:00:00,8,19,8,12,0,47
2024-03-10 22:10:00,9,9,5,11,1,35
2024-03-10 22:20:00,12,17,12,12,1,54
2024-03-10 22:30:00,6,13,1,7,0,27
2024-03-10 22:40:00,10,6,7,13,0,36
2024-03-10 22:50:00,17,10,3,6,0,36
2024-03-10 23:00:00,18,9,4,8,0,39
2024-03-10 23:10:00,14,12,8,13,0,47
2024-03-10 23:20:00,4,5,4,11,0,24
2024-03-10 23:30:00,39,6,1,4,0,50
2024-03-10 23:40:00,15,5,3,3,0,26
2024-03-10 23:50:00,51,4,3,6,0,64
2024-03-11 00:00:00,27,5,0,2,0,34
2024-03-11 00:10:00,12,5,1,5,0,23
2024-03-11 00:20:00,43,2,1,5,0,51
2024-03-11 00:30:00,32,5,1,3,0,41
2024-03-11 00:40:00,10,1,0,2,0,13
2024-03-11 00:50:00,1,3,1,5,0,10
2024-03-11 01:00:00,7,4,3,5,0,19
2024-03-11 01:10:00,27,0,0,1,0,28
2024-03-11 01:20:00,19,0,2,2,0,23
2024-03-11 01:30:00,2,1,0,3,0,6
2024-03-11 01:40:00,5,3,2,1,0,11
2024-03-11 01:50:00,3,1,0,1,0,5
2024-03-11 02:00:00,0,1,0,3,0,4
2024-03-11 02:10:00,0,0,1,1,0,2
2024-03-11 02:20:00,0,0,2,2,0,4
2024-03-11 02:30:00,3,2,0,0,0,5
2024-03-11 02:40:00,0,3,0,2,0,5
2024-03-11 02:50:00,0,0,1,1,0,2
2024-03-11 03:00:00,3,0,3,2,0,8
2024-03-11 03:10:00,0,1,2,1,0,4
2024-03-11 03:20:00,0,1,1,1,0,3
2024-03-11 03:30:00,8,1,0,2,0,11
2024-03-11 03:40:00,50,2,1,1,0,54
2024-03-11 03:50:00,8,1,5,7,0,21
2024-03-11 04:00:00,23,1,3,7,0,34
2024-03-11 04:10:00,17,4,2,3,0,26
2024-03-11 04:20:00,9,1,1,6,0,17
2024-03-11 04:30:00,38,1,1,7,0,47
2024-03-11 04:40:00,54,2,15,16,0,87
2024-03-11 04:50:00,25,2,5,7,0,39
2024-03-11 05:00:00,28,4,14,22,0,68
2024-03-11 05:10:00,45,3,23,20,0,91
2024-03-11 05:20:00,43,6,8,13,0,70
2024-03-11 05:30:00,48,9,25,25,1,108
2024-03-11 05:40:00,19,11,24,23,0,77
2024-03-11 05:50:00,31,11,23,20,0,85
2024-03-11 06:00:00,26,15,25,27,0,93
2024-03-11 06:10:00,16,11,20,22,0,69
2024-03-11 06:20:00,15,10,27,24,0,76
2024-03-11 06:30:00,14,10,43,27,0,94
2024-03-11 06:40:00,7,18,39,27,0,91
2024-03-11 06:50:00,6,21,48,21,1,97
2024-03-11 07:00:00,5,23,46,28,2,104
2024-03-11 07:10:00,6,23,49,24,4,106
2024-03-11 07:20:00,7,31,62,36,5,141
2024-03-11 07:30:00,2,36,69,39,1,147
2024-03-11 07:40:00,6,34,67,37,8,152
2024-03-11 07:50:00,15,41,62,51,6,175
2024-03-11 08:00:00,14,34,56,39,5,148
2024-03-11 08:10:00,20,47,70,38,7,182
2024-03-11 08:20:00,9,33,46,23,9,120
2024-03-11 08:30:00,4,39,65,38,9,155
2024-03-11 08:40:00,4,38,65,41,2,150
2024-03-11 08:50:00,0,31,46,27,9,113
2024-03-11 09:00:00,2,30,40,44,7,123
2024-03-11 09:10:00,1,28,44,37,4,114
2024-03-11 09:20:00,2,31,44,35,8,120
2024-03-11 09:30:00,5,28,36,46,4,119
2024-03-11 09:40:00,3,31,48,37,4,123
2024-03-11 09:50:00,2,37,38,37,3,117
2024-03-11 10:00:00,1,33,33,38,3,108
2024-03-11 10:10:00,7,25,41,50,3,126
2024-03-11 10:20:00,1,40,40,50,3,134
2024-03-11 10:30:00,0,31,30,50,3,114
2024-03-11 10:40:00,6,42,41,38,5,132
2024-03-11 10:50:00,0,40,29,32,8,109
2024-03-11 11:00:00,6,45,40,49,4,144
2024-03-11 11:10:00,0,43,27,37,5,112
2024-03-11 11:20:00,0,44,26,39,7,116
2024-03-11 11:30:00,1,43,39,57,0,140
2024-03-11 11:40:00,9,39,25,45,6,124
2024-03-11 11:50:00,0,43,31,43,7,124
2024-03-11 12:00:00,3,43,32,45,2,125
2024-03-11 12:10:00,2,50,27,44,6,129
2024-03-11 12:20:00,0,39,43,38,8,128
2024-03-11 12:30:00,5,43,33,46,3,130
2024-03-11 12:40:00,3,38,31,38,8,118
2024-03-11 12:50:00,3,33,34,36,7,113
2024-03-11 13:00:00,4,39,27,43,3,116
2024-03-11 13:10:00,6,25,34,52,5,122
2024-03-11 13:20:00,1,29,26,53,7,116
2024-03-11 13:30:00,2,30,32,36,8,108
2024-03-11 13:40:00,1,34,51,43,10,139
2024-03-11 13:50:00,3,41,33,53,7,137
2024-03-11 14:00:00,0,37,29,44,5,115
2024-03-11 14:10:00,3,37,36,43,4,123
2024-03-11 14:20:00,9,28,34,47,5,123
2024-03-11 14:30:00,3,38,42,43,4,130
2024-03-11 14:40:00,13,38,38,43,9,141
2024-03-11 14:50:00,17,52,40,48,3,160
2024-03-11 15:00:00,16,40,31,51,4,142
2024-03-11 15:10:00,36,48,20,40,6,150
2024-03-11 15:20:00,35,38,16,49,7,145
2024-03-11 15:30:00,33,41,29,46,9,158
2024-03-11 15:40:00,38,32,27,35,8,140
2024-03-11 15:50:00,28,31,32,54,7,152
2024-03-11 16:00:00,39,40,37,46,8,170
2024-03-11 16:10:00,32,33,35,45,5,150
2024-03-11 16:20:00,38,43,24,42,6,153
2024-03-11 16:30:00,34,33,33,44,9,153
2024-03-11 16:40:00,30,23,30,47,7,137
2024-03-11 16:50:00,39,29,25,42,7,142
2024-03-11 17:00:00,27,39,35,49,8,158
2024-03-11 17:10:00,36,36,22,38,7,139
2024-03-11 17:20:00,32,49,37,47,8,173
2024-03-11 17:30:00,35,40,36,44,7,162
2024-03-11 17:40:00,32,30,32,36,13,143
2024-03-11 17:50:00,37,34,25,42,6,144
2024-03-11 18:00:00,34,38,18,38,9,137
2024-03-11 18:10:00,32,38,28,33,6,137
2024-03-11 18:20:00,24,18,24,32,9,107
2024-03-11 18:30:00,43,34,15,22,3,117
2024-03-11 18:40:00,17,14,19,28,4,82
2024-03-11 18:50:00,24,34,20,35,3,116
2024-03-11 19:00:00,17,26,17,26,3,89
2024-03-11 19:10:00,25,30,10,22,2,89
2024-03-11 19:20:00,15,26,15,22,2,80
2024-03-11 19:30:00,16,30,13,22,1,82
2024-03-11 19:40:00,16,24,12,34,3,89
2024-03-11 19:50:00,4,79,27,21,0,131
2024-03-11 20:00:00,24,22,12,28,5,91
2024-03-11 20:10:00,16,21,14,29,2,82
2024-03-11 20:20:00,17,24,9,26,3,79
2024-03-11 20:30:00,10,14,15,25,2,66
2024-03-11 20:40:00,14,38,4,18,1,75
2024-03-11 20:50:00,18,22,4,25,0,69
2024-03-11 21:00:00,18,17,6,15,0,56
2024-03-11 21:10:00,15,28,5,17,1,66
2024-03-11 21:20:00,14,22,7,11,0,54
2024-03-11 21:30:00,14,26,8,15,1,64
2024-03-11 21:40:00,13,27,7,16,0,63
2024-03-11 21:50:00,13,22,1,9,0,45
2024-03-11 22:00:00,9,22,4,15,3,53
2024-03-11 22:10:00,17,22,1,13,1,54
2024-03-11 22:20:00,10,19,5,15,0,49
2024-03-11 22:30:00,10,23,0,9,0,42
2024-03-11 22:40:00,17,18,1,6,0,42
2024-03-11 22:50:00,5,10,1,15,0,31
2024-03-11 23:00:00,7,11,4,13,0,35
2024-03-11 23:10:00,4,13,3,13,0,33
2024-03-11 23:20:00,3,14,1,5,0,23
2024-03-11 23:30:00,5,17,2,7,0,31
2024-03-11 23:40:00,6,8,2,7,0,23
2024-03-11 23:50:00,5,10,1,4,1,21
2024-03-12 00:00:00,3,0,0,7,0,10
2024-03-12 00:10:00,6,7,3,6,0,22
2024-03-12 00:20:00,0,5,0,0,0,5
2024-03-12 00:30:00,4,8,0,0,0,12
2024-03-12 00:40:00,1,8,1,3,0,13
2024-03-12 00:50:00,2,3,0,0,0,5
2024-03-12 01:00:00,0,1,0,2,0,3
2024-03-12 01:10:00,1,3,1,2,0,7
2024-03-12 01:20:00,0,4,1,2,0,7
2024-03-12 01:30:00,2,2,1,5,0,10
2024-03-12 01:40:00,1,0,0,0,0,1
2024-03-12 01:50:00,0,1,0,0,0,1
2024-03-12 02:00:00,0,2,1,3,0,6
2024-03-12 02:10:00,0,0,2,3,0,5
2024-03-12 02:20:00,1,0,0,0,0,1
2024-03-12 02:30:00,0,0,0,0,0,0
2024-03-12 02:40:00,0,4,0,0,0,4
2024-03-12 02:50:00,1,3,0,1,0,5
2024-03-12 03:00:00,0,3,0,0,0,3
2024-03-12 03:10:00,0,5,1,1,0,7
2024-03-12 03:20:00,0,6,0,3,0,9
2024-03-12 03:30:00,2,6,0,5,0,13
2024-03-12 03:40:00,1,1,1,1,0,4
2024-03-12 03:50:00,0,4,0,3,0,7
2024-03-12 04:00:00,0,2,1,1,0,4
2024-03-12 04:10:00,3,4,1,1,0,9
2024-03-12 04:20:00,0,4,0,3,0,7
2024-03-12 04:30:00,1,3,3,9,0,16
2024-03-12 04:40:00,2,2,2,8,0,14
2024-03-12 04:50:00,5,2,3,5,0,15
2024-03-12 05:00:00,0,2,13,14,0,29
2024-03-12 05:10:00,3,10,13,11,0,37
2024-03-12 05:20:00,2,9,9,14,0,34
2024-03-12 05:30:00,2,13,33,25,0,73
2024-03-12 05:40:00,3,15,32,29,0,79
2024-03-12 05:50:00,5,17,37,21,0,80
2024-03-12 06:00:00,2,18,18,24,0,62
2024-03-12 06:10:00,6,26,32,20,0,84
2024-03-12 06:20:00,4,22,33,28,0,87
2024-03-12 06:30:00,1,27,39,30,0,97
2024-03-12 06:40:00,1,22,51,31,2,107
2024-03-12 06:50:00,6,30,54,40,1,131
2024-03-12 07:00:00,6,32,39,38,2,117
2024-03-12 07:10:00,11,29,59,32,7,138
2024-03-12 07:20:00,11,25,74,55,5,170
2024-03-12 07:30:00,13,30,70,49,8,170
2024-03-12 07:40:00,13,39,63,41,3,159
2024-03-12 07:50:00,12,52,56,42,3,165
2024-03-12 08:00:00,14,30,52,44,6,146
2024-03-12 08:10:00,10,32,57,34,6,139
2024-03-12 08:20:00,11,35,43,34,6,129
2024-03-12 08:30:00,2,29,52,42,8,133
2024-03-12 08:40:00,6,32,48,37,8,131
2024-03-12 08:50:00,1,23,61,44,7,136
2024-03-12 09:00:00,1,34,51,42,9,137
2024-03-12 09:10:00,3,40,41,29,4,117
2024-03-12 09:20:00,1,38,44,49,8,140
2024-03-12 09:30:00,11,40,44,50,4,149
2024-03-12 09:40:00,1,39,43,51,3,137
2024-03-12 09:50:00,0,41,47,64,5,157
2024-03-12 10:00:00,4,40,39,42,6,131
2024-03-12 10:10:00,0,29,29,45,3,106
2024-03-12 10:20:00,2,41,17,33,4,97
2024-03-12 10:30:00,0,35,32,49,5,121
2024-03-12 10:40:00,0,39,31,63,2,135
2024-03-12 10:50:00,2,37,31,38,5,113
2024-03-12 11:00:00,0,37,44,50,3,134
2024-03-12 11:10:00,1,36,43,61,0,141
2024-03-12 11:20:00,0,42,34,49,1,126
2024-03-12 11:30:00,3,47,26,48,4,128
2024-03-12 11:40:00,2,28,37,44,7,118
2024-03-12 11:50:00,0,41,35,34,6,116
2024-03-12 12:00:00,4,42,31,40,7,124
2024-03-12 12:10:00,5,50,34,41,4,134
2024-03-12 12:20:00,1,37,34,45,4,121
2024-03-12 12:30:00,2,51,32,36,7,128
2024-03-12 12:40:00,1,25,26,47,7,106
2024-03-12 12:50:00,1,27,28,42,7,105
2024-03-12 13:00:00,3,41,22,36,7,109
2024-03-12 13:10:00,5,38,31,45,7,126
2024-03-12 13:20:00,5,37,48,61,7,158
2024-03-12 13:30:00,7,38,27,46,6,124
2024-03-12 13:40:00,3,54,34,41,6,138
2024-03-12 13:50:00,3,34,29,49,6,121
2024-03-12 14:00:00,0,35,24,54,4,117
2024-03-12 14:10:00,2,39,27,28,8,104
2024-03-12 14:20:00,4,38,44,52,4,142
2024-03-12 14:30:00,2,43,34,46,6,131
2024-03-12 14:40:00,5,37,26,44,6,118
2024-03-12 14:50:00,3,48,43,53,5,152
2024-03-12 15:00:00,22,48,33,52,7,162
2024-03-12 15:10:00,32,33,32,60,6,163
2024-03-12 15:20:00,26,35,38,55,6,160
2024-03-12 15:30:00,43,41,39,48,4,175
2024-03-12 15:40:00,42,41,24,39,9,155
2024-03-12 15:50:00,38,32,31,44,9,154
2024-03-12 16:00:00,37,39,23,42,9,150
2024-03-12 16:10:00,43,38,27,46,7,161
2024-03-12 16:20:00,35,43,51,50,6,185
2024-03-12 16:30:00,51,41,33,48,5,178
2024-03-12 16:40:00,31,30,42,52,11,166
2024-03-12 16:50:00,33,37,25,23,7,125
2024-03-12 17:00:00,32,39,31,41,6,149
2024-03-12 17:10:00,36,55,29,53,5,178
2024-03-12 17:20:00,29,40,30,34,8,141
2024-03-12 17:30:00,35,33,26,39,4,137
2024-03-12 17:40:00,27,35,24,34,9,129
2024-03-12 17:50:00,25,33,30,50,8,146
2024-03-12 18:00:00,18,32,21,35,11,117
2024-03-12 18:10:00,28,28,29,29,8,122
2024-03-12 18:20:00,25,26,23,23,8,105
2024-03-12 18:30:00,26,32,15,27,2,102
2024-03-12 18:40:00,27,31,15,30,6,109
2024-03-12 18:50:00,21,29,17,29,2,98
2024-03-12 19:00:00,27,24,12,32,1,96
2024-03-12 19:10:00,25,25,19,23,3,95
2024-03-12 19:20:00,15,24,13,21,1,74
2024-03-12 19:30:00,29,22,6,22,3,82
2024-03-12 19:40:00,13,23,24,31,0,91
2024-03-12 19:50:00,18,17,8,31,1,75
2024-03-12 20:00:00,17,31,17,31,1,97
2024-03-12 20:10:00,17,21,11,23,0,72
2024-03-12 20:20:00,17,23,8,24,1,73
2024-03-12 20:30:00,11,13,7,17,0,48
2024-03-12 20:40:00,19,16,7,19,1,62
2024-03-12 20:50:00,22,16,2,16,1,57
2024-03-12 21:00:00,20,15,5,14,2,56
2024-03-12 21:10:00,36,19,8,16,2,81
2024-03-12 21:20:00,68,22,2,20,2,114
2024-03-12 21:30:00,64,17,2,8,1,92
2024-03-12 21:40:00,55,17,7,17,1,97
2024-03-12 21:50:00,57,18,21,19,3,118
2024-03-12 22:00:00,40,11,10,10,0,71
2024-03-12 22:10:00,29,30,11,22,0,92
2024-03-12 22:20:00,42,17,4,11,1,75
2024-03-12 22:30:00,20,11,3,9,0,43
2024-03-12 22:40:00,13,11,1,7,0,32
2024-03-12 22:50:00,22,9,2,5,0,38
2024-03-12 23:00:00,33,10,4,9,0,56
2024-03-12 23:10:00,26,12,5,10,0,53
2024-03-12 23:20:00,29,9,2,9,0,49
2024-03-12 23:30:00,41,5,7,10,0,63
2024-03-12 23:40:00,48,5,1,6,0,60
2024-03-12 23:50:00,18,2,5,8,0,33
2024-03-13 00:00:00,13,8,0,5,0,26
2024-03-13 00:10:00,28,4,2,4,0,38
2024-03-13 00:20:00,27,5,0,1,0,33
2024-03-13 00:30:00,53,1,1,5,0,60
2024-03-13 00:40:00,12,3,2,3,0,20
2024-03-13 00:50:00,26,1,0,2,0,29
2024-03-13 01:00:00,43,2,0,1,0,46
2024-03-13 01:10:00,0,2,0,1,0,3
2024-03-13 01:20:00,21,2,0,2,0,25
2024-03-13 01:30:00,4,1,0,0,0,5
2024-03-13 01:40:00,2,1,1,2,0,6
2024-03-13 01:50:00,0,1,4,6,0,11
2024-03-13 02:00:00,1,1,0,1,0,3
2024-03-13 02:10:00,0,5,0,1,0,6
2024-03-13 02:20:00,1,0,2,4,0,7
2024-03-13 02:30:00,0,0,0,2,0,2
2024-03-13 02:40:00,1,0,0,1,0,2
2024-03-13 02:50:00,2,2,0,1,0,5
2024-03-13 03:00:00,1,1,2,0,0,4
2024-03-13 03:10:00,3,2,0,1,0,6
2024-03-13 03:20:00,1,3,0,2,0,6
2024-03-13 03:30:00,0,0,0,1,0,1
2024-03-13 03:40:00,0,3,0,1,0,4
2024-03-13 03:50:00,1,2,0,4,0,7
2024-03-13 04:00:00,1,1,2,4,0,8
2024-03-13 04:10:00,1,3,2,5,0,11
2024-03-13 04:20:00,1,1,1,4,0,7
2024-03-13 04:30:00,0,2,1,7,0,10
2024-03-13 04:40:00,0,3,2,9,0,14
2024-03-13 04:50:00,1,4,8,12,0,25
2024-03-13 05:00:00,2,3,10,21,0,36
2024-03-13 05:10:00,2,5,5,13,0,25
2024-03-13 05:20:00,4,5,13,22,0,44
2024-03-13 05:30:00,1,10,27,30,0,68
2024-03-13 05:40:00,0,14,28,30,0,72
2024-03-13 05:50:00,2,13,19,18,0,52
2024-03-13 06:00:00,3,12,21,25,0,61
2024-03-13 06:10:00,4,18,24,24,0,70
2024-03-13 06:20:00,3,20,31,29,1,84
2024-03-13 06:30:00,7,14,40,24,1,86
2024-03-13 06:40:00,10,21,35,31,4,101
2024-03-13 06:50:00,6,29,41,26,4,106
2024-03-13 07:00:00,7,27,60,35,2,131
2024-03-13 07:10:00,6,20,52,34,5,117
2024-03-13 07:20:00,10,32,60,44,3,149
2024-03-13 07:30:00,14,31,59,38,3,145
2024-03-13 07:40:00,20,30,71,44,5,170
2024-03-13 07:50:00,15,36,59,38,6,154
2024-03-13 08:00:00,9,41,60,51,4,165
2024-03-13 08:10:00,12,22,61,35,8,138
2024-03-13 08:20:00,7,28,53,33,5,126
2024-03-13 08:30:00,2,44,65,44,9,164
2024-03-13 08:40:00,2,21,55,33,7,118
2024-03-13 08:50:00,1,25,59,46,4,135
2024-03-13 09:00:00,1,34,53,46,4,138
2024-03-13 09:10:00,2,25,37,22,7,93
2024-03-13 09:20:00,7,31,44,41,7,130
2024-03-13 09:30:00,5,32,48,57,1,143
2024-03-13 09:40:00,2,38,46,56,2,144
2024-03-13 09:50:00,6,31,56,44,4,141
2024-03-13 10:00:00,3,33,38,47,5,126
2024-03-13 10:10:00,5,40,23,42,3,113
2024-03-13 10:20:00,1,33,44,50,5,133
2024-03-13 10:30:00,4,47,36,48,5,140
2024-03-13 10:40:00,0,41,38,45,5,129
2024-03-13 10:50:00,2,37,34,42,6,121
2024-03-13 11:00:00,0,45,32,42,2,121
2024-03-13 11:10:00,2,49,47,44,4,146
2024-03-13 11:20:00,2,38,27,32,3,102
2024-03-13 11:30:00,0,39,41,52,4,136
2024-03-13 11:40:00,1,41,35,43,6,126
2024-03-13 11:50:00,3,44,30,45,6,128
2024-03-13 12:00:00,2,30,56,45,5,138
2024-03-13 12:10:00,3,35,31,38,9,116
2024-03-13 12:20:00,2,49,36,48,3,138
2024-03-13 12:30:00,0,53,34,48,3,138
2024-03-13 12:40:00,7,33,34,39,7,120
2024-03-13 12:50:00,9,42,43,42,6,142
2024-03-13 13:00:00,14,32,24,35,5,110
2024-03-13 13:10:00,3,28,31,48,8,118
2024-03-13 13:20:00,3,35,20,35,5,98
2024-03-13 13:30:00,3,31,33,39,8,114
2024-03-13 13:40:00,5,40,40,38,7,130
2024-03-13 13:50:00,2,49,40,49,6,146
2024-03-13 14:00:00,6,26,31,31,9,103
2024-03-13 14:10:00,1,40,30,36,6,113
2024-03-13 14:20:00,6,34,29,43,6,118
2024-03-13 14:30:00,0,39,29,40,4,112
2024-03-13 14:40:00,0,36,43,57,4,140
2024-03-13 14:50:00,13,40,45,64,3,165
2024-03-13 15:00:00,31,39,45,40,7,162
2024-03-13 15:10:00,32,36,46,47,6,167
2024-03-13 15:20:00,37,31,32,45,5,150
2024-03-13 15:30:00,43,51,33,42,4,173
2024-03-13 15:40:00,33,32,25,47,6,143
2024-03-13 15:50:00,25,36,38,48,6,153
