datetime,D11Z,D12Z,D21Z,D22Z,D31Z,D41Z,D42Z,Total
2024-03-01 11:40:00,44,7,34,38,4,52,65,244
2024-03-01 11:50:00,57,5,27,25,7,53,60,234
2024-03-01 12:00:00,57,9,22,35,5,40,52,220
2024-03-01 12:10:00,44,6,31,32,13,49,49,224
2024-03-01 12:20:00,56,3,33,30,6,55,68,251
2024-03-01 12:30:00,60,9,30,47,16,47,63,272
2024-03-01 12:40:00,61,4,24,30,7,50,58,234
2024-03-01 12:50:00,42,7,25,27,9,65,62,237
2024-03-01 13:00:00,56,9,26,30,13,56,56,246
2024-03-01 13:10:00,58,5,34,33,9,42,51,232
2024-03-01 13:20:00,52,6,18,28,14,47,52,217
2024-03-01 13:30:00,55,6,22,30,2,49,71,235
2024-03-01 13:40:00,58,7,25,17,6,60,70,243
2024-03-01 13:50:00,61,8,22,29,5,44,69,238
2024-03-01 14:00:00,46,5,16,28,11,41,52,199
2024-03-01 14:10:00,55,12,28,32,7,52,66,252
2024-03-01 14:20:00,42,5,24,24,10,57,64,226
2024-03-01 14:30:00,51,4,6,42,7,37,48,195
2024-03-01 14:40:00,57,5,0,51,6,52,53,224
2024-03-01 14:50:00,47,9,0,50,5,41,65,217
2024-03-01 15:00:00,44,8,0,48,3,46,67,216
2024-03-01 15:10:00,52,7,0,65,5,56,66,251
2024-03-01 15:20:00,52,6,0,53,10,60,58,239
2024-03-01 15:30:00,51,10,3,53,5,56,65,243
2024-03-01 15:40:00,53,7,19,28,9,55,65,236
2024-03-01 15:50:00,54,3,22,23,3,57,69,231
2024-03-01 16:00:00,60,4,29,38,8,54,47,240
2024-03-01 16:10:00,54,7,20,28,7,55,56,227
2024-03-01 16:20:00,51,7,28,28,6,43,47,210
2024-03-01 16:30:00,50,3,35,47,7,63,46,251
2024-03-01 16:40:00,42,5,20,40,1,44,78,230
2024-03-01 16:50:00,69,10,40,38,10,46,49,262
2024-03-01 17:00:00,49,5,36,38,4,63,71,266
2024-03-01 17:10:00,45,3,30,41,4,54,57,234
2024-03-01 17:20:00,47,3,17,38,3,50,58,216
2024-03-01 17:30:00,35,3,22,27,4,51,53,195
2024-03-01 17:40:00,54,4,37,48,7,52,66,268
2024-03-01 17:50:00,42,8,28,33,3,56,59,229
2024-03-01 18:00:00,57,4,29,31,3,44,67,235
2024-03-01 18:10:00,55,6,34,44,1,42,62,244
2024-03-01 18:20:00,51,6,26,26,2,57,73,241
2024-03-01 18:30:00,44,4,20,33,0,47,49,197
2024-03-01 18:40:00,52,5,28,37,2,32,38,194
2024-03-01 18:50:00,36,4,20,20,10,48,55,193
2024-03-01 19:00:00,33,6,18,26,4,45,49,181
2024-03-01 19:10:00,31,3,16,22,0,45,38,155
2024-03-01 19:20:00,16,5,15,26,0,40,48,150
2024-03-01 19:30:00,30,0,15,21,2,36,49,153
2024-03-01 19:40:00,28,4,14,26,0,34,35,141
2024-03-01 19:50:00,38,4,21,29,3,29,41,165
2024-03-01 20:00:00,29,2,14,21,0,19,19,104
2024-03-01 20:10:00,15,4,13,21,3,24,25,105
2024-03-01 20:20:00,21,1,8,20,0,25,29,104
2024-03-01 20:30:00,17,4,13,22,2,28,16,102
2024-03-01 20:40:00,26,3,6,15,1,10,22,83
2024-03-01 20:50:00,9,2,14,23,1,26,21,96
2024-03-01 21:00:00,23,3,12,22,1,19,25,105
2024-03-01 21:10:00,21,2,9,17,0,18,31,98
2024-03-01 21:20:00,20,1,8,6,0,23,24,82
2024-03-01 21:30:00,18,1,11,19,0,19,17,85
2024-03-01 21:40:00,23,1,9,14,0,13,21,81
2024-03-01 21:50:00,18,3,9,17,1,13,17,78
2024-03-01 22:00:00,13,2,8,17,1,9,20,70
2024-03-01 22:10:00,16,2,10,22,1,19,21,91
2024-03-01 22:20:00,20,3,6,17,1,16,19,82
2024-03-01 22:30:00,14,2,7,19,0,15,13,70
2024-03-01 22:40:00,11,4,8,12,2,15,21,73
2024-03-01 22:50:00,16,0,3,10,1,10,15,55
2024-03-01 23:00:00,13,0,5,13,0,12,11,54
2024-03-01 23:10:00,9,0,6,13,1,14,13,56
2024-03-01 23:20:00,7,0,3,6,1,11,16,44
2024-03-01 23:30:00,6,0,5,9,0,7,12,39
2024-03-01 23:40:00,7,1,6,13,0,9,9,45
2024-03-01 23:50:00,10,0,2,4,0,9,15,40
2024-03-02 00:00:00,3,1,3,5,0,2,6,20
2024-03-02 00:10:00,8,1,2,4,1,7,12,35
2024-03-02 00:20:00,6,0,2,1,0,6,6,21
2024-03-02 00:30:00,5,1,3,6,0,6,6,27
2024-03-02 00:40:00,4,1,2,4,0,2,8,21
2024-03-02 00:50:00,3,0,3,4,0,8,4,22
2024-03-02 01:00:00,7,1,3,5,0,7,8,31
2024-03-02 01:10:00,2,0,0,3,0,7,4,16
2024-03-02 01:20:00,4,0,2,7,0,6,7,26
2024-03-02 01:30:00,4,0,1,3,0,6,6,20
2024-03-02 01:40:00,4,0,1,1,0,1,5,12
2024-03-02 01:50:00,2,0,0,0,0,4,1,7
2024-03-02 02:00:00,4,0,2,3,0,8,6,23
2024-03-02 02:10:00,1,1,0,2,0,5,4,13
2024-03-02 02:20:00,3,0,0,0,0,1,1,5
2024-03-02 02:30:00,5,0,0,3,0,0,0,8
2024-03-02 02:40:00,1,0,1,1,0,3,2,8
2024-03-02 02:50:00,0,0,0,0,0,2,2,4
2024-03-02 03:00:00,2,0,1,2,0,3,2,10
2024-03-02 03:10:00,3,1,3,5,0,2,5,19
2024-03-02 03:20:00,2,0,0,2,0,1,2,7
2024-03-02 03:30:00,4,0,0,1,0,3,0,8
2024-03-02 03:40:00,0,0,0,0,0,5,1,6
2024-03-02 03:50:00,0,1,3,3,0,3,4,14
2024-03-02 04:00:00,3,0,0,3,0,1,1,8
2024-03-02 04:10:00,2,1,0,0,0,1,1,5
2024-03-02 04:20:00,4,0,3,6,0,2,2,17
2024-03-02 04:30:00,1,1,0,2,0,4,1,9
2024-03-02 04:40:00,1,1,3,5,0,4,4,18
2024-03-02 04:50:00,4,1,0,3,0,3,3,14
2024-03-02 05:00:00,4,0,1,3,0,1,5,14
2024-03-02 05:10:00,4,0,1,3,0,6,7,21
2024-03-02 05:20:00,7,0,5,8,1,4,5,30
2024-03-02 05:30:00,6,1,3,4,0,6,2,22
2024-03-02 05:40:00,6,0,3,4,1,6,1,21
2024-03-02 05:50:00,3,0,0,2,0,7,2,14
2024-03-02 06:00:00,2,0,3,5,0,5,5,20
2024-03-02 06:10:00,2,0,4,7,1,5,7,26
2024-03-02 06:20:00,2,0,3,5,0,3,3,16
2024-03-02 06:30:00,4,0,2,4,0,5,5,20
2024-03-02 06:40:00,4,1,4,10,0,8,6,33
2024-03-02 06:50:00,9,0,5,9,0,11,7,41
2024-03-02 07:00:00,12,3,8,9,0,7,1,40
2024-03-02 07:10:00,11,0,2,7,0,4,9,33
2024-03-02 07:20:00,15,0,3,11,0,7,11,47
2024-03-02 07:30:00,11,0,8,19,1,13,11,63
2024-03-02 07:40:00,18,1,11,18,0,12,13,73
2024-03-02 07:50:00,18,2,9,16,1,16,11,73
2024-03-02 08:00:00,22,1,11,14,0,16,10,74
2024-03-02 08:10:00,23,5,15,15,2,18,16,94
2024-03-02 08:20:00,9,3,16,23,0,9,16,76
2024-03-02 08:30:00,25,3,10,12,0,17,17,84
2024-03-02 08:40:00,29,1,8,19,1,14,22,94
2024-03-02 08:50:00,32,6,22,25,3,35,23,146
2024-03-02 09:00:00,34,4,17,30,1,28,27,141
2024-03-02 09:10:00,40,5,14,26,3,19,21,128
2024-03-02 09:20:00,49,4,25,31,2,14,29,154
2024-03-02 09:30:00,55,2,27,45,1,24,36,190
2024-03-02 09:40:00,50,1,25,42,1,26,51,196
2024-03-02 09:50:00,51,7,27,36,0,37,42,200
2024-03-02 10:00:00,46,4,24,30,3,42,47,196
2024-03-02 10:10:00,61,5,27,36,3,27,44,203
2024-03-02 10:20:00,41,10,26,20,3,28,44,172
2024-03-02 10:30:00,56,4,32,40,7,22,35,196
2024-03-02 10:40:00,67,5,18,24,2,32,43,191
2024-03-02 10:50:00,45,6,21,34,0,36,48,190
2024-03-02 11:00:00,46,4,24,37,4,38,50,203
2024-03-02 11:10:00,37,2,22,38,3,43,39,184
2024-03-02 11:20:00,48,10,34,35,2,36,46,211
2024-03-02 11:30:00,41,3,19,31,1,30,33,158
2024-03-02 11:40:00,52,7,31,37,3,24,37,191
2024-03-02 11:50:00,38,4,17,27,0,45,49,180
2024-03-02 12:00:00,49,6,27,42,0,30,52,206
2024-03-02 12:10:00,48,4,20,36,2,31,39,180
2024-03-02 12:20:00,54,5,21,31,2,44,52,209
2024-03-02 12:30:00,55,3,26,35,0,32,53,204
2024-03-02 12:40:00,56,5,33,44,3,37,70,248
2024-03-02 12:50:00,63,9,24,27,3,44,133,303
2024-03-02 13:00:00,85,7,23,32,5,48,121,321
2024-03-02 13:10:00,52,7,37,40,2,44,106,288
2024-03-02 13:20:00,62,6,27,38,3,58,123,317
2024-03-02 13:30:00,61,6,27,31,2,44,129,300
2024-03-02 13:40:00,63,5,29,39,2,41,122,301
2024-03-02 13:50:00,62,5,31,35,0,67,139,339
2024-03-02 14:00:00,67,5,38,34,2,72,105,323
2024-03-02 14:10:00,83,3,24,43,4,44,55,256
2024-03-02 14:20:00,41,4,25,31,0,39,48,188
2024-03-02 14:30:00,55,5,24,27,3,31,62,207
2024-03-02 14:40:00,43,5,22,41,0,40,54,205
2024-03-02 14:50:00,53,3,21,31,1,36,49,194
2024-03-02 15:00:00,37,7,21,21,4,35,59,184
2024-03-02 15:10:00,41,4,13,23,2,38,54,175
2024-03-02 15:20:00,64,2,15,28,0,30,54,193
2024-03-02 15:30:00,42,4,19,28,1,34,49,177
2024-03-02 15:40:00,31,7,29,25,2,33,43,170
2024-03-02 15:50:00,37,3,17,18,2,43,44,164
2024-03-02 16:00:00,32,8,11,20,2,31,36,140
2024-03-02 16:10:00,44,4,11,23,2,21,37,142
2024-03-02 16:20:00,40,5,17,22,4,23,30,141
2024-03-02 16:30:00,32,4,13,24,4,23,52,152
2024-03-02 16:40:00,39,3,22,25,0,28,47,164
2024-03-02 16:50:00,33,9,19,17,0,30,46,154
2024-03-02 17:00:00,47,4,21,24,4,38,51,189
2024-03-02 17:10:00,39,6,20,28,0,29,48,170
2024-03-02 17:20:00,38,2,19,17,4,32,40,152
2024-03-02 17:30:00,45,3,21,27,2,36,52,186
2024-03-02 17:40:00,51,5,19,19,2,34,52,182
2024-03-02 17:50:00,62,4,22,28,1,37,63,217
2024-03-02 18:00:00,59,2,19,24,1,39,52,196
2024-03-02 18:10:00,60,4,18,27,0,42,51,202
2024-03-02 18:20:00,54,8,22,30,1,39,59,213
2024-03-02 18:30:00,42,3,16,24,1,36,46,168
2024-03-02 18:40:00,41,5,16,23,2,33,42,162
2024-03-02 18:50:00,42,2,15,24,0,43,51,177
2024-03-02 19:00:00,40,6,8,21,1,27,45,148
2024-03-02 19:10:00,31,7,16,23,0,25,31,133
2024-03-02 19:20:00,29,2,11,18,1,32,50,143
2024-03-02 19:30:00,30,1,8,24,1,21,27,112
2024-03-02 19:40:00,15,4,10,15,1,17,25,87
2024-03-02 19:50:00,19,3,6,9,1,24,37,99
2024-03-02 20:00:00,18,4,9,14,1,22,22,90
2024-03-02 20:10:00,17,2,8,18,0,23,27,95
2024-03-02 20:20:00,18,4,10,14,0,14,25,85
2024-03-02 20:30:00,22,2,6,15,0,22,19,86
2024-03-02 20:40:00,19,2,10,14,1,16,17,79
2024-03-02 20:50:00,11,7,4,10,1,15,25,73
2024-03-02 21:00:00,16,6,14,16,1,17,13,83
2024-03-02 21:10:00,14,1,6,10,0,8,21,60
2024-03-02 21:20:00,18,1,7,14,0,25,20,85
2024-03-02 21:30:00,18,1,6,12,0,12,20,69
2024-03-02 21:40:00,19,2,7,14,2,11,15,70
2024-03-02 21:50:00,15,3,11,10,0,15,20,74
2024-03-02 22:00:00,6,3,12,18,0,11,16,66
2024-03-02 22:10:00,10,2,5,9,1,13,19,59
2024-03-02 22:20:00,15,2,1,6,0,8,20,52
2024-03-02 22:30:00,12,3,7,14,0,10,19,65
2024-03-02 22:40:00,15,3,3,7,0,13,17,58
2024-03-02 22:50:00,16,1,1,9,3,21,14,65
2024-03-02 23:00:00,13,1,3,5,2,9,8,41
2024-03-02 23:10:00,11,1,4,10,0,9,15,50
2024-03-02 23:20:00,13,0,1,10,0,10,10,44
2024-03-02 23:30:00,7,0,3,9,0,13,12,44
2024-03-02 23:40:00,5,0,2,7,1,8,12,35
2024-03-02 23:50:00,4,1,3,9,0,5,16,38
2024-03-03 00:00:00,6,0,2,4,2,9,10,33
2024-03-03 00:10:00,2,0,4,6,0,8,8,28
2024-03-03 00:20:00,4,1,1,4,0,6,15,31
2024-03-03 00:30:00,5,0,0,4,0,6,4,19
2024-03-03 00:40:00,6,0,7,11,0,14,13,51
2024-03-03 00:50:00,6,0,0,4,0,10,10,30
2024-03-03 01:00:00,6,1,1,7,0,9,1,25
2024-03-03 01:10:00,3,1,3,7,0,5,7,26
2024-03-03 01:20:00,4,1,0,1,1,5,1,13
2024-03-03 01:30:00,4,0,1,3,0,6,6,20
2024-03-03 01:40:00,2,1,4,6,0,5,7,25
2024-03-03 01:50:00,6,0,2,4,0,4,1,17
2024-03-03 02:00:00,3,1,1,6,1,1,6,19
2024-03-03 02:10:00,2,2,0,0,0,4,4,12
2024-03-03 02:20:00,5,0,2,4,0,4,11,26
2024-03-03 02:30:00,6,0,1,3,0,5,7,22
2024-03-03 02:40:00,4,0,1,3,0,5,2,15
2024-03-03 02:50:00,4,1,1,3,0,3,4,16
2024-03-03 03:00:00,4,1,0,4,0,0,1,10
2024-03-03 03:10:00,2,0,1,1,0,4,1,9
2024-03-03 03:20:00,2,0,0,1,0,5,2,10
2024-03-03 03:30:00,4,0,1,4,0,5,3,17
2024-03-03 03:40:00,2,0,0,0,0,1,2,5
2024-03-03 03:50:00,1,0,1,2,0,4,2,10
2024-03-03 04:00:00,1,0,0,2,0,0,2,5
2024-03-03 04:10:00,4,0,1,2,0,1,0,8
2024-03-03 04:20:00,2,0,0,1,0,1,2,6
2024-03-03 04:30:00,2,0,0,2,0,2,5,11
2024-03-03 04:40:00,1,1,1,2,0,3,5,13
2024-03-03 04:50:00,2,0,0,2,0,0,1,5
2024-03-03 05:00:00,2,0,1,2,0,1,1,7
2024-03-03 05:10:00,1,0,2,3,0,2,5,13
2024-03-03 05:20:00,1,0,3,3,0,1,1,9
2024-03-03 05:30:00,1,0,0,2,1,2,2,8
2024-03-03 05:40:00,5,0,2,4,0,2,0,13
2024-03-03 05:50:00,2,0,1,3,0,5,1,12
2024-03-03 06:00:00,1,0,2,4,0,1,1,9
2024-03-03 06:10:00,0,1,0,2,1,2,6,12
2024-03-03 06:20:00,1,0,0,0,0,5,3,9
2024-03-03 06:30:00,2,0,2,7,0,3,1,15
2024-03-03 06:40:00,2,1,3,5,0,1,3,15
2024-03-03 06:50:00,5,1,1,2,0,1,3,13
2024-03-03 07:00:00,3,0,3,3,0,3,4,16
2024-03-03 07:10:00,4,0,4,6,0,2,6,22
2024-03-03 07:20:00,4,0,2,5,1,3,5,20
2024-03-03 07:30:00,3,0,2,4,0,4,5,18
2024-03-03 07:40:00,4,2,3,4,1,4,3,21
2024-03-03 07:50:00,4,1,2,7,1,5,5,25
2024-03-03 08:00:00,9,2,7,8,1,2,7,36
2024-03-03 08:10:00,11,3,4,5,0,6,8,37
2024-03-03 08:20:00,9,5,3,2,1,10,5,35
2024-03-03 08:30:00,11,2,11,15,1,9,6,55
2024-03-03 08:40:00,17,5,5,9,2,9,11,58
2024-03-03 08:50:00,14,1,13,14,1,5,6,54
2024-03-03 09:00:00,18,3,12,13,1,4,13,64
2024-03-03 09:10:00,17,3,19,22,0,13,23,97
2024-03-03 09:20:00,28,3,15,14,0,9,19,88
2024-03-03 09:30:00,37,4,14,18,0,13,15,101
2024-03-03 09:40:00,39,7,10,11,4,22,18,111
2024-03-03 09:50:00,28,1,7,22,0,20,17,95
2024-03-03 10:00:00,27,3,11,17,1,19,24,102
2024-03-03 10:10:00,31,5,15,15,2,18,21,107
2024-03-03 10:20:00,29,7,19,22,0,14,12,103
2024-03-03 10:30:00,38,4,9,18,3,18,22,112
2024-03-03 10:40:00,31,2,8,14,0,15,21,91
2024-03-03 10:50:00,31,6,13,14,2,23,23,112
2024-03-03 11:00:00,27,3,18,20,4,26,21,119
2024-03-03 11:10:00,39,5,21,21,1,16,26,129
2024-03-03 11:20:00,41,4,21,29,2,18,23,138
2024-03-03 11:30:00,38,11,19,15,2,15,26,126
2024-03-03 11:40:00,28,5,16,22,1,25,29,126
2024-03-03 11:50:00,41,1,11,20,2,28,19,122
2024-03-03 12:00:00,51,2,17,22,2,28,33,155
2024-03-03 12:10:00,36,6,18,28,2,33,48,171
2024-03-03 12:20:00,32,1,21,24,0,29,35,142
2024-03-03 12:30:00,29,4,13,16,1,26,38,127
2024-03-03 12:40:00,32,5,14,33,1,26,39,150
2024-03-03 12:50:00,43,3,18,15,5,36,36,156
2024-03-03 13:00:00,40,8,15,21,0,26,23,133
2024-03-03 13:10:00,38,4,24,28,3,28,41,166
2024-03-03 13:20:00,39,6,13,18,3,28,31,138
2024-03-03 13:30:00,52,7,18,24,0,26,34,161
2024-03-03 13:40:00,41,3,18,22,7,33,29,153
2024-03-03 13:50:00,51,1,20,27,1,23,40,163
2024-03-03 14:00:00,40,8,19,18,0,26,37,148
2024-03-03 14:10:00,40,4,17,25,3,27,39,155
2024-03-03 14:20:00,39,7,15,18,4,26,37,146
2024-03-03 14:30:00,35,6,30,31,3,15,39,159
2024-03-03 14:40:00,36,1,25,32,1,27,55,177
2024-03-03 14:50:00,37,6,15,22,3,27,49,159
2024-03-03 15:00:00,35,9,24,20,1,32,41,162
2024-03-03 15:10:00,31,5,15,21,0,32,39,143
2024-03-03 15:20:00,35,7,17,14,0,23,47,143
2024-03-03 15:30:00,30,6,18,22,3,27,34,140
2024-03-03 15:40:00,27,4,19,15,4,32,48,149
2024-03-03 15:50:00,35,5,24,22,2,27,41,156
2024-03-03 16:00:00,35,5,14,14,2,28,35,133
2024-03-03 16:10:00,37,2,17,19,5,29,52,161
2024-03-03 16:20:00,27,6,17,20,4,31,43,148
2024-03-03 16:30:00,38,5,16,21,3,34,36,153
2024-03-03 16:40:00,28,3,20,23,3,25,41,143
2024-03-03 16:50:00,38,3,16,16,4,27,38,142
2024-03-03 17:00:00,35,4,20,23,0,25,56,163
2024-03-03 17:10:00,48,3,20,23,1,35,50,180
2024-03-03 17:20:00,39,4,17,17,1,34,47,159
2024-03-03 17:30:00,27,3,18,25,3,39,47,162
2024-03-03 17:40:00,40,4,20,22,0,31,44,161
2024-03-03 17:50:00,31,7,16,27,1,37,48,167
2024-03-03 18:00:00,28,3,13,23,1,37,40,145
2024-03-03 18:10:00,33,6,12,22,0,25,36,134
2024-03-03 18:20:00,29,4,16,24,1,30,40,144
2024-03-03 18:30:00,27,4,12,19,0,32,32,126
2024-03-03 18:40:00,27,7,19,23,0,25,42,143
2024-03-03 18:50:00,26,7,14,18,0,37,47,149
2024-03-03 19:00:00,33,2,12,17,0,21,24,109
2024-03-03 19:10:00,30,2,15,33,0,29,27,136
2024-03-03 19:20:00,36,3,9,18,0,23,30,119
2024-03-03 19:30:00,21,2,12,12,0,27,27,101
2024-03-03 19:40:00,38,2,15,16,3,15,29,118
2024-03-03 19:50:00,15,3,15,17,1,21,28,100
2024-03-03 20:00:00,18,6,13,23,1,23,22,106
2024-03-03 20:10:00,16,4,14,18,0,24,23,99
2024-03-03 20:20:00,22,5,8,23,0,19,27,104
2024-03-03 20:30:00,20,0,6,4,0,12,18,60
2024-03-03 20:40:00,16,1,10,9,0,12,23,71
2024-03-03 20:50:00,15,2,7,11,0,12,18,65
2024-03-03 21:00:00,10,1,5,13,0,10,14,53
2024-03-03 21:10:00,13,2,6,8,1,17,18,65
2024-03-03 21:20:00,15,5,6,5,0,10,20,61
2024-03-03 21:30:00,11,2,5,8,0,18,13,57
2024-03-03 21:40:00,13,3,7,4,0,7,15,49
2024-03-03 21:50:00,12,1,6,8,0,3,17,47
2024-03-03 22:00:00,5,2,5,5,1,12,10,40
2024-03-03 22:10:00,7,2,5,10,0,9,12,45
2024-03-03 22:20:00,3,1,3,7,1,9,12,36
2024-03-03 22:30:00,2,0,1,3,0,7,10,23
2024-03-03 22:40:00,2,2,6,9,0,9,15,43
2024-03-03 22:50:00,3,0,3,4,0,9,4,23
2024-03-03 23:00:00,5,0,3,4,0,9,8,29
2024-03-03 23:10:00,2,0,2,5,0,4,4,17
2024-03-03 23:20:00,1,0,0,2,0,10,6,19
2024-03-03 23:30:00,0,0,1,1,0,5,7,14
2024-03-03 23:40:00,1,0,2,2,0,3,4,12
2024-03-03 23:50:00,0,0,0,3,1,2,6,12
2024-03-04 00:00:00,2,0,1,1,0,2,4,10
2024-03-04 00:10:00,4,0,0,2,0,2,2,10
2024-03-04 00:20:00,1,0,1,3,0,0,2,7
2024-03-04 00:30:00,1,0,1,2,0,2,4,10
2024-03-04 00:40:00,1,0,1,3,0,1,0,6
2024-03-04 00:50:00,3,0,0,3,0,6,2,14
2024-03-04 01:00:00,3,0,1,1,0,0,1,6
2024-03-04 01:10:00,2,0,1,2,0,0,1,6
2024-03-04 01:20:00,1,0,1,1,0,0,1,4
2024-03-04 01:30:00,1,1,0,0,0,0,1,3
2024-03-04 01:40:00,1,0,0,1,0,1,0,3
2024-03-04 01:50:00,1,0,1,3,1,1,2,9
2024-03-04 02:00:00,1,1,1,0,0,3,2,8
2024-03-04 02:10:00,0,0,0,2,1,1,0,4
2024-03-04 02:20:00,2,0,1,1,0,1,2,7
2024-03-04 02:30:00,2,0,0,0,0,1,1,4
2024-03-04 02:40:00,0,0,0,0,0,0,1,1
2024-03-04 02:50:00,3,0,0,1,0,2,0,6
2024-03-04 03:00:00,1,0,0,0,0,0,0,1
2024-03-04 03:10:00,1,0,3,3,0,1,0,8
2024-03-04 03:20:00,2,1,0,0,1,0,0,4
2024-03-04 03:30:00,0,0,2,1,0,2,1,6
2024-03-04 03:40:00,0,0,0,1,0,2,0,3
2024-03-04 03:50:00,1,0,1,1,0,4,2,9
2024-03-04 04:00:00,2,1,2,2,0,1,0,8
2024-03-04 04:10:00,2,0,1,2,0,3,1,9
2024-03-04 04:20:00,4,0,3,5,0,2,0,14
2024-03-04 04:30:00,4,0,1,4,0,3,2,14
2024-03-04 04:40:00,0,0,1,6,1,5,2,15
2024-03-04 04:50:00,4,0,1,2,0,4,6,17
2024-03-04 05:00:00,2,1,3,7,0,8,1,22
2024-03-04 05:10:00,4,2,3,5,1,7,8,30
2024-03-04 05:20:00,10,0,3,9,1,13,1,37
2024-03-04 05:30:00,16,0,9,14,0,19,4,62
2024-03-04 05:40:00,17,0,8,16,2,13,5,61
2024-03-04 05:50:00,18,2,1,12,1,10,10,54
2024-03-04 06:00:00,14,1,6,11,1,8,9,50
2024-03-04 06:10:00,31,0,14,23,1,7,7,83
2024-03-04 06:20:00,28,3,17,30,1,16,17,112
2024-03-04 06:30:00,32,2,22,34,0,19,15,124
2024-03-04 06:40:00,26,4,22,29,3,14,23,121
2024-03-04 06:50:00,53,1,21,32,0,24,20,151
2024-03-04 07:00:00,43,5,23,32,3,17,38,161
2024-03-04 07:10:00,61,3,29,45,4,30,42,214
2024-03-04 07:20:00,87,5,21,47,3,36,50,249
2024-03-04 07:30:00,67,8,37,47,5,58,47,269
2024-03-04 07:40:00,62,11,46,40,14,95,51,319
2024-03-04 07:50:00,59,16,36,51,27,85,47,321
2024-03-04 08:00:00,56,7,39,42,14,42,55,255
2024-03-04 08:10:00,61,7,21,37,0,30,40,196
2024-03-04 08:20:00,53,9,29,45,3,48,32,219
2024-03-04 08:30:00,47,6,32,36,6,45,43,215
2024-03-04 08:40:00,52,8,40,37,6,42,51,236
