datetime,D21Z,D22Z,D41Z,D42Z,D11Z,D12Z,D31Z,D32Z,Total
2024-03-09 21:40:00,25,26,11,1,0,0,0,0,63
2024-03-09 21:50:00,23,18,5,0,0,0,3,0,49
2024-03-09 22:00:00,26,20,13,3,0,0,0,0,62
2024-03-09 22:10:00,32,28,15,5,0,0,0,0,80
2024-03-09 22:20:00,23,24,10,2,0,0,3,0,62
2024-03-09 22:30:00,29,25,9,2,0,0,1,0,66
2024-03-09 22:40:00,23,23,4,0,0,0,0,0,50
2024-03-09 22:50:00,29,22,8,2,0,0,0,0,61
2024-03-09 23:00:00,24,18,11,1,0,0,1,0,55
2024-03-09 23:10:00,27,21,14,3,0,0,0,0,65
2024-03-09 23:20:00,24,18,13,4,0,0,0,0,59
2024-03-09 23:30:00,14,13,5,0,0,0,1,0,33
2024-03-09 23:40:00,10,11,5,0,0,0,0,0,26
2024-03-09 23:50:00,21,21,12,3,0,0,0,0,57
2024-03-10 00:00:00,16,16,4,1,0,0,0,0,37
2024-03-10 00:10:00,18,13,11,1,0,0,0,0,43
2024-03-10 00:20:00,18,19,5,3,0,0,2,0,47
2024-03-10 00:30:00,8,6,10,3,0,0,0,0,27
2024-03-10 00:40:00,14,14,3,0,0,0,0,0,31
2024-03-10 00:50:00,16,20,6,2,0,0,0,0,44
2024-03-10 01:00:00,9,9,9,2,0,0,0,0,29
2024-03-10 01:10:00,10,8,5,3,0,0,0,0,26
2024-03-10 01:20:00,8,7,7,1,0,0,0,0,23
2024-03-10 01:30:00,9,11,5,1,0,0,0,0,26
2024-03-10 01:40:00,10,10,7,2,0,0,0,0,29
2024-03-10 01:50:00,7,5,4,1,0,0,0,0,17
2024-03-10 02:00:00,7,7,5,3,0,0,0,0,22
2024-03-10 02:10:00,7,7,7,3,0,0,0,0,24
2024-03-10 02:20:00,8,9,5,2,0,0,0,0,24
2024-03-10 02:30:00,5,6,5,3,0,0,0,0,19
2024-03-10 02:40:00,14,16,5,3,0,0,0,0,38
2024-03-10 02:50:00,5,4,3,0,0,0,0,0,12
2024-03-10 03:00:00,3,3,4,0,0,0,0,0,10
2024-03-10 03:10:00,3,4,3,0,0,0,0,0,10
2024-03-10 03:20:00,4,3,3,0,0,0,0,0,10
2024-03-10 03:30:00,4,4,2,3,0,0,0,0,13
2024-03-10 03:40:00,3,2,5,1,0,0,0,0,11
2024-03-10 03:50:00,7,6,3,4,0,0,0,0,20
2024-03-10 04:00:00,0,0,3,0,0,0,0,0,3
2024-03-10 04:10:00,4,4,0,0,0,0,0,0,8
2024-03-10 04:20:00,4,4,6,0,0,0,0,0,14
2024-03-10 04:30:00,1,1,3,0,0,0,0,0,5
2024-03-10 04:40:00,2,2,5,3,0,0,0,0,12
2024-03-10 04:50:00,0,0,0,0,0,0,0,0,0
2024-03-10 05:00:00,2,2,4,0,0,0,0,0,8
2024-03-10 05:10:00,2,2,3,1,0,0,0,0,8
2024-03-10 05:20:00,3,3,3,0,0,0,0,0,9
2024-03-10 05:30:00,1,1,3,0,0,0,0,0,5
2024-03-10 05:40:00,2,2,3,1,0,0,0,0,8
2024-03-10 05:50:00,1,1,2,0,0,0,0,0,4
2024-03-10 06:00:00,2,2,2,0,0,0,1,0,7
2024-03-10 06:10:00,5,5,2,1,0,0,0,0,13
2024-03-10 06:20:00,3,3,3,1,0,0,0,0,10
2024-03-10 06:30:00,5,7,5,2,0,0,0,0,19
2024-03-10 06:40:00,4,4,1,0,0,0,0,0,9
2024-03-10 06:50:00,6,5,5,0,0,0,0,0,16
2024-03-10 07:00:00,6,6,4,0,0,0,0,0,16
2024-03-10 07:10:00,2,2,1,0,0,0,0,0,5
2024-03-10 07:20:00,7,6,3,1,0,0,0,0,17
2024-03-10 07:30:00,7,7,4,2,0,0,1,0,21
2024-03-10 07:40:00,2,2,4,0,0,0,0,0,8
2024-03-10 07:50:00,5,5,3,1,0,0,1,0,15
2024-03-10 08:00:00,8,8,3,1,0,0,0,0,20
2024-03-10 08:10:00,4,4,2,0,0,0,0,0,10
2024-03-10 08:20:00,7,7,5,1,0,0,0,0,20
2024-03-10 08:30:00,6,5,6,0,0,0,0,0,17
2024-03-10 08:40:00,10,10,5,0,0,0,0,0,25
2024-03-10 08:50:00,10,10,11,1,0,0,1,0,33
2024-03-10 09:00:00,12,11,7,1,0,0,3,0,34
2024-03-10 09:10:00,19,19,7,1,0,0,2,0,48
2024-03-10 09:20:00,20,18,8,2,0,0,0,0,48
2024-03-10 09:30:00,14,13,13,4,0,0,2,0,46
2024-03-10 09:40:00,24,20,15,5,0,0,0,0,64
2024-03-10 09:50:00,25,19,13,2,0,0,3,1,63
2024-03-10 10:00:00,13,11,7,4,0,0,3,0,38
2024-03-10 10:10:00,22,21,14,7,0,0,0,0,64
2024-03-10 10:20:00,19,16,14,4,0,0,1,0,54
2024-03-10 10:30:00,32,25,10,0,0,0,2,0,69
2024-03-10 10:40:00,34,33,17,5,0,0,1,0,90
2024-03-10 10:50:00,20,14,10,4,0,0,2,0,50
2024-03-10 11:00:00,28,25,12,5,0,0,1,0,71
2024-03-10 11:10:00,29,22,10,3,0,0,1,0,65
2024-03-10 11:20:00,35,32,10,2,0,0,4,0,83
2024-03-10 11:30:00,26,21,9,1,0,0,1,0,58
2024-03-10 11:40:00,41,32,8,2,0,0,4,0,87
2024-03-10 11:50:00,34,21,13,0,0,0,0,0,68
2024-03-10 12:00:00,30,19,11,1,0,0,2,0,63
2024-03-10 12:10:00,43,38,10,2,0,0,0,0,93
2024-03-10 12:20:00,46,29,8,1,0,0,1,0,85
2024-03-10 12:30:00,39,27,14,2,0,0,2,1,85
2024-03-10 12:40:00,45,31,17,3,0,0,2,0,98
2024-03-10 12:50:00,34,23,13,3,0,0,3,0,76
2024-03-10 13:00:00,46,35,12,4,0,0,1,0,98
2024-03-10 13:10:00,55,34,9,2,0,0,3,0,103
2024-03-10 13:20:00,41,23,14,3,0,0,1,0,82
2024-03-10 13:30:00,37,30,10,2,0,0,1,1,81
2024-03-10 13:40:00,36,26,13,5,0,0,2,0,82
2024-03-10 13:50:00,39,22,11,1,0,0,0,0,73
2024-03-10 14:00:00,41,27,9,3,0,0,3,0,83
2024-03-10 14:10:00,45,28,16,3,0,0,2,0,94
2024-03-10 14:20:00,35,24,9,4,0,0,2,0,74
2024-03-10 14:30:00,35,23,15,3,0,0,0,0,76
2024-03-10 14:40:00,41,29,9,3,0,0,4,1,87
2024-03-10 14:50:00,44,23,14,3,0,0,2,0,86
2024-03-10 15:00:00,37,21,17,1,0,0,2,0,78
2024-03-10 15:10:00,40,25,23,2,0,0,2,1,93
2024-03-10 15:20:00,34,32,19,4,0,0,2,0,91
2024-03-10 15:30:00,58,35,16,5,0,0,1,0,115
2024-03-10 15:40:00,39,25,8,3,0,0,2,0,77
2024-03-10 15:50:00,42,28,17,2,0,0,3,0,92
2024-03-10 16:00:00,44,30,10,6,0,0,0,1,91
2024-03-10 16:10:00,37,23,11,3,0,0,2,0,76
2024-03-10 16:20:00,43,32,16,3,0,0,2,3,99
2024-03-10 16:30:00,38,20,16,4,0,0,2,0,80
2024-03-10 16:40:00,41,28,13,4,0,0,5,0,91
2024-03-10 16:50:00,43,24,11,4,0,0,3,0,85
2024-03-10 17:00:00,30,21,21,2,0,0,0,0,74
2024-03-10 17:10:00,40,25,17,2,0,0,8,2,94
2024-03-10 17:20:00,42,31,14,1,0,0,0,0,88
2024-03-10 17:30:00,40,31,14,4,0,0,3,0,92
2024-03-10 17:40:00,36,25,18,0,0,0,1,0,80
2024-03-10 17:50:00,44,34,12,3,0,0,2,0,95
2024-03-10 18:00:00,32,25,13,2,0,0,5,0,77
2024-03-10 18:10:00,50,31,9,1,0,0,2,0,93
2024-03-10 18:20:00,36,24,8,0,0,0,1,0,69
2024-03-10 18:30:00,33,26,21,2,0,0,0,0,82
2024-03-10 18:40:00,32,31,11,0,0,0,1,0,75
2024-03-10 18:50:00,42,34,17,3,0,0,1,0,97
2024-03-10 19:00:00,39,34,16,4,0,0,3,0,96
2024-03-10 19:10:00,48,41,14,0,0,0,1,0,104
2024-03-10 19:20:00,31,28,19,3,0,0,0,0,81
2024-03-10 19:30:00,26,26,9,1,0,0,1,0,63
2024-03-10 19:40:00,28,24,10,2,0,0,1,0,65
2024-03-10 19:50:00,24,21,8,1,0,0,1,0,55
2024-03-10 20:00:00,35,29,10,4,0,0,3,0,81
2024-03-10 20:10:00,26,25,10,1,0,0,0,0,62
2024-03-10 20:20:00,27,24,10,1,0,0,0,0,62
2024-03-10 20:30:00,19,21,14,4,0,0,3,1,62
2024-03-10 20:40:00,21,18,4,0,0,0,0,0,43
2024-03-10 20:50:00,29,24,12,3,0,0,0,0,68
2024-03-10 21:00:00,27,20,39,0,0,0,0,0,86
2024-03-10 21:10:00,35,34,5,3,0,0,0,0,77
2024-03-10 21:20:00,30,27,11,6,0,0,0,0,74
2024-03-10 21:30:00,44,29,8,2,0,0,0,0,83
2024-03-10 21:40:00,25,18,7,1,0,0,0,0,51
2024-03-10 21:50:00,18,18,9,2,0,0,0,0,47
2024-03-10 22:00:00,9,12,4,1,0,0,0,0,26
2024-03-10 22:10:00,17,14,8,1,0,0,2,0,42
2024-03-10 22:20:00,15,12,6,1,0,0,0,0,34
2024-03-10 22:30:00,8,6,9,5,0,0,0,0,28
2024-03-10 22:40:00,8,6,5,4,0,0,0,0,23
2024-03-10 22:50:00,10,10,5,10,0,0,0,0,35
2024-03-10 23:00:00,4,4,4,4,0,0,0,0,16
2024-03-10 23:10:00,8,5,6,7,0,0,0,0,26
2024-03-10 23:20:00,5,5,7,5,0,0,0,0,22
2024-03-10 23:30:00,3,3,5,3,0,0,0,0,14
2024-03-10 23:40:00,9,7,9,7,0,0,0,0,32
2024-03-10 23:50:00,4,3,2,3,0,0,0,0,12
2024-03-11 00:00:00,2,2,1,3,0,0,0,0,8
2024-03-11 00:10:00,7,5,7,5,0,0,0,0,24
2024-03-11 00:20:00,6,6,6,5,0,0,0,0,23
2024-03-11 00:30:00,4,4,6,4,0,0,0,0,18
2024-03-11 00:40:00,3,3,6,2,0,0,0,0,14
2024-03-11 00:50:00,1,1,3,1,0,0,0,0,6
2024-03-11 01:00:00,4,4,1,5,0,0,0,0,14
2024-03-11 01:10:00,3,2,4,3,0,0,0,0,12
2024-03-11 01:20:00,2,2,1,1,0,0,0,0,6
2024-03-11 01:30:00,1,1,0,1,0,0,0,0,3
2024-03-11 01:40:00,3,3,2,3,0,0,0,0,11
2024-03-11 01:50:00,2,2,1,2,0,0,0,0,7
2024-03-11 02:00:00,0,0,3,0,0,0,0,0,3
2024-03-11 02:10:00,7,6,4,6,0,0,0,0,23
2024-03-11 02:20:00,2,2,0,2,0,0,0,0,6
2024-03-11 02:30:00,3,3,2,3,0,0,0,0,11
2024-03-11 02:40:00,1,1,0,1,0,0,0,0,3
2024-03-11 02:50:00,0,0,0,0,0,0,0,0,0
2024-03-11 03:00:00,0,0,0,0,0,0,0,0,0
2024-03-11 03:10:00,5,5,3,5,0,0,0,0,18
2024-03-11 03:20:00,0,0,1,0,0,0,0,0,1
2024-03-11 03:30:00,0,0,1,0,0,0,1,0,2
2024-03-11 03:40:00,0,0,0,0,0,0,0,0,0
2024-03-11 03:50:00,1,1,2,1,0,0,0,0,5
2024-03-11 04:00:00,1,1,2,1,0,0,0,0,5
2024-03-11 04:10:00,3,3,2,2,0,0,0,0,10
2024-03-11 04:20:00,1,1,3,1,0,0,0,0,6
2024-03-11 04:30:00,0,0,3,0,0,0,0,0,3
2024-03-11 04:40:00,2,2,1,2,0,0,0,0,7
2024-03-11 04:50:00,1,1,1,1,0,0,0,0,4
2024-03-11 05:00:00,2,2,4,3,0,0,0,0,11
2024-03-11 05:10:00,4,4,12,4,0,0,1,0,25
2024-03-11 05:20:00,3,3,5,3,0,0,0,0,14
2024-03-11 05:30:00,4,4,11,4,0,0,1,0,24
2024-03-11 05:40:00,3,3,8,4,0,0,0,0,18
2024-03-11 05:50:00,8,8,8,8,0,0,0,0,32
2024-03-11 06:00:00,3,4,9,7,0,0,1,0,24
2024-03-11 06:10:00,7,7,12,8,0,0,1,0,35
2024-03-11 06:20:00,13,13,18,11,0,0,0,0,55
2024-03-11 06:30:00,13,10,21,14,0,0,1,0,59
2024-03-11 06:40:00,15,11,22,8,0,0,0,0,56
2024-03-11 06:50:00,15,11,26,6,0,0,0,0,58
2024-03-11 07:00:00,16,10,25,13,0,0,3,1,68
2024-03-11 07:10:00,23,15,42,4,0,0,1,0,85
2024-03-11 07:20:00,48,28,34,0,0,0,3,3,116
2024-03-11 07:30:00,38,18,19,5,0,0,2,1,83
2024-03-11 07:40:00,53,26,19,8,0,0,6,1,113
2024-03-11 07:50:00,32,19,29,10,0,0,4,0,94
2024-03-11 08:00:00,43,27,64,12,0,0,4,0,150
2024-03-11 08:10:00,31,16,34,4,0,0,0,0,85
2024-03-11 08:20:00,50,34,23,5,0,0,1,0,113
2024-03-11 08:30:00,45,30,21,3,0,0,2,1,102
2024-03-11 08:40:00,55,24,21,4,0,0,1,0,105
2024-03-11 08:50:00,48,21,27,9,0,0,1,0,106
2024-03-11 09:00:00,48,33,23,11,0,0,3,0,118
2024-03-11 09:10:00,51,29,22,4,0,0,2,0,108
2024-03-11 09:20:00,38,19,26,6,0,0,2,1,92
2024-03-11 09:30:00,39,26,19,3,0,0,0,0,87
2024-03-11 09:40:00,56,42,32,7,0,0,1,0,138
2024-03-11 09:50:00,36,23,29,13,0,0,1,0,102
2024-03-11 10:00:00,40,30,34,3,0,0,1,1,109
2024-03-11 10:10:00,49,33,29,3,0,0,1,0,115
2024-03-11 10:20:00,47,34,15,6,0,0,2,0,104
2024-03-11 10:30:00,41,34,13,2,0,0,7,0,97
2024-03-11 10:40:00,46,37,19,8,0,0,4,0,114
2024-03-11 10:50:00,44,31,16,8,0,0,0,0,99
2024-03-11 11:00:00,53,32,17,3,0,0,2,0,107
2024-03-11 11:10:00,44,34,19,2,0,0,2,1,102
2024-03-11 11:20:00,42,34,26,3,0,0,1,0,106
2024-03-11 11:30:00,61,35,23,2,0,0,0,0,121
2024-03-11 11:40:00,68,39,25,7,0,0,0,0,139
2024-03-11 11:50:00,65,36,22,7,0,0,4,0,134
2024-03-11 12:00:00,51,37,23,3,0,0,5,0,119
2024-03-11 12:10:00,56,32,23,7,0,0,2,0,120
2024-03-11 12:20:00,65,24,18,5,0,0,1,0,113
2024-03-11 12:30:00,62,25,17,8,0,0,1,0,113
2024-03-11 12:40:00,55,26,23,8,0,0,0,0,112
2024-03-11 12:50:00,54,26,14,7,0,0,6,3,110
2024-03-11 13:00:00,46,25,20,9,0,0,3,2,105
2024-03-11 13:10:00,79,38,17,4,0,0,4,0,142
2024-03-11 13:20:00,76,28,16,14,0,0,4,0,138
2024-03-11 13:30:00,61,33,23,7,0,0,8,1,133
2024-03-11 13:40:00,64,25,24,8,0,0,6,1,128
2024-03-11 13:50:00,60,34,12,4,0,0,4,1,115
2024-03-11 14:00:00,63,45,24,3,0,0,2,1,138
2024-03-11 14:10:00,66,48,25,8,0,0,4,1,152
2024-03-11 14:20:00,67,42,24,6,0,0,4,0,143
2024-03-11 14:30:00,66,38,19,2,0,0,5,0,130
2024-03-11 14:40:00,70,50,26,6,0,0,0,0,152
2024-03-11 14:50:00,79,53,24,8,0,0,4,0,168
2024-03-11 15:00:00,68,54,25,3,0,0,3,0,153
2024-03-11 15:10:00,64,48,14,2,0,0,4,2,134
2024-03-11 15:20:00,62,43,14,1,0,0,4,0,124
2024-03-11 15:30:00,72,57,25,3,0,0,3,0,160
2024-03-11 15:40:00,74,51,21,6,0,0,4,0,156
2024-03-11 15:50:00,101,61,24,11,0,0,4,0,201
2024-03-11 16:00:00,78,50,23,11,0,0,0,0,162
2024-03-11 16:10:00,79,49,23,2,0,0,3,0,156
2024-03-11 16:20:00,78,38,16,2,0,0,1,0,135
2024-03-11 16:30:00,85,56,20,1,0,0,2,0,164
2024-03-11 16:40:00,64,44,21,3,0,0,6,0,138
2024-03-11 16:50:00,77,59,17,0,0,0,5,0,158
2024-03-11 17:00:00,87,57,26,13,0,0,5,0,188
2024-03-11 17:10:00,90,49,24,5,0,0,4,0,172
2024-03-11 17:20:00,68,44,25,6,0,0,6,0,149
2024-03-11 17:30:00,86,65,19,4,0,0,2,0,176
2024-03-11 17:40:00,73,47,28,5,0,0,0,1,154
2024-03-11 17:50:00,66,54,25,3,0,0,2,1,151
2024-03-11 18:00:00,68,47,16,2,0,0,3,0,136
2024-03-11 18:10:00,87,68,22,2,0,0,4,0,183
2024-03-11 18:20:00,66,37,17,0,0,0,2,0,122
2024-03-11 18:30:00,73,51,16,13,0,0,4,0,157
2024-03-11 18:40:00,61,44,16,2,0,0,4,0,127
2024-03-11 18:50:00,56,40,14,4,0,0,0,0,114
2024-03-11 19:00:00,38,31,16,1,0,0,0,0,86
2024-03-11 19:10:00,62,41,13,2,0,0,0,0,118
2024-03-11 19:20:00,52,28,17,3,0,0,3,1,104
2024-03-11 19:30:00,44,34,17,0,0,0,4,0,99
2024-03-11 19:40:00,41,25,21,2,0,0,2,0,91
2024-03-11 19:50:00,53,35,16,0,0,0,0,0,104
2024-03-11 20:00:00,43,33,14,6,0,0,2,0,98
2024-03-11 20:10:00,43,36,39,1,0,0,1,0,120
2024-03-11 20:20:00,38,34,18,6,0,0,1,0,97
2024-03-11 20:30:00,37,27,9,0,0,0,2,0,75
2024-03-11 20:40:00,30,25,4,0,0,0,1,0,60
2024-03-11 20:50:00,30,22,10,3,0,0,1,0,66
2024-03-11 21:00:00,26,23,12,1,0,0,0,1,63
2024-03-11 21:10:00,34,25,5,2,0,0,0,0,66
2024-03-11 21:20:00,36,29,9,1,0,0,1,0,76
2024-03-11 21:30:00,34,27,10,4,0,0,0,0,75
2024-03-11 21:40:00,22,21,5,0,0,0,0,0,48
2024-03-11 21:50:00,29,30,11,1,0,0,1,0,72
2024-03-11 22:00:00,32,32,12,9,0,0,2,0,87
2024-03-11 22:10:00,25,22,10,3,0,0,1,0,61
2024-03-11 22:20:00,17,16,10,1,0,0,0,0,44
2024-03-11 22:30:00,20,17,3,0,0,0,0,0,40
2024-03-11 22:40:00,13,15,5,0,0,0,0,0,33
2024-03-11 22:50:00,16,14,3,3,0,0,0,0,36
2024-03-11 23:00:00,10,11,9,2,0,0,0,0,32
2024-03-11 23:10:00,8,7,3,0,0,0,0,0,18
2024-03-11 23:20:00,12,13,5,3,0,0,1,0,34
2024-03-11 23:30:00,6,8,3,2,0,0,0,0,19
2024-03-11 23:40:00,9,8,2,0,0,0,0,0,19
2024-03-11 23:50:00,3,4,2,0,0,0,0,0,9
2024-03-12 00:00:00,2,2,0,0,0,0,0,0,4
2024-03-12 00:10:00,1,1,2,1,0,0,0,0,5
2024-03-12 00:20:00,6,7,2,0,0,0,0,0,15
2024-03-12 00:30:00,6,6,1,0,0,0,0,0,13
2024-03-12 00:40:00,4,5,1,1,0,0,0,0,11
2024-03-12 00:50:00,2,3,0,0,0,0,0,0,5
2024-03-12 01:00:00,2,2,2,1,0,0,0,0,7
2024-03-12 01:10:00,0,0,1,2,0,0,0,0,3
2024-03-12 01:20:00,0,0,1,0,0,0,0,0,1
2024-03-12 01:30:00,3,3,2,1,0,0,0,0,9
2024-03-12 01:40:00,0,0,1,0,0,0,0,0,1
2024-03-12 01:50:00,2,2,1,1,0,0,0,0,6
2024-03-12 02:00:00,3,3,5,1,0,0,0,0,12
2024-03-12 02:10:00,1,1,1,0,0,0,0,0,3
2024-03-12 02:20:00,2,2,1,1,0,0,0,0,6
2024-03-12 02:30:00,1,1,1,0,0,0,0,0,3
2024-03-12 02:40:00,0,0,0,0,0,0,0,0,0
2024-03-12 02:50:00,1,1,0,0,0,0,0,0,2
2024-03-12 03:00:00,0,0,0,0,0,0,0,0,0
2024-03-12 03:10:00,2,2,2,0,0,0,0,0,6
2024-03-12 03:20:00,3,3,2,0,0,0,0,0,8
2024-03-12 03:30:00,1,1,2,2,0,0,0,0,6
2024-03-12 03:40:00,0,0,0,0,0,0,0,0,0
2024-03-12 03:50:00,1,1,0,0,0,0,1,0,3
2024-03-12 04:00:00,1,1,0,0,0,0,0,0,2
2024-03-12 04:10:00,1,1,1,0,0,0,0,0,3
2024-03-12 04:20:00,1,1,1,0,0,0,0,0,3
2024-03-12 04:30:00,1,2,1,0,0,0,0,0,4
2024-03-12 04:40:00,1,1,1,0,0,0,0,0,3
2024-03-12 04:50:00,0,0,2,0,0,0,0,0,2
2024-03-12 05:00:00,3,2,1,0,0,0,0,0,6
2024-03-12 05:10:00,2,2,4,0,0,0,0,0,8
2024-03-12 05:20:00,3,4,3,1,0,0,3,3,17
2024-03-12 05:30:00,6,5,7,0,0,0,0,0,18
2024-03-12 05:40:00,7,7,7,0,0,0,2,0,23
2024-03-12 05:50:00,4,5,5,2,0,0,0,0,16
2024-03-12 06:00:00,6,6,6,2,0,0,0,0,20
2024-03-12 06:10:00,10,8,12,8,0,0,1,0,39
2024-03-12 06:20:00,13,14,17,10,0,0,0,0,54
2024-03-12 06:30:00,9,10,12,10,0,0,0,0,41
2024-03-12 06:40:00,16,16,20,11,0,0,0,0,63
2024-03-12 06:50:00,20,16,20,10,0,0,1,0,67
2024-03-12 07:00:00,13,13,24,13,0,0,1,1,65
2024-03-12 07:10:00,30,22,44,6,0,0,9,0,111
2024-03-12 07:20:00,25,13,37,7,0,0,8,0,90
2024-03-12 07:30:00,26,16,17,7,0,0,4,2,72
2024-03-12 07:40:00,48,23,22,11,0,0,4,0,108
2024-03-12 07:50:00,58,27,23,9,0,0,1,0,118
2024-03-12 08:00:00,41,29,25,6,0,0,6,0,107
2024-03-12 08:10:00,41,23,22,9,0,0,3,1,99
2024-03-12 08:20:00,32,17,26,1,0,0,3,0,79
2024-03-12 08:30:00,34,25,29,5,0,0,0,0,93
2024-03-12 08:40:00,50,33,26,4,0,0,3,0,116
2024-03-12 08:50:00,48,20,28,8,0,0,3,0,107
2024-03-12 09:00:00,46,29,31,4,0,0,3,0,113
2024-03-12 09:10:00,44,23,20,5,0,0,3,0,95
2024-03-12 09:20:00,34,20,11,5,0,0,2,0,72
2024-03-12 09:30:00,38,23,30,10,0,0,3,0,104
2024-03-12 09:40:00,40,30,23,3,0,0,1,1,98
2024-03-12 09:50:00,48,30,16,4,0,0,2,0,100
2024-03-12 10:00:00,39,28,18,5,0,0,0,0,90
2024-03-12 10:10:00,44,31,30,2,0,0,5,0,112
2024-03-12 10:20:00,38,32,15,3,0,0,3,0,91
2024-03-12 10:30:00,54,40,21,4,0,0,0,0,119
2024-03-12 10:40:00,51,44,23,3,0,0,3,0,124
2024-03-12 10:50:00,46,43,24,5,0,0,0,0,118
2024-03-12 11:00:00,56,39,20,3,0,0,4,0,122
2024-03-12 11:10:00,52,32,23,2,0,0,3,0,112
2024-03-12 11:20:00,37,30,18,4,0,0,1,0,90
2024-03-12 11:30:00,76,54,18,6,0,0,2,0,156
2024-03-12 11:40:00,57,46,19,6,0,0,5,0,133
2024-03-12 11:50:00,55,37,23,10,0,0,2,0,127
2024-03-12 12:00:00,55,44,24,6,0,0,2,0,131
2024-03-12 12:10:00,50,31,19,4,0,0,2,0,106
2024-03-12 12:20:00,60,42,14,4,0,0,2,1,123
2024-03-12 12:30:00,54,37,23,2,0,0,4,1,121
2024-03-12 12:40:00,59,32,25,4,0,0,3,0,123
2024-03-12 12:50:00,55,37,16,0,0,0,0,1,109
2024-03-12 13:00:00,64,38,25,4,0,0,2,0,133
2024-03-12 13:10:00,71,46,21,9,0,0,4,0,151
2024-03-12 13:20:00,61,40,26,14,0,0,10,0,151
2024-03-12 13:30:00,47,31,28,8,0,0,2,2,118
2024-03-12 13:40:00,46,26,22,7,0,0,8,1,110
2024-03-12 13:50:00,63,33,32,4,0,0,1,1,134
2024-03-12 14:00:00,52,44,27,5,0,0,1,1,130
2024-03-12 14:10:00,85,51,24,7,0,0,0,0,167
2024-03-12 14:20:00,65,49,16,3,0,0,4,0,137
2024-03-12 14:30:00,76,45,19,7,0,0,1,0,148
2024-03-12 14:40:00,70,43,17,1,0,0,6,2,139
2024-03-12 14:50:00,86,35,19,6,0,0,2,0,148
2024-03-12 15:00:00,78,54,20,5,0,0,2,0,159
2024-03-12 15:10:00,74,56,22,4,0,0,5,0,161
2024-03-12 15:20:00,86,45,23,3,0,0,2,1,160
2024-03-12 15:30:00,74,52,22,1,0,0,0,2,151
2024-03-12 15:40:00,60,32,18,6,0,0,3,0,119
2024-03-12 15:50:00,85,53,29,9,0,0,3,1,180
2024-03-12 16:00:00,69,47,23,3,0,0,0,0,142
2024-03-12 16:10:00,76,45,28,3,0,0,3,0,155
2024-03-12 16:20:00,89,43,21,3,0,0,2,0,158
2024-03-12 16:30:00,74,57,19,3,0,0,3,0,156
2024-03-12 16:40:00,69,50,24,6,0,0,1,0,150
2024-03-12 16:50:00,97,51,24,5,0,0,5,0,182
2024-03-12 17:00:00,66,38,22,2,0,0,3,0,131
2024-03-12 17:10:00,102,49,21,2,0,0,3,1,178
2024-03-12 17:20:00,91,50,24,4,0,0,1,1,171
2024-03-12 17:30:00,85,59,22,5,0,0,2,0,173
2024-03-12 17:40:00,70,56,18,5,0,0,8,0,157
2024-03-12 17:50:00,87,57,29,3,0,0,2,0,178
2024-03-12 18:00:00,84,39,22,4,0,0,2,0,151
2024-03-12 18:10:00,88,52,11,3,0,0,3,0,157
2024-03-12 18:20:00,86,52,12,20,0,0,3,0,173
2024-03-12 18:30:00,78,43,18,10,0,0,3,0,152
2024-03-12 18:40:00,68,42,18,2,0,0,1,0,131
2024-03-12 18:50:00,69,38,27,3,0,0,3,0,140
2024-03-12 19:00:00,50,29,17,1,0,0,3,1,101
2024-03-12 19:10:00,76,40,20,5,0,0,2,0,143
2024-03-12 19:20:00,48,32,17,1,0,0,1,0,99
2024-03-12 19:30:00,54,45,20,4,0,0,4,0,127
2024-03-12 19:40:00,36,28,10,2,0,0,6,0,82
2024-03-12 19:50:00,36,26,13,3,0,0,0,0,78
2024-03-12 20:00:00,32,23,7,2,0,0,1,0,65
2024-03-12 20:10:00,37,25,13,3,0,0,1,0,79
2024-03-12 20:20:00,41,33,14,2,0,0,1,0,91
2024-03-12 20:30:00,34,26,6,12,0,0,0,0,78
2024-03-12 20:40:00,62,29,16,26,0,0,0,0,133
2024-03-12 20:50:00,79,22,18,29,0,0,1,0,149
2024-03-12 21:00:00,47,25,22,31,0,0,0,0,125
2024-03-12 21:10:00,41,21,15,26,0,0,0,0,103
2024-03-12 21:20:00,22,17,10,18,0,0,0,0,67
2024-03-12 21:30:00,41,23,15,24,0,0,0,0,103
2024-03-12 21:40:00,41,20,15,25,0,0,0,0,101
2024-03-12 21:50:00,35,21,8,19,0,0,1,0,84
2024-03-12 22:00:00,24,20,12,20,0,0,0,0,76
2024-03-12 22:10:00,28,16,15,16,0,0,0,0,75
2024-03-12 22:20:00,27,16,12,17,0,0,1,0,73
2024-03-12 22:30:00,19,14,9,16,0,0,0,0,58
2024-03-12 22:40:00,31,21,12,22,0,0,1,0,87
2024-03-12 22:50:00,49,22,11,23,0,0,0,0,105
2024-03-12 23:00:00,25,18,10,18,0,0,0,0,71
2024-03-12 23:10:00,35,22,16,21,0,0,0,0,94
2024-03-12 23:20:00,28,19,10,16,0,0,0,0,73
2024-03-12 23:30:00,13,13,6,12,0,0,0,0,44
2024-03-12 23:40:00,12,9,9,9,0,0,0,0,39
2024-03-12 23:50:00,9,7,5,6,0,0,0,0,27
2024-03-13 00:00:00,5,5,5,6,0,0,0,0,21
2024-03-13 00:10:00,4,4,5,4,0,0,0,0,17
2024-03-13 00:20:00,8,5,10,7,0,0,0,0,30
2024-03-13 00:30:00,12,9,7,12,0,0,0,0,40
